	125_F_P_sh_R_D_A_02.c3d	125_F_P_sh_R_D_A_02.c3d	125_F_P_sh_R_D_A_02.c3d	125_F_P_sh_R_D_A_02.c3d	125_F_P_sh_R_D_A_02.c3d	125_F_P_sh_R_D_A_02.c3d	125_F_P_sh_R_D_A_02.c3d	125_F_P_sh_R_D_A_02.c3d	125_F_P_sh_R_D_A_03.c3d	125_F_P_sh_R_D_A_03.c3d	125_F_P_sh_R_D_A_03.c3d	125_F_P_sh_R_D_A_03.c3d	125_F_P_sh_R_D_A_03.c3d	125_F_P_sh_R_D_A_03.c3d	125_F_P_sh_R_D_A_03.c3d	125_F_P_sh_R_D_A_03.c3d	125_F_P_sh_R_D_A_04.c3d	125_F_P_sh_R_D_A_04.c3d	125_F_P_sh_R_D_A_04.c3d	125_F_P_sh_R_D_A_04.c3d	125_F_P_sh_R_D_A_04.c3d	125_F_P_sh_R_D_A_04.c3d	125_F_P_sh_R_D_A_04.c3d	125_F_P_sh_R_D_A_04.c3d	125_F_P_sh_R_D_A_05.c3d	125_F_P_sh_R_D_A_05.c3d	125_F_P_sh_R_D_A_05.c3d	125_F_P_sh_R_D_A_05.c3d	125_F_P_sh_R_D_A_05.c3d	125_F_P_sh_R_D_A_05.c3d	125_F_P_sh_R_D_A_05.c3d	125_F_P_sh_R_D_A_05.c3d	125_F_P_sh_R_D_A_06.c3d	125_F_P_sh_R_D_A_06.c3d	125_F_P_sh_R_D_A_06.c3d	125_F_P_sh_R_D_A_06.c3d	125_F_P_sh_R_D_A_06.c3d	125_F_P_sh_R_D_A_06.c3d	125_F_P_sh_R_D_A_06.c3d	125_F_P_sh_R_D_A_06.c3d	125_F_P_sh_R_D_A_07.c3d	125_F_P_sh_R_D_A_07.c3d	125_F_P_sh_R_D_A_07.c3d	125_F_P_sh_R_D_A_07.c3d	125_F_P_sh_R_D_A_07.c3d	125_F_P_sh_R_D_A_07.c3d	125_F_P_sh_R_D_A_07.c3d	125_F_P_sh_R_D_A_07.c3d	125_F_P_sh_R_D_A_09.c3d	125_F_P_sh_R_D_A_09.c3d	125_F_P_sh_R_D_A_09.c3d	125_F_P_sh_R_D_A_09.c3d	125_F_P_sh_R_D_A_09.c3d	125_F_P_sh_R_D_A_09.c3d	125_F_P_sh_R_D_A_09.c3d	125_F_P_sh_R_D_A_09.c3d	125_F_P_sh_R_D_A_10.c3d	125_F_P_sh_R_D_A_10.c3d	125_F_P_sh_R_D_A_10.c3d	125_F_P_sh_R_D_A_10.c3d	125_F_P_sh_R_D_A_10.c3d	125_F_P_sh_R_D_A_10.c3d	125_F_P_sh_R_D_A_10.c3d	125_F_P_sh_R_D_A_10.c3d
70	0.880942	0.258290	0.993415	0.084762	0.106211	0.291109	0.231406	0.078212	0.180559	0.271688	1.052640	0.137349	0.130285	0.297157	0.177743	0.023554	0.480700	0.269775	0.875981	0.113470	0.135990	0.640261	0.496954	0.110700	0.484948	1.139211	0.627136	0.093830	0.112256	0.405027	0.261093	0.046878	0.482515	0.178612	0.586281	0.131959	0.368259	0.091731	0.207329	0.041693	0.194872	0.394046	0.322406	0.097398	0.067470	0.191254	0.225727	0.070824	0.613048	0.446130	0.782524	0.150616	0.130972	0.697283	0.419819	0.295790	0.840899	0.432339	0.598488	1.170947	0.306866	0.333909	0.229276	0.096776
71	0.882213	0.262963	0.997992	0.084502	0.115980	0.285259	0.255381	0.083741	0.156803	0.215293	1.059072	0.133070	0.147720	0.283010	0.170097	0.020718	0.437571	0.264564	0.806087	0.115641	0.133211	0.638950	0.497348	0.109986	0.487898	1.139690	0.603287	0.081456	0.107302	0.407708	0.256730	0.049204	0.495349	0.179642	0.596147	0.136414	0.419434	0.084909	0.212197	0.042294	0.193805	0.399849	0.289636	0.111217	0.069026	0.132259	0.235049	0.059764	0.620446	0.431735	0.784515	0.148737	0.124096	0.685442	0.403720	0.282749	0.841871	0.435555	0.575430	1.074963	0.315548	0.309220	0.225182	0.098713
72	0.884406	0.288938	1.019449	0.077582	0.117008	0.287908	0.256544	0.077446	0.158471	0.166558	1.083284	0.123749	0.148740	0.273749	0.186624	0.026641	0.412384	0.266590	0.778652	0.114128	0.133441	0.639830	0.486691	0.108801	0.490634	1.139457	0.527660	0.068141	0.103077	0.348704	0.263274	0.050343	0.522404	0.185014	0.625345	0.129628	0.422467	0.104783	0.216448	0.045408	0.171838	0.406215	0.317419	0.147168	0.069449	0.124636	0.235244	0.051141	0.622359	0.419814	0.792572	0.148675	0.113833	0.681889	0.384674	0.261188	0.831675	0.437867	0.578097	0.904621	0.330432	0.253030	0.223247	0.099264
73	0.883390	0.292049	1.031461	0.072898	0.104576	0.300188	0.244155	0.078114	0.176275	0.145602	1.101638	0.126296	0.190816	0.267872	0.194790	0.028638	0.407133	0.253236	0.807818	0.102746	0.133875	0.639933	0.447206	0.104598	0.491349	1.139505	0.447764	0.061203	0.084393	0.150654	0.258929	0.049394	0.543832	0.186355	0.624869	0.116508	0.420556	0.186194	0.257446	0.045554	0.168566	0.407938	0.316849	0.155891	0.068332	0.120178	0.240482	0.050437	0.622190	0.403179	0.808802	0.148485	0.107357	0.671276	0.376463	0.234669	0.788822	0.440249	0.604269	0.780439	0.434026	0.237197	0.199588	0.097194
74	0.858872	0.290472	1.027078	0.070987	0.103077	0.282748	0.235464	0.077690	0.186601	0.139016	1.085210	0.137733	0.222919	0.251501	0.206173	0.029176	0.402686	0.235622	0.807656	0.088462	0.133257	0.636348	0.394607	0.094266	0.494278	1.139590	0.422330	0.065615	0.067655	0.099808	0.231811	0.050367	0.540558	0.191810	0.690356	0.100076	0.399478	0.193889	0.258002	0.045151	0.167142	0.406452	0.311154	0.152179	0.067434	0.107589	0.249473	0.050605	0.615672	0.401521	0.826196	0.147777	0.092532	0.670841	0.378987	0.205132	0.729158	0.430115	0.604663	0.680841	0.509701	0.140585	0.172337	0.091661
75	0.790546	0.286726	1.000271	0.073451	0.104349	0.271425	0.247196	0.074983	0.187194	0.143325	1.029145	0.166942	0.233632	0.206918	0.269345	0.030425	0.416327	0.226929	0.741898	0.085251	0.134029	0.615730	0.389144	0.081405	0.479752	1.139279	0.437194	0.066296	0.058634	0.098574	0.152295	0.044711	0.543173	0.194188	0.781842	0.091682	0.368243	0.220937	0.266584	0.044029	0.166168	0.403658	0.307505	0.151659	0.064575	0.104544	0.248196	0.048739	0.601418	0.401374	0.834737	0.147063	0.080131	0.642229	0.362574	0.184129	0.672038	0.388784	0.605084	0.577242	0.522879	0.128141	0.178486	0.091428
76	0.737669	0.259055	0.897438	0.072464	0.106558	0.327419	0.294406	0.071273	0.188072	0.144915	0.998805	0.204254	0.234134	0.149288	0.317671	0.040734	0.431525	0.228126	0.637307	0.090263	0.126420	0.470826	0.369583	0.081042	0.458644	1.139030	0.472055	0.066350	0.057551	0.092209	0.142507	0.044580	0.538568	0.194374	0.836415	0.090746	0.348019	0.250261	0.270563	0.044428	0.167452	0.400769	0.317153	0.149428	0.052737	0.108398	0.228172	0.043043	0.586981	0.386847	0.826274	0.146155	0.078916	0.531052	0.330844	0.179180	0.652789	0.351709	0.608014	0.499830	0.527749	0.122741	0.238391	0.099610
77	0.689192	0.256295	0.771505	0.074936	0.109983	0.363005	0.310741	0.068450	0.171272	0.164480	0.994888	0.238938	0.234241	0.107951	0.323844	0.054343	0.475957	0.231390	0.542677	0.094987	0.089476	0.376260	0.350740	0.077727	0.416966	1.138985	0.466531	0.070913	0.058288	0.089167	0.143610	0.044174	0.524957	0.192450	0.867467	0.091589	0.289577	0.280016	0.272182	0.043344	0.170902	0.396578	0.332538	0.150315	0.051739	0.131481	0.218601	0.041868	0.609069	0.374339	0.793726	0.145455	0.071573	0.460393	0.315472	0.172968	0.639630	0.339273	0.605228	0.441303	0.524944	0.084478	0.261981	0.135486
78	0.674612	0.232016	0.730953	0.084418	0.110526	0.418476	0.319884	0.068098	0.158236	0.186893	0.948507	0.257382	0.236829	0.126847	0.330629	0.056969	0.541218	0.248399	0.503804	0.099804	0.072878	0.162075	0.318745	0.056744	0.397144	1.138742	0.447573	0.070552	0.052151	0.086669	0.134010	0.044335	0.512619	0.190136	0.885313	0.092540	0.271179	0.287011	0.266899	0.042850	0.169792	0.394973	0.330231	0.157626	0.040899	0.141286	0.220198	0.042664	0.612681	0.366376	0.751787	0.139130	0.060113	0.429958	0.308039	0.159470	0.556713	0.330900	0.579134	0.392159	0.515844	0.063898	0.247206	0.314719
79	0.576708	0.223187	0.703326	0.086361	0.100015	0.530568	0.337214	0.067831	0.150372	0.191510	0.915829	0.261994	0.241432	0.139961	0.347018	0.056806	0.539016	0.258676	0.496045	0.112336	0.055979	0.136496	0.251655	0.028250	0.385181	1.138352	0.432926	0.066924	0.051491	0.086882	0.102606	0.043354	0.506244	0.186438	0.891515	0.091470	0.273178	0.286875	0.231929	0.033860	0.167300	0.395165	0.346158	0.170667	0.036513	0.171032	0.216037	0.044756	0.614404	0.356235	0.737463	0.136765	0.061342	0.405092	0.309999	0.148454	0.454098	0.289971	0.539931	0.333644	0.499698	0.064840	0.239461	0.526345
80	0.370699	0.202174	0.686419	0.082484	0.088046	0.548653	0.339938	0.067704	0.139954	0.190394	0.871724	0.261508	0.234203	0.142845	0.357919	0.056782	0.537743	0.265706	0.489787	0.116875	0.058287	0.221353	0.217283	0.020952	0.371965	1.123199	0.416265	0.066372	0.047130	0.089027	0.107147	0.041120	0.500014	0.176902	0.891928	0.091156	0.199192	0.284625	0.217284	0.027868	0.167026	0.395278	0.389331	0.176683	0.039336	0.213160	0.184805	0.046314	0.612317	0.340787	0.733483	0.120488	0.063203	0.306394	0.315277	0.137248	0.368089	0.236909	0.529752	0.306828	0.450115	0.065927	0.261354	0.551155
81	0.202892	0.197899	0.718044	0.083530	0.088596	0.546143	0.338417	0.064936	0.138925	0.186200	0.787254	0.261234	0.225897	0.142670	0.357863	0.056338	0.516958	0.267263	0.487100	0.116903	0.060821	0.281001	0.217382	0.019168	0.374041	1.058206	0.406757	0.064652	0.043916	0.096951	0.107392	0.038984	0.494893	0.175345	0.891842	0.090131	0.139619	0.284478	0.236012	0.026907	0.165589	0.394950	0.418829	0.176604	0.036058	0.220240	0.148427	0.045146	0.543330	0.312130	0.733106	0.119747	0.061931	0.329795	0.251149	0.123003	0.278287	0.219304	0.542558	0.302662	0.448716	0.079093	0.266329	0.576916
82	0.153290	0.191203	0.775431	0.083961	0.085166	0.537773	0.295460	0.052886	0.173951	0.178169	0.740589	0.262394	0.215736	0.142527	0.349665	0.053521	0.496860	0.261524	0.496868	0.116144	0.077930	0.285686	0.224601	0.019388	0.296180	0.877413	0.406502	0.060583	0.046634	0.091274	0.118095	0.036902	0.492120	0.171997	0.892227	0.090375	0.112990	0.265465	0.217027	0.021465	0.131802	0.397351	0.443762	0.176342	0.035460	0.214805	0.143568	0.039416	0.535370	0.294058	0.734168	0.115900	0.064183	0.389027	0.183091	0.107534	0.205112	0.219321	0.537100	0.298756	0.445548	0.083087	0.279543	0.590042
83	0.118376	0.195381	0.823249	0.085612	0.073144	0.538487	0.270038	0.038641	0.222201	0.174469	0.726701	0.263484	0.215622	0.141402	0.341510	0.051943	0.495816	0.249866	0.524090	0.115171	0.082753	0.283656	0.195772	0.018079	0.243070	0.844478	0.411055	0.058100	0.045601	0.103803	0.131940	0.043019	0.482288	0.175687	0.890761	0.095789	0.109550	0.227990	0.168704	0.023065	0.120405	0.387251	0.464247	0.178902	0.033738	0.211196	0.141844	0.028875	0.563673	0.272357	0.728038	0.101567	0.063606	0.430344	0.189832	0.082422	0.176971	0.218246	0.536690	0.271025	0.434411	0.079829	0.279884	0.594783
84	0.126424	0.205784	0.794535	0.093656	0.072737	0.535636	0.309997	0.038361	0.242980	0.170389	0.602679	0.256534	0.156676	0.141386	0.333555	0.053863	0.488959	0.229948	0.544411	0.114610	0.083561	0.284828	0.096437	0.016873	0.242647	0.519224	0.420560	0.058298	0.051040	0.111266	0.132625	0.042636	0.476315	0.164641	0.893745	0.099689	0.106689	0.215041	0.168425	0.022586	0.106379	0.361976	0.481859	0.181433	0.035831	0.218062	0.152491	0.027485	0.555538	0.256761	0.655808	0.093296	0.071064	0.444925	0.190089	0.065107	0.172053	0.157214	0.526187	0.229291	0.330140	0.077700	0.275846	0.595470
85	0.148737	0.208054	0.771354	0.098135	0.083449	0.530083	0.316152	0.036525	0.252528	0.183420	0.549623	0.254761	0.117398	0.136836	0.319155	0.060909	0.489028	0.221790	0.531557	0.114191	0.084248	0.305657	0.089760	0.018950	0.234689	0.259494	0.423353	0.059403	0.054579	0.173298	0.132037	0.037834	0.424052	0.158504	0.854696	0.101792	0.110436	0.197111	0.155085	0.024460	0.107786	0.345506	0.488665	0.190061	0.036598	0.243537	0.142348	0.029874	0.561392	0.261238	0.495172	0.090689	0.076183	0.447603	0.179081	0.057301	0.174269	0.136451	0.465948	0.220718	0.194786	0.075427	0.275690	0.597473
86	0.159355	0.214425	0.774463	0.097537	0.086021	0.527114	0.322317	0.029514	0.258841	0.194427	0.546202	0.257276	0.089783	0.125415	0.278469	0.072518	0.483552	0.204941	0.518106	0.113774	0.082104	0.326228	0.114754	0.015481	0.172651	0.218206	0.426528	0.059095	0.059072	0.182446	0.131908	0.037620	0.415748	0.166448	0.778091	0.102384	0.114047	0.107292	0.179706	0.023154	0.111114	0.309513	0.488873	0.194653	0.057080	0.347839	0.135970	0.031789	0.563498	0.251589	0.422765	0.070080	0.078589	0.454294	0.175658	0.056279	0.179062	0.138823	0.350129	0.241784	0.153632	0.080919	0.285035	0.599243
87	0.148615	0.191088	0.759275	0.097383	0.085102	0.511293	0.311101	0.026319	0.259737	0.196273	0.511483	0.258373	0.088122	0.135499	0.254997	0.070803	0.480466	0.190520	0.520734	0.113721	0.091207	0.368816	0.126117	0.021828	0.162201	0.192368	0.444014	0.057860	0.061618	0.189352	0.134168	0.037222	0.377152	0.163500	0.779756	0.100882	0.107738	0.083540	0.179796	0.022663	0.120067	0.263447	0.492962	0.194554	0.082334	0.383414	0.131263	0.032109	0.560297	0.223098	0.428144	0.047006	0.081981	0.468510	0.177507	0.060096	0.179236	0.138838	0.324622	0.250321	0.133751	0.088772	0.241898	0.599016
88	0.146728	0.209905	0.725941	0.097913	0.082734	0.477973	0.266670	0.027951	0.265302	0.202376	0.456583	0.259555	0.089702	0.196794	0.254373	0.063510	0.479848	0.186916	0.531580	0.113136	0.094839	0.443254	0.125352	0.028998	0.160369	0.159109	0.463276	0.057580	0.058998	0.189402	0.140099	0.039273	0.310284	0.174473	0.797141	0.101313	0.078545	0.077524	0.183098	0.021831	0.127430	0.160741	0.523147	0.196531	0.084094	0.388359	0.131322	0.033672	0.545720	0.220251	0.412016	0.043502	0.084515	0.469047	0.172924	0.061123	0.175636	0.133853	0.377777	0.248021	0.130358	0.102070	0.214754	0.591011
89	0.144587	0.219506	0.725847	0.096957	0.077862	0.446903	0.250866	0.028902	0.255235	0.213307	0.423166	0.260784	0.091612	0.272608	0.234733	0.069548	0.477808	0.188229	0.522460	0.111461	0.092415	0.455303	0.125917	0.030009	0.146148	0.159638	0.473265	0.057782	0.057390	0.189716	0.183405	0.041174	0.282908	0.190406	0.814161	0.104061	0.097614	0.072943	0.203231	0.022593	0.130360	0.186367	0.546580	0.193150	0.097620	0.434026	0.138271	0.032038	0.521801	0.216021	0.398662	0.044233	0.083831	0.461366	0.173911	0.057522	0.163967	0.122585	0.470482	0.244137	0.131356	0.116961	0.223106	0.516111
90	0.144538	0.241287	0.726550	0.094471	0.075558	0.391062	0.240613	0.030432	0.252921	0.214398	0.418598	0.255261	0.081055	0.342141	0.232173	0.075800	0.469188	0.187992	0.482475	0.104950	0.087253	0.455398	0.127741	0.030021	0.140736	0.164446	0.482655	0.057651	0.057152	0.197481	0.193101	0.041351	0.273266	0.190861	0.812639	0.100859	0.102871	0.076933	0.194893	0.023661	0.130649	0.235585	0.562309	0.181274	0.111216	0.434918	0.158164	0.030127	0.501638	0.192706	0.384508	0.044775	0.085541	0.443611	0.180711	0.054507	0.150548	0.113108	0.524774	0.245432	0.141747	0.122031	0.218401	0.294605
91	0.144875	0.248531	0.725498	0.086932	0.073651	0.206071	0.218132	0.030589	0.258192	0.213236	0.408976	0.238229	0.101813	0.367596	0.253005	0.078984	0.447120	0.204849	0.417936	0.100399	0.088200	0.405381	0.156523	0.036502	0.128783	0.165208	0.485258	0.056051	0.064604	0.203565	0.190399	0.041970	0.243252	0.204906	0.789925	0.104580	0.105826	0.107534	0.175688	0.021898	0.130693	0.275491	0.569509	0.185553	0.112627	0.410925	0.162089	0.028418	0.480604	0.187873	0.354685	0.044851	0.083695	0.438449	0.201321	0.053333	0.131651	0.110049	0.517781	0.246688	0.136761	0.192254	0.190114	0.243611
92	0.145649	0.253894	0.713837	0.081715	0.074522	0.155371	0.220550	0.026577	0.281174	0.209543	0.412153	0.204926	0.104465	0.373917	0.256426	0.085508	0.458848	0.216562	0.375605	0.099554	0.085915	0.366951	0.181962	0.055696	0.090803	0.164873	0.472185	0.051624	0.064172	0.210439	0.191022	0.044931	0.194880	0.270810	0.788694	0.104076	0.107619	0.119820	0.175610	0.020829	0.132780	0.276010	0.569296	0.188507	0.112097	0.402687	0.159790	0.027421	0.468548	0.244572	0.307651	0.044817	0.083981	0.435920	0.219085	0.052326	0.120511	0.127121	0.516614	0.245335	0.124349	0.339429	0.183134	0.172545
93	0.149345	0.257837	0.707507	0.073803	0.068427	0.139659	0.219489	0.026541	0.330077	0.196321	0.388821	0.169163	0.107131	0.405620	0.256613	0.086631	0.468704	0.218782	0.364384	0.098711	0.068448	0.367996	0.198175	0.066565	0.092345	0.164647	0.433257	0.051219	0.062412	0.206328	0.179873	0.046197	0.186636	0.317929	0.712980	0.094674	0.110153	0.128455	0.173939	0.020023	0.129497	0.279309	0.565239	0.187375	0.111612	0.401136	0.155879	0.028036	0.467584	0.288635	0.263533	0.044808	0.082734	0.436978	0.214380	0.052105	0.142400	0.155179	0.526298	0.246004	0.114285	0.353377	0.160462	0.119329
94	0.159298	0.272426	0.708310	0.076718	0.065282	0.135509	0.224536	0.026725	0.384311	0.178680	0.341690	0.147006	0.115710	0.461487	0.273471	0.085774	0.442066	0.273435	0.364901	0.094992	0.067039	0.368502	0.213787	0.069900	0.093827	0.161007	0.402988	0.046709	0.062863	0.208465	0.180131	0.040359	0.172578	0.331585	0.584967	0.091987	0.108320	0.158208	0.171317	0.019991	0.121314	0.296843	0.554608	0.186679	0.111784	0.400246	0.186212	0.028078	0.462561	0.322643	0.256391	0.044663	0.078642	0.432432	0.188230	0.052277	0.191657	0.167934	0.544354	0.242650	0.106956	0.358128	0.158886	0.091225
95	0.205791	0.273336	0.706904	0.102696	0.070056	0.137991	0.224481	0.028066	0.402863	0.183310	0.282745	0.139469	0.123471	0.469500	0.279789	0.083748	0.433938	0.445547	0.364651	0.088990	0.068624	0.360678	0.261455	0.070719	0.093337	0.157586	0.401416	0.035434	0.059449	0.201235	0.184206	0.039095	0.176923	0.331807	0.500277	0.092215	0.104664	0.196867	0.152800	0.016003	0.122870	0.303615	0.545893	0.184869	0.119601	0.401829	0.188885	0.028685	0.413488	0.403330	0.263914	0.044812	0.079242	0.408608	0.192806	0.054863	0.196653	0.193744	0.553779	0.241116	0.102711	0.368979	0.157272	0.087147
96	0.223299	0.305485	0.683607	0.128900	0.073467	0.139838	0.159710	0.031413	0.411241	0.199918	0.251239	0.139139	0.124324	0.481602	0.274928	0.077211	0.311455	0.552574	0.362806	0.080994	0.070147	0.353320	0.299141	0.081507	0.092286	0.156598	0.385889	0.032055	0.057038	0.168048	0.195227	0.042074	0.177536	0.349684	0.445031	0.091300	0.113741	0.201776	0.143175	0.016603	0.167674	0.304064	0.544927	0.176691	0.130976	0.390892	0.183395	0.037267	0.380140	0.407675	0.258091	0.044678	0.078075	0.306502	0.223292	0.054576	0.201001	0.210940	0.559052	0.240562	0.099462	0.393566	0.139577	0.072614
97	0.248563	0.323438	0.597866	0.135154	0.072203	0.138945	0.169527	0.029436	0.412642	0.205413	0.262218	0.140819	0.123343	0.488282	0.252135	0.066233	0.313193	0.556416	0.361625	0.061995	0.067989	0.310231	0.293588	0.092402	0.082857	0.154883	0.352440	0.031634	0.059049	0.201059	0.214144	0.042348	0.176682	0.370870	0.409255	0.090279	0.128165	0.206336	0.149524	0.021201	0.221203	0.340096	0.523085	0.164887	0.155700	0.354401	0.186621	0.038446	0.377143	0.408016	0.247982	0.044907	0.078493	0.278476	0.253048	0.055813	0.203145	0.211569	0.560394	0.238908	0.106034	0.468639	0.102738	0.055979
98	0.248232	0.327039	0.394533	0.134861	0.073109	0.138819	0.163396	0.032300	0.401733	0.215891	0.325130	0.147681	0.121720	0.480951	0.233900	0.064164	0.409804	0.599084	0.358780	0.042797	0.050381	0.209622	0.291470	0.091640	0.072388	0.207745	0.320063	0.027937	0.061075	0.204579	0.215738	0.042292	0.194935	0.372156	0.396779	0.090066	0.131441	0.204279	0.130995	0.026680	0.258501	0.347816	0.486737	0.160551	0.145497	0.278198	0.186912	0.038280	0.360313	0.407541	0.247277	0.044646	0.075769	0.223804	0.256709	0.061916	0.202432	0.211899	0.557388	0.236369	0.127191	0.469385	0.091092	0.040537
99	0.245027	0.329208	0.270493	0.134755	0.087180	0.139487	0.178529	0.034537	0.414761	0.218256	0.338094	0.154470	0.116169	0.462996	0.231213	0.062572	0.455192	0.603940	0.351760	0.034204	0.060278	0.148764	0.291498	0.091463	0.068765	0.213371	0.307267	0.024671	0.061517	0.211622	0.206508	0.038726	0.241755	0.372710	0.396794	0.090019	0.124175	0.203119	0.111762	0.028783	0.328833	0.364575	0.451023	0.160368	0.140594	0.226141	0.186187	0.039270	0.359942	0.406283	0.248705	0.040408	0.076078	0.233671	0.259050	0.067538	0.216239	0.256155	0.538263	0.233363	0.127602	0.466859	0.089238	0.039330
100	0.233401	0.324761	0.308143	0.143893	0.088338	0.143507	0.179753	0.033185	0.422617	0.231757	0.336660	0.152411	0.107555	0.422909	0.228262	0.053984	0.466542	0.619381	0.337007	0.031762	0.064178	0.166440	0.292648	0.094118	0.074160	0.212766	0.300595	0.021913	0.079816	0.210067	0.170911	0.035536	0.249376	0.372841	0.396239	0.089907	0.123705	0.199538	0.118993	0.031356	0.473092	0.365524	0.431345	0.157569	0.143123	0.147091	0.185699	0.041918	0.347410	0.406500	0.246387	0.032203	0.103142	0.235719	0.262210	0.071473	0.221419	0.269863	0.532716	0.227468	0.126117	0.463427	0.058178	0.041739
101	0.235087	0.327321	0.297351	0.156735	0.093000	0.149859	0.204130	0.032644	0.418278	0.236346	0.341006	0.145812	0.106858	0.355294	0.198358	0.046909	0.468882	0.632448	0.296845	0.031856	0.070219	0.258778	0.287458	0.095002	0.082117	0.215610	0.291154	0.022605	0.103797	0.203203	0.169340	0.035710	0.249998	0.375036	0.393844	0.089290	0.124384	0.177090	0.145175	0.033247	0.559263	0.373063	0.399619	0.157406	0.164835	0.067707	0.170201	0.051871	0.243283	0.403467	0.243513	0.025999	0.105049	0.212779	0.264477	0.075244	0.222499	0.269867	0.531624	0.222854	0.112347	0.464458	0.033822	0.043396
