	128_F_P_sh_L_ND_A_01.c3d	128_F_P_sh_L_ND_A_01.c3d	128_F_P_sh_L_ND_A_01.c3d	128_F_P_sh_L_ND_A_01.c3d	128_F_P_sh_L_ND_A_01.c3d	128_F_P_sh_L_ND_A_01.c3d	128_F_P_sh_L_ND_A_01.c3d	128_F_P_sh_L_ND_A_01.c3d	128_F_P_sh_L_ND_A_03.c3d	128_F_P_sh_L_ND_A_03.c3d	128_F_P_sh_L_ND_A_03.c3d	128_F_P_sh_L_ND_A_03.c3d	128_F_P_sh_L_ND_A_03.c3d	128_F_P_sh_L_ND_A_03.c3d	128_F_P_sh_L_ND_A_03.c3d	128_F_P_sh_L_ND_A_03.c3d	128_F_P_sh_L_ND_A_04.c3d	128_F_P_sh_L_ND_A_04.c3d	128_F_P_sh_L_ND_A_04.c3d	128_F_P_sh_L_ND_A_04.c3d	128_F_P_sh_L_ND_A_04.c3d	128_F_P_sh_L_ND_A_04.c3d	128_F_P_sh_L_ND_A_04.c3d	128_F_P_sh_L_ND_A_04.c3d	128_F_P_sh_L_ND_A_05.c3d	128_F_P_sh_L_ND_A_05.c3d	128_F_P_sh_L_ND_A_05.c3d	128_F_P_sh_L_ND_A_05.c3d	128_F_P_sh_L_ND_A_05.c3d	128_F_P_sh_L_ND_A_05.c3d	128_F_P_sh_L_ND_A_05.c3d	128_F_P_sh_L_ND_A_05.c3d	128_F_P_sh_L_ND_A_06.c3d	128_F_P_sh_L_ND_A_06.c3d	128_F_P_sh_L_ND_A_06.c3d	128_F_P_sh_L_ND_A_06.c3d	128_F_P_sh_L_ND_A_06.c3d	128_F_P_sh_L_ND_A_06.c3d	128_F_P_sh_L_ND_A_06.c3d	128_F_P_sh_L_ND_A_06.c3d	128_F_P_sh_L_ND_A_07.c3d	128_F_P_sh_L_ND_A_07.c3d	128_F_P_sh_L_ND_A_07.c3d	128_F_P_sh_L_ND_A_07.c3d	128_F_P_sh_L_ND_A_07.c3d	128_F_P_sh_L_ND_A_07.c3d	128_F_P_sh_L_ND_A_07.c3d	128_F_P_sh_L_ND_A_07.c3d	128_F_P_sh_L_ND_A_08.c3d	128_F_P_sh_L_ND_A_08.c3d	128_F_P_sh_L_ND_A_08.c3d	128_F_P_sh_L_ND_A_08.c3d	128_F_P_sh_L_ND_A_08.c3d	128_F_P_sh_L_ND_A_08.c3d	128_F_P_sh_L_ND_A_08.c3d	128_F_P_sh_L_ND_A_08.c3d	128_F_P_sh_L_ND_A_09.c3d	128_F_P_sh_L_ND_A_09.c3d	128_F_P_sh_L_ND_A_09.c3d	128_F_P_sh_L_ND_A_09.c3d	128_F_P_sh_L_ND_A_09.c3d	128_F_P_sh_L_ND_A_09.c3d	128_F_P_sh_L_ND_A_09.c3d	128_F_P_sh_L_ND_A_09.c3d	128_F_P_sh_L_ND_A_10.c3d	128_F_P_sh_L_ND_A_10.c3d	128_F_P_sh_L_ND_A_10.c3d	128_F_P_sh_L_ND_A_10.c3d	128_F_P_sh_L_ND_A_10.c3d	128_F_P_sh_L_ND_A_10.c3d	128_F_P_sh_L_ND_A_10.c3d	128_F_P_sh_L_ND_A_10.c3d
26	0.298665	0.305219	0.384645	0.272337	0.511768	0.624303	0.316340	0.240567	0.397731	0.679646	0.363503	0.429567	0.297369	0.411356	0.222740	0.122179	0.237687	0.349436	0.302633	0.431307	0.271408	0.321466	0.286888	0.215714	0.406365	0.356345	0.473811	0.296470	0.342367	0.549007	0.494281	0.292131	0.485345	0.526519	0.581042	0.382874	0.381223	0.770739	0.433898	0.280349	0.337084	0.200212	0.891188	0.795774	0.430382	0.338985	0.221335	0.305166	0.270526	0.105175	0.335733	0.506559	0.084625	0.099565	0.833952	1.206339	0.617320	0.416333	0.440714	0.269290	0.710332	0.460879	0.335516	0.244124	0.219684	0.403672	0.789671	0.961766	0.413066	0.183369	0.276593	0.211033
27	0.333627	0.328058	0.336828	0.173578	0.521043	0.634080	0.278063	0.220432	0.391647	0.660347	0.379940	0.432363	0.341200	0.361868	0.199601	0.115260	0.302286	0.359480	0.340473	0.444457	0.302577	0.320470	0.287113	0.227096	0.411843	0.395516	0.475495	0.324219	0.339839	0.548980	0.493751	0.291731	0.489455	0.490122	0.584101	0.350553	0.381065	0.771780	0.427891	0.279888	0.339072	0.191028	0.917234	0.756660	0.424679	0.335187	0.218261	0.305789	0.307375	0.087745	0.333292	0.515613	0.091695	0.099875	0.794329	1.109220	0.624016	0.486843	0.429224	0.281180	0.731142	0.536101	0.340355	0.262288	0.194710	0.357449	0.782963	1.151284	0.402882	0.195544	0.266215	0.197002
28	0.305571	0.327374	0.340191	0.155960	0.463144	0.644894	0.281285	0.235823	0.388740	0.622922	0.366329	0.392633	0.336382	0.323076	0.206381	0.127897	0.334865	0.324213	0.421665	0.461070	0.324542	0.314941	0.279327	0.233553	0.424951	0.448313	0.501391	0.380610	0.334617	0.553926	0.480383	0.284563	0.480586	0.460005	0.566188	0.337240	0.375424	0.770438	0.401232	0.273197	0.352939	0.220082	0.974283	0.754454	0.437367	0.338251	0.220504	0.309731	0.309196	0.079166	0.348259	0.516916	0.091979	0.101705	0.770503	1.009578	0.613919	0.532316	0.383517	0.292452	0.724834	0.548168	0.348211	0.292691	0.185482	0.339605	0.799420	1.170319	0.388191	0.205711	0.266502	0.184507
29	0.363397	0.358478	0.341924	0.161088	0.384698	0.588850	0.282980	0.240694	0.381959	0.603798	0.349925	0.373446	0.313282	0.322311	0.222619	0.153919	0.335304	0.317501	0.516909	0.496071	0.350139	0.312510	0.286727	0.237238	0.450853	0.419737	0.492745	0.366837	0.346196	0.551794	0.460153	0.269462	0.456568	0.443620	0.521104	0.338180	0.355979	0.771688	0.390628	0.272601	0.368535	0.258153	1.030964	0.764832	0.441181	0.336367	0.222066	0.314695	0.307997	0.117787	0.376042	0.495033	0.087493	0.107931	0.744382	0.926678	0.570756	0.545934	0.319610	0.280894	0.723154	0.560979	0.356878	0.303462	0.197884	0.318908	0.887683	1.267290	0.279012	0.206494	0.273393	0.151202
30	0.382314	0.388086	0.305208	0.183814	0.382472	0.462419	0.278088	0.226791	0.280500	0.573685	0.366560	0.370360	0.319850	0.295123	0.216605	0.158545	0.364354	0.289913	0.556117	0.513692	0.349793	0.310391	0.228452	0.227241	0.463005	0.366161	0.500758	0.366647	0.322292	0.529707	0.442116	0.254233	0.467193	0.441855	0.384145	0.305625	0.350697	0.772294	0.396480	0.277677	0.372001	0.280318	1.078457	0.841354	0.440840	0.338675	0.229139	0.315934	0.303288	0.154608	0.418512	0.444272	0.084812	0.110893	0.721699	0.907396	0.519920	0.535198	0.334791	0.255219	0.716732	0.558111	0.367740	0.307565	0.196385	0.322888	0.931685	1.335513	0.258232	0.208731	0.268946	0.154463
31	0.388516	0.384280	0.313221	0.183154	0.239376	0.412873	0.263848	0.209038	0.231880	0.563683	0.369688	0.351263	0.316832	0.288223	0.212848	0.161806	0.390400	0.299722	0.551807	0.515206	0.354577	0.310074	0.198977	0.220069	0.470178	0.356716	0.507278	0.367172	0.260663	0.507660	0.440826	0.250070	0.460445	0.427804	0.357161	0.308081	0.381003	0.771903	0.378932	0.273121	0.346691	0.281313	1.086049	0.885707	0.436986	0.337796	0.226370	0.316498	0.302651	0.157031	0.445895	0.450278	0.085267	0.107995	0.726950	0.904194	0.519457	0.521114	0.446215	0.244516	0.708057	0.558087	0.362594	0.307381	0.173634	0.268333	0.907985	1.324128	0.243242	0.209321	0.248122	0.139177
32	0.380135	0.351700	0.331877	0.183975	0.239087	0.384045	0.227518	0.173718	0.194315	0.496163	0.373319	0.349244	0.296737	0.330255	0.212576	0.163400	0.408976	0.322594	0.551626	0.515226	0.370515	0.299070	0.207649	0.237995	0.468057	0.374509	0.499413	0.366931	0.265268	0.472208	0.442618	0.238366	0.457269	0.428566	0.313894	0.337020	0.404967	0.770896	0.373965	0.269877	0.286584	0.251628	1.088810	0.930375	0.404728	0.340720	0.231066	0.318869	0.300337	0.163887	0.461062	0.465484	0.081295	0.098852	0.727755	0.882085	0.439257	0.489954	0.524516	0.251405	0.704534	0.550404	0.361116	0.308844	0.209182	0.236753	0.904388	1.324440	0.211459	0.209943	0.204243	0.106835
33	0.371914	0.348427	0.299941	0.205100	0.247785	0.394394	0.234773	0.177758	0.169602	0.415163	0.366496	0.376817	0.306073	0.343607	0.202210	0.163498	0.414677	0.308392	0.555352	0.509550	0.390219	0.283712	0.209826	0.236286	0.483459	0.385565	0.514380	0.375001	0.263155	0.442743	0.443895	0.233613	0.412808	0.463629	0.324701	0.379311	0.408806	0.775287	0.374334	0.267283	0.282737	0.250574	1.042468	0.927538	0.337968	0.372900	0.227145	0.314126	0.289041	0.181391	0.465283	0.469942	0.080128	0.097247	0.673902	0.862662	0.389006	0.484664	0.544518	0.253997	0.704536	0.547547	0.358275	0.308879	0.214290	0.261587	0.908315	1.330323	0.204113	0.198594	0.201508	0.108186
34	0.363306	0.335385	0.238658	0.234727	0.295819	0.394737	0.218861	0.177890	0.139234	0.267796	0.370865	0.447194	0.352731	0.408432	0.197199	0.165307	0.424581	0.317322	0.559753	0.508492	0.385377	0.281644	0.228524	0.217845	0.491869	0.381464	0.526081	0.385290	0.263377	0.428100	0.434497	0.233343	0.434780	0.462553	0.334006	0.397890	0.390214	0.731448	0.378516	0.262702	0.304838	0.293100	0.954513	0.904686	0.361169	0.495998	0.229152	0.303455	0.300960	0.281669	0.437855	0.413381	0.083267	0.096989	0.622490	0.846950	0.447344	0.497992	0.546974	0.251423	0.705500	0.552560	0.359992	0.309248	0.244792	0.270288	0.900529	1.339323	0.202043	0.174793	0.190903	0.118374
35	0.355007	0.339092	0.234393	0.247260	0.271341	0.345419	0.203348	0.156486	0.104574	0.321899	0.363547	0.496671	0.356169	0.458623	0.186162	0.159985	0.427392	0.311879	0.562269	0.427146	0.383247	0.271899	0.257570	0.214752	0.490565	0.377298	0.498982	0.406661	0.264106	0.376523	0.367229	0.198693	0.412524	0.416867	0.332680	0.403807	0.406439	0.586187	0.376418	0.258020	0.308819	0.313098	0.823223	0.824128	0.443519	0.562339	0.231007	0.296233	0.299608	0.317418	0.389843	0.330870	0.082394	0.097636	0.606858	0.840651	0.505263	0.538399	0.571616	0.253901	0.712766	0.552884	0.362986	0.304474	0.242689	0.269807	0.848383	1.346960	0.182645	0.212726	0.166741	0.122275
36	0.352435	0.323817	0.255631	0.250899	0.268321	0.373585	0.193892	0.166388	0.144371	0.376539	0.383728	0.522717	0.484325	0.452552	0.175454	0.162903	0.428411	0.297028	0.566503	0.368710	0.416707	0.252739	0.273779	0.222555	0.491389	0.362604	0.445445	0.393627	0.263517	0.341417	0.258032	0.104662	0.383396	0.408769	0.326573	0.404712	0.397320	0.470372	0.363129	0.264311	0.301587	0.306515	0.729586	0.668729	0.448966	0.560951	0.222955	0.288991	0.254646	0.318356	0.400834	0.298363	0.066705	0.093724	0.570275	0.804303	0.513021	0.534940	0.637049	0.258661	0.712196	0.551974	0.372085	0.291519	0.256964	0.285383	0.697072	1.282343	0.177554	0.225809	0.168631	0.132879
37	0.314908	0.378805	0.255349	0.256148	0.256195	0.321804	0.211459	0.171650	0.153230	0.394102	0.414825	0.593779	0.479373	0.433801	0.171175	0.166665	0.411379	0.284738	0.555798	0.334901	0.428107	0.232911	0.273031	0.224752	0.487844	0.525415	0.433780	0.388715	0.263852	0.316414	0.231361	0.076548	0.334346	0.351838	0.258304	0.400075	0.360003	0.438916	0.323886	0.262900	0.297575	0.302685	0.710863	0.594540	0.489419	0.546004	0.222436	0.286219	0.214730	0.327281	0.408638	0.281196	0.059321	0.081916	0.489573	0.652286	0.519743	0.502651	0.761995	0.283462	0.711414	0.552286	0.364507	0.259972	0.264742	0.294930	0.626350	1.057996	0.183966	0.223447	0.165818	0.133610
38	0.302419	0.414692	0.252248	0.272076	0.259279	0.318080	0.201821	0.155081	0.170834	0.459919	0.454221	0.633502	0.439246	0.466842	0.160609	0.166764	0.357420	0.309878	0.555635	0.338894	0.431754	0.225824	0.276199	0.222614	0.482645	0.595872	0.445641	0.377722	0.265505	0.264197	0.228866	0.076629	0.333247	0.318460	0.251199	0.376143	0.351811	0.314984	0.256175	0.229295	0.294232	0.332894	0.685388	0.606031	0.507426	0.557969	0.215089	0.290117	0.240517	0.337483	0.411783	0.277997	0.058624	0.074589	0.437525	0.466995	0.554024	0.495190	0.843009	0.338494	0.697390	0.550537	0.357593	0.221425	0.270803	0.293906	0.638419	0.824570	0.190704	0.211644	0.163776	0.130997
39	0.239046	0.393852	0.248843	0.278263	0.242621	0.353654	0.198690	0.150761	0.180767	0.467084	0.459159	0.647399	0.441145	0.468436	0.143089	0.160459	0.321382	0.332452	0.502387	0.355859	0.428136	0.209002	0.283216	0.213318	0.466474	0.550754	0.524743	0.369941	0.233282	0.205685	0.229621	0.085972	0.340301	0.330152	0.252187	0.368952	0.358519	0.306135	0.208830	0.173270	0.283379	0.323843	0.589214	0.603547	0.496835	0.557670	0.203089	0.273084	0.242236	0.353007	0.397813	0.265490	0.058414	0.075916	0.421317	0.373493	0.663741	0.498455	0.853107	0.397262	0.612816	0.530445	0.356266	0.210639	0.282678	0.305382	0.613942	0.803822	0.191389	0.211417	0.164105	0.131873
40	0.216067	0.355134	0.259675	0.266536	0.241929	0.363496	0.200773	0.154026	0.181109	0.471684	0.454114	0.649626	0.434011	0.462917	0.150590	0.155582	0.310940	0.329975	0.406937	0.328964	0.414083	0.154236	0.283084	0.208535	0.402992	0.572383	0.637454	0.467664	0.206084	0.199872	0.215765	0.090756	0.332037	0.351534	0.265729	0.393565	0.356074	0.303280	0.221948	0.157862	0.278136	0.317064	0.491398	0.600212	0.503784	0.565915	0.201362	0.241426	0.376024	0.337763	0.357217	0.265503	0.059363	0.070995	0.434146	0.304884	0.717248	0.498426	0.857915	0.400160	0.541203	0.523796	0.349703	0.208088	0.275230	0.310724	0.463494	0.636524	0.191690	0.213435	0.148174	0.124229
41	0.209163	0.360200	0.280129	0.321548	0.242560	0.363471	0.210615	0.155654	0.189586	0.472956	0.425857	0.631679	0.419402	0.459833	0.166488	0.163492	0.302471	0.352498	0.330156	0.287035	0.416044	0.130410	0.280150	0.214647	0.407125	0.583609	0.645117	0.495707	0.191637	0.205989	0.182057	0.089511	0.317704	0.350858	0.255628	0.423976	0.354620	0.291115	0.240521	0.157133	0.267968	0.285218	0.337054	0.506911	0.506701	0.585123	0.218301	0.217492	0.437717	0.354981	0.308149	0.253870	0.060475	0.071085	0.471560	0.341506	0.716302	0.503653	0.869173	0.398506	0.535931	0.489935	0.319421	0.206714	0.299867	0.296745	0.361268	0.470047	0.201492	0.218681	0.145905	0.118560
42	0.261159	0.420675	0.264945	0.326719	0.217290	0.365054	0.197743	0.153265	0.240858	0.475597	0.405347	0.572184	0.421224	0.463148	0.191847	0.162179	0.322871	0.360101	0.326341	0.291214	0.383133	0.129443	0.280482	0.209243	0.411976	0.674916	0.682960	0.515613	0.243007	0.213565	0.156760	0.088258	0.329838	0.350412	0.248893	0.414634	0.373558	0.203057	0.237566	0.155340	0.267446	0.279889	0.249128	0.405034	0.502870	0.587105	0.218925	0.216473	0.441118	0.364224	0.306127	0.206381	0.059061	0.071659	0.499746	0.424420	0.729257	0.453524	0.884847	0.391209	0.466216	0.478115	0.292348	0.203942	0.294835	0.280407	0.348279	0.460217	0.214725	0.223991	0.141286	0.117563
43	0.275835	0.516803	0.271079	0.320614	0.208077	0.348287	0.180937	0.150206	0.258512	0.448350	0.417058	0.471194	0.420784	0.436200	0.220905	0.167358	0.322270	0.375002	0.336660	0.291978	0.370468	0.128527	0.279376	0.193032	0.429328	0.701509	0.739583	0.555315	0.259155	0.219050	0.158885	0.087869	0.337758	0.314409	0.287979	0.355604	0.389719	0.171061	0.238954	0.157027	0.271437	0.305321	0.257951	0.257376	0.496236	0.591488	0.218309	0.221602	0.468333	0.361247	0.294415	0.195669	0.049469	0.075188	0.511016	0.517185	0.729073	0.388070	0.902936	0.381128	0.209214	0.376089	0.297865	0.203072	0.270818	0.333058	0.352957	0.442107	0.203249	0.215807	0.138925	0.116581
44	0.266918	0.523862	0.268574	0.313168	0.125173	0.351496	0.188622	0.173793	0.398511	0.419254	0.412101	0.459106	0.411302	0.435633	0.222842	0.171538	0.320388	0.426989	0.359256	0.293429	0.348894	0.130721	0.281294	0.189901	0.446885	0.744368	0.745471	0.573963	0.260732	0.220397	0.170327	0.090431	0.333941	0.281076	0.273561	0.309640	0.387560	0.173391	0.234551	0.157892	0.275258	0.338784	0.265679	0.245011	0.492980	0.599949	0.227860	0.219343	0.492510	0.309569	0.290631	0.204584	0.041338	0.078045	0.511936	0.587363	0.728657	0.357262	0.906914	0.373752	0.180308	0.307711	0.286301	0.163950	0.269477	0.328582	0.407154	0.479444	0.201859	0.218430	0.144534	0.114032
45	0.263121	0.532103	0.273495	0.298979	0.125852	0.346826	0.174985	0.177826	0.419284	0.447904	0.361295	0.357692	0.367638	0.372317	0.229192	0.173262	0.310523	0.413188	0.354538	0.290586	0.390563	0.126499	0.251391	0.184599	0.440464	0.744410	0.717254	0.567824	0.261851	0.205184	0.189220	0.108690	0.321650	0.296042	0.271916	0.295490	0.387650	0.168294	0.225924	0.156774	0.254021	0.330381	0.258171	0.236568	0.494562	0.609217	0.226413	0.213860	0.494845	0.281672	0.319151	0.208999	0.044663	0.078573	0.512859	0.597719	0.731730	0.350424	0.899600	0.375802	0.199438	0.281041	0.277517	0.120225	0.280330	0.324332	0.495259	0.558791	0.221235	0.219148	0.108388	0.093913
46	0.308578	0.531220	0.256964	0.294679	0.122508	0.315691	0.148773	0.148989	0.424692	0.395875	0.307505	0.291190	0.370030	0.329612	0.224419	0.165781	0.308165	0.429301	0.325262	0.291389	0.409787	0.166076	0.240356	0.179408	0.519164	0.760945	0.709252	0.554478	0.243849	0.207647	0.198628	0.124591	0.309288	0.291456	0.303791	0.332610	0.387690	0.163429	0.215361	0.153116	0.237937	0.311767	0.268878	0.247090	0.487927	0.619591	0.224221	0.207308	0.501505	0.280777	0.337269	0.207213	0.044530	0.083793	0.530874	0.611755	0.740538	0.349797	0.861756	0.383961	0.199467	0.271938	0.250728	0.091064	0.284051	0.315906	0.524949	0.640774	0.207501	0.210462	0.114501	0.084820
47	0.369332	0.507770	0.265894	0.293677	0.097904	0.306317	0.129034	0.135812	0.421466	0.363283	0.254631	0.219291	0.163829	0.331042	0.225641	0.160255	0.308961	0.437899	0.287133	0.291325	0.408035	0.254849	0.238408	0.163206	0.545965	0.817755	0.718532	0.551540	0.243478	0.208044	0.198812	0.125965	0.290600	0.266484	0.309634	0.408775	0.379446	0.162791	0.224220	0.149955	0.233798	0.319288	0.363190	0.354527	0.488375	0.621092	0.218164	0.205937	0.489328	0.293910	0.328390	0.197554	0.050602	0.100324	0.554205	0.644433	0.744065	0.350746	0.806786	0.394629	0.206294	0.274811	0.223370	0.078341	0.310233	0.298244	0.535902	0.666975	0.231318	0.198589	0.137933	0.074092
48	0.372285	0.446729	0.282562	0.278205	0.095186	0.279941	0.126813	0.128940	0.437031	0.345121	0.242910	0.195047	0.162493	0.322819	0.233525	0.159184	0.316995	0.432697	0.279636	0.294839	0.419603	0.261920	0.235685	0.133687	0.567698	0.775875	0.739166	0.561450	0.279410	0.200060	0.206895	0.125771	0.279438	0.257866	0.311077	0.416873	0.376377	0.175348	0.233190	0.149937	0.233907	0.330220	0.475062	0.487782	0.496033	0.620262	0.216143	0.205608	0.467534	0.294121	0.312047	0.208826	0.067868	0.118391	0.546320	0.648472	0.736683	0.347002	0.781611	0.410871	0.213451	0.284147	0.224022	0.080429	0.360982	0.287889	0.537258	0.671600	0.217732	0.197660	0.145250	0.075059
49	0.413444	0.444993	0.285361	0.263096	0.092689	0.230639	0.126889	0.128918	0.457601	0.335942	0.229526	0.207124	0.165157	0.264466	0.234383	0.158124	0.379947	0.426869	0.254880	0.267345	0.404581	0.273695	0.230908	0.123817	0.549666	0.688277	0.732347	0.568114	0.295596	0.181006	0.219214	0.128353	0.300406	0.273135	0.351465	0.412517	0.365577	0.169245	0.233169	0.151973	0.234045	0.323885	0.521157	0.490045	0.506902	0.617869	0.210660	0.196748	0.465057	0.277961	0.311186	0.191575	0.079027	0.123169	0.543325	0.645247	0.705259	0.351250	0.781136	0.405159	0.209706	0.282109	0.222238	0.078694	0.368630	0.295059	0.527800	0.685306	0.210059	0.198470	0.147183	0.074326
50	0.423742	0.442571	0.283261	0.251624	0.082643	0.211055	0.125456	0.128159	0.442878	0.330523	0.245169	0.199308	0.166477	0.261098	0.227307	0.154422	0.380699	0.399001	0.334299	0.226719	0.403389	0.270950	0.207960	0.122875	0.550959	0.690736	0.649132	0.548092	0.288192	0.160934	0.220304	0.134443	0.288433	0.260542	0.371705	0.408981	0.368550	0.238182	0.232943	0.159731	0.229455	0.319488	0.524189	0.485633	0.509552	0.605411	0.221493	0.178049	0.394648	0.278278	0.310812	0.197367	0.075813	0.123814	0.544306	0.648312	0.661216	0.286627	0.787380	0.415739	0.212404	0.279311	0.223802	0.078297	0.376244	0.336891	0.582752	0.703116	0.213737	0.192385	0.144196	0.073997
51	0.425677	0.439554	0.225630	0.186548	0.088155	0.175378	0.107257	0.127106	0.424479	0.316815	0.244793	0.195452	0.171659	0.272132	0.204662	0.134611	0.378205	0.397097	0.417298	0.223821	0.400411	0.269829	0.168133	0.113367	0.544983	0.682216	0.543545	0.474305	0.295171	0.157395	0.239123	0.146490	0.280370	0.255834	0.389694	0.376574	0.360599	0.251510	0.243383	0.146296	0.207193	0.292123	0.526341	0.512053	0.487633	0.521805	0.245852	0.153462	0.344173	0.271233	0.318877	0.191568	0.073803	0.142465	0.540754	0.648069	0.685877	0.307709	0.752408	0.433938	0.206960	0.271534	0.215950	0.079722	0.398190	0.379597	0.622637	0.738013	0.211989	0.185820	0.170665	0.077003
52	0.406481	0.418307	0.216812	0.155989	0.090655	0.154585	0.107703	0.126809	0.364609	0.282204	0.236095	0.205183	0.172762	0.273493	0.196971	0.124470	0.374619	0.381529	0.428817	0.230079	0.344903	0.273890	0.156380	0.096033	0.542734	0.683584	0.548319	0.429213	0.324700	0.161184	0.247310	0.153892	0.300859	0.277751	0.395826	0.372787	0.353291	0.248924	0.244056	0.122739	0.205493	0.312527	0.629027	0.530294	0.425336	0.401213	0.261002	0.122282	0.336412	0.278978	0.301346	0.187492	0.078165	0.159690	0.543812	0.650093	0.731111	0.459350	0.644024	0.427637	0.220409	0.273000	0.193330	0.086908	0.381233	0.382643	0.631694	0.768691	0.202299	0.175917	0.190591	0.080653
53	0.387337	0.247042	0.182711	0.148884	0.093853	0.142872	0.087700	0.117352	0.231253	0.145346	0.362383	0.317496	0.180461	0.270208	0.173364	0.125944	0.375848	0.365019	0.429428	0.214396	0.339067	0.269059	0.162103	0.099676	0.556772	0.600066	0.512428	0.416366	0.409989	0.272962	0.248054	0.158774	0.436032	0.303932	0.369217	0.381153	0.357765	0.275741	0.238375	0.119575	0.242734	0.314876	0.915205	0.769515	0.417214	0.400171	0.261178	0.110451	0.303859	0.264890	0.289684	0.177984	0.081191	0.165382	0.542438	0.651934	0.749198	0.671462	0.491732	0.396487	0.245433	0.270211	0.149624	0.095246	0.379955	0.375545	0.634370	0.784913	0.196076	0.164805	0.207006	0.082077
54	0.386517	0.225058	0.197806	0.121290	0.101344	0.119484	0.073859	0.082507	0.225966	0.135507	0.445841	0.445705	0.190384	0.268276	0.133683	0.115805	0.420473	0.355219	0.427652	0.209956	0.338760	0.275344	0.155912	0.105501	0.561886	0.572524	0.476723	0.369003	0.472262	0.443019	0.256214	0.159058	0.480647	0.435964	0.336626	0.379136	0.360069	0.312795	0.229043	0.099717	0.331910	0.309157	0.986290	0.909483	0.383373	0.387686	0.262728	0.111489	0.232651	0.273603	0.291211	0.157177	0.082889	0.174189	0.532396	0.668440	0.685232	0.702592	0.437870	0.338246	0.268903	0.281394	0.135530	0.097263	0.379603	0.328402	0.637766	0.794607	0.194810	0.164756	0.224647	0.094275
55	0.384622	0.191521	0.232794	0.129241	0.109972	0.105440	0.073120	0.053692	0.206245	0.112342	0.448894	0.569039	0.206737	0.254783	0.129741	0.131825	0.427477	0.254176	0.435475	0.226927	0.356242	0.284834	0.150167	0.116862	0.534165	0.495925	0.515792	0.376659	0.475659	0.454287	0.264354	0.156529	0.507726	0.452237	0.359172	0.370655	0.374347	0.376761	0.240022	0.110742	0.382329	0.290150	0.981715	0.925807	0.311342	0.358225	0.266588	0.098454	0.227166	0.250932	0.278884	0.178379	0.082771	0.176180	0.504504	0.694415	0.596941	0.698738	0.430937	0.332311	0.304882	0.309798	0.133369	0.099885	0.375037	0.315205	0.601257	0.765287	0.207988	0.164864	0.221793	0.111098
56	0.359005	0.193109	0.242520	0.135181	0.117078	0.101116	0.108793	0.090321	0.171391	0.074699	0.493711	0.609337	0.203450	0.214065	0.115072	0.120010	0.422713	0.257020	0.477156	0.258988	0.391290	0.285072	0.145955	0.112737	0.527835	0.495350	0.541589	0.391168	0.535970	0.494403	0.288619	0.174501	0.577775	0.457361	0.401198	0.409574	0.385595	0.380859	0.226168	0.112465	0.400659	0.265671	0.980623	0.926673	0.308680	0.357188	0.261263	0.091943	0.219051	0.248771	0.237188	0.175053	0.082409	0.178260	0.473869	0.694763	0.626720	0.716286	0.403062	0.336759	0.311186	0.331900	0.132971	0.108393	0.348109	0.313647	0.516324	0.688187	0.228543	0.165787	0.217915	0.118375
57	0.291779	0.192033	0.254088	0.185623	0.115230	0.127038	0.164942	0.141577	0.125013	0.122516	0.643493	0.792757	0.190324	0.165617	0.115926	0.119873	0.447035	0.269483	0.505953	0.289465	0.411176	0.312211	0.148986	0.108809	0.473648	0.509411	0.547163	0.389917	0.636625	0.547117	0.332895	0.208950	0.609459	0.479482	0.373832	0.351086	0.386710	0.385392	0.204190	0.113183	0.539363	0.262640	0.982150	0.926208	0.297999	0.344818	0.240984	0.091092	0.222557	0.228734	0.281501	0.213708	0.092792	0.189218	0.430778	0.677627	0.677581	0.743696	0.370972	0.337653	0.327181	0.318982	0.147963	0.109100	0.353060	0.314289	0.488964	0.580293	0.231550	0.125213	0.211780	0.113200
58	0.281397	0.197323	0.304154	0.272037	0.114804	0.153982	0.195419	0.166204	0.081650	0.139254	0.693883	0.898916	0.191646	0.162679	0.112853	0.118654	0.444844	0.257835	0.509373	0.295985	0.419561	0.332850	0.160892	0.108752	0.467149	0.405803	0.540219	0.356352	0.650355	0.570294	0.345857	0.234098	0.609254	0.476252	0.373183	0.293840	0.355739	0.390300	0.211853	0.119857	0.594800	0.261139	0.970494	0.898436	0.286774	0.300434	0.216844	0.090111	0.232796	0.212820	0.379117	0.323976	0.110876	0.192724	0.386697	0.647743	0.676280	0.765672	0.325100	0.346526	0.329955	0.295190	0.150124	0.113015	0.320695	0.315930	0.477781	0.514086	0.249211	0.117149	0.205204	0.108860
59	0.231755	0.216756	0.321027	0.294975	0.118745	0.158348	0.197985	0.170872	0.078653	0.141640	0.702946	0.920242	0.210570	0.175089	0.097701	0.118345	0.455290	0.304278	0.511512	0.284062	0.435323	0.360397	0.157561	0.116259	0.463707	0.346905	0.581364	0.359617	0.635263	0.573365	0.346293	0.237135	0.602822	0.480154	0.367309	0.285301	0.329072	0.399393	0.220567	0.117167	0.597737	0.254438	0.941839	0.835019	0.286923	0.288399	0.212825	0.088617	0.240825	0.198609	0.458044	0.507892	0.114886	0.203650	0.371736	0.591162	0.677626	0.774607	0.341884	0.375459	0.330791	0.276479	0.168832	0.124423	0.248827	0.318261	0.496017	0.555593	0.276233	0.148973	0.200962	0.111060
