	231_C_T1_sh_L_ND_03.c3d	231_C_T1_sh_L_ND_03.c3d	231_C_T1_sh_L_ND_03.c3d	231_C_T1_sh_L_ND_03.c3d	231_C_T1_sh_L_ND_03.c3d	231_C_T1_sh_L_ND_03.c3d	231_C_T1_sh_L_ND_03.c3d	231_C_T1_sh_L_ND_03.c3d	231_C_T1_sh_L_ND_05.c3d	231_C_T1_sh_L_ND_05.c3d	231_C_T1_sh_L_ND_05.c3d	231_C_T1_sh_L_ND_05.c3d	231_C_T1_sh_L_ND_05.c3d	231_C_T1_sh_L_ND_05.c3d	231_C_T1_sh_L_ND_05.c3d	231_C_T1_sh_L_ND_05.c3d	231_C_T1_sh_L_ND_06.c3d	231_C_T1_sh_L_ND_06.c3d	231_C_T1_sh_L_ND_06.c3d	231_C_T1_sh_L_ND_06.c3d	231_C_T1_sh_L_ND_06.c3d	231_C_T1_sh_L_ND_06.c3d	231_C_T1_sh_L_ND_06.c3d	231_C_T1_sh_L_ND_06.c3d	231_C_T1_sh_L_ND_07.c3d	231_C_T1_sh_L_ND_07.c3d	231_C_T1_sh_L_ND_07.c3d	231_C_T1_sh_L_ND_07.c3d	231_C_T1_sh_L_ND_07.c3d	231_C_T1_sh_L_ND_07.c3d	231_C_T1_sh_L_ND_07.c3d	231_C_T1_sh_L_ND_07.c3d	231_C_T1_sh_L_ND_08.c3d	231_C_T1_sh_L_ND_08.c3d	231_C_T1_sh_L_ND_08.c3d	231_C_T1_sh_L_ND_08.c3d	231_C_T1_sh_L_ND_08.c3d	231_C_T1_sh_L_ND_08.c3d	231_C_T1_sh_L_ND_08.c3d	231_C_T1_sh_L_ND_08.c3d	231_C_T1_sh_L_ND_09.c3d	231_C_T1_sh_L_ND_09.c3d	231_C_T1_sh_L_ND_09.c3d	231_C_T1_sh_L_ND_09.c3d	231_C_T1_sh_L_ND_09.c3d	231_C_T1_sh_L_ND_09.c3d	231_C_T1_sh_L_ND_09.c3d	231_C_T1_sh_L_ND_09.c3d
45	0.062754	0.094472	0.256974	0.218783	0.144666	0.521520	0.292306	0.180557	0.065859	0.374155	0.159437	0.262244	0.184071	0.126094	0.820817	0.574793	0.079391	0.095905	0.163612	0.193348	0.086967	0.277431	0.374889	0.103775	0.117195	0.098416	0.717890	0.489809	0.147514	0.168187	0.520659	0.515614	0.201929	0.365866	0.352069	0.555273	0.059277	0.063712	0.220369	0.292721	0.145284	0.164473	0.690686	0.567360	0.113926	0.698694	0.405365	0.645898
46	0.061226	0.083550	0.228766	0.171791	0.130503	0.521279	0.198522	0.161483	0.102450	0.407863	0.186137	0.267681	0.171228	0.120067	0.802600	0.422651	0.080284	0.095784	0.243122	0.183865	0.061023	0.292389	0.230991	0.103272	0.108061	0.093427	0.707337	0.472410	0.160819	0.186568	0.541584	0.495016	0.199857	0.256348	0.357795	0.550432	0.054262	0.053011	0.215325	0.177155	0.149580	0.167810	0.668655	0.380511	0.136261	0.787127	0.514368	0.712599
47	0.053664	0.079257	0.217463	0.351130	0.121386	0.489892	0.170418	0.159666	0.120416	0.394944	0.186413	0.299492	0.159492	0.112930	0.783223	0.402320	0.079958	0.098633	0.267562	0.181005	0.073478	0.272035	0.169240	0.084181	0.106841	0.091349	0.664387	0.422218	0.161988	0.188439	0.574201	0.457906	0.201070	0.257448	0.392638	0.374153	0.047676	0.054410	0.215843	0.129703	0.145366	0.164702	0.558680	0.425883	0.145059	0.790034	0.520368	0.817955
48	0.061187	0.077837	0.281828	0.349471	0.125473	0.434133	0.159770	0.148329	0.120467	0.369944	0.189737	0.346998	0.148881	0.107798	0.732932	0.356240	0.070515	0.129636	0.263379	0.204112	0.080307	0.310908	0.137693	0.075006	0.105716	0.089472	0.602926	0.285265	0.162817	0.187382	0.619409	0.449440	0.163338	0.154714	0.385684	0.345323	0.048809	0.057663	0.216816	0.112950	0.132402	0.149655	0.560816	0.380841	0.183825	0.866467	0.594725	0.884137
49	0.072665	0.067247	0.253878	0.347657	0.217461	0.405300	0.158549	0.124692	0.120276	0.322315	0.296969	0.421656	0.146753	0.109214	0.665016	0.254671	0.050384	0.164141	0.267884	0.216427	0.086451	0.306881	0.130917	0.079704	0.103447	0.087256	0.556157	0.202348	0.163160	0.187949	0.625039	0.431558	0.093011	0.131338	0.319220	0.289094	0.135640	0.141163	0.203349	0.094609	0.128360	0.147701	0.491122	0.315272	0.270801	0.895920	0.799740	0.890188
50	0.098495	0.101923	0.250059	0.381905	0.417370	0.379045	0.151235	0.101551	0.119756	0.313717	0.339161	0.436249	0.145530	0.108025	0.628390	0.169924	0.060136	0.177457	0.329955	0.215992	0.098500	0.323914	0.131234	0.100773	0.096720	0.082143	0.537894	0.144826	0.157549	0.214214	0.559319	0.403159	0.089312	0.218257	0.303448	0.113980	0.279745	0.204161	0.154029	0.090238	0.268364	0.144711	0.306947	0.289911	0.268871	0.995300	0.817006	0.895799
51	0.098335	0.101883	0.239000	0.281197	0.582547	0.380010	0.130759	0.084718	0.114774	0.317632	0.378564	0.383553	0.127590	0.094176	0.613268	0.167008	0.062811	0.177461	0.354271	0.222345	0.146106	0.397641	0.124326	0.098154	0.063882	0.056869	0.371358	0.106977	0.146939	0.222032	0.460866	0.396020	0.076251	0.232662	0.239595	0.084309	0.404240	0.223031	0.133482	0.085367	0.360731	0.166681	0.230099	0.335468	0.269141	0.979456	0.805925	0.747360
52	0.090438	0.098869	0.104467	0.198139	0.602913	0.401269	0.112436	0.081852	0.114431	0.323180	0.538869	0.383545	0.094846	0.070329	0.423247	0.161283	0.063313	0.177862	0.354803	0.263426	0.146265	0.459865	0.107487	0.095820	0.046439	0.037644	0.236385	0.102427	0.146503	0.245272	0.424075	0.320611	0.067091	0.317643	0.231424	0.078553	0.496476	0.225061	0.120440	0.046175	0.571240	0.313489	0.247715	0.338757	0.251428	0.903697	0.722268	0.624262
53	0.076138	0.095208	0.087023	0.217945	0.696306	0.408763	0.102904	0.084127	0.077956	0.297493	0.567199	0.379632	0.074140	0.060777	0.235630	0.152036	0.062140	0.178441	0.339948	0.246249	0.145263	0.454375	0.089914	0.092463	0.033390	0.027991	0.184024	0.104175	0.146483	0.266651	0.422707	0.219797	0.047768	0.322786	0.151177	0.076806	0.531831	0.226110	0.086113	0.026198	0.605109	0.328133	0.259804	0.226384	0.243542	0.831797	0.654484	0.536691
54	0.043132	0.059911	0.094551	0.171869	0.770605	0.459796	0.114398	0.087977	0.066333	0.396424	0.566841	0.363846	0.068966	0.061864	0.176208	0.143584	0.058820	0.177213	0.289930	0.283399	0.145050	0.410056	0.088634	0.153486	0.029355	0.027305	0.163378	0.100440	0.143838	0.283748	0.408527	0.152907	0.042055	0.327513	0.099267	0.075954	0.692118	0.305328	0.065366	0.026651	0.614128	0.331904	0.230340	0.222917	0.238629	0.845561	0.651847	0.358122
55	0.057045	0.067539	0.143391	0.181700	0.813336	0.503691	0.115742	0.370587	0.071283	0.421268	0.556702	0.297178	0.077475	0.066798	0.168414	0.133379	0.057688	0.165311	0.272574	0.312677	0.139233	0.395313	0.106494	0.184012	0.029229	0.027404	0.145872	0.091317	0.134277	0.272599	0.402057	0.147636	0.040497	0.353082	0.100427	0.068296	0.871009	0.351188	0.065185	0.027176	0.605020	0.320321	0.269642	0.231266	0.201790	0.698222	0.567581	0.154940
56	0.069831	0.080203	0.158788	0.190659	0.837960	0.524614	0.300814	1.005153	0.071297	0.469166	0.502086	0.183959	0.080238	0.067532	0.152025	0.110487	0.058001	0.146723	0.286468	0.304273	0.133392	0.361122	0.169668	0.184664	0.029295	0.027570	0.137745	0.080802	0.077318	0.246787	0.400548	0.125804	0.042393	0.450727	0.095898	0.051529	0.903616	0.361707	0.063864	0.028845	0.536755	0.313666	0.280089	0.230825	0.073229	0.580833	0.217847	0.132623
57	0.077466	0.088674	0.172731	0.174415	0.821863	0.494067	0.727794	1.107037	0.101296	0.600916	0.477725	0.143224	0.080874	0.086962	0.128423	0.078452	0.063448	0.085077	0.275884	0.321448	0.131160	0.368269	0.181206	0.187084	0.029227	0.058850	0.135968	0.074283	0.042160	0.236646	0.369026	0.126040	0.038029	0.480087	0.082539	0.033428	0.909367	0.362393	0.074884	0.034291	0.505596	0.296405	0.271949	0.153792	0.065426	0.331900	0.147445	0.080807
58	0.075411	0.081582	0.192428	0.112984	0.738380	0.460770	0.933889	1.222536	0.167409	0.618803	0.419834	0.117170	0.148371	0.134046	0.115993	0.068625	0.050856	0.072800	0.241599	0.336857	0.121022	0.392960	0.215953	0.191769	0.028832	0.071739	0.133886	0.068734	0.040851	0.270463	0.317766	0.106070	0.042794	0.496865	0.072089	0.023162	0.907568	0.354558	0.128905	0.038412	0.197786	0.141057	0.217196	0.177243	0.059429	0.325545	0.124160	0.073379
59	0.059347	0.070025	0.183163	0.097199	0.629768	0.461940	0.951784	1.375939	0.274155	0.656599	0.184263	0.099157	0.216173	0.165995	0.114927	0.064711	0.051092	0.070010	0.348988	0.362028	0.064488	0.300185	0.267461	0.216222	0.027642	0.077607	0.126745	0.067593	0.040850	0.314949	0.224026	0.081223	0.043016	0.499259	0.063853	0.044663	0.884743	0.313949	0.141485	0.162604	0.129169	0.114762	0.194965	0.179548	0.057721	0.327151	0.092548	0.072628
60	0.135435	0.158690	0.179068	0.065005	0.617072	0.464992	1.059345	1.468949	0.310523	0.687181	0.118524	0.083932	0.301862	0.202304	0.111119	0.044787	0.060483	0.075872	0.432381	0.335566	0.059001	0.246138	0.273402	0.339606	0.025527	0.082874	0.117533	0.102822	0.041398	0.322099	0.169626	0.070636	0.048324	0.537447	0.067970	0.060900	0.847508	0.293654	0.186592	0.309675	0.097312	0.108246	0.180073	0.167325	0.045861	0.327437	0.090306	0.068471
61	0.215581	0.162081	0.180568	0.064600	0.543782	0.497731	1.177174	1.498247	0.376073	0.638859	0.115281	0.056842	0.347969	0.214642	0.098969	0.167370	0.060189	0.076916	0.436287	0.350976	0.082605	0.411926	0.297925	0.401733	0.023426	0.093014	0.108372	0.131163	0.038839	0.303485	0.163190	0.071737	0.050481	0.523467	0.078831	0.078090	0.798696	0.289427	0.259522	0.335190	0.098058	0.093400	0.111467	0.143730	0.043979	0.263171	0.079717	0.080359
62	0.375965	0.265648	0.159132	0.298542	0.496650	0.481533	1.238236	1.500666	0.432024	0.651615	0.111558	0.062168	0.358328	0.214918	0.096849	0.342735	0.071144	0.084990	0.474400	0.351314	0.081601	0.459403	0.330710	0.380571	0.021787	0.114360	0.102634	0.188393	0.037880	0.297489	0.161533	0.076970	0.051606	0.403525	0.088381	0.136838	0.759931	0.299046	0.338038	0.345549	0.100061	0.065928	0.112775	0.132795	0.042995	0.195788	0.081761	0.126890
63	0.405732	0.282562	0.159311	0.300779	0.428958	0.427726	1.269550	1.431640	0.436717	0.606489	0.113504	0.066032	0.365773	0.237990	0.094754	0.391495	0.073959	0.085832	0.531860	0.334826	0.089028	0.563938	0.405017	0.389555	0.032533	0.122339	0.118875	0.208803	0.035515	0.276118	0.164745	0.078533	0.051095	0.350267	0.112263	0.193826	0.720338	0.282083	0.407377	0.353391	0.084597	0.047352	0.126387	0.120467	0.018559	0.070067	0.080900	0.132049
64	0.402888	0.260127	0.146698	0.344808	0.382522	0.369512	1.229775	1.083580	0.430357	0.453027	0.110434	0.066403	0.368820	0.297579	0.114245	0.394728	0.072701	0.084726	0.560421	0.333623	0.098360	0.568506	0.435343	0.397216	0.041201	0.125998	0.120138	0.218660	0.034622	0.255917	0.164234	0.078690	0.045046	0.253289	0.119302	0.236114	0.424937	0.179794	0.414854	0.361959	0.093795	0.112448	0.117896	0.063546	0.039693	0.145324	0.083871	0.164037
65	0.370917	0.261917	0.155789	0.392804	0.361097	0.364020	1.023371	1.044507	0.406375	0.449418	0.106350	0.059668	0.418371	0.367290	0.149329	0.397161	0.069903	0.081660	0.564145	0.309275	0.095543	0.558251	0.436158	0.403938	0.044314	0.126984	0.122813	0.225795	0.031826	0.237078	0.156591	0.079811	0.047150	0.238426	0.118033	0.264436	0.259084	0.151319	0.436218	0.369344	0.105223	0.150747	0.105165	0.056663	0.045508	0.231808	0.089450	0.174965
66	0.257031	0.185552	0.168689	0.283366	0.351622	0.367652	0.880596	0.885224	0.346181	0.474290	0.090858	0.071015	0.537678	0.411405	0.212401	0.416253	0.069361	0.081420	0.555700	0.298223	0.088126	0.528044	0.413904	0.394521	0.045329	0.121425	0.135815	0.247479	0.032532	0.235538	0.149266	0.075245	0.043367	0.123625	0.118823	0.263559	0.199095	0.140926	0.446817	0.369354	0.117279	0.172225	0.095388	0.034420	0.064442	0.336425	0.128353	0.178203
67	0.153129	0.201045	0.133797	0.264022	0.351386	0.374666	0.866049	0.633155	0.333044	0.438473	0.095868	0.264215	0.564919	0.401346	0.214446	0.458533	0.067418	0.079927	0.496487	0.252869	0.087538	0.525391	0.387622	0.377871	0.063230	0.125119	0.213213	0.289582	0.034346	0.245279	0.145030	0.068990	0.047766	0.093680	0.120915	0.261003	0.197568	0.142814	0.482758	0.396082	0.196748	0.179776	0.092929	0.078748	0.071371	0.381950	0.134181	0.178512
68	0.128836	0.249822	0.122956	0.253845	0.326831	0.406399	0.717825	0.401089	0.251137	0.423256	0.128176	0.310702	0.544736	0.389600	0.284849	0.462812	0.057433	0.068139	0.441653	0.274662	0.083727	0.513218	0.385119	0.262599	0.087151	0.139727	0.249029	0.295704	0.056599	0.244879	0.144997	0.063681	0.047603	0.074631	0.112033	0.231811	0.205692	0.155326	0.483403	0.445812	0.284226	0.186326	0.107351	0.162297	0.077399	0.459944	0.136542	0.187423
69	0.105755	0.258113	0.113377	0.190659	0.230678	0.330107	0.524491	0.303674	0.158070	0.397140	0.217133	0.329522	0.508430	0.373744	0.371304	0.465649	0.073208	0.069435	0.473965	0.248705	0.066814	0.405255	0.361920	0.181138	0.087592	0.135645	0.250494	0.292371	0.062102	0.224763	0.139552	0.070094	0.150573	0.202819	0.093512	0.193525	0.190764	0.153568	0.532892	0.404111	0.373647	0.252979	0.108956	0.193914	0.079287	0.581010	0.140711	0.259148
70	0.081797	0.250465	0.162090	0.173933	0.236248	0.311798	0.368923	0.294287	0.150345	0.398264	0.224896	0.367869	0.464943	0.363057	0.408277	0.458090	0.066282	0.059848	0.446881	0.201231	0.066153	0.324645	0.330999	0.181892	0.087627	0.132739	0.271226	0.298517	0.061510	0.172955	0.127953	0.080768	0.260627	0.431959	0.092952	0.127116	0.142758	0.153243	0.568604	0.374084	0.402782	0.237158	0.116410	0.214010	0.079929	0.606502	0.148435	0.272272
71	0.055892	0.239763	0.190898	0.182509	0.272849	0.310048	0.267802	0.289034	0.144886	0.404221	0.249007	0.434858	0.459161	0.363024	0.417445	0.365330	0.064731	0.058023	0.370910	0.217546	0.051400	0.242201	0.214935	0.136488	0.087602	0.115766	0.288480	0.274158	0.069885	0.203568	0.114905	0.081790	0.301213	0.547213	0.090680	0.061615	0.137950	0.144573	0.616345	0.374124	0.403063	0.226852	0.160050	0.267448	0.072465	0.619551	0.141537	0.278874
72	0.053144	0.219638	0.274255	0.182627	0.294891	0.345147	0.247013	0.266974	0.140662	0.382135	0.256234	0.471960	0.449962	0.354670	0.503383	0.338257	0.063462	0.051094	0.344885	0.221749	0.040318	0.271071	0.117448	0.121821	0.085883	0.104975	0.315399	0.268385	0.084489	0.263334	0.103700	0.138075	0.446650	0.589626	0.078777	0.052114	0.138703	0.134322	0.613289	0.359713	0.399972	0.211601	0.159561	0.387758	0.073581	0.622653	0.134788	0.275351
73	0.058376	0.155273	0.291080	0.155464	0.430114	0.419548	0.247155	0.131427	0.108111	0.217586	0.256260	0.500392	0.451304	0.316777	0.626071	0.364062	0.066407	0.049592	0.346035	0.222293	0.040719	0.273337	0.118037	0.084260	0.081241	0.098790	0.338800	0.285117	0.100682	0.271272	0.093188	0.222761	0.492236	0.743951	0.058455	0.040512	0.123271	0.114767	0.614881	0.357053	0.364251	0.211027	0.175018	0.383675	0.060647	0.582691	0.113396	0.284281
74	0.049219	0.149880	0.269940	0.192192	0.464415	0.431772	0.223320	0.085499	0.119947	0.178778	0.265078	0.431574	0.428482	0.312851	0.735909	0.371787	0.068214	0.050465	0.314418	0.218136	0.041807	0.331783	0.121696	0.073319	0.079531	0.097392	0.340662	0.288872	0.104599	0.316613	0.096441	0.228311	0.494837	0.815108	0.056536	0.039545	0.100655	0.136652	0.609219	0.348110	0.311704	0.197235	0.150812	0.397956	0.063022	0.581590	0.123335	0.290393
75	0.051909	0.162920	0.228811	0.195139	0.479966	0.412837	0.225528	0.149144	0.141041	0.203514	0.258108	0.414801	0.335803	0.322659	0.764468	0.358131	0.070471	0.053610	0.294061	0.205077	0.042827	0.335949	0.122692	0.072406	0.080450	0.097694	0.379456	0.282127	0.107310	0.325119	0.101873	0.231663	0.470053	0.818449	0.047746	0.039067	0.160816	0.156418	0.599956	0.355021	0.192462	0.140186	0.160116	0.438955	0.064001	0.594995	0.120465	0.279949
76	0.056447	0.197111	0.143504	0.185923	0.481211	0.341626	0.287757	0.181023	0.202885	0.254803	0.199560	0.415024	0.189784	0.321464	0.770936	0.303553	0.070522	0.053226	0.273999	0.166377	0.040555	0.346328	0.123322	0.067220	0.084788	0.085564	0.420156	0.236797	0.148754	0.335674	0.110136	0.266490	0.429885	0.818364	0.019660	0.032852	0.201627	0.159059	0.576901	0.349010	0.158613	0.152387	0.211414	0.437959	0.062128	0.496581	0.110822	0.184984
77	0.059703	0.194318	0.077808	0.198055	0.470464	0.329025	0.285186	0.198391	0.230256	0.251338	0.299128	0.474655	0.190233	0.375024	0.758028	0.293674	0.053531	0.050806	0.194182	0.185239	0.027968	0.347258	0.116681	0.057568	0.056992	0.044410	0.417696	0.221788	0.196551	0.352151	0.138569	0.359135	0.433629	0.751413	0.016731	0.028668	0.231123	0.159896	0.567870	0.282709	0.160352	0.160147	0.199058	0.385284	0.061135	0.487293	0.093717	0.159373
78	0.064882	0.222722	0.106512	0.146262	0.428726	0.326646	0.327465	0.265245	0.260236	0.234790	0.324214	0.417032	0.194031	0.396761	0.719342	0.296108	0.046085	0.050395	0.165985	0.186852	0.030763	0.340769	0.100002	0.084408	0.055021	0.038293	0.421279	0.217218	0.202929	0.350090	0.140550	0.368773	0.297037	0.720908	0.023762	0.050420	0.271323	0.180815	0.543851	0.210039	0.153943	0.158062	0.248756	0.302137	0.066974	0.526915	0.091246	0.112953
79	0.082730	0.275067	0.125970	0.163602	0.416964	0.344077	0.363505	0.307976	0.324921	0.282348	0.340127	0.382206	0.195572	0.426765	0.697511	0.299287	0.045405	0.050742	0.160565	0.154660	0.032335	0.288368	0.078795	0.087749	0.056170	0.042990	0.409523	0.201659	0.198086	0.349736	0.144370	0.423941	0.273476	0.525416	0.179073	0.205406	0.272815	0.182043	0.492036	0.150017	0.143027	0.150993	0.246306	0.282632	0.063121	0.561051	0.096178	0.109628
80	0.081585	0.228910	0.127322	0.177892	0.395419	0.297936	0.367991	0.321080	0.336195	0.299281	0.369744	0.351898	0.193989	0.439916	0.699581	0.287927	0.041500	0.044573	0.111231	0.153520	0.028086	0.266577	0.057069	0.100198	0.057670	0.049005	0.398348	0.196330	0.198112	0.335921	0.142898	0.478824	0.288538	0.450843	0.243295	0.207930	0.339602	0.181848	0.398929	0.122771	0.149872	0.172843	0.272907	0.220607	0.059713	0.557456	0.106972	0.087865
81	0.084054	0.208829	0.144715	0.155991	0.245372	0.191493	0.381214	0.323717	0.345523	0.529448	0.368339	0.348194	0.192579	0.464137	0.661290	0.239029	0.035951	0.040510	0.088353	0.163697	0.029438	0.280863	0.047389	0.105730	0.058429	0.056578	0.380529	0.180963	0.199105	0.365216	0.143887	0.508648	0.297075	0.358058	0.293717	0.253722	0.455783	0.178606	0.291103	0.121654	0.224817	0.167866	0.271492	0.088055	0.051456	0.520805	0.095977	0.069427
82	0.085015	0.190804	0.164372	0.158878	0.190996	0.162491	0.384473	0.337910	0.342955	0.591253	0.371333	0.350547	0.187142	0.463790	0.561868	0.175451	0.033738	0.039993	0.094967	0.164317	0.027714	0.231687	0.091330	0.235407	0.057414	0.060761	0.352076	0.146604	0.198174	0.397424	0.162171	0.526649	0.281037	0.104996	0.328695	0.272146	0.525932	0.264339	0.222850	0.127791	0.289144	0.150501	0.229359	0.080614	0.045405	0.439293	0.104440	0.062723
83	0.061666	0.077430	0.165101	0.149162	0.159556	0.149388	0.373021	0.432562	0.318032	0.765055	0.358287	0.293247	0.159247	0.438026	0.388018	0.143807	0.035005	0.045437	0.108423	0.161687	0.026618	0.227193	0.144925	0.265782	0.059488	0.063402	0.348955	0.116578	0.203175	0.365471	0.273019	0.519844	0.238871	0.171539	0.340272	0.310998	0.697795	0.306720	0.208614	0.136559	0.319856	0.202401	0.217684	0.060861	0.047859	0.430936	0.106337	0.071648
84	0.053211	0.103889	0.168101	0.190259	0.163739	0.154397	0.429601	0.459134	0.298858	0.767276	0.265281	0.168278	0.111703	0.367348	0.266361	0.142334	0.033222	0.048003	0.112279	0.159546	0.028511	0.204890	0.150138	0.300619	0.059903	0.064034	0.320679	0.100209	0.196317	0.390874	0.324360	0.489932	0.212142	0.193309	0.352166	0.319329	0.770340	0.296885	0.212089	0.119749	0.381926	0.217165	0.165447	0.062122	0.052318	0.450436	0.108767	0.072111
85	0.055844	0.147432	0.172911	0.180227	0.170150	0.165784	0.454462	0.474642	0.280939	0.769277	0.234089	0.142854	0.069539	0.351964	0.224638	0.140999	0.031156	0.057110	0.111447	0.125147	0.045784	0.191944	0.158300	0.325229	0.046368	0.119317	0.223779	0.099047	0.194337	0.355111	0.327282	0.487609	0.175035	0.216443	0.296532	0.268710	0.761491	0.309418	0.205823	0.106324	0.387313	0.226381	0.162599	0.059397	0.062825	0.409664	0.113194	0.072497
86	0.043939	0.155258	0.157106	0.176187	0.173738	0.158651	0.418892	0.449617	0.198349	0.752361	0.193532	0.130448	0.061593	0.295285	0.226804	0.129570	0.031512	0.064148	0.106360	0.105239	0.045024	0.175117	0.162212	0.329129	0.045559	0.163829	0.144308	0.096615	0.192674	0.347587	0.323044	0.486687	0.148320	0.215714	0.259524	0.268690	0.763944	0.312810	0.192515	0.114093	0.385173	0.202664	0.117910	0.060039	0.065269	0.343111	0.111608	0.285656
87	0.050779	0.152779	0.184290	0.190451	0.128563	0.117944	0.386676	0.437762	0.165401	0.741761	0.136504	0.146835	0.050517	0.276865	0.221793	0.109418	0.030801	0.069265	0.088969	0.102228	0.075690	0.171494	0.184242	0.336183	0.065477	0.176397	0.114374	0.089063	0.162465	0.336962	0.319944	0.467400	0.128396	0.212965	0.190468	0.224449	0.746727	0.309800	0.166787	0.122811	0.328871	0.182560	0.090856	0.057631	0.084951	0.421834	0.132759	0.357283
88	0.065213	0.231867	0.185851	0.156241	0.130205	0.116841	0.376798	0.444668	0.129328	0.580177	0.097718	0.204693	0.042857	0.214931	0.208367	0.089030	0.030965	0.069003	0.084445	0.086891	0.082948	0.180982	0.220562	0.333786	0.091720	0.191873	0.111950	0.079329	0.103692	0.320028	0.309880	0.404083	0.117824	0.192085	0.128165	0.198313	0.752286	0.344711	0.139378	0.123572	0.284559	0.174550	0.090058	0.047146	0.085236	0.425293	0.159393	0.375342
89	0.064042	0.270741	0.180318	0.161713	0.128390	0.118203	0.371936	0.445698	0.143066	0.489915	0.106669	0.220742	0.042156	0.203783	0.186915	0.080251	0.028641	0.068373	0.085636	0.071345	0.082569	0.133324	0.233194	0.330707	0.109475	0.191261	0.107651	0.065752	0.092013	0.314420	0.308881	0.397319	0.109036	0.145636	0.102946	0.131442	0.746059	0.365475	0.165913	0.121862	0.208869	0.098660	0.091150	0.039750	0.099015	0.428166	0.155570	0.423236
90	0.064668	0.268770	0.151088	0.156278	0.125754	0.119254	0.383219	0.427929	0.167520	0.224287	0.115909	0.238146	0.041791	0.122783	0.159719	0.065544	0.025027	0.238810	0.088656	0.161337	0.085335	0.112166	0.214695	0.254565	0.117868	0.216985	0.085142	0.046524	0.105211	0.319310	0.306711	0.337728	0.095061	0.131522	0.040790	0.092555	0.698214	0.366959	0.197432	0.182982	0.137374	0.083820	0.083416	0.038933	0.109079	0.420755	0.165286	0.466643
91	0.062317	0.266792	0.105754	0.108572	0.123548	0.116963	0.356993	0.303287	0.193154	0.219390	0.126310	0.258592	0.042312	0.109106	0.133142	0.056597	0.026930	0.292528	0.072336	0.188787	0.086140	0.119586	0.191176	0.241257	0.173188	0.226053	0.052266	0.026404	0.156343	0.331662	0.306649	0.254335	0.034405	0.113829	0.029416	0.049377	0.667635	0.340748	0.200279	0.247793	0.122869	0.059422	0.096789	0.065065	0.163000	0.403300	0.276249	0.470231
92	0.048567	0.232569	0.056275	0.083030	0.115599	0.108104	0.246554	0.283672	0.283536	0.221821	0.160037	0.268245	0.041282	0.109836	0.107485	0.056028	0.089001	0.477541	0.071261	0.246965	0.084736	0.285449	0.198161	0.191583	0.217867	0.225915	0.042082	0.019581	0.234463	0.306073	0.306538	0.186706	0.024162	0.197259	0.009997	0.044726	0.533997	0.275570	0.211580	0.247012	0.109479	0.057598	0.119472	0.099352	0.172333	0.432222	0.303390	0.471288
93	0.032907	0.153606	0.084315	0.055454	0.099334	0.093415	0.207406	0.240864	0.298408	0.217176	0.219802	0.323716	0.040133	0.100945	0.083556	0.058271	0.105201	0.502674	0.139776	0.249862	0.087340	0.324876	0.195443	0.153638	0.224226	0.232213	0.041694	0.021576	0.311922	0.243530	0.296046	0.130282	0.050253	0.300368	0.014855	0.046285	0.287193	0.259475	0.210011	0.265023	0.069819	0.060229	0.124512	0.197031	0.171801	0.433101	0.304443	0.373449
94	0.035887	0.044718	0.102428	0.085188	0.097755	0.162817	0.206260	0.225171	0.303165	0.215995	0.292770	0.354501	0.042324	0.141783	0.063284	0.059280	0.106589	0.502055	0.259113	0.280377	0.098606	0.391060	0.192543	0.124090	0.224249	0.228371	0.038039	0.023638	0.370418	0.241829	0.195784	0.104380	0.051181	0.350720	0.064535	0.066242	0.260906	0.244337	0.208416	0.278391	0.071490	0.070165	0.130111	0.202469	0.166588	0.390521	0.285985	0.318596
95	0.038004	0.042546	0.154263	0.201618	0.097764	0.195138	0.205955	0.201776	0.299064	0.193093	0.350098	0.353656	0.042944	0.161822	0.059581	0.108066	0.113156	0.501797	0.286523	0.303082	0.099225	0.546063	0.168422	0.103627	0.223527	0.245432	0.025740	0.025012	0.391065	0.188744	0.095999	0.106478	0.061900	0.378670	0.154554	0.070896	0.245787	0.230844	0.209495	0.276738	0.078187	0.084816	0.135693	0.204872	0.166905	0.418737	0.272499	0.293380
96	0.063113	0.039922	0.251015	0.275697	0.078336	0.236220	0.207016	0.164408	0.283891	0.120542	0.353927	0.344490	0.041904	0.176439	0.059875	0.171784	0.117699	0.503037	0.312876	0.334112	0.103075	0.642815	0.123128	0.097057	0.218736	0.254917	0.046124	0.052626	0.398769	0.194082	0.072487	0.108675	0.069687	0.413650	0.217583	0.078649	0.239920	0.229702	0.218834	0.287025	0.073907	0.085058	0.196218	0.223092	0.160566	0.462735	0.271095	0.216136
97	0.071081	0.071683	0.338309	0.373505	0.091038	0.313226	0.198016	0.203088	0.276222	0.118405	0.376081	0.339227	0.039360	0.191125	0.072847	0.176231	0.124132	0.504590	0.388657	0.347059	0.106549	0.701145	0.099510	0.095116	0.210914	0.245725	0.065142	0.072722	0.468915	0.220971	0.076977	0.105468	0.069645	0.404979	0.220449	0.099778	0.245662	0.202448	0.291991	0.295917	0.085415	0.108286	0.190009	0.242191	0.152834	0.476672	0.262250	0.127097
