	203_C_T1_sh_ND_01.c3d	203_C_T1_sh_ND_01.c3d	203_C_T1_sh_ND_01.c3d	203_C_T1_sh_ND_01.c3d	203_C_T1_sh_ND_01.c3d	203_C_T1_sh_ND_01.c3d	203_C_T1_sh_ND_01.c3d	203_C_T1_sh_ND_01.c3d	203_C_T1_sh_ND_02.c3d	203_C_T1_sh_ND_02.c3d	203_C_T1_sh_ND_02.c3d	203_C_T1_sh_ND_02.c3d	203_C_T1_sh_ND_02.c3d	203_C_T1_sh_ND_02.c3d	203_C_T1_sh_ND_02.c3d	203_C_T1_sh_ND_02.c3d	203_C_T1_sh_ND_03.c3d	203_C_T1_sh_ND_03.c3d	203_C_T1_sh_ND_03.c3d	203_C_T1_sh_ND_03.c3d	203_C_T1_sh_ND_03.c3d	203_C_T1_sh_ND_03.c3d	203_C_T1_sh_ND_03.c3d	203_C_T1_sh_ND_03.c3d	203_C_T1_sh_ND_04.c3d	203_C_T1_sh_ND_04.c3d	203_C_T1_sh_ND_04.c3d	203_C_T1_sh_ND_04.c3d	203_C_T1_sh_ND_04.c3d	203_C_T1_sh_ND_04.c3d	203_C_T1_sh_ND_04.c3d	203_C_T1_sh_ND_04.c3d	203_C_T1_sh_ND_06.c3d	203_C_T1_sh_ND_06.c3d	203_C_T1_sh_ND_06.c3d	203_C_T1_sh_ND_06.c3d	203_C_T1_sh_ND_06.c3d	203_C_T1_sh_ND_06.c3d	203_C_T1_sh_ND_06.c3d	203_C_T1_sh_ND_06.c3d	203_C_T1_sh_ND_07.c3d	203_C_T1_sh_ND_07.c3d	203_C_T1_sh_ND_07.c3d	203_C_T1_sh_ND_07.c3d	203_C_T1_sh_ND_07.c3d	203_C_T1_sh_ND_07.c3d	203_C_T1_sh_ND_07.c3d	203_C_T1_sh_ND_07.c3d	203_C_T1_sh_ND_08.c3d	203_C_T1_sh_ND_08.c3d	203_C_T1_sh_ND_08.c3d	203_C_T1_sh_ND_08.c3d	203_C_T1_sh_ND_08.c3d	203_C_T1_sh_ND_08.c3d	203_C_T1_sh_ND_08.c3d	203_C_T1_sh_ND_08.c3d	203_C_T1_sh_ND_09.c3d	203_C_T1_sh_ND_09.c3d	203_C_T1_sh_ND_09.c3d	203_C_T1_sh_ND_09.c3d	203_C_T1_sh_ND_09.c3d	203_C_T1_sh_ND_09.c3d	203_C_T1_sh_ND_09.c3d	203_C_T1_sh_ND_09.c3d	203_C_T1_sh_ND_10.c3d	203_C_T1_sh_ND_10.c3d	203_C_T1_sh_ND_10.c3d	203_C_T1_sh_ND_10.c3d	203_C_T1_sh_ND_10.c3d	203_C_T1_sh_ND_10.c3d	203_C_T1_sh_ND_10.c3d	203_C_T1_sh_ND_10.c3d
7	0.189288	0.274589	0.391634	0.288818	0.126398	0.081880	0.095561	0.121073	0.098118	0.098328	0.173353	0.200878	0.096785	0.060667	0.264718	0.265716	0.245673	0.248350	0.359998	0.342994	0.173849	0.159178	0.161665	0.428069	0.180292	0.190708	0.189425	0.376463	0.176944	0.254494	0.283404	0.338791	0.302514	0.383790	0.345483	0.299271	0.651612	0.568657	0.207915	0.390437	0.231256	0.229745	0.358816	0.458479	0.062485	0.145673	0.331744	0.333746	0.092673	0.151891	0.298209	0.223179	0.418758	0.347904	0.692108	0.409373	0.070697	0.145015	0.186941	0.073311	0.267890	0.375389	0.288022	0.453309	0.061696	0.067933	0.183749	0.139786	0.598421	0.606374	0.203401	0.255394
8	0.153344	0.232138	0.247497	0.234273	0.128921	0.109061	0.108678	0.275235	0.259774	0.254174	0.179821	0.207510	0.086027	0.057115	0.277633	0.278255	0.368406	0.353975	0.344328	0.292630	0.138679	0.173641	0.151928	0.453539	0.204665	0.230165	0.191111	0.364143	0.217535	0.304794	0.284681	0.338564	0.460496	0.510750	0.273579	0.258638	0.689079	0.605912	0.216202	0.541806	0.225552	0.164469	0.383586	0.423751	0.056418	0.145500	0.329175	0.289501	0.097897	0.142195	0.270181	0.213750	0.422620	0.349586	0.700528	0.416065	0.068425	0.161449	0.196334	0.057320	0.354203	0.435259	0.370010	0.457798	0.053938	0.064549	0.136516	0.115748	0.618519	0.608059	0.182856	0.264086
9	0.091434	0.126416	0.231500	0.248231	0.131581	0.120233	0.116169	0.286775	0.483231	0.388710	0.187312	0.196437	0.079914	0.061354	0.301356	0.287255	0.362056	0.357317	0.274396	0.202464	0.150687	0.184993	0.152347	0.548926	0.206044	0.227786	0.172161	0.350740	0.280405	0.363123	0.279511	0.301707	0.751602	0.711324	0.213117	0.182987	0.704774	0.618426	0.218989	0.558845	0.195680	0.183091	0.381475	0.375905	0.072532	0.147489	0.331510	0.257504	0.079865	0.098276	0.259591	0.102944	0.404031	0.313174	0.723697	0.425127	0.064296	0.175325	0.194376	0.067439	0.413868	0.448085	0.380296	0.453226	0.057176	0.066193	0.087177	0.185121	0.622971	0.612654	0.161506	0.294087
10	0.091488	0.111624	0.232575	0.197976	0.126573	0.121231	0.128270	0.315594	0.641007	0.407974	0.232996	0.204592	0.079398	0.066730	0.316619	0.290285	0.362250	0.372673	0.249615	0.218443	0.161309	0.198097	0.286209	0.608157	0.198885	0.227196	0.137581	0.272697	0.331364	0.393587	0.260543	0.287262	0.755979	0.712843	0.170374	0.142924	0.715026	0.632114	0.206602	0.585126	0.259798	0.149737	0.374463	0.299647	0.075857	0.149715	0.333652	0.258425	0.076992	0.104180	0.191204	0.105273	0.291924	0.244321	0.756415	0.418080	0.063571	0.169194	0.188705	0.136403	0.431029	0.449687	0.399043	0.455417	0.063119	0.068279	0.086856	0.205697	0.643448	0.618570	0.137438	0.324702
11	0.074084	0.080224	0.170604	0.145894	0.103823	0.125190	0.344113	0.342518	0.769549	0.511425	0.298135	0.247561	0.080465	0.072637	0.316589	0.301839	0.320588	0.343377	0.206998	0.211211	0.168945	0.212166	0.428272	0.614593	0.195294	0.223630	0.128457	0.250399	0.368536	0.401619	0.265761	0.286670	0.695390	0.625215	0.185218	0.211483	0.715452	0.642767	0.186714	0.608268	0.264296	0.135144	0.200491	0.198167	0.079900	0.157069	0.335718	0.270259	0.088533	0.100384	0.197781	0.110392	0.234212	0.217593	0.777417	0.392938	0.058107	0.167076	0.336409	0.214250	0.453098	0.530871	0.444773	0.422857	0.064806	0.066557	0.083823	0.212236	0.636548	0.597968	0.127617	0.340903
12	0.096214	0.102145	0.136126	0.266534	0.145233	0.188816	0.381918	0.388485	0.990689	0.589590	0.387663	0.290183	0.081589	0.075408	0.316509	0.310535	0.134797	0.199873	0.198037	0.205140	0.173820	0.216088	0.439242	0.608766	0.189034	0.207010	0.123753	0.219927	0.391540	0.390836	0.267951	0.279589	0.598028	0.485246	0.168678	0.214289	0.715061	0.650442	0.188575	0.614756	0.258902	0.131868	0.147693	0.086710	0.103091	0.169939	0.396722	0.296855	0.091522	0.098056	0.183423	0.103786	0.200826	0.203941	0.793155	0.384460	0.065920	0.156627	0.347574	0.223513	0.726522	0.724428	0.498698	0.436052	0.057099	0.061628	0.081196	0.222735	0.621910	0.561233	0.127048	0.340051
13	0.121774	0.095566	0.154978	0.327611	0.147597	0.195124	0.388261	0.485904	1.032460	0.616658	0.390622	0.350693	0.082131	0.076136	0.314412	0.312147	0.124312	0.180719	0.145519	0.194753	0.175087	0.211354	0.458298	0.595486	0.162397	0.187116	0.117285	0.130386	0.390209	0.396340	0.270341	0.267557	0.324790	0.289816	0.165517	0.252088	0.719639	0.629654	0.196379	0.616259	0.253353	0.121875	0.089968	0.073558	0.123232	0.174707	0.551930	0.297827	0.096162	0.103711	0.290469	0.242624	0.219114	0.206421	0.817279	0.369778	0.065434	0.138755	0.334901	0.289311	0.847293	0.775844	0.540851	0.438176	0.063844	0.097310	0.082525	0.240931	0.606352	0.524870	0.128751	0.337199
14	0.150791	0.108744	0.175566	0.384294	0.155860	0.194719	0.473177	0.542237	1.035628	0.621972	0.421032	0.349236	0.082047	0.074259	0.339346	0.355960	0.084604	0.091682	0.152017	0.249417	0.173562	0.206519	0.492941	0.532453	0.158546	0.168330	0.109678	0.058305	0.403582	0.430680	0.274691	0.241869	0.334876	0.277702	0.193499	0.255612	0.707342	0.592148	0.225641	0.617689	0.167204	0.131395	0.131204	0.069987	0.134567	0.174431	0.592631	0.275133	0.140066	0.108240	0.346349	0.304225	0.235901	0.200083	0.831520	0.368413	0.065112	0.139959	0.376843	0.346455	0.849516	0.776625	0.563188	0.437485	0.057663	0.102403	0.076075	0.241534	0.590886	0.500530	0.131747	0.333289
15	0.153657	0.109861	0.171512	0.371419	0.157067	0.192136	0.575354	0.585517	1.036703	0.642809	0.492256	0.335233	0.083126	0.073834	0.415618	0.411610	0.186393	0.150207	0.523271	0.394430	0.183584	0.212998	0.510528	0.512024	0.095144	0.080546	0.063463	0.057149	0.466260	0.518922	0.275374	0.243143	0.282415	0.146108	0.268056	0.224474	0.682865	0.562212	0.246344	0.618635	0.116604	0.131540	0.183741	0.071203	0.148574	0.173316	0.596584	0.270366	0.192785	0.149587	0.353662	0.401785	0.228409	0.182695	0.834802	0.324058	0.067467	0.103985	0.389675	0.346919	0.849663	0.777238	0.564122	0.434907	0.056387	0.108241	0.074998	0.244354	0.571133	0.494530	0.232437	0.332511
16	0.121240	0.096726	0.233496	0.307795	0.205042	0.192285	0.596855	0.563481	1.005687	0.592082	0.512630	0.335532	0.088990	0.077355	0.449564	0.414679	0.321802	0.242770	0.691460	0.401146	0.184844	0.213840	0.519235	0.511816	0.078766	0.083434	0.065930	0.057731	0.528007	0.575091	0.278974	0.237540	0.268464	0.145475	0.303491	0.343720	0.629901	0.540706	0.239237	0.617912	0.099870	0.122050	0.249851	0.147366	0.158271	0.174773	0.603889	0.293990	0.198627	0.149154	0.550972	0.455629	0.214366	0.168177	0.834986	0.294173	0.064632	0.110816	0.411182	0.387342	0.849436	0.776649	0.564851	0.426734	0.056454	0.106199	0.064044	0.283875	0.565458	0.489257	0.380375	0.326683
17	0.136917	0.137577	0.305877	0.234538	0.284732	0.193078	0.595878	0.559079	0.909755	0.526710	0.501029	0.329277	0.091468	0.079181	0.450087	0.412030	0.358403	0.361701	0.761620	0.433111	0.181764	0.203139	0.530562	0.509837	0.135854	0.142729	0.067309	0.056687	0.545815	0.583955	0.295901	0.246720	0.131581	0.110842	0.359859	0.478437	0.523718	0.523441	0.232925	0.615694	0.101535	0.097420	0.252362	0.256668	0.160021	0.175292	0.611179	0.333144	0.207426	0.157821	0.590645	0.516265	0.204756	0.157440	0.829494	0.294094	0.062084	0.112125	0.407607	0.483597	0.849971	0.776401	0.564915	0.426392	0.126011	0.130358	0.517099	0.380235	0.532697	0.398905	0.432059	0.321717
18	0.157329	0.159800	0.343816	0.254705	0.287035	0.197602	0.559526	0.542143	0.844371	0.508441	0.484644	0.314338	0.094831	0.081710	0.456493	0.415471	0.375606	0.388066	0.873909	0.422043	0.173848	0.190935	0.535047	0.489600	0.228089	0.178949	0.064715	0.054387	0.552819	0.584252	0.310576	0.250580	0.102669	0.119441	0.366981	0.517317	0.490408	0.519223	0.255410	0.614416	0.128762	0.080874	0.308577	0.398017	0.182679	0.169061	0.619809	0.376405	0.217742	0.180840	0.557638	0.609783	0.204132	0.158391	0.820600	0.282354	0.134099	0.114156	0.333291	0.539115	0.850934	0.776010	0.564527	0.426927	0.131658	0.185710	0.584257	0.381404	0.422443	0.266895	0.433566	0.300851
19	0.211709	0.167729	0.409577	0.380695	0.287668	0.152782	0.521180	0.539785	0.647845	0.384113	0.418202	0.292163	0.104994	0.089925	0.443762	0.413456	0.356677	0.376585	0.736080	0.267051	0.187808	0.195701	0.534746	0.485610	0.283398	0.192901	0.063586	0.037655	0.556441	0.583128	0.312225	0.261391	0.106166	0.137173	0.326676	0.523774	0.431680	0.461579	0.268452	0.609132	0.161712	0.066448	0.359742	0.474084	0.265909	0.202487	0.631653	0.401101	0.218339	0.206250	0.514670	0.602411	0.204471	0.159999	0.804352	0.269670	0.153154	0.112302	0.338400	0.530130	0.849476	0.769103	0.564037	0.432640	0.141903	0.291327	0.745256	0.423109	0.371068	0.242044	0.439744	0.284846
20	0.268748	0.171078	0.445581	0.450252	0.291997	0.126361	0.514142	0.431778	0.336056	0.278105	0.368876	0.256461	0.113154	0.099746	0.414506	0.376052	0.219986	0.316469	0.602681	0.282456	0.182270	0.188785	0.535032	0.471968	0.312871	0.218750	0.072326	0.172633	0.558899	0.583141	0.276788	0.282455	0.118715	0.114581	0.339141	0.401173	0.394933	0.401550	0.272505	0.599135	0.159143	0.078004	0.366264	0.507522	0.356649	0.248960	0.624184	0.409241	0.196126	0.212539	0.511115	0.560687	0.200381	0.157662	0.740823	0.262390	0.177773	0.110599	0.323389	0.499374	0.835651	0.737635	0.551678	0.408863	0.155757	0.294344	0.821901	0.529896	0.372402	0.242596	0.463085	0.284448
21	0.342784	0.185777	0.465395	0.429479	0.292230	0.128423	0.484834	0.397062	0.251562	0.258160	0.484688	0.203091	0.116589	0.107423	0.392005	0.359683	0.176795	0.228665	0.529762	0.479389	0.168588	0.173063	0.535437	0.407960	0.462661	0.339244	0.183115	0.337065	0.559184	0.581125	0.242412	0.246012	0.108063	0.089553	0.332866	0.345344	0.348831	0.350468	0.273699	0.465029	0.167293	0.115173	0.392043	0.501491	0.411031	0.275752	0.621410	0.410114	0.206062	0.235412	0.313874	0.513626	0.198028	0.155172	0.602683	0.221848	0.179757	0.119820	0.287360	0.510815	0.807577	0.687567	0.497709	0.331834	0.157990	0.314845	0.842642	0.538508	0.370078	0.235921	0.486627	0.283704
22	0.291199	0.151080	0.441357	0.331907	0.286779	0.123130	0.327533	0.227757	0.248792	0.231715	0.441816	0.190674	0.116532	0.108133	0.399643	0.359609	0.118186	0.233362	0.323491	0.546439	0.158601	0.163889	0.516889	0.240727	0.504056	0.421822	0.200461	0.347326	0.548169	0.560901	0.239750	0.220934	0.080955	0.156182	0.342422	0.257227	0.286945	0.318384	0.268752	0.368466	0.167609	0.177514	0.387723	0.430294	0.410376	0.280799	0.621812	0.409780	0.195935	0.243316	0.239318	0.468166	0.194828	0.151161	0.509630	0.225420	0.184940	0.116414	0.277863	0.507683	0.773729	0.651066	0.447055	0.309216	0.159208	0.314163	0.878250	0.537141	0.340815	0.211693	0.503969	0.281382
23	0.305956	0.156322	0.341283	0.130321	0.284196	0.123179	0.255996	0.174996	0.261250	0.146555	0.417985	0.202160	0.115234	0.107103	0.433379	0.354568	0.142515	0.360112	0.324753	0.657735	0.147424	0.144064	0.388517	0.193797	0.510009	0.448924	0.226642	0.373034	0.522235	0.539149	0.249440	0.221129	0.136547	0.203577	0.344624	0.235636	0.268582	0.299522	0.268441	0.347416	0.125963	0.209021	0.304231	0.259232	0.409677	0.280611	0.621501	0.409833	0.187791	0.338283	0.235488	0.239032	0.186402	0.138728	0.510843	0.208490	0.190141	0.116575	0.256880	0.386236	0.750130	0.641419	0.445716	0.300584	0.171233	0.323232	0.928283	0.553377	0.291255	0.195319	0.519513	0.270424
24	0.170766	0.151371	0.154210	0.121945	0.181170	0.135166	0.272827	0.164522	0.245410	0.134398	0.551114	0.220420	0.112066	0.104374	0.464146	0.350507	0.152042	0.367747	0.384850	0.671865	0.138130	0.129889	0.334505	0.198509	0.507772	0.435467	0.253135	0.416196	0.497187	0.525470	0.252745	0.221171	0.139873	0.236481	0.250515	0.149213	0.240826	0.268260	0.266825	0.245734	0.126724	0.249921	0.231752	0.182008	0.414313	0.278199	0.620858	0.401815	0.161112	0.480394	0.217322	0.205724	0.183597	0.134458	0.474847	0.189192	0.189097	0.100527	0.213753	0.319275	0.758948	0.635925	0.426243	0.264102	0.175336	0.325307	0.907078	0.465796	0.261709	0.197135	0.523251	0.247852
25	0.145462	0.192059	0.167870	0.144081	0.160901	0.137433	0.266906	0.142038	0.269495	0.133447	0.595504	0.293815	0.109954	0.099439	0.470479	0.358341	0.141353	0.361383	0.380387	0.585145	0.155219	0.138107	0.325108	0.189290	0.493543	0.425389	0.342176	0.472010	0.471720	0.512509	0.239551	0.219251	0.143166	0.235980	0.221405	0.105425	0.226371	0.242859	0.263125	0.151865	0.161313	0.360468	0.178155	0.077257	0.419004	0.281415	0.613044	0.370567	0.134261	0.693617	0.235921	0.145529	0.183825	0.134777	0.427893	0.188107	0.136649	0.105522	0.224706	0.221273	0.735992	0.548191	0.372816	0.220170	0.184332	0.308067	0.873791	0.477679	0.238912	0.170815	0.519270	0.204497
26	0.101861	0.196953	0.148256	0.152673	0.139362	0.136200	0.217002	0.138252	0.270157	0.133475	0.640925	0.314774	0.108096	0.096014	0.459760	0.387470	0.147316	0.373176	0.573948	0.509742	0.239590	0.155152	0.272017	0.163956	0.464566	0.427907	0.364699	0.474880	0.447683	0.513002	0.234347	0.218576	0.151185	0.196743	0.182969	0.181340	0.195987	0.229835	0.261113	0.133058	0.138596	0.381722	0.119986	0.036659	0.417893	0.284071	0.505470	0.348174	0.071073	0.709368	0.252232	0.387491	0.182564	0.135662	0.382689	0.194859	0.108640	0.119307	0.238534	0.205134	0.435957	0.244586	0.290873	0.186091	0.189930	0.204635	0.832181	0.458732	0.190212	0.155432	0.519776	0.155169
