	207_C_T1_sh_L_ND_02.c3d	207_C_T1_sh_L_ND_02.c3d	207_C_T1_sh_L_ND_02.c3d	207_C_T1_sh_L_ND_02.c3d	207_C_T1_sh_L_ND_02.c3d	207_C_T1_sh_L_ND_02.c3d	207_C_T1_sh_L_ND_02.c3d	207_C_T1_sh_L_ND_02.c3d	207_C_T1_sh_L_ND_03.c3d	207_C_T1_sh_L_ND_03.c3d	207_C_T1_sh_L_ND_03.c3d	207_C_T1_sh_L_ND_03.c3d	207_C_T1_sh_L_ND_03.c3d	207_C_T1_sh_L_ND_03.c3d	207_C_T1_sh_L_ND_03.c3d	207_C_T1_sh_L_ND_03.c3d	207_C_T1_sh_L_ND_04.c3d	207_C_T1_sh_L_ND_04.c3d	207_C_T1_sh_L_ND_04.c3d	207_C_T1_sh_L_ND_04.c3d	207_C_T1_sh_L_ND_04.c3d	207_C_T1_sh_L_ND_04.c3d	207_C_T1_sh_L_ND_04.c3d	207_C_T1_sh_L_ND_04.c3d	207_C_T1_sh_L_ND_05.c3d	207_C_T1_sh_L_ND_05.c3d	207_C_T1_sh_L_ND_05.c3d	207_C_T1_sh_L_ND_05.c3d	207_C_T1_sh_L_ND_05.c3d	207_C_T1_sh_L_ND_05.c3d	207_C_T1_sh_L_ND_05.c3d	207_C_T1_sh_L_ND_05.c3d	207_C_T1_sh_L_ND_06.c3d	207_C_T1_sh_L_ND_06.c3d	207_C_T1_sh_L_ND_06.c3d	207_C_T1_sh_L_ND_06.c3d	207_C_T1_sh_L_ND_06.c3d	207_C_T1_sh_L_ND_06.c3d	207_C_T1_sh_L_ND_06.c3d	207_C_T1_sh_L_ND_06.c3d	207_C_T1_sh_L_ND_07.c3d	207_C_T1_sh_L_ND_07.c3d	207_C_T1_sh_L_ND_07.c3d	207_C_T1_sh_L_ND_07.c3d	207_C_T1_sh_L_ND_07.c3d	207_C_T1_sh_L_ND_07.c3d	207_C_T1_sh_L_ND_07.c3d	207_C_T1_sh_L_ND_07.c3d	207_C_T1_sh_L_ND_08.c3d	207_C_T1_sh_L_ND_08.c3d	207_C_T1_sh_L_ND_08.c3d	207_C_T1_sh_L_ND_08.c3d	207_C_T1_sh_L_ND_08.c3d	207_C_T1_sh_L_ND_08.c3d	207_C_T1_sh_L_ND_08.c3d	207_C_T1_sh_L_ND_08.c3d	207_C_T1_sh_L_ND_09.c3d	207_C_T1_sh_L_ND_09.c3d	207_C_T1_sh_L_ND_09.c3d	207_C_T1_sh_L_ND_09.c3d	207_C_T1_sh_L_ND_09.c3d	207_C_T1_sh_L_ND_09.c3d	207_C_T1_sh_L_ND_09.c3d	207_C_T1_sh_L_ND_09.c3d	207_C_T1_sh_L_ND_10.c3d	207_C_T1_sh_L_ND_10.c3d	207_C_T1_sh_L_ND_10.c3d	207_C_T1_sh_L_ND_10.c3d	207_C_T1_sh_L_ND_10.c3d	207_C_T1_sh_L_ND_10.c3d	207_C_T1_sh_L_ND_10.c3d	207_C_T1_sh_L_ND_10.c3d	207_C_T1_sh_L_ND_11.c3d	207_C_T1_sh_L_ND_11.c3d	207_C_T1_sh_L_ND_11.c3d	207_C_T1_sh_L_ND_11.c3d	207_C_T1_sh_L_ND_11.c3d	207_C_T1_sh_L_ND_11.c3d	207_C_T1_sh_L_ND_11.c3d	207_C_T1_sh_L_ND_11.c3d
22	0.205030	0.355567	0.312338	0.242546	0.140009	0.173668	0.390301	0.322655	0.158621	0.199884	0.338649	0.383909	0.131577	0.247938	0.459077	0.648014	0.246659	0.278777	0.175884	0.289626	0.172648	0.216594	0.431374	0.461729	0.205985	0.224156	0.184643	0.170744	0.060125	0.094440	0.211424	0.422335	0.217339	0.252506	0.488671	0.417439	0.265851	0.192910	0.180311	0.190433	0.179801	0.323481	0.243867	0.538356	0.200345	0.293613	0.563468	0.136216	0.322187	0.280792	0.081005	0.187600	0.237788	0.157729	0.337758	0.231434	0.148698	0.347274	0.362705	0.491734	0.137938	0.085235	0.390702	0.255181	0.130489	0.154250	0.193014	0.310320	0.090197	0.134977	0.314372	0.382801	0.104402	0.129626	0.250451	1.031858	0.158912	0.134741	0.712531	0.369458
23	0.266029	0.380475	0.306863	0.236767	0.160132	0.159511	0.359848	0.332498	0.186433	0.211506	0.323672	0.376581	0.122686	0.201923	0.451315	0.646360	0.188280	0.210733	0.225081	0.218739	0.211584	0.234671	0.431651	0.444151	0.209068	0.246632	0.146665	0.153730	0.066055	0.094992	0.255845	0.475932	0.151271	0.181340	0.489326	0.417058	0.304513	0.361939	0.180313	0.189492	0.158598	0.356271	0.226388	0.485965	0.196741	0.272413	0.587829	0.099005	0.336251	0.320714	0.094710	0.248421	0.228265	0.157507	0.291993	0.150854	0.128993	0.313864	0.374964	0.480808	0.121483	0.062399	0.388379	0.235442	0.125812	0.235392	0.137861	0.422013	0.089291	0.153699	0.318909	0.382213	0.125619	0.139525	0.287301	1.054563	0.155590	0.142517	0.684472	0.363816
24	0.276283	0.393638	0.320176	0.166509	0.140417	0.168117	0.353464	0.336019	0.313450	0.255296	0.313664	0.365527	0.114592	0.184128	0.440652	0.618812	0.109445	0.180718	0.234246	0.234102	0.214065	0.257398	0.398747	0.398083	0.239444	0.285967	0.152132	0.151486	0.076739	0.114272	0.307692	0.535098	0.130579	0.154983	0.474782	0.417779	0.330372	0.365555	0.188834	0.192460	0.158844	0.354416	0.216837	0.404898	0.193887	0.285448	0.549775	0.085347	0.345930	0.367866	0.100465	0.274958	0.221456	0.155062	0.274580	0.114258	0.104485	0.267712	0.369991	0.523186	0.115547	0.064048	0.380250	0.242517	0.121955	0.232837	0.159818	0.411179	0.089191	0.163485	0.310402	0.384186	0.144754	0.168475	0.283837	1.014287	0.113348	0.149724	0.688925	0.358880
25	0.280764	0.418909	0.340184	0.178628	0.137093	0.172603	0.339341	0.303995	0.433647	0.290028	0.296863	0.365966	0.114690	0.183539	0.419792	0.553957	0.099065	0.132766	0.248525	0.417697	0.224871	0.259266	0.341521	0.363391	0.244779	0.275613	0.259818	0.176893	0.078346	0.121114	0.348785	0.538069	0.124573	0.155203	0.463972	0.442808	0.509622	0.491839	0.208502	0.214869	0.167673	0.370936	0.219673	0.337595	0.192448	0.305366	0.488225	0.086368	0.403059	0.372608	0.100985	0.256204	0.214824	0.177112	0.257995	0.119262	0.097346	0.250314	0.430042	0.571999	0.095217	0.069966	0.380051	0.230839	0.138196	0.254350	0.178289	0.409960	0.089140	0.159908	0.293192	0.368670	0.148410	0.167623	0.213000	0.850655	0.093100	0.150665	0.618482	0.337535
26	0.297516	0.555268	0.334871	0.183981	0.169308	0.198563	0.340831	0.261251	0.613827	0.451520	0.312512	0.362509	0.111444	0.186326	0.403784	0.529708	0.101631	0.082605	0.352322	0.429750	0.263675	0.277405	0.249197	0.338350	0.261169	0.274759	0.330863	0.240909	0.076694	0.124796	0.357348	0.640850	0.120429	0.154674	0.461480	0.448971	0.520228	0.505695	0.209363	0.251178	0.179903	0.422338	0.192305	0.323145	0.192775	0.299156	0.435018	0.086247	0.404357	0.401814	0.245474	0.301623	0.195242	0.186341	0.211486	0.111205	0.112496	0.241790	0.504305	0.596853	0.109679	0.130697	0.381060	0.207900	0.152369	0.303871	0.193782	0.519044	0.084880	0.148396	0.267218	0.272185	0.138196	0.147630	0.225403	0.736146	0.082910	0.151430	0.464775	0.308216
27	0.379821	0.641167	0.332257	0.184220	0.203495	0.234520	0.361932	0.239674	0.692986	0.512829	0.330746	0.369398	0.112607	0.190853	0.402463	0.531728	0.100597	0.080457	0.365577	0.462726	0.276635	0.281141	0.192245	0.350438	0.261763	0.275349	0.334196	0.243416	0.075112	0.121535	0.358828	0.748884	0.128664	0.171800	0.369840	0.438649	0.527155	0.514333	0.217405	0.216223	0.181806	0.456453	0.180232	0.333052	0.241914	0.308518	0.410689	0.085396	0.409980	0.401476	0.341176	0.311961	0.181121	0.203248	0.222943	0.119932	0.134577	0.221289	0.523806	0.555255	0.122622	0.171187	0.378582	0.199720	0.149262	0.267164	0.290444	0.413566	0.042351	0.150697	0.250163	0.255753	0.124320	0.149055	0.228932	0.438420	0.080969	0.150164	0.309370	0.287309
28	0.381836	0.683565	0.330606	0.184280	0.213124	0.239429	0.365655	0.329734	0.701385	0.519424	0.333897	0.394346	0.112643	0.187660	0.400736	0.526679	0.099379	0.072932	0.494524	0.516494	0.272604	0.281696	0.184747	0.355303	0.240568	0.261139	0.334839	0.231593	0.082063	0.125522	0.356270	0.834865	0.142098	0.201578	0.375185	0.424331	0.530917	0.528279	0.223477	0.186384	0.159348	0.459337	0.188269	0.357584	0.295809	0.332636	0.408585	0.085218	0.342581	0.364467	0.374364	0.377396	0.222763	0.231622	0.254597	0.142827	0.127410	0.170978	0.528225	0.496927	0.125881	0.194196	0.343687	0.191163	0.144144	0.258932	0.312842	0.439079	0.043363	0.151928	0.239475	0.244437	0.117519	0.174043	0.216514	0.318475	0.079746	0.145111	0.260691	0.244691
29	0.391674	0.707992	0.304608	0.179867	0.216254	0.250581	0.350649	0.376925	0.704352	0.518865	0.344974	0.395420	0.112550	0.161941	0.389155	0.523370	0.080539	0.080076	0.528534	0.550822	0.266474	0.282767	0.162833	0.347656	0.228467	0.254185	0.361480	0.238499	0.121080	0.145476	0.355502	0.853392	0.136446	0.189625	0.337191	0.429668	0.498929	0.518744	0.218029	0.186986	0.152167	0.456967	0.192616	0.323047	0.300396	0.334707	0.407034	0.081910	0.308852	0.346690	0.378410	0.420488	0.235228	0.233825	0.256003	0.132475	0.125787	0.158485	0.507948	0.609076	0.115803	0.197438	0.260091	0.184990	0.136738	0.262388	0.324850	0.437293	0.038404	0.149434	0.224890	0.197273	0.097454	0.188375	0.138179	0.352504	0.072716	0.136430	0.282552	0.212808
30	0.384435	0.692610	0.258691	0.168125	0.218093	0.251559	0.330757	0.413176	0.703608	0.513308	0.352042	0.424610	0.113107	0.128176	0.350542	0.523406	0.072991	0.089140	0.519277	0.579581	0.266319	0.264745	0.132053	0.304773	0.234924	0.262966	0.437097	0.332950	0.125658	0.131129	0.352050	0.829302	0.124030	0.171325	0.304984	0.401592	0.490973	0.439008	0.217800	0.209023	0.161765	0.462743	0.206201	0.286015	0.297428	0.340388	0.406280	0.076713	0.291651	0.319698	0.425476	0.462517	0.285453	0.268675	0.279142	0.122979	0.139084	0.147254	0.467198	0.745774	0.115730	0.201269	0.191577	0.188441	0.121888	0.199316	0.332262	0.260163	0.036280	0.170123	0.190937	0.317589	0.077710	0.273798	0.155752	0.403091	0.062935	0.130256	0.310076	0.221394
31	0.367664	0.650763	0.208086	0.167327	0.219240	0.243555	0.308728	0.543019	0.700476	0.515057	0.347208	0.473451	0.110515	0.116398	0.315563	0.497468	0.080411	0.091270	0.509502	0.592084	0.253639	0.232956	0.123574	0.245054	0.249803	0.255721	0.452016	0.395287	0.130607	0.131033	0.313998	0.789975	0.113630	0.164406	0.318168	0.368006	0.472483	0.401152	0.232002	0.245876	0.150658	0.452107	0.233577	0.297091	0.295376	0.342713	0.398363	0.064651	0.281868	0.315558	0.463143	0.476266	0.331705	0.290345	0.298872	0.145789	0.154791	0.140277	0.434379	0.794180	0.115345	0.201912	0.181976	0.188517	0.067298	0.131925	0.241648	0.206304	0.045742	0.163580	0.168741	0.455882	0.094355	0.362916	0.144881	0.448831	0.063645	0.141170	0.316010	0.269649
32	0.358592	0.638040	0.184594	0.172342	0.201322	0.257631	0.318329	0.629331	0.699166	0.527358	0.320859	0.464460	0.099847	0.134085	0.315340	0.473180	0.079126	0.092505	0.502960	0.552861	0.244237	0.245053	0.122594	0.243063	0.250924	0.219080	0.456399	0.417709	0.129829	0.124892	0.252384	0.767479	0.118367	0.169463	0.357056	0.367760	0.349018	0.340958	0.241731	0.280856	0.139521	0.372096	0.248447	0.301230	0.295304	0.322138	0.375427	0.061283	0.265288	0.281784	0.484646	0.448306	0.334448	0.289919	0.324221	0.147453	0.155886	0.136200	0.470359	0.788790	0.114678	0.202707	0.191145	0.184737	0.074319	0.139789	0.221848	0.151229	0.057226	0.152182	0.159222	0.465674	0.100390	0.406020	0.148586	0.491089	0.068496	0.148288	0.317400	0.279086
33	0.307667	0.618332	0.184088	0.185110	0.216952	0.269877	0.386517	0.664133	0.702163	0.532341	0.311993	0.462245	0.099660	0.158641	0.334673	0.474207	0.075479	0.085944	0.418912	0.541019	0.221844	0.261734	0.119795	0.222294	0.234597	0.195608	0.454503	0.420341	0.124492	0.115572	0.223170	0.735465	0.132897	0.179152	0.378969	0.383346	0.234327	0.217480	0.250954	0.259720	0.133329	0.330647	0.256386	0.291476	0.280342	0.285766	0.295089	0.080679	0.256814	0.206890	0.487922	0.442713	0.334218	0.287425	0.356228	0.169497	0.152109	0.125596	0.497871	0.849712	0.113320	0.201867	0.190221	0.182264	0.055247	0.082634	0.248946	0.169426	0.065634	0.158852	0.118243	0.498350	0.104910	0.407636	0.151997	0.446826	0.075650	0.156931	0.325892	0.274689
34	0.297248	0.605277	0.170901	0.233972	0.220808	0.261606	0.393439	0.674014	0.700972	0.529100	0.307906	0.463358	0.132287	0.209174	0.335640	0.431220	0.073905	0.087531	0.368936	0.515759	0.206178	0.244488	0.117936	0.185831	0.212264	0.154848	0.448592	0.471792	0.123730	0.100887	0.147130	0.700258	0.160303	0.198170	0.393181	0.371324	0.233662	0.219860	0.250846	0.255533	0.132789	0.329589	0.286741	0.281765	0.278322	0.273039	0.207382	0.101840	0.146416	0.197830	0.487068	0.467834	0.333243	0.285222	0.358865	0.206581	0.157171	0.129180	0.461689	0.936536	0.109023	0.198654	0.178081	0.199990	0.082672	0.116848	0.393478	0.205212	0.096503	0.175796	0.123671	0.591489	0.099318	0.407585	0.142751	0.408317	0.103773	0.175051	0.334076	0.270048
35	0.297144	0.589960	0.132354	0.230069	0.209891	0.250277	0.386255	0.681294	0.652111	0.506097	0.348821	0.463006	0.146888	0.252296	0.338995	0.384510	0.060628	0.117750	0.172874	0.561476	0.206172	0.239195	0.115924	0.165099	0.154107	0.135647	0.405956	0.574542	0.122809	0.100613	0.140605	0.565300	0.184556	0.211683	0.381949	0.339226	0.149457	0.174029	0.250459	0.274239	0.118630	0.304814	0.287687	0.274981	0.277907	0.254022	0.189662	0.106118	0.123687	0.132059	0.440889	0.488727	0.311446	0.264910	0.418513	0.215701	0.142080	0.110841	0.389695	0.960671	0.116425	0.213496	0.171579	0.198856	0.104227	0.138875	0.448531	0.206097	0.182594	0.227528	0.129775	0.597931	0.087493	0.372775	0.156755	0.357917	0.116064	0.173276	0.327069	0.272288
36	0.278532	0.468835	0.121516	0.271356	0.180557	0.221438	0.357164	0.766678	0.581432	0.487944	0.376392	0.462443	0.147741	0.258722	0.337686	0.357314	0.065253	0.199287	0.116944	0.525902	0.152453	0.228963	0.100702	0.162295	0.130602	0.125447	0.407084	0.646930	0.124793	0.100349	0.260523	0.425949	0.181255	0.209733	0.371604	0.415915	0.126887	0.138245	0.286149	0.316759	0.100719	0.215814	0.282277	0.291120	0.274561	0.231442	0.176113	0.145464	0.094593	0.125419	0.371392	0.487893	0.301109	0.242129	0.523146	0.221144	0.123377	0.100428	0.375633	0.958313	0.131322	0.246369	0.178456	0.188603	0.114810	0.177953	0.485500	0.216281	0.207208	0.239946	0.155654	0.680178	0.080892	0.256694	0.246715	0.393399	0.117178	0.165494	0.302099	0.243847
37	0.143721	0.330094	0.141914	0.516322	0.158676	0.206806	0.376949	0.803277	0.370034	0.334674	0.342420	0.456529	0.146580	0.260017	0.341089	0.349195	0.064360	0.233350	0.157903	0.510831	0.113915	0.212490	0.135451	0.169494	0.128803	0.129795	0.408124	0.678962	0.108388	0.079725	0.317199	0.527472	0.162752	0.182872	0.360846	0.592986	0.125523	0.137707	0.305843	0.309643	0.091090	0.147492	0.267387	0.323032	0.265698	0.230240	0.149861	0.200572	0.105798	0.191241	0.352121	0.440486	0.294441	0.234095	0.515655	0.390055	0.123017	0.102624	0.411280	0.917398	0.139840	0.270658	0.187346	0.176168	0.117676	0.179568	0.547000	0.179835	0.318914	0.347861	0.161457	0.801490	0.125770	0.207309	0.650255	0.329161	0.123155	0.176057	0.289700	0.264153
38	0.129639	0.215222	0.265669	0.706205	0.177677	0.221739	0.388963	0.784712	0.214460	0.240237	0.308431	0.440156	0.146720	0.259353	0.341597	0.349695	0.073116	0.261451	0.170495	0.466395	0.097805	0.212876	0.145641	0.237297	0.138553	0.164020	0.403539	0.689569	0.112088	0.095832	0.350075	0.665455	0.160821	0.162239	0.354256	0.606040	0.137021	0.141543	0.304568	0.314034	0.102527	0.142500	0.268070	0.333275	0.203974	0.184837	0.138945	0.225617	0.116295	0.265790	0.349757	0.402379	0.265779	0.197029	0.499265	0.728427	0.128597	0.104241	0.424564	0.841413	0.146109	0.288158	0.187112	0.168786	0.114202	0.173780	0.520601	0.141881	0.327964	0.335252	0.189451	0.867942	0.170866	0.183523	0.701689	0.338735	0.135986	0.185137	0.278253	0.349881
39	0.096344	0.089817	0.376681	0.748767	0.208112	0.242558	0.386193	0.784750	0.187970	0.227122	0.305624	0.419512	0.146484	0.265417	0.346357	0.360809	0.084346	0.301477	0.171149	0.458749	0.102219	0.216848	0.178154	0.385930	0.132293	0.148214	0.344516	0.733303	0.136963	0.128190	0.476107	0.670310	0.163473	0.157336	0.364807	0.599730	0.134093	0.148267	0.279398	0.283499	0.102492	0.143363	0.325793	0.302537	0.110238	0.139575	0.138906	0.249837	0.119426	0.270978	0.298894	0.358572	0.245044	0.185872	0.514636	0.880682	0.116332	0.109355	0.454792	0.747081	0.138803	0.280482	0.186330	0.167041	0.096402	0.194438	0.472827	0.117228	0.332157	0.345685	0.213334	0.813189	0.183769	0.229518	0.918360	0.423319	0.158513	0.200942	0.250340	0.429062
40	0.129076	0.115810	0.383097	0.779724	0.212815	0.245093	0.390990	0.717986	0.177037	0.227598	0.295353	0.477554	0.151562	0.294879	0.358987	0.369354	0.110890	0.371173	0.176891	0.442774	0.107267	0.228396	0.207368	0.516725	0.108963	0.133183	0.315998	0.741013	0.140618	0.134640	0.553918	0.686629	0.172279	0.165329	0.349838	0.600017	0.109832	0.126579	0.278737	0.282724	0.091358	0.129350	0.358694	0.306280	0.138571	0.161228	0.139535	0.256480	0.121633	0.276555	0.254221	0.382127	0.219253	0.166427	0.506731	0.891279	0.094902	0.111589	0.476749	0.718554	0.123199	0.250367	0.185196	0.165762	0.077638	0.174493	0.434199	0.087069	0.340055	0.364611	0.234584	0.798794	0.259056	0.345002	1.007290	0.443806	0.171046	0.210504	0.224442	0.463960
41	0.135820	0.119771	0.436891	0.913545	0.200955	0.232881	0.371362	0.629421	0.179544	0.230119	0.285475	0.536955	0.159933	0.331727	0.379992	0.365345	0.111559	0.365865	0.272843	0.440976	0.115728	0.238038	0.267908	0.569977	0.094184	0.132684	0.327039	0.735382	0.141387	0.132006	0.564389	0.682970	0.171141	0.165626	0.311713	0.589080	0.089058	0.099084	0.268669	0.278953	0.091879	0.120477	0.338023	0.294732	0.241324	0.162570	0.130652	0.271430	0.119347	0.278112	0.241303	0.385224	0.147693	0.112689	0.501802	0.978356	0.096305	0.109315	0.438055	0.707229	0.111985	0.237578	0.181962	0.179741	0.081391	0.230922	0.327103	0.066912	0.392808	0.401321	0.235542	0.786119	0.273643	0.360975	1.002783	0.387226	0.172687	0.213121	0.191342	0.469826
42	0.138878	0.134000	0.503735	0.990897	0.218808	0.236772	0.277974	0.576487	0.189635	0.210069	0.311206	0.506165	0.166518	0.339626	0.386961	0.358946	0.111879	0.359105	0.331393	0.357179	0.108028	0.232340	0.283445	0.603796	0.111072	0.139777	0.332105	0.734247	0.146672	0.131497	0.588914	0.720026	0.166590	0.166390	0.267887	0.577574	0.096052	0.104667	0.215215	0.249385	0.098735	0.122352	0.340214	0.293986	0.269712	0.155467	0.127612	0.289091	0.115926	0.279371	0.246620	0.391014	0.254004	0.190808	0.494561	1.091726	0.097252	0.141948	0.401169	0.586536	0.106678	0.238377	0.176742	0.190467	0.060271	0.244139	0.212495	0.131525	0.409678	0.407747	0.217809	0.720431	0.265957	0.360823	0.842699	0.360054	0.172905	0.211319	0.150767	0.460594
43	0.140687	0.137958	0.509028	1.012679	0.237446	0.235525	0.259081	0.559492	0.196853	0.191870	0.333677	0.455340	0.168786	0.338953	0.391559	0.356622	0.111690	0.313659	0.480723	0.352900	0.093991	0.211838	0.363322	0.741332	0.110235	0.140304	0.336262	0.729412	0.148990	0.137112	0.635973	0.757666	0.156348	0.156638	0.243900	0.568794	0.177414	0.159339	0.198503	0.210992	0.112069	0.131693	0.356126	0.313749	0.272322	0.160506	0.180173	0.297316	0.114227	0.279776	0.257593	0.414230	0.322020	0.230272	0.500173	1.156879	0.097647	0.217072	0.380633	0.395173	0.107971	0.238222	0.169833	0.185936	0.074685	0.269896	0.246039	0.277591	0.410332	0.390074	0.239377	0.704289	0.232483	0.354370	0.809026	0.369569	0.169981	0.200212	0.145628	0.476930
44	0.143701	0.136948	0.504635	1.009251	0.240675	0.237826	0.307056	0.567826	0.192452	0.192357	0.346989	0.423301	0.168774	0.341761	0.400121	0.354878	0.117893	0.310483	0.527429	0.341131	0.085175	0.174236	0.476652	0.873352	0.111892	0.155358	0.333854	0.650689	0.152812	0.170934	0.637321	0.785484	0.120219	0.128321	0.236244	0.590900	0.232189	0.168509	0.122825	0.183125	0.112124	0.126752	0.347570	0.391655	0.315940	0.213036	0.199382	0.293245	0.113744	0.280844	0.257811	0.458687	0.368531	0.269833	0.520629	1.164254	0.107101	0.272618	0.373164	0.334790	0.112334	0.238421	0.142959	0.185734	0.135966	0.337567	0.237953	0.309971	0.392876	0.381063	0.290888	0.666387	0.224244	0.358908	0.672910	0.314941	0.166144	0.193036	0.156439	0.541499
45	0.147608	0.138588	0.502029	1.005129	0.252176	0.233515	0.364484	0.488320	0.168121	0.182716	0.350871	0.455620	0.168481	0.338366	0.392968	0.353114	0.103982	0.261925	0.533283	0.325782	0.092775	0.186157	0.505325	0.917587	0.109303	0.154349	0.332823	0.567056	0.154824	0.199213	0.590524	0.736382	0.105448	0.123848	0.237952	0.625478	0.282319	0.189754	0.215658	0.183766	0.112474	0.122630	0.406774	0.417499	0.378979	0.214124	0.202122	0.286680	0.171264	0.304697	0.254244	0.512161	0.428344	0.305392	0.496979	1.160850	0.102599	0.268536	0.365609	0.365076	0.114081	0.240048	0.113217	0.185100	0.137414	0.311698	0.264914	0.360941	0.342368	0.293092	0.324434	0.521608	0.165207	0.258556	0.430996	0.256426	0.160875	0.182448	0.146880	0.626356
46	0.149405	0.140674	0.511479	1.005151	0.261454	0.236117	0.421215	0.381145	0.163892	0.187203	0.310266	0.499958	0.166938	0.328030	0.366696	0.331492	0.210168	0.292466	0.534410	0.337295	0.123463	0.220164	0.506940	0.922019	0.108287	0.152382	0.324424	0.497438	0.147660	0.199203	0.594854	0.544292	0.121343	0.140637	0.233986	0.559520	0.296727	0.202700	0.238076	0.164621	0.112409	0.125924	0.484448	0.407779	0.385724	0.240249	0.207899	0.289154	0.226263	0.300811	0.235762	0.525461	0.544046	0.430167	0.477129	1.161959	0.107084	0.297502	0.321875	0.454824	0.114123	0.239771	0.103486	0.181059	0.149371	0.339849	0.308365	0.359967	0.314291	0.279603	0.316401	0.344584	0.142417	0.275523	0.398978	0.253110	0.150918	0.169770	0.276771	0.763178
47	0.147353	0.141098	0.519949	0.908575	0.253151	0.222369	0.414956	0.410770	0.178278	0.208699	0.274341	0.507847	0.150055	0.308881	0.342968	0.334107	0.493937	0.357990	0.542877	0.335710	0.133592	0.222016	0.517568	0.937117	0.100247	0.134620	0.323290	0.493502	0.119481	0.196335	0.531804	0.509326	0.127417	0.146299	0.233047	0.464073	0.334728	0.290074	0.331102	0.175846	0.110278	0.128374	0.525743	0.390520	0.434399	0.292823	0.206196	0.287433	0.233440	0.239626	0.239183	0.520924	0.570515	0.480097	0.549554	1.149499	0.122880	0.357878	0.344918	0.702746	0.114050	0.240463	0.105009	0.162542	0.155024	0.466520	0.287460	0.263694	0.315668	0.286231	0.323153	0.241799	0.131489	0.259877	0.428558	0.250085	0.150040	0.168582	0.368315	0.880083
48	0.146957	0.143448	0.487022	0.773071	0.233407	0.209468	0.422039	0.499917	0.179045	0.211900	0.279464	0.520856	0.117687	0.269132	0.322501	0.356013	0.553620	0.395153	0.509190	0.268685	0.136438	0.222613	0.525390	0.925041	0.092200	0.126549	0.315304	0.424928	0.098438	0.197252	0.466459	0.487848	0.128132	0.153783	0.219051	0.467968	0.371812	0.353839	0.359464	0.166822	0.112622	0.129221	0.523035	0.388305	0.459408	0.311814	0.204759	0.272773	0.254211	0.232149	0.236702	0.519041	0.575511	0.484669	0.547482	1.006993	0.120725	0.373387	0.309114	0.782823	0.111798	0.239715	0.114617	0.152786	0.102295	0.423758	0.280483	0.248415	0.315942	0.304493	0.331431	0.230360	0.131520	0.262516	0.394990	0.229700	0.154174	0.170257	0.467631	0.911968
49	0.139604	0.139571	0.409189	0.747151	0.230379	0.218729	0.481473	0.529311	0.171679	0.214181	0.412823	0.585455	0.103380	0.253041	0.283657	0.359223	0.659365	0.434359	0.497226	0.301331	0.137165	0.219979	0.520179	0.895450	0.098461	0.173014	0.292435	0.297707	0.105653	0.201325	0.422520	0.470799	0.126234	0.163086	0.187743	0.465579	0.375606	0.356905	0.359218	0.164911	0.119859	0.136994	0.476932	0.408694	0.480891	0.328293	0.205694	0.259081	0.248460	0.210939	0.215690	0.489167	0.575505	0.485280	0.537676	0.830902	0.124358	0.385360	0.287383	0.794114	0.092962	0.210812	0.111011	0.297772	0.095091	0.471497	0.257190	0.184820	0.265992	0.253338	0.333920	0.229475	0.136001	0.239921	0.271804	0.156280	0.167403	0.178813	0.491939	0.902769
50	0.111527	0.113265	0.399774	0.729900	0.233978	0.222985	0.534344	0.533782	0.171463	0.214901	0.544914	0.626879	0.100963	0.253015	0.272968	0.361456	0.675418	0.436659	0.332578	0.298009	0.149339	0.261009	0.516940	0.825638	0.095188	0.216128	0.258266	0.216640	0.102825	0.206567	0.407648	0.405367	0.116118	0.157005	0.179956	0.465192	0.406325	0.372168	0.375809	0.170270	0.117163	0.135687	0.447746	0.413387	0.481730	0.325728	0.207165	0.237712	0.250326	0.210687	0.176052	0.493201	0.574140	0.481545	0.578658	0.838361	0.126620	0.392231	0.299238	0.871676	0.081621	0.179181	0.107156	0.525060	0.079653	0.449661	0.157030	0.145352	0.214830	0.246650	0.335923	0.219085	0.135451	0.246390	0.286301	0.130794	0.162865	0.177602	0.638589	0.871913
51	0.100187	0.107859	0.345702	0.557889	0.211819	0.189079	0.557059	0.532210	0.179825	0.233466	0.574948	0.584789	0.100943	0.252121	0.268504	0.360253	0.679440	0.435875	0.297282	0.274097	0.157321	0.275991	0.492148	0.765847	0.066532	0.281590	0.237302	0.194707	0.099334	0.207730	0.354388	0.324892	0.116416	0.153612	0.155729	0.464758	0.376921	0.376966	0.433016	0.192828	0.114063	0.140153	0.446362	0.413696	0.468948	0.319897	0.204890	0.237019	0.251152	0.217849	0.142290	0.483723	0.568879	0.479244	0.641874	0.785199	0.133113	0.380970	0.295830	0.949285	0.063313	0.136064	0.157812	0.706294	0.078788	0.275625	0.157285	0.145764	0.151783	0.224462	0.326337	0.193434	0.085203	0.140526	0.481596	0.188253	0.145242	0.162503	0.814512	0.855381
