	205_C_T2_sh_ND_01.c3d	205_C_T2_sh_ND_01.c3d	205_C_T2_sh_ND_01.c3d	205_C_T2_sh_ND_01.c3d	205_C_T2_sh_ND_01.c3d	205_C_T2_sh_ND_01.c3d	205_C_T2_sh_ND_01.c3d	205_C_T2_sh_ND_01.c3d	205_C_T2_sh_ND_04.c3d	205_C_T2_sh_ND_04.c3d	205_C_T2_sh_ND_04.c3d	205_C_T2_sh_ND_04.c3d	205_C_T2_sh_ND_04.c3d	205_C_T2_sh_ND_04.c3d	205_C_T2_sh_ND_04.c3d	205_C_T2_sh_ND_04.c3d	205_C_T2_sh_ND_05.c3d	205_C_T2_sh_ND_05.c3d	205_C_T2_sh_ND_05.c3d	205_C_T2_sh_ND_05.c3d	205_C_T2_sh_ND_05.c3d	205_C_T2_sh_ND_05.c3d	205_C_T2_sh_ND_05.c3d	205_C_T2_sh_ND_05.c3d	205_C_T2_sh_ND_06.c3d	205_C_T2_sh_ND_06.c3d	205_C_T2_sh_ND_06.c3d	205_C_T2_sh_ND_06.c3d	205_C_T2_sh_ND_06.c3d	205_C_T2_sh_ND_06.c3d	205_C_T2_sh_ND_06.c3d	205_C_T2_sh_ND_06.c3d	205_C_T2_sh_ND_07.c3d	205_C_T2_sh_ND_07.c3d	205_C_T2_sh_ND_07.c3d	205_C_T2_sh_ND_07.c3d	205_C_T2_sh_ND_07.c3d	205_C_T2_sh_ND_07.c3d	205_C_T2_sh_ND_07.c3d	205_C_T2_sh_ND_07.c3d	205_C_T2_sh_ND_08.c3d	205_C_T2_sh_ND_08.c3d	205_C_T2_sh_ND_08.c3d	205_C_T2_sh_ND_08.c3d	205_C_T2_sh_ND_08.c3d	205_C_T2_sh_ND_08.c3d	205_C_T2_sh_ND_08.c3d	205_C_T2_sh_ND_08.c3d	205_C_T2_sh_ND_09.c3d	205_C_T2_sh_ND_09.c3d	205_C_T2_sh_ND_09.c3d	205_C_T2_sh_ND_09.c3d	205_C_T2_sh_ND_09.c3d	205_C_T2_sh_ND_09.c3d	205_C_T2_sh_ND_09.c3d	205_C_T2_sh_ND_09.c3d	205_C_T2_sh_ND_10.c3d	205_C_T2_sh_ND_10.c3d	205_C_T2_sh_ND_10.c3d	205_C_T2_sh_ND_10.c3d	205_C_T2_sh_ND_10.c3d	205_C_T2_sh_ND_10.c3d	205_C_T2_sh_ND_10.c3d	205_C_T2_sh_ND_10.c3d
32	0.251458	0.324425	0.150911	0.341323	0.198468	0.255406	0.208041	0.236121	0.406654	0.331287	0.222306	0.503202	0.186256	0.168079	0.161631	0.258616	0.470696	0.354302	0.174120	0.565825	0.393130	0.273672	0.222739	0.436273	0.205164	0.099609	0.353667	0.235893	0.264085	0.337570	0.159893	0.167262	0.227340	0.243664	0.161041	0.154262	0.242097	0.181536	0.198654	0.337010	0.230764	0.112720	0.266553	0.400451	0.308973	0.340761	0.250565	0.261670	0.234395	0.183789	0.353593	0.324354	0.250021	0.261888	0.372144	0.213174	0.181357	0.188590	0.299691	0.477973	0.305996	0.399604	0.252815	0.349144
33	0.334014	0.326408	0.148677	0.344753	0.210466	0.257736	0.235875	0.307877	0.398406	0.329537	0.217181	0.508811	0.183141	0.161220	0.157583	0.265099	0.474175	0.358245	0.183863	0.531452	0.424511	0.285737	0.258125	0.410087	0.220936	0.109571	0.368878	0.241302	0.263609	0.336652	0.209094	0.234986	0.227851	0.243003	0.165015	0.171803	0.229627	0.169353	0.202196	0.344494	0.226409	0.111304	0.273615	0.415865	0.287490	0.291591	0.257498	0.263352	0.234704	0.194020	0.354776	0.329783	0.243597	0.235776	0.380239	0.279307	0.172003	0.177494	0.321795	0.447478	0.318390	0.421499	0.269285	0.319582
34	0.323869	0.317366	0.145745	0.347300	0.211161	0.259387	0.238568	0.354245	0.388623	0.319479	0.196276	0.490982	0.181457	0.155153	0.150017	0.258928	0.475253	0.359439	0.248372	0.543902	0.442948	0.290151	0.288828	0.373167	0.242116	0.130677	0.399437	0.236235	0.262775	0.334299	0.230492	0.324269	0.227444	0.246583	0.167307	0.185815	0.232374	0.164911	0.240385	0.410567	0.194728	0.094759	0.259149	0.406552	0.269872	0.246683	0.271732	0.228671	0.230190	0.194051	0.357961	0.296509	0.255463	0.228105	0.358731	0.303766	0.135980	0.151768	0.340296	0.421500	0.314340	0.420113	0.274866	0.305032
35	0.364530	0.333434	0.158881	0.339474	0.198047	0.264455	0.257804	0.375211	0.335922	0.276661	0.198313	0.431827	0.182510	0.151400	0.161708	0.239618	0.481719	0.361351	0.257027	0.573846	0.425208	0.273864	0.286455	0.360885	0.246659	0.138811	0.406278	0.236455	0.255557	0.329414	0.260398	0.334983	0.221927	0.247309	0.179075	0.217064	0.228628	0.157762	0.251972	0.485865	0.102468	0.054913	0.256644	0.356589	0.274209	0.245211	0.277512	0.222841	0.230323	0.191410	0.358995	0.278420	0.271586	0.215272	0.344214	0.287581	0.106668	0.135213	0.331620	0.413944	0.311060	0.376329	0.273953	0.323812
36	0.385717	0.331628	0.157092	0.325764	0.206583	0.281899	0.305290	0.386114	0.279456	0.219068	0.234843	0.362429	0.180601	0.152853	0.209704	0.226952	0.484027	0.366629	0.268369	0.588371	0.396267	0.251624	0.331811	0.362829	0.252407	0.140351	0.410724	0.228110	0.238855	0.311703	0.278330	0.381911	0.223016	0.237694	0.185348	0.269488	0.226513	0.154670	0.256164	0.507842	0.110666	0.068297	0.258453	0.306715	0.282690	0.243510	0.273028	0.293566	0.234660	0.177753	0.373137	0.265416	0.261903	0.201026	0.344821	0.283957	0.100128	0.140458	0.332377	0.421821	0.288818	0.330328	0.260547	0.344171
37	0.392521	0.311510	0.164417	0.327048	0.212054	0.284424	0.322000	0.405606	0.231171	0.171815	0.235317	0.318807	0.144107	0.131526	0.351091	0.226232	0.487478	0.362884	0.271018	0.594080	0.364394	0.226438	0.347866	0.369756	0.236107	0.129985	0.426043	0.219898	0.212873	0.273595	0.280696	0.431977	0.212310	0.196066	0.221939	0.299231	0.239816	0.167137	0.255307	0.500417	0.136532	0.080073	0.252908	0.323814	0.292493	0.242191	0.298563	0.292332	0.222020	0.161723	0.370176	0.255672	0.249847	0.183196	0.337470	0.289263	0.104925	0.136926	0.342510	0.412378	0.311356	0.324222	0.251494	0.354589
38	0.386950	0.251249	0.193236	0.328429	0.233368	0.296068	0.327660	0.414526	0.206333	0.144831	0.228497	0.385030	0.118755	0.110972	0.404487	0.226660	0.469617	0.343554	0.272839	0.588250	0.334989	0.203243	0.343908	0.373168	0.251213	0.137884	0.444395	0.239220	0.215922	0.273549	0.291943	0.460330	0.109050	0.096650	0.264152	0.301230	0.259906	0.183235	0.261023	0.485622	0.122283	0.081352	0.229718	0.355738	0.267705	0.208125	0.335075	0.265261	0.216090	0.156434	0.316718	0.241833	0.200160	0.138795	0.303450	0.288508	0.099734	0.128176	0.357594	0.437290	0.314023	0.295660	0.252004	0.417381
39	0.386375	0.243533	0.201810	0.338994	0.243634	0.303976	0.342706	0.416152	0.191775	0.133327	0.209612	0.397158	0.108912	0.107052	0.404800	0.226037	0.448650	0.333199	0.272712	0.572835	0.314813	0.191143	0.344424	0.355099	0.268427	0.152356	0.429240	0.287546	0.214137	0.228902	0.297642	0.473697	0.119532	0.109156	0.326106	0.327412	0.247591	0.172929	0.281505	0.473632	0.114980	0.082140	0.259003	0.369978	0.226303	0.151900	0.327596	0.259256	0.162133	0.115974	0.340851	0.240252	0.186860	0.126603	0.285258	0.288623	0.129046	0.149973	0.367904	0.562667	0.318453	0.296912	0.252579	0.387574
40	0.377735	0.172987	0.216791	0.361804	0.239113	0.279257	0.345115	0.422795	0.191153	0.134070	0.187875	0.406258	0.124584	0.121686	0.466898	0.196211	0.444961	0.331066	0.271499	0.552895	0.299853	0.187754	0.354092	0.338466	0.267991	0.151862	0.405594	0.322562	0.197514	0.162826	0.297685	0.479059	0.122322	0.112814	0.333832	0.351788	0.218502	0.147577	0.292010	0.467399	0.117633	0.081078	0.270804	0.357373	0.220695	0.132270	0.318138	0.274604	0.198782	0.135108	0.380058	0.215633	0.177776	0.127066	0.293486	0.287208	0.153167	0.172255	0.404587	0.603848	0.351701	0.316006	0.275967	0.393116
41	0.374106	0.149053	0.250887	0.404820	0.238023	0.270021	0.350294	0.432832	0.200956	0.137703	0.195231	0.421919	0.125452	0.119722	0.551991	0.140946	0.387096	0.271897	0.250841	0.488931	0.288818	0.187198	0.347359	0.335586	0.266255	0.154670	0.404836	0.331943	0.192638	0.150343	0.298528	0.479471	0.123272	0.117980	0.346176	0.361898	0.203570	0.138955	0.273064	0.474369	0.128634	0.093063	0.248257	0.360162	0.234262	0.130738	0.318262	0.289094	0.207084	0.140692	0.345863	0.187957	0.177001	0.125447	0.247582	0.277687	0.162256	0.184459	0.419792	0.608049	0.337900	0.299571	0.275908	0.464049
42	0.324714	0.159314	0.282485	0.453435	0.217403	0.246883	0.353994	0.435845	0.197943	0.130241	0.200651	0.428420	0.127429	0.124432	0.609287	0.141343	0.243615	0.140502	0.247739	0.409093	0.287462	0.181563	0.358798	0.334752	0.276998	0.165051	0.381703	0.338351	0.193003	0.154629	0.301410	0.479786	0.130798	0.137792	0.382272	0.362716	0.194461	0.138182	0.277605	0.510544	0.132991	0.099129	0.228535	0.380610	0.244584	0.134920	0.321814	0.289632	0.210693	0.142530	0.314734	0.180815	0.171761	0.117854	0.277735	0.295650	0.181906	0.193309	0.405803	0.647136	0.360796	0.317247	0.253751	0.492146
43	0.304328	0.182091	0.303072	0.460986	0.214670	0.277850	0.356085	0.448973	0.186862	0.130567	0.202157	0.410739	0.155753	0.152737	0.635707	0.133219	0.233317	0.133834	0.268823	0.407520	0.271627	0.168923	0.362510	0.322364	0.277789	0.166088	0.348407	0.376167	0.178879	0.152915	0.303534	0.479817	0.129940	0.136471	0.430149	0.362089	0.194956	0.150265	0.289799	0.521544	0.136231	0.100124	0.245564	0.401416	0.244873	0.134683	0.327027	0.284752	0.221392	0.137322	0.342068	0.154101	0.168826	0.110794	0.259238	0.296678	0.190461	0.182284	0.397100	0.698873	0.391595	0.312895	0.253097	0.488814
44	0.304054	0.176590	0.353078	0.459200	0.199872	0.285808	0.338627	0.474149	0.155937	0.117578	0.203107	0.381614	0.196147	0.183704	0.646319	0.107058	0.227018	0.126080	0.281737	0.433830	0.254920	0.163935	0.371865	0.331230	0.274878	0.165530	0.341434	0.412422	0.159256	0.141719	0.303443	0.489982	0.138175	0.136590	0.445577	0.362671	0.191287	0.151001	0.290060	0.495406	0.135472	0.098411	0.250046	0.405518	0.236764	0.126579	0.321949	0.283506	0.230411	0.134647	0.338085	0.255915	0.172937	0.125152	0.243529	0.216310	0.198179	0.182114	0.412263	0.715218	0.393926	0.302520	0.219207	0.487774
45	0.238584	0.152230	0.363027	0.494119	0.269273	0.379241	0.374287	0.514915	0.121703	0.098014	0.204401	0.376051	0.214015	0.199960	0.646376	0.092074	0.230946	0.128975	0.237316	0.397112	0.232514	0.157306	0.377764	0.357500	0.252480	0.160161	0.300649	0.445317	0.154304	0.134685	0.314204	0.499183	0.155121	0.150997	0.441043	0.344909	0.180282	0.148239	0.315065	0.438522	0.133774	0.095808	0.252875	0.425000	0.235129	0.125112	0.300152	0.283990	0.229608	0.136134	0.337777	0.330422	0.153204	0.126540	0.244230	0.218230	0.223693	0.202737	0.399702	0.707540	0.388887	0.300077	0.213107	0.490440
46	0.230097	0.160233	0.393280	0.525332	0.317678	0.418874	0.385681	0.526312	0.111632	0.092862	0.183565	0.384092	0.221448	0.203543	0.645174	0.091311	0.205316	0.119512	0.231430	0.354292	0.166255	0.132392	0.357650	0.376937	0.265528	0.189011	0.269422	0.456470	0.156800	0.137804	0.327358	0.455247	0.162706	0.161045	0.437536	0.304292	0.184400	0.151035	0.316004	0.421581	0.134984	0.098125	0.282232	0.424547	0.232203	0.123464	0.324756	0.284459	0.220950	0.136604	0.334404	0.344897	0.135163	0.120725	0.251134	0.233166	0.236768	0.216657	0.384155	0.685727	0.406287	0.301517	0.212604	0.486039
47	0.230225	0.181777	0.407286	0.564694	0.323517	0.417335	0.384625	0.503248	0.133188	0.125603	0.135497	0.394796	0.254442	0.217767	0.627177	0.110253	0.174668	0.113261	0.233308	0.352574	0.087405	0.116512	0.333629	0.378374	0.247189	0.180115	0.283711	0.457645	0.177440	0.154248	0.328193	0.458476	0.166738	0.163775	0.421165	0.285228	0.185149	0.153935	0.316259	0.441875	0.142236	0.111564	0.293439	0.425296	0.238372	0.128261	0.338653	0.304538	0.236403	0.169937	0.305059	0.348414	0.128558	0.114962	0.244984	0.248724	0.237719	0.218641	0.390438	0.666664	0.398565	0.295672	0.217227	0.478398
48	0.256104	0.211569	0.408829	0.608132	0.329482	0.413158	0.401830	0.515963	0.137683	0.139455	0.150918	0.396329	0.303396	0.233940	0.579572	0.169710	0.173884	0.110664	0.236106	0.432800	0.091328	0.115148	0.328204	0.377988	0.228448	0.178387	0.264429	0.460016	0.184479	0.162949	0.305194	0.435790	0.176650	0.167518	0.389055	0.289755	0.158712	0.141591	0.316124	0.455995	0.132346	0.114665	0.291038	0.430918	0.229045	0.119800	0.337569	0.313926	0.238947	0.175907	0.334374	0.410849	0.127896	0.109540	0.233798	0.262022	0.262551	0.230729	0.390911	0.661646	0.381547	0.285496	0.215263	0.453402
49	0.263981	0.216662	0.399207	0.631022	0.350516	0.421700	0.475377	0.552012	0.137749	0.139385	0.188041	0.308813	0.319673	0.231893	0.577542	0.178190	0.179067	0.112112	0.238743	0.477739	0.094507	0.097795	0.282038	0.373122	0.206739	0.177102	0.231240	0.469948	0.185825	0.164678	0.351066	0.384599	0.174331	0.156446	0.334158	0.260353	0.138347	0.137227	0.308956	0.459009	0.119377	0.114895	0.298312	0.412402	0.203643	0.102727	0.348143	0.289814	0.251595	0.191690	0.333940	0.450298	0.127914	0.106195	0.248906	0.281888	0.433527	0.314433	0.385418	0.673182	0.380745	0.285158	0.211640	0.402137
50	0.293752	0.225199	0.410685	0.606876	0.339051	0.414979	0.527235	0.597906	0.139176	0.139044	0.190740	0.299238	0.324851	0.233852	0.567127	0.190404	0.195881	0.129403	0.247400	0.491305	0.094902	0.088407	0.253583	0.367102	0.188648	0.172118	0.193563	0.479182	0.187879	0.165605	0.383406	0.339085	0.179694	0.154012	0.317183	0.213541	0.139312	0.141934	0.305658	0.469154	0.125003	0.114933	0.302561	0.384380	0.189580	0.107417	0.320555	0.299125	0.262511	0.205892	0.281565	0.452644	0.117028	0.105219	0.256760	0.286923	0.566999	0.363237	0.398360	0.635707	0.380019	0.279536	0.203483	0.395659
51	0.307636	0.231549	0.415296	0.576213	0.358087	0.419459	0.527416	0.608218	0.150566	0.144877	0.196379	0.293781	0.393530	0.261229	0.473418	0.215734	0.204642	0.144652	0.255035	0.495625	0.093839	0.089167	0.261635	0.358377	0.200062	0.181036	0.165602	0.458530	0.207121	0.182654	0.378030	0.317243	0.178735	0.145250	0.301684	0.238783	0.138531	0.141796	0.298530	0.479879	0.141577	0.116855	0.281826	0.374026	0.190373	0.128132	0.289978	0.296577	0.248848	0.206915	0.231394	0.451547	0.118835	0.106047	0.268053	0.337982	0.588777	0.359263	0.383198	0.542060	0.345218	0.258064	0.135845	0.337944
52	0.276233	0.207659	0.443725	0.569568	0.372885	0.424794	0.526646	0.607703	0.169421	0.155954	0.186173	0.307471	0.417769	0.268109	0.381743	0.229301	0.190432	0.152739	0.254861	0.496291	0.086599	0.083200	0.266218	0.343520	0.225959	0.192313	0.177592	0.430936	0.215816	0.188835	0.380655	0.315177	0.171970	0.125544	0.279050	0.277842	0.139925	0.140157	0.307966	0.462217	0.182722	0.115527	0.279835	0.376290	0.191100	0.128512	0.287306	0.285275	0.251660	0.211173	0.232359	0.453720	0.123825	0.108441	0.244040	0.373852	0.631079	0.383788	0.339862	0.538258	0.334440	0.244839	0.118377	0.232561
53	0.265041	0.197761	0.425218	0.570072	0.375631	0.425742	0.527476	0.637871	0.182738	0.162743	0.203203	0.342944	0.427101	0.261804	0.310280	0.233360	0.198270	0.157481	0.266578	0.495760	0.122343	0.082443	0.252945	0.234427	0.213247	0.182431	0.174624	0.430086	0.213065	0.183857	0.391125	0.311236	0.180235	0.128977	0.209513	0.306907	0.157000	0.136926	0.296632	0.422516	0.220943	0.114321	0.294686	0.377594	0.160432	0.122735	0.287512	0.278646	0.239131	0.203713	0.199786	0.455649	0.149552	0.123061	0.220990	0.379161	0.767420	0.445393	0.315009	0.577465	0.263541	0.174317	0.115943	0.190756
54	0.270618	0.199011	0.386117	0.556017	0.375159	0.417776	0.531720	0.658174	0.208247	0.162674	0.211060	0.367687	0.414694	0.240730	0.268125	0.234697	0.204654	0.153637	0.250874	0.471918	0.158556	0.083116	0.267190	0.233379	0.204970	0.178133	0.174703	0.409715	0.216196	0.186346	0.392172	0.317959	0.190704	0.132057	0.173159	0.301392	0.163424	0.135905	0.292082	0.438041	0.221810	0.121986	0.302709	0.374094	0.150748	0.119777	0.287038	0.273300	0.218204	0.197521	0.191972	0.434919	0.210797	0.149630	0.232268	0.373071	0.791624	0.443715	0.327511	0.542575	0.196318	0.107160	0.114483	0.186662
55	0.267811	0.196031	0.376937	0.518273	0.374301	0.383713	0.555463	0.653332	0.286186	0.175307	0.219953	0.372091	0.398901	0.218293	0.260864	0.235235	0.206262	0.150181	0.248989	0.418818	0.216820	0.084336	0.293278	0.233164	0.206728	0.178403	0.208740	0.373211	0.239442	0.218893	0.412387	0.363704	0.216729	0.145442	0.173720	0.314668	0.160556	0.132939	0.262813	0.425774	0.221474	0.125855	0.303636	0.361138	0.136384	0.117859	0.283049	0.269920	0.222801	0.202104	0.191019	0.365975	0.232064	0.151783	0.236410	0.380565	0.790694	0.445664	0.328924	0.463922	0.193255	0.093874	0.125715	0.174141
56	0.263775	0.189853	0.343273	0.510614	0.374365	0.377495	0.563464	0.631668	0.335795	0.186003	0.229407	0.387566	0.396551	0.214078	0.263465	0.236273	0.205248	0.147465	0.294589	0.402723	0.216444	0.084451	0.296861	0.235543	0.207808	0.176636	0.253515	0.336794	0.241223	0.228892	0.434328	0.405167	0.222585	0.146875	0.210176	0.338305	0.158977	0.131681	0.214067	0.392405	0.236337	0.135264	0.335065	0.336614	0.135587	0.126208	0.290742	0.269175	0.231596	0.208802	0.190978	0.330910	0.233649	0.147039	0.233381	0.391802	0.786954	0.445122	0.311829	0.439856	0.147562	0.082033	0.121215	0.141733
57	0.237846	0.156610	0.369956	0.474660	0.325056	0.292321	0.531688	0.575441	0.335648	0.186956	0.239390	0.482636	0.386908	0.207827	0.227434	0.238604	0.204172	0.145978	0.308157	0.439191	0.215327	0.086141	0.287172	0.231027	0.184274	0.145511	0.254386	0.320368	0.283200	0.228789	0.423922	0.392212	0.226975	0.150899	0.214541	0.344315	0.153424	0.125603	0.214420	0.354660	0.262536	0.152164	0.451265	0.343707	0.131118	0.122652	0.313860	0.268877	0.215237	0.193930	0.193733	0.345915	0.243302	0.153445	0.232426	0.394920	0.780481	0.436226	0.308533	0.440465	0.125871	0.075902	0.127700	0.122174
58	0.240035	0.151153	0.381009	0.429877	0.281708	0.222120	0.518378	0.533132	0.326922	0.163606	0.257023	0.531791	0.372139	0.201631	0.175425	0.228687	0.220269	0.151719	0.301951	0.443233	0.215242	0.091315	0.272406	0.195668	0.172916	0.122510	0.273664	0.340093	0.345797	0.228711	0.396197	0.361022	0.217976	0.148889	0.212639	0.353458	0.149241	0.116779	0.214507	0.329792	0.260837	0.147226	0.457649	0.348553	0.134307	0.122075	0.311633	0.267116	0.189712	0.170266	0.173039	0.307917	0.272496	0.175232	0.244527	0.388360	0.781668	0.430989	0.318039	0.449086	0.141349	0.088301	0.140404	0.117649
59	0.244966	0.159735	0.393235	0.437521	0.282433	0.220649	0.522981	0.530169	0.341257	0.171369	0.247561	0.528850	0.410932	0.232420	0.147038	0.208223	0.251289	0.172698	0.327388	0.354610	0.214746	0.092041	0.271673	0.148967	0.173961	0.123958	0.317290	0.343249	0.336115	0.217613	0.372621	0.339484	0.208559	0.145868	0.216560	0.370025	0.156717	0.110907	0.212984	0.316942	0.261925	0.137205	0.455377	0.329016	0.127071	0.121952	0.262004	0.262719	0.192850	0.164786	0.115217	0.203908	0.273656	0.183952	0.283503	0.373394	0.782972	0.430096	0.316924	0.461592	0.153817	0.094501	0.143687	0.128989
60	0.204274	0.142582	0.373584	0.452939	0.270438	0.209391	0.499909	0.503636	0.370511	0.186615	0.221458	0.542885	0.446908	0.243677	0.143711	0.205254	0.288991	0.188934	0.380333	0.323639	0.216026	0.089731	0.282724	0.141644	0.179295	0.125860	0.318241	0.349834	0.330459	0.207820	0.382135	0.328810	0.203263	0.147459	0.273704	0.426984	0.156117	0.099173	0.210511	0.309617	0.300610	0.162385	0.454308	0.318472	0.114055	0.116551	0.252086	0.230395	0.159338	0.133698	0.135617	0.195694	0.280962	0.207979	0.282366	0.370784	0.763993	0.416063	0.328152	0.483286	0.141145	0.094357	0.146850	0.145131
61	0.200341	0.141203	0.318200	0.399060	0.240868	0.182938	0.435402	0.442191	0.374901	0.187569	0.270074	0.555916	0.417500	0.212881	0.165252	0.181871	0.289908	0.180995	0.383208	0.313420	0.214089	0.090091	0.282192	0.143622	0.177355	0.118081	0.322466	0.346018	0.331027	0.204671	0.363897	0.330630	0.218424	0.168988	0.278153	0.461667	0.155551	0.101544	0.205700	0.280462	0.308146	0.166403	0.445106	0.317900	0.107203	0.115301	0.276117	0.176070	0.146983	0.116507	0.154115	0.197493	0.281885	0.216310	0.325194	0.359737	0.670572	0.358407	0.321117	0.503572	0.135584	0.107309	0.153874	0.155253
62	0.197176	0.140724	0.295328	0.374946	0.238230	0.181730	0.397773	0.371524	0.372686	0.181821	0.318172	0.550912	0.393176	0.231908	0.183370	0.239663	0.281861	0.185369	0.381179	0.320897	0.211974	0.095376	0.313035	0.160388	0.170981	0.113244	0.328600	0.316270	0.337177	0.203975	0.299382	0.335151	0.223377	0.175700	0.251965	0.444189	0.159966	0.101708	0.194798	0.250350	0.310138	0.178504	0.436122	0.315705	0.103098	0.114605	0.268904	0.146475	0.129536	0.096946	0.169887	0.200296	0.282551	0.217654	0.335587	0.309446	0.572984	0.318081	0.289107	0.504595	0.172127	0.154451	0.162811	0.156901
63	0.188302	0.136711	0.291721	0.374664	0.194373	0.142706	0.433040	0.338571	0.364755	0.171474	0.340167	0.524762	0.462547	0.283657	0.191120	0.434186	0.281680	0.200559	0.378557	0.323858	0.212731	0.095669	0.364793	0.182484	0.138213	0.103669	0.369164	0.300521	0.344355	0.191397	0.291013	0.345978	0.234747	0.184709	0.257907	0.466256	0.154978	0.104115	0.209494	0.260433	0.303559	0.192492	0.475306	0.305145	0.102757	0.101418	0.266290	0.138206	0.128828	0.092617	0.192126	0.223457	0.288150	0.220718	0.341880	0.267439	0.558427	0.321023	0.292551	0.491527	0.201997	0.167099	0.159911	0.157410
64	0.180456	0.132480	0.288830	0.379004	0.201629	0.136865	0.449826	0.336067	0.356511	0.181698	0.333977	0.482081	0.482053	0.297117	0.197315	0.498724	0.302345	0.218307	0.364555	0.322357	0.219509	0.096590	0.372377	0.189241	0.128598	0.102719	0.366336	0.299296	0.337746	0.166633	0.287109	0.342762	0.223627	0.179239	0.305510	0.596217	0.171589	0.116597	0.209036	0.235895	0.267493	0.191212	0.517349	0.312197	0.105356	0.079464	0.266949	0.149808	0.135506	0.090973	0.196757	0.220219	0.275688	0.210015	0.378346	0.268143	0.470711	0.258806	0.337727	0.460906	0.206874	0.168004	0.153509	0.156612
65	0.185476	0.132770	0.297453	0.360635	0.233707	0.150632	0.494218	0.291145	0.347598	0.295762	0.329869	0.458823	0.507237	0.320456	0.288519	0.502847	0.303259	0.222845	0.345723	0.321598	0.230049	0.105686	0.369011	0.190041	0.163765	0.119010	0.398846	0.296055	0.330441	0.160891	0.277064	0.338042	0.215123	0.184440	0.311949	0.656626	0.205939	0.133172	0.208261	0.225333	0.257254	0.185909	0.520178	0.321758	0.110984	0.085176	0.270548	0.150161	0.151063	0.091122	0.189116	0.223404	0.232441	0.194991	0.381306	0.303454	0.288512	0.174544	0.346404	0.411977	0.206085	0.170527	0.165395	0.163968
66	0.193866	0.134059	0.288000	0.332979	0.232536	0.154451	0.527765	0.272685	0.293705	0.345802	0.323673	0.458136	0.539498	0.348850	0.473959	0.523098	0.316810	0.231156	0.315210	0.328568	0.243146	0.134707	0.379985	0.196699	0.181583	0.122040	0.405881	0.288118	0.329394	0.162946	0.270950	0.336771	0.221547	0.202720	0.305952	0.662901	0.212512	0.135042	0.225704	0.257487	0.270798	0.194625	0.554687	0.322145	0.102981	0.084783	0.284755	0.133388	0.131906	0.065752	0.191521	0.223466	0.220026	0.205699	0.379661	0.333094	0.255760	0.172542	0.314799	0.382397	0.201366	0.172613	0.294067	0.223880
67	0.248222	0.147947	0.261952	0.347181	0.230497	0.158588	0.537614	0.297904	0.267308	0.392113	0.321957	0.444918	0.542490	0.352780	0.501516	0.540352	0.316920	0.232540	0.296355	0.344801	0.246460	0.166964	0.400554	0.206392	0.177830	0.121661	0.383627	0.276776	0.316202	0.130901	0.253724	0.308039	0.235004	0.215549	0.302984	0.656930	0.210328	0.140780	0.285087	0.261914	0.277321	0.202592	0.621493	0.307274	0.086580	0.082932	0.295332	0.121177	0.143785	0.084007	0.237890	0.221813	0.220307	0.209899	0.379485	0.348698	0.256560	0.161505	0.302651	0.376622	0.220681	0.182349	0.385510	0.287832
68	0.237695	0.123797	0.251285	0.302736	0.226741	0.161334	0.524965	0.313801	0.306736	0.469397	0.333218	0.334182	0.550406	0.369934	0.502482	0.536492	0.314525	0.232748	0.344202	0.333505	0.197722	0.172325	0.374234	0.215308	0.179189	0.121663	0.418617	0.271554	0.306365	0.086924	0.197225	0.224655	0.240211	0.217702	0.302999	0.649105	0.207302	0.147584	0.317264	0.261712	0.253192	0.190122	0.610636	0.304730	0.088958	0.081390	0.284815	0.120107	0.211652	0.130894	0.274490	0.213611	0.194985	0.199317	0.381832	0.338195	0.257380	0.157886	0.306217	0.376408	0.249225	0.208320	0.397890	0.304872
69	0.271622	0.144121	0.271553	0.236507	0.231523	0.178918	0.518670	0.310741	0.306888	0.469443	0.336513	0.252210	0.514348	0.359150	0.529767	0.541325	0.303595	0.235178	0.353813	0.306751	0.200684	0.174507	0.362789	0.214423	0.180245	0.121633	0.425786	0.240587	0.298562	0.085635	0.186247	0.180737	0.243647	0.219500	0.302160	0.640614	0.202814	0.155236	0.314316	0.296485	0.246032	0.186841	0.576151	0.338750	0.092707	0.069260	0.263897	0.124972	0.226077	0.137928	0.286511	0.213553	0.188026	0.189407	0.365222	0.344649	0.255982	0.155147	0.312148	0.373942	0.303945	0.249258	0.474413	0.311213
70	0.415309	0.194681	0.255692	0.212256	0.224735	0.183707	0.519051	0.302431	0.288571	0.469882	0.339089	0.257711	0.471681	0.347280	0.550247	0.561934	0.294979	0.238147	0.355013	0.305258	0.201673	0.172054	0.376807	0.211301	0.182679	0.121293	0.392346	0.219772	0.189433	0.082197	0.180727	0.180452	0.244342	0.218929	0.252136	0.603551	0.191106	0.151760	0.299214	0.344869	0.246129	0.186465	0.579155	0.362685	0.089325	0.068408	0.239596	0.140377	0.223301	0.146147	0.356733	0.206090	0.197525	0.177712	0.348187	0.417936	0.244985	0.160464	0.304001	0.371070	0.314895	0.256126	0.547891	0.339640
