	228_C_T2_sh_ND_L_01.c3d	228_C_T2_sh_ND_L_01.c3d	228_C_T2_sh_ND_L_01.c3d	228_C_T2_sh_ND_L_01.c3d	228_C_T2_sh_ND_L_01.c3d	228_C_T2_sh_ND_L_01.c3d	228_C_T2_sh_ND_L_01.c3d	228_C_T2_sh_ND_L_01.c3d	228_C_T2_sh_ND_L_02.c3d	228_C_T2_sh_ND_L_02.c3d	228_C_T2_sh_ND_L_02.c3d	228_C_T2_sh_ND_L_02.c3d	228_C_T2_sh_ND_L_02.c3d	228_C_T2_sh_ND_L_02.c3d	228_C_T2_sh_ND_L_02.c3d	228_C_T2_sh_ND_L_02.c3d	228_C_T2_sh_ND_L_03.c3d	228_C_T2_sh_ND_L_03.c3d	228_C_T2_sh_ND_L_03.c3d	228_C_T2_sh_ND_L_03.c3d	228_C_T2_sh_ND_L_03.c3d	228_C_T2_sh_ND_L_03.c3d	228_C_T2_sh_ND_L_03.c3d	228_C_T2_sh_ND_L_03.c3d	228_C_T2_sh_ND_L_04.c3d	228_C_T2_sh_ND_L_04.c3d	228_C_T2_sh_ND_L_04.c3d	228_C_T2_sh_ND_L_04.c3d	228_C_T2_sh_ND_L_04.c3d	228_C_T2_sh_ND_L_04.c3d	228_C_T2_sh_ND_L_04.c3d	228_C_T2_sh_ND_L_04.c3d	228_C_T2_sh_ND_L_05.c3d	228_C_T2_sh_ND_L_05.c3d	228_C_T2_sh_ND_L_05.c3d	228_C_T2_sh_ND_L_05.c3d	228_C_T2_sh_ND_L_05.c3d	228_C_T2_sh_ND_L_05.c3d	228_C_T2_sh_ND_L_05.c3d	228_C_T2_sh_ND_L_05.c3d	228_C_T2_sh_ND_L_06.c3d	228_C_T2_sh_ND_L_06.c3d	228_C_T2_sh_ND_L_06.c3d	228_C_T2_sh_ND_L_06.c3d	228_C_T2_sh_ND_L_06.c3d	228_C_T2_sh_ND_L_06.c3d	228_C_T2_sh_ND_L_06.c3d	228_C_T2_sh_ND_L_06.c3d	228_C_T2_sh_ND_L_07.c3d	228_C_T2_sh_ND_L_07.c3d	228_C_T2_sh_ND_L_07.c3d	228_C_T2_sh_ND_L_07.c3d	228_C_T2_sh_ND_L_07.c3d	228_C_T2_sh_ND_L_07.c3d	228_C_T2_sh_ND_L_07.c3d	228_C_T2_sh_ND_L_07.c3d	228_C_T2_sh_ND_L_08.c3d	228_C_T2_sh_ND_L_08.c3d	228_C_T2_sh_ND_L_08.c3d	228_C_T2_sh_ND_L_08.c3d	228_C_T2_sh_ND_L_08.c3d	228_C_T2_sh_ND_L_08.c3d	228_C_T2_sh_ND_L_08.c3d	228_C_T2_sh_ND_L_08.c3d	228_C_T2_sh_ND_L_09.c3d	228_C_T2_sh_ND_L_09.c3d	228_C_T2_sh_ND_L_09.c3d	228_C_T2_sh_ND_L_09.c3d	228_C_T2_sh_ND_L_09.c3d	228_C_T2_sh_ND_L_09.c3d	228_C_T2_sh_ND_L_09.c3d	228_C_T2_sh_ND_L_09.c3d	228_C_T2_sh_ND_L_10.c3d	228_C_T2_sh_ND_L_10.c3d	228_C_T2_sh_ND_L_10.c3d	228_C_T2_sh_ND_L_10.c3d	228_C_T2_sh_ND_L_10.c3d	228_C_T2_sh_ND_L_10.c3d	228_C_T2_sh_ND_L_10.c3d	228_C_T2_sh_ND_L_10.c3d
52	0.137817	0.283550	0.324005	0.829929	0.389209	0.271360	0.329100	0.532521	0.047628	0.370295	0.187862	0.305341	0.134679	0.267893	0.530319	0.514655	0.051058	0.335034	0.152733	0.118714	0.103386	0.298694	0.274345	0.711562	0.166813	0.339296	0.325111	0.340400	0.812733	0.498203	0.095228	0.129224	0.053033	0.242361	0.226786	0.279138	0.230665	0.175057	0.131315	0.276274	0.062474	0.355671	0.084265	0.052293	0.068777	0.093840	0.434251	0.503162	0.155902	0.210462	0.136605	0.531411	0.235228	0.233524	0.169043	0.365799	0.208757	0.436726	0.677399	0.608684	0.093761	0.300281	0.216404	0.158078	0.108400	0.476744	0.241556	0.143009	0.127425	0.236950	0.184273	0.409916	0.097604	0.131920	0.315789	0.438275	0.092459	0.155465	0.311911	0.238412
53	0.143613	0.318557	0.305106	0.831102	0.368034	0.251849	0.329194	0.513653	0.051983	0.383595	0.154342	0.304442	0.115324	0.247693	0.482224	0.575470	0.057710	0.334023	0.147969	0.143668	0.116267	0.303624	0.236860	0.714278	0.161715	0.320480	0.357880	0.430314	0.748685	0.461619	0.093597	0.129505	0.055147	0.242188	0.234565	0.301248	0.278646	0.212707	0.122120	0.237819	0.061416	0.335658	0.248267	0.086784	0.082178	0.120209	0.466423	0.508609	0.158644	0.216234	0.086587	0.416385	0.224565	0.232245	0.177835	0.344743	0.233403	0.462667	0.935153	0.700677	0.110935	0.354390	0.163056	0.101696	0.101050	0.476510	0.227557	0.192150	0.117314	0.227392	0.184591	0.415852	0.097175	0.126274	0.287384	0.436969	0.092170	0.155773	0.315109	0.234711
54	0.143809	0.305311	0.286585	0.817917	0.367694	0.250599	0.329518	0.495415	0.072993	0.401271	0.165517	0.324364	0.102601	0.232853	0.299734	0.625223	0.072550	0.341033	0.136920	0.148873	0.116469	0.302974	0.213042	0.723022	0.172665	0.308795	0.387063	0.453427	0.670101	0.441525	0.101696	0.150561	0.055959	0.222142	0.248810	0.293316	0.338371	0.247799	0.115553	0.205673	0.068689	0.262453	0.273271	0.132981	0.102971	0.151653	0.486210	0.512575	0.134137	0.178258	0.074862	0.354880	0.216997	0.210215	0.198315	0.327053	0.297968	0.531788	0.968605	0.743145	0.114336	0.391309	0.093580	0.092195	0.104805	0.509104	0.319974	0.218371	0.112933	0.221056	0.182658	0.406775	0.081887	0.094203	0.255665	0.418522	0.091523	0.160274	0.315032	0.230998
55	0.141735	0.287821	0.263398	0.750147	0.334304	0.240219	0.332266	0.488965	0.079013	0.451768	0.165458	0.347186	0.111196	0.263335	0.191200	0.627786	0.081889	0.354019	0.111549	0.160089	0.117290	0.302779	0.223118	0.723857	0.171935	0.290947	0.384308	0.451487	0.636608	0.469909	0.121237	0.183173	0.057788	0.194106	0.248095	0.309230	0.381669	0.276360	0.114145	0.201551	0.065989	0.243326	0.315403	0.146469	0.109202	0.158671	0.499769	0.500102	0.093109	0.124170	0.077429	0.330991	0.224332	0.180942	0.233764	0.338817	0.320517	0.556846	0.971199	0.762544	0.108736	0.421586	0.085972	0.082328	0.124842	0.489775	0.413688	0.237535	0.110777	0.221576	0.150185	0.377473	0.076909	0.080756	0.243260	0.354737	0.090418	0.155927	0.316079	0.216812
56	0.133679	0.271906	0.259070	0.572835	0.278300	0.188823	0.340140	0.495370	0.112882	0.532643	0.165053	0.363198	0.126369	0.303569	0.171618	0.620709	0.101394	0.490054	0.123573	0.163303	0.117986	0.302945	0.236531	0.722347	0.170190	0.284050	0.373039	0.450415	0.629020	0.476758	0.121920	0.192504	0.069986	0.200453	0.354420	0.345106	0.384522	0.279439	0.084117	0.204493	0.073785	0.227164	0.324100	0.148834	0.109125	0.160053	0.505229	0.480534	0.071436	0.107606	0.090740	0.322028	0.220914	0.170407	0.239694	0.340982	0.325501	0.544270	0.877077	0.735257	0.140709	0.598512	0.089044	0.070317	0.134550	0.452260	0.430305	0.238315	0.108241	0.223777	0.114739	0.322605	0.077565	0.088903	0.243357	0.283881	0.084408	0.147626	0.317566	0.190496
57	0.125413	0.269425	0.257687	0.452275	0.232698	0.161637	0.344340	0.482152	0.121474	0.522832	0.197193	0.359155	0.129221	0.313696	0.168001	0.621699	0.102303	0.499934	0.177963	0.167444	0.120750	0.297292	0.261414	0.671095	0.150347	0.237608	0.355118	0.473287	0.545269	0.459767	0.118280	0.193018	0.114167	0.224117	0.393589	0.352789	0.395273	0.279317	0.045132	0.195002	0.107574	0.274046	0.351442	0.147967	0.107812	0.162220	0.513426	0.465612	0.069776	0.106926	0.095456	0.318483	0.192894	0.160413	0.220828	0.309933	0.326700	0.541520	0.833792	0.626018	0.146935	0.627591	0.124100	0.074557	0.131446	0.395627	0.468036	0.240650	0.105757	0.216063	0.128674	0.270992	0.073435	0.091598	0.217064	0.277636	0.081974	0.146800	0.312679	0.162896
58	0.110005	0.283907	0.257478	0.436500	0.198439	0.166237	0.324268	0.451205	0.124183	0.566475	0.231304	0.360668	0.127703	0.313555	0.147618	0.629183	0.103572	0.514936	0.329492	0.167847	0.121662	0.279408	0.286322	0.580695	0.145866	0.222281	0.359748	0.475243	0.435303	0.402453	0.109848	0.200194	0.121733	0.204340	0.451234	0.368691	0.463310	0.287938	0.040504	0.168338	0.108089	0.286377	0.427734	0.157339	0.108640	0.160900	0.515076	0.439258	0.072086	0.116091	0.099268	0.321401	0.165690	0.150100	0.211863	0.260482	0.322499	0.535601	0.831331	0.561435	0.148996	0.622913	0.174356	0.085611	0.133822	0.328590	0.523342	0.244532	0.089970	0.170791	0.133936	0.242132	0.082375	0.096005	0.152918	0.290815	0.075568	0.141388	0.282007	0.130058
59	0.086488	0.285717	0.199271	0.393636	0.174182	0.166853	0.323595	0.371363	0.138533	0.673399	0.264293	0.368111	0.128695	0.313911	0.149765	0.616074	0.119070	0.617011	0.412555	0.168080	0.140902	0.294738	0.291524	0.527533	0.138582	0.218566	0.353805	0.447949	0.336562	0.351623	0.101674	0.203302	0.123163	0.202779	0.567229	0.397370	0.565997	0.318424	0.038222	0.166444	0.124590	0.297011	0.452150	0.220307	0.109718	0.153322	0.499668	0.365234	0.076316	0.142217	0.101936	0.314900	0.150975	0.147509	0.225827	0.216819	0.303118	0.482811	0.829756	0.559596	0.147961	0.621450	0.199663	0.084017	0.115805	0.315948	0.574799	0.256333	0.068369	0.132043	0.135357	0.245370	0.103776	0.095800	0.173646	0.287689	0.063345	0.134676	0.266968	0.100832
60	0.079852	0.266142	0.062331	0.234423	0.172809	0.171019	0.268523	0.310065	0.163670	0.755466	0.392244	0.391245	0.132854	0.310656	0.164377	0.485168	0.130441	0.637924	0.426023	0.171422	0.151416	0.309548	0.291441	0.522463	0.131249	0.210209	0.248769	0.293444	0.248999	0.318884	0.102230	0.197947	0.134796	0.208971	0.638031	0.394227	0.616094	0.348520	0.040199	0.153372	0.170339	0.369314	0.487876	0.259975	0.107912	0.151242	0.448969	0.295533	0.077633	0.153917	0.110741	0.284596	0.148313	0.137634	0.245951	0.192836	0.272455	0.424676	0.601187	0.531414	0.142908	0.594159	0.200051	0.088273	0.112617	0.295619	0.555681	0.284758	0.063302	0.126431	0.146668	0.236126	0.111580	0.098527	0.224161	0.276857	0.057615	0.133753	0.283353	0.104479
61	0.044464	0.186829	0.026175	0.111838	0.177348	0.176923	0.229885	0.301878	0.190178	0.785818	0.441738	0.435660	0.127904	0.288661	0.182188	0.425776	0.136927	0.607607	0.584570	0.169484	0.143955	0.311296	0.298129	0.476913	0.089315	0.136712	0.177730	0.193460	0.181580	0.303021	0.109199	0.191116	0.162858	0.254815	0.699797	0.361969	0.628754	0.362834	0.035695	0.153086	0.195865	0.428796	0.459409	0.269249	0.100112	0.148386	0.406163	0.286334	0.075548	0.150252	0.175156	0.252915	0.143769	0.139752	0.251665	0.183424	0.223453	0.338083	0.290175	0.490195	0.142170	0.580224	0.211613	0.092673	0.120954	0.309981	0.538785	0.267152	0.063157	0.113438	0.164041	0.209248	0.115818	0.122343	0.224087	0.271542	0.058998	0.132225	0.279050	0.098687
62	0.037369	0.203999	0.015768	0.108519	0.178333	0.177044	0.239394	0.259473	0.202949	0.810214	0.494781	0.431812	0.113221	0.255215	0.186205	0.425145	0.177350	0.656785	0.805548	0.160086	0.142986	0.287782	0.308392	0.360557	0.043388	0.111180	0.132409	0.228434	0.172875	0.317773	0.109884	0.187752	0.224986	0.339561	0.754023	0.394179	0.622990	0.357719	0.027491	0.165468	0.194505	0.444712	0.429183	0.251542	0.098013	0.152023	0.354382	0.239644	0.069892	0.153599	0.238677	0.228487	0.154601	0.146986	0.257190	0.180268	0.174864	0.222787	0.298396	0.446305	0.136226	0.564598	0.232503	0.092194	0.134832	0.328578	0.545002	0.238876	0.108010	0.141611	0.165656	0.174723	0.148874	0.138754	0.232291	0.266101	0.060991	0.121268	0.297137	0.084085
63	0.045896	0.301421	0.015862	0.097029	0.173518	0.178505	0.237452	0.203867	0.199350	0.807903	0.654656	0.441770	0.101178	0.234430	0.189506	0.410007	0.217466	0.717420	0.900374	0.162031	0.141172	0.259978	0.319292	0.267234	0.047383	0.162874	0.145189	0.282922	0.173253	0.321558	0.116731	0.186108	0.235661	0.359550	0.900491	0.449847	0.605196	0.339571	0.023644	0.168236	0.193642	0.449995	0.494314	0.243242	0.097383	0.159409	0.347835	0.212470	0.062181	0.142746	0.243061	0.232941	0.206465	0.165785	0.259229	0.180299	0.192678	0.229360	0.398476	0.430740	0.120940	0.516739	0.249601	0.092313	0.144480	0.289616	0.490585	0.230879	0.197008	0.212805	0.158273	0.154977	0.159068	0.151071	0.267659	0.264823	0.058504	0.102736	0.320770	0.076140
64	0.052254	0.313254	0.058624	0.098008	0.170576	0.186128	0.246026	0.143439	0.196108	0.768466	0.798335	0.505125	0.116828	0.235782	0.217857	0.332587	0.231568	0.730299	0.907924	0.155554	0.124921	0.226935	0.314252	0.234312	0.073320	0.249633	0.269833	0.280907	0.170792	0.326096	0.130548	0.185744	0.279313	0.452233	0.948998	0.435508	0.585336	0.317190	0.021201	0.169496	0.199094	0.443850	0.495033	0.241954	0.097633	0.183401	0.333644	0.190002	0.055207	0.137880	0.265158	0.234353	0.235781	0.166510	0.254965	0.179143	0.198970	0.234339	0.396406	0.443988	0.118851	0.503845	0.257881	0.093621	0.128921	0.229301	0.426815	0.219485	0.251889	0.247629	0.154179	0.137435	0.186672	0.156158	0.283074	0.266763	0.066179	0.101976	0.304206	0.071183
65	0.099720	0.369828	0.281852	0.263367	0.166027	0.200012	0.256681	0.138617	0.196231	0.705217	0.881822	0.561176	0.142824	0.251123	0.233073	0.196308	0.232019	0.664636	0.928891	0.155033	0.117786	0.228618	0.303017	0.218764	0.100169	0.291271	0.361587	0.272297	0.164746	0.322134	0.156027	0.174879	0.289315	0.480175	0.927259	0.426408	0.556704	0.290748	0.021087	0.167522	0.203622	0.420483	0.515741	0.242974	0.087360	0.198748	0.286876	0.159543	0.054014	0.151548	0.265454	0.266036	0.240595	0.157493	0.240609	0.169131	0.203786	0.233929	0.396335	0.458582	0.100491	0.396371	0.280249	0.095867	0.120008	0.223989	0.420547	0.222019	0.269810	0.254362	0.155659	0.115668	0.217202	0.158921	0.293127	0.287008	0.081627	0.119102	0.275439	0.076265
66	0.117399	0.405989	0.292093	0.376127	0.163552	0.209510	0.245316	0.122135	0.221594	0.726903	0.882122	0.583196	0.153661	0.239684	0.224911	0.163682	0.232416	0.659463	0.959854	0.154410	0.117300	0.230605	0.302485	0.194980	0.103143	0.299444	0.399185	0.275535	0.153166	0.297845	0.164732	0.144701	0.287984	0.493273	0.922790	0.427212	0.568033	0.274494	0.021715	0.164739	0.200108	0.401410	0.506973	0.243471	0.058102	0.177750	0.265781	0.118211	0.065642	0.192670	0.271634	0.279035	0.233840	0.146598	0.200211	0.139404	0.227614	0.254485	0.385248	0.462593	0.054730	0.124639	0.278917	0.096329	0.119100	0.224576	0.384011	0.243095	0.271965	0.255177	0.155849	0.104901	0.227021	0.156048	0.360563	0.298932	0.081920	0.122486	0.267832	0.085635
67	0.121405	0.431706	0.323509	0.467041	0.132672	0.214162	0.229770	0.084661	0.234598	0.677739	0.885441	0.561800	0.144105	0.193289	0.217547	0.162325	0.231612	0.630767	0.940863	0.174003	0.120618	0.270173	0.291711	0.193565	0.103368	0.297884	0.407700	0.279009	0.135943	0.275115	0.164535	0.127513	0.290297	0.496198	0.851120	0.382383	0.686524	0.313719	0.024106	0.161006	0.210498	0.420066	0.493875	0.226099	0.045195	0.180162	0.264380	0.086518	0.068149	0.197441	0.279798	0.279705	0.237274	0.151245	0.175299	0.104419	0.220605	0.255046	0.377458	0.420180	0.055870	0.098228	0.261262	0.090664	0.111264	0.225731	0.306737	0.308333	0.277558	0.257977	0.154471	0.105454	0.289081	0.197247	0.423794	0.283244	0.080792	0.117939	0.274528	0.096797
68	0.152969	0.532976	0.341129	0.505485	0.082795	0.218480	0.213727	0.073924	0.230625	0.584821	0.898219	0.542218	0.139690	0.206638	0.218085	0.144263	0.229581	0.519263	0.926032	0.198057	0.131413	0.328666	0.287123	0.195109	0.105032	0.300769	0.520780	0.280303	0.134196	0.251578	0.181105	0.123982	0.287721	0.491091	0.801453	0.362053	0.819765	0.373823	0.024057	0.160626	0.197324	0.400966	0.469202	0.146353	0.060024	0.183258	0.262039	0.073766	0.069752	0.209755	0.275855	0.306360	0.234585	0.154525	0.183014	0.092408	0.218898	0.250763	0.400866	0.293741	0.069821	0.108775	0.244538	0.087387	0.107259	0.229709	0.252168	0.348086	0.301837	0.282484	0.145107	0.105615	0.369747	0.293872	0.476469	0.281832	0.083366	0.117416	0.280903	0.104896
69	0.174481	0.579584	0.395724	0.524833	0.077546	0.283867	0.217446	0.058102	0.213097	0.493145	0.858037	0.481249	0.142794	0.218524	0.215893	0.092063	0.232480	0.490556	0.910526	0.197666	0.129351	0.331445	0.265949	0.166323	0.123174	0.315673	0.553812	0.305715	0.128877	0.251064	0.220635	0.167980	0.277186	0.474188	0.727994	0.359783	0.832517	0.396969	0.040745	0.160911	0.161753	0.308581	0.457253	0.125424	0.088547	0.190321	0.238937	0.066628	0.068552	0.203463	0.278967	0.334086	0.234215	0.155028	0.228131	0.099968	0.213792	0.239393	0.413905	0.256948	0.073337	0.112402	0.293068	0.098707	0.113349	0.232115	0.297641	0.350676	0.332533	0.323816	0.131415	0.096357	0.385422	0.325931	0.457250	0.292510	0.087805	0.123818	0.278524	0.110578
70	0.196907	0.591270	0.404636	0.577065	0.077291	0.301600	0.212110	0.053372	0.185848	0.421849	0.854511	0.473452	0.151597	0.239612	0.202720	0.059715	0.225840	0.471291	0.786043	0.177850	0.127586	0.327834	0.251581	0.112942	0.125767	0.313519	0.587305	0.327164	0.094837	0.232901	0.239553	0.208515	0.239679	0.420941	0.709044	0.346437	0.766857	0.370615	0.046470	0.143861	0.165444	0.287083	0.521540	0.172333	0.096120	0.202518	0.235690	0.066634	0.078938	0.203036	0.301957	0.350951	0.242588	0.163391	0.250155	0.126055	0.209865	0.231792	0.393939	0.254263	0.072919	0.125306	0.317754	0.093217	0.120912	0.230677	0.312925	0.347254	0.345206	0.337088	0.129340	0.071400	0.383945	0.324315	0.500193	0.347851	0.089574	0.125026	0.276471	0.111146
71	0.207840	0.583191	0.428723	0.637912	0.075853	0.312716	0.187544	0.050802	0.179823	0.412204	0.776660	0.480134	0.176638	0.440605	0.237231	0.063884	0.186813	0.376224	0.602567	0.177215	0.095884	0.285152	0.239997	0.093784	0.129309	0.276742	0.577594	0.353143	0.083137	0.245660	0.245637	0.236923	0.211817	0.397940	0.544844	0.259762	0.789683	0.386565	0.115653	0.168520	0.208748	0.373992	0.532094	0.216148	0.094962	0.206561	0.240545	0.067076	0.081650	0.209808	0.308757	0.353155	0.326881	0.219738	0.230262	0.130771	0.194745	0.217227	0.321677	0.222065	0.071513	0.132495	0.309693	0.095851	0.110295	0.206663	0.329880	0.374736	0.356487	0.341511	0.116914	0.057457	0.379518	0.316454	0.590796	0.371747	0.090318	0.124675	0.274958	0.107030
72	0.224528	0.597811	0.451191	0.695248	0.062208	0.320164	0.167971	0.054520	0.178752	0.409083	0.634560	0.442134	0.196573	0.685157	0.256792	0.086654	0.145866	0.273133	0.513220	0.206693	0.076436	0.265721	0.258027	0.092574	0.135056	0.253701	0.524471	0.348858	0.086158	0.244982	0.246339	0.255767	0.171625	0.323592	0.306916	0.190902	0.879665	0.458164	0.192602	0.195437	0.216189	0.406186	0.479601	0.216337	0.094956	0.226105	0.256949	0.070439	0.092084	0.204203	0.324542	0.353679	0.435455	0.295256	0.225470	0.128755	0.198452	0.241447	0.328070	0.228954	0.074244	0.140587	0.296653	0.108353	0.091496	0.192943	0.424057	0.458697	0.365738	0.342318	0.089097	0.059097	0.368742	0.311762	0.593153	0.394174	0.089081	0.124843	0.275240	0.105072
73	0.252538	0.648697	0.476014	0.715268	0.047539	0.323631	0.158175	0.085763	0.169257	0.385243	0.457760	0.342184	0.198882	0.717713	0.308590	0.131650	0.119772	0.190326	0.531444	0.362855	0.074661	0.263962	0.261711	0.090447	0.138907	0.250049	0.489463	0.346669	0.090192	0.221771	0.246296	0.253336	0.108975	0.208347	0.207542	0.166080	0.919709	0.476952	0.223499	0.215670	0.198120	0.391043	0.473109	0.295718	0.094853	0.234233	0.259122	0.069584	0.095385	0.204252	0.387433	0.348180	0.454780	0.309436	0.219324	0.128384	0.181935	0.232131	0.343075	0.199270	0.117984	0.175615	0.308034	0.114779	0.111221	0.221221	0.421982	0.548140	0.366947	0.343256	0.066439	0.061534	0.361925	0.307561	0.591020	0.421834	0.088056	0.125410	0.272732	0.105073
74	0.242451	0.615760	0.410598	0.661663	0.047467	0.321145	0.185172	0.130725	0.136418	0.341091	0.378899	0.270388	0.199684	0.737797	0.393251	0.136551	0.133647	0.162094	0.506885	0.440840	0.074478	0.262651	0.244770	0.084529	0.143260	0.253387	0.492613	0.348493	0.099401	0.223183	0.249434	0.269429	0.078597	0.142598	0.269073	0.307080	0.941957	0.482551	0.253830	0.226528	0.190155	0.382786	0.421714	0.327606	0.095602	0.232273	0.276639	0.082480	0.096542	0.209122	0.377135	0.330831	0.450243	0.306850	0.216330	0.133191	0.170052	0.223100	0.379303	0.252743	0.186338	0.227602	0.314495	0.116840	0.138677	0.257682	0.411847	0.572661	0.340452	0.324191	0.074403	0.057214	0.351540	0.308671	0.590821	0.422805	0.088197	0.145343	0.253078	0.099950
75	0.241008	0.598400	0.444775	0.619836	0.046604	0.314205	0.193045	0.157078	0.102871	0.319855	0.373163	0.247080	0.198043	0.736998	0.422272	0.137182	0.173567	0.217954	0.456199	0.448029	0.074357	0.258256	0.232719	0.074884	0.144558	0.255126	0.426379	0.356156	0.104220	0.259304	0.247649	0.289535	0.077468	0.138612	0.298961	0.439108	0.954859	0.487007	0.259131	0.228469	0.187937	0.368971	0.387148	0.334509	0.096051	0.233730	0.336634	0.105942	0.096808	0.205962	0.375472	0.311399	0.434448	0.306382	0.217878	0.134926	0.181129	0.256750	0.400347	0.300356	0.222101	0.254216	0.309055	0.117311	0.171601	0.295072	0.409217	0.564652	0.295047	0.294685	0.083187	0.058864	0.341410	0.313330	0.607768	0.408887	0.086662	0.170430	0.246819	0.095938
76	0.237438	0.550167	0.418872	0.551945	0.050597	0.311152	0.192361	0.163900	0.075288	0.336079	0.430953	0.406250	0.186261	0.741008	0.428919	0.136452	0.175988	0.230223	0.408438	0.497238	0.073019	0.269511	0.226825	0.073338	0.142758	0.253687	0.353147	0.353345	0.105330	0.272375	0.244686	0.303600	0.090928	0.181131	0.353268	0.550500	0.961887	0.490184	0.284293	0.261342	0.176224	0.344592	0.387833	0.426384	0.095996	0.220503	0.364081	0.124924	0.090839	0.171160	0.372239	0.309128	0.425777	0.305815	0.222263	0.148658	0.195177	0.278837	0.372215	0.302378	0.230513	0.263251	0.319289	0.126498	0.194194	0.320339	0.403387	0.545493	0.265418	0.278841	0.102361	0.065381	0.346246	0.338063	0.653061	0.424046	0.083146	0.186348	0.198076	0.097226
77	0.213775	0.455867	0.416454	0.552686	0.061817	0.304362	0.194324	0.163804	0.076207	0.350407	0.482416	0.654167	0.174256	0.749898	0.434593	0.146775	0.181592	0.230545	0.447196	0.503443	0.075431	0.274055	0.225522	0.071748	0.148517	0.266492	0.305076	0.298461	0.108759	0.260727	0.246089	0.309869	0.132804	0.262104	0.413615	0.611286	0.938001	0.489877	0.306100	0.323323	0.177090	0.351459	0.404433	0.593274	0.098992	0.192717	0.373697	0.140874	0.087172	0.168296	0.416304	0.327213	0.425956	0.307192	0.233123	0.173180	0.185357	0.269685	0.354743	0.293242	0.237890	0.265471	0.318324	0.131718	0.200495	0.321099	0.377225	0.557217	0.257871	0.281610	0.140946	0.082677	0.304948	0.336308	0.624542	0.447398	0.083538	0.194854	0.149638	0.099570
78	0.204259	0.424892	0.406434	0.549629	0.072228	0.297423	0.197595	0.166548	0.093782	0.356830	0.486259	0.724532	0.175077	0.752198	0.513407	0.164510	0.190996	0.232396	0.458648	0.536443	0.077545	0.272423	0.227169	0.066021	0.152088	0.271947	0.239439	0.230044	0.108839	0.248389	0.249707	0.311663	0.175504	0.322357	0.435288	0.616804	0.853874	0.477812	0.329545	0.353571	0.211143	0.395349	0.436044	0.684734	0.100101	0.188285	0.365133	0.146493	0.097173	0.197483	0.515514	0.333523	0.421273	0.302195	0.242161	0.175009	0.190702	0.246039	0.319252	0.293429	0.293188	0.312490	0.287030	0.125754	0.204616	0.317095	0.346341	0.623716	0.256499	0.282794	0.157123	0.086759	0.198975	0.248166	0.608473	0.445694	0.073915	0.237474	0.114148	0.099445
79	0.176322	0.399681	0.499341	0.540227	0.069461	0.306239	0.190719	0.173181	0.138254	0.377345	0.496953	0.729345	0.194261	0.758586	0.590257	0.173571	0.191540	0.233361	0.437318	0.643388	0.068447	0.227194	0.221873	0.065737	0.134482	0.252334	0.277199	0.263418	0.109944	0.243950	0.249784	0.318257	0.176373	0.322305	0.496472	0.660760	0.723723	0.437149	0.332488	0.355424	0.218406	0.400393	0.418139	0.688316	0.099397	0.179001	0.367141	0.161852	0.138873	0.262979	0.589465	0.299290	0.420384	0.302264	0.244610	0.173054	0.224536	0.200134	0.318058	0.277856	0.319110	0.357006	0.229057	0.117468	0.194799	0.302651	0.363952	0.649976	0.241094	0.272270	0.214618	0.083761	0.185161	0.250336	0.621452	0.462853	0.056163	0.263681	0.111494	0.094539
80	0.166514	0.373157	0.528014	0.479939	0.072214	0.343206	0.182526	0.179844	0.226931	0.439069	0.518759	0.727518	0.198776	0.758057	0.621046	0.180745	0.211259	0.264342	0.409596	0.730874	0.059163	0.146053	0.212287	0.060429	0.141452	0.255760	0.330030	0.346220	0.109786	0.231835	0.210274	0.301987	0.176113	0.325069	0.521667	0.797702	0.670460	0.415808	0.343019	0.353511	0.201832	0.348559	0.408408	0.686052	0.091478	0.185127	0.399680	0.211499	0.148561	0.269057	0.612697	0.289132	0.420525	0.309642	0.245357	0.172169	0.236324	0.192030	0.311701	0.273461	0.332769	0.379146	0.210719	0.118817	0.200582	0.313112	0.327978	0.633802	0.199561	0.229835	0.235847	0.081796	0.191306	0.259844	0.556863	0.459135	0.053821	0.276746	0.113740	0.085930
81	0.142048	0.277678	0.520321	0.408669	0.072344	0.356839	0.204774	0.180760	0.244004	0.453007	0.594273	0.748338	0.199677	0.764095	0.629323	0.182755	0.275031	0.360456	0.423486	0.745145	0.075760	0.151189	0.208347	0.060209	0.144727	0.253180	0.315135	0.345263	0.110914	0.225463	0.191544	0.267337	0.178658	0.340168	0.551100	0.906779	0.674590	0.422677	0.362522	0.356661	0.201308	0.346824	0.408417	0.675671	0.067653	0.226113	0.455010	0.236315	0.148033	0.262505	0.612921	0.282223	0.418573	0.308790	0.207482	0.190645	0.312408	0.243954	0.272552	0.258248	0.337045	0.385340	0.232600	0.121333	0.215801	0.324838	0.224513	0.618698	0.162277	0.195632	0.237407	0.076738	0.198253	0.284840	0.491311	0.436593	0.054055	0.279126	0.117570	0.075080
