	218_C_T1_sh_ND_01.c3d	218_C_T1_sh_ND_01.c3d	218_C_T1_sh_ND_01.c3d	218_C_T1_sh_ND_01.c3d	218_C_T1_sh_ND_01.c3d	218_C_T1_sh_ND_01.c3d	218_C_T1_sh_ND_01.c3d	218_C_T1_sh_ND_01.c3d	218_C_T1_sh_ND_02.c3d	218_C_T1_sh_ND_02.c3d	218_C_T1_sh_ND_02.c3d	218_C_T1_sh_ND_02.c3d	218_C_T1_sh_ND_02.c3d	218_C_T1_sh_ND_02.c3d	218_C_T1_sh_ND_02.c3d	218_C_T1_sh_ND_02.c3d	218_C_T1_sh_ND_03.c3d	218_C_T1_sh_ND_03.c3d	218_C_T1_sh_ND_03.c3d	218_C_T1_sh_ND_03.c3d	218_C_T1_sh_ND_03.c3d	218_C_T1_sh_ND_03.c3d	218_C_T1_sh_ND_03.c3d	218_C_T1_sh_ND_03.c3d	218_C_T1_sh_ND_04.c3d	218_C_T1_sh_ND_04.c3d	218_C_T1_sh_ND_04.c3d	218_C_T1_sh_ND_04.c3d	218_C_T1_sh_ND_04.c3d	218_C_T1_sh_ND_04.c3d	218_C_T1_sh_ND_04.c3d	218_C_T1_sh_ND_04.c3d	218_C_T1_sh_ND_06.c3d	218_C_T1_sh_ND_06.c3d	218_C_T1_sh_ND_06.c3d	218_C_T1_sh_ND_06.c3d	218_C_T1_sh_ND_06.c3d	218_C_T1_sh_ND_06.c3d	218_C_T1_sh_ND_06.c3d	218_C_T1_sh_ND_06.c3d	218_C_T1_sh_ND_07.c3d	218_C_T1_sh_ND_07.c3d	218_C_T1_sh_ND_07.c3d	218_C_T1_sh_ND_07.c3d	218_C_T1_sh_ND_07.c3d	218_C_T1_sh_ND_07.c3d	218_C_T1_sh_ND_07.c3d	218_C_T1_sh_ND_07.c3d	218_C_T1_sh_ND_08.c3d	218_C_T1_sh_ND_08.c3d	218_C_T1_sh_ND_08.c3d	218_C_T1_sh_ND_08.c3d	218_C_T1_sh_ND_08.c3d	218_C_T1_sh_ND_08.c3d	218_C_T1_sh_ND_08.c3d	218_C_T1_sh_ND_08.c3d	218_C_T1_sh_ND_10.c3d	218_C_T1_sh_ND_10.c3d	218_C_T1_sh_ND_10.c3d	218_C_T1_sh_ND_10.c3d	218_C_T1_sh_ND_10.c3d	218_C_T1_sh_ND_10.c3d	218_C_T1_sh_ND_10.c3d	218_C_T1_sh_ND_10.c3d
32	0.124896	0.203448	0.396117	0.472294	0.126085	0.176285	0.295878	0.806832	0.178745	0.284543	0.474656	0.564928	0.063221	0.193871	0.312943	0.443838	0.102204	0.210229	0.276122	0.389776	0.177195	0.486275	0.290455	0.207274	0.193613	0.268600	0.468519	0.416588	0.380122	0.423200	0.492505	0.704449	0.287212	0.335278	0.415518	0.655842	0.112877	0.350598	0.180253	0.282239	0.171981	0.257112	0.271526	0.333259	0.156724	0.313682	0.406287	0.342717	0.317987	0.448600	0.327378	0.565154	0.179686	0.239517	0.367376	0.292786	0.192519	0.211116	0.276849	0.551027	0.055962	0.222888	0.320446	0.156075
33	0.137749	0.207729	0.392767	0.317371	0.204526	0.206206	0.373355	0.824267	0.189524	0.275389	0.475218	0.553788	0.063400	0.212599	0.290787	0.340702	0.150603	0.254450	0.333005	0.396861	0.161078	0.473258	0.418159	0.215690	0.222226	0.330014	0.506346	0.437316	0.367209	0.424611	0.509348	0.766309	0.365434	0.413052	0.468044	0.674782	0.102166	0.351935	0.180393	0.245263	0.176500	0.230931	0.291640	0.322723	0.162345	0.286298	0.520815	0.393783	0.303655	0.427834	0.417252	0.540854	0.177372	0.229527	0.342862	0.252819	0.192590	0.198773	0.265052	0.550283	0.092508	0.324200	0.311256	0.142245
34	0.146115	0.227936	0.354997	0.247031	0.255926	0.215904	0.424272	0.833300	0.188736	0.271683	0.486982	0.507477	0.077432	0.223721	0.250653	0.288846	0.179669	0.285364	0.336871	0.398853	0.143479	0.445230	0.496205	0.199698	0.250259	0.375891	0.549394	0.417257	0.424879	0.413066	0.543114	0.795279	0.364450	0.405647	0.468500	0.780767	0.104591	0.366077	0.171380	0.197067	0.182749	0.191833	0.320952	0.322695	0.151251	0.243052	0.549808	0.432872	0.300033	0.427324	0.480182	0.557290	0.163214	0.228146	0.373511	0.246777	0.201222	0.192841	0.264089	0.549601	0.096097	0.328218	0.307693	0.138824
35	0.170182	0.274538	0.312586	0.246553	0.261130	0.229258	0.577126	0.950799	0.189109	0.270085	0.536422	0.450074	0.087434	0.260169	0.288444	0.458486	0.183181	0.294455	0.340501	0.411288	0.143629	0.425429	0.493865	0.213416	0.235612	0.365691	0.544861	0.417324	0.479843	0.362507	0.564395	0.796537	0.414746	0.419820	0.504287	0.886544	0.111034	0.421494	0.142459	0.239882	0.183875	0.148083	0.326715	0.318776	0.207726	0.242196	0.599339	0.439966	0.267672	0.416905	0.477393	0.559007	0.151330	0.230198	0.417280	0.267632	0.218555	0.188193	0.275507	0.545108	0.097962	0.327590	0.292035	0.143316
36	0.172885	0.292025	0.243519	0.202060	0.279463	0.253690	0.649333	1.126546	0.179980	0.261449	0.564637	0.457737	0.092010	0.268350	0.500688	0.576700	0.194359	0.292013	0.373990	0.444912	0.138656	0.423139	0.490864	0.255676	0.225957	0.360384	0.568056	0.385405	0.477520	0.365283	0.560751	0.782001	0.503290	0.447919	0.622156	0.933125	0.098715	0.401288	0.130174	0.374832	0.183273	0.135398	0.323409	0.313545	0.220071	0.215560	0.615081	0.490047	0.243549	0.409044	0.554152	0.557089	0.139753	0.199567	0.418367	0.268018	0.219738	0.180276	0.288587	0.519740	0.103131	0.311103	0.300664	0.199886
37	0.171195	0.265284	0.216890	0.190338	0.324203	0.278891	0.658365	1.239853	0.162580	0.252646	0.559134	0.488720	0.111063	0.264856	0.589632	0.606687	0.233928	0.294684	0.379205	0.459187	0.136702	0.419673	0.498625	0.270160	0.223560	0.329058	0.600773	0.344235	0.477492	0.452718	0.546632	0.671349	0.534054	0.451195	0.669577	0.934506	0.117177	0.410550	0.127616	0.507818	0.182572	0.133992	0.326429	0.319079	0.223994	0.214249	0.639913	0.565266	0.236027	0.403147	0.652328	0.559365	0.151332	0.156211	0.439302	0.232793	0.219976	0.174824	0.259636	0.411642	0.128332	0.300864	0.352716	0.210067
38	0.165865	0.271455	0.370771	0.227687	0.355012	0.255573	0.656954	1.230255	0.159349	0.260137	0.550961	0.512002	0.200845	0.279446	0.597155	0.643627	0.240787	0.287439	0.379920	0.453852	0.135028	0.362247	0.576743	0.274129	0.219664	0.311226	0.625459	0.338388	0.477109	0.470528	0.508930	0.504197	0.544277	0.472434	0.678349	0.870160	0.120386	0.376213	0.132290	0.594887	0.183638	0.142097	0.336536	0.319180	0.219688	0.151379	0.671181	0.601854	0.237281	0.401363	0.744379	0.572575	0.152112	0.141653	0.474184	0.231336	0.221379	0.174536	0.264276	0.341041	0.145078	0.302717	0.369503	0.244260
39	0.164762	0.305797	0.472192	0.284348	0.377120	0.276360	0.629734	1.100953	0.167310	0.274093	0.544264	0.521761	0.221730	0.276772	0.608714	0.643782	0.250434	0.295694	0.413063	0.422017	0.134885	0.230273	0.634895	0.285240	0.203364	0.304284	0.719303	0.330811	0.393860	0.417139	0.437162	0.485424	0.540306	0.479197	0.678359	0.734823	0.148625	0.353270	0.167665	0.635651	0.205018	0.178901	0.365228	0.316427	0.240388	0.230732	0.719048	0.634240	0.236605	0.396045	0.773212	0.572721	0.155849	0.162616	0.545066	0.253778	0.223097	0.177350	0.288989	0.331425	0.160623	0.315720	0.350140	0.336307
40	0.194828	0.311433	0.487213	0.342092	0.370912	0.277148	0.617808	0.990429	0.183638	0.274461	0.544048	0.524497	0.222689	0.269715	0.629078	0.679777	0.251548	0.293802	0.506119	0.354144	0.126856	0.201580	0.636167	0.273064	0.199678	0.302090	0.742785	0.341338	0.335447	0.372995	0.417544	0.434997	0.507517	0.435703	0.629768	0.685205	0.221721	0.363594	0.409956	0.661161	0.235965	0.218833	0.362313	0.317931	0.263910	0.266460	0.758951	0.630824	0.234001	0.395341	0.774255	0.527597	0.156488	0.199733	0.598165	0.267350	0.220485	0.176308	0.293465	0.329664	0.177047	0.336261	0.349597	0.371538
41	0.228822	0.313802	0.496439	0.352300	0.335069	0.366769	0.571626	0.982760	0.197483	0.306169	0.530936	0.524086	0.220686	0.266218	0.671389	0.723473	0.248462	0.279143	0.559858	0.317706	0.129160	0.214645	0.627838	0.284361	0.202378	0.299448	0.700961	0.404926	0.353806	0.375210	0.414616	0.263060	0.429893	0.309892	0.560145	0.679630	0.253926	0.379286	0.646694	0.663648	0.241014	0.212234	0.387747	0.307387	0.265974	0.281635	0.653833	0.555604	0.219024	0.295202	0.759616	0.489781	0.164753	0.188008	0.593555	0.282829	0.191496	0.157421	0.319250	0.277228	0.208645	0.353247	0.418247	0.371129
42	0.237156	0.327822	0.581728	0.373907	0.289596	0.419036	0.529035	0.984648	0.200579	0.311333	0.508327	0.519275	0.222403	0.258474	0.673696	0.793515	0.235033	0.250962	0.548117	0.306789	0.128614	0.214110	0.627101	0.294237	0.171123	0.218506	0.675429	0.484050	0.312809	0.439290	0.454178	0.130216	0.415626	0.285974	0.566935	0.599897	0.260364	0.398480	0.691357	0.693890	0.237544	0.197019	0.436251	0.294383	0.268448	0.352788	0.624493	0.531724	0.227625	0.228919	0.733689	0.489801	0.166044	0.183193	0.601780	0.288077	0.147438	0.130581	0.321860	0.209985	0.227538	0.296731	0.469716	0.391025
43	0.251754	0.350459	0.822616	0.493914	0.320782	0.572444	0.347437	0.874960	0.199490	0.290678	0.550306	0.514465	0.224264	0.226562	0.673742	0.863917	0.207329	0.211477	0.528202	0.391836	0.113602	0.212850	0.555012	0.292325	0.148860	0.134680	0.594833	0.523230	0.201644	0.772245	0.461203	0.124311	0.409168	0.279147	0.546627	0.421592	0.261771	0.443879	0.690979	0.791371	0.236523	0.195871	0.522443	0.290055	0.255340	0.375078	0.577612	0.513178	0.234938	0.238900	0.681937	0.460301	0.174839	0.197679	0.627813	0.321861	0.129283	0.132034	0.314054	0.245609	0.220540	0.233283	0.488811	0.479850
44	0.243584	0.337231	0.885053	0.627971	0.339240	0.709306	0.176000	0.630223	0.199281	0.270831	0.577859	0.491915	0.221588	0.210240	0.665022	0.897521	0.189678	0.170322	0.529867	0.506371	0.109697	0.215724	0.486763	0.291329	0.198515	0.160074	0.581899	0.522576	0.217814	0.785196	0.456420	0.125669	0.282865	0.206433	0.440948	0.221794	0.261751	0.447603	0.692648	0.895315	0.218711	0.196018	0.628395	0.332476	0.219987	0.384167	0.560584	0.498518	0.234137	0.242091	0.656787	0.407548	0.172723	0.198508	0.599302	0.331232	0.133647	0.133284	0.449874	0.358623	0.219984	0.236343	0.511435	0.516662
45	0.232583	0.300135	0.873719	0.739101	0.308807	0.721556	0.154840	0.356137	0.191849	0.269466	0.570226	0.420767	0.242941	0.192806	0.637710	0.849577	0.193728	0.153262	0.526914	0.550876	0.114298	0.215997	0.481417	0.271695	0.200263	0.181225	0.562038	0.534491	0.218352	0.760520	0.456916	0.184495	0.181848	0.196814	0.323944	0.158795	0.271584	0.432828	0.735824	0.958322	0.205113	0.196280	0.690240	0.371616	0.218859	0.385292	0.557853	0.421606	0.213878	0.227294	0.648668	0.400415	0.176679	0.191452	0.551929	0.315315	0.133487	0.134898	0.621742	0.434348	0.235657	0.247747	0.509757	0.510571
46	0.264166	0.314609	0.869898	0.768291	0.296362	0.769980	0.146765	0.255536	0.171250	0.266887	0.586655	0.391521	0.308481	0.265015	0.479681	0.777856	0.173936	0.144012	0.510102	0.541664	0.107901	0.214324	0.477925	0.246270	0.200101	0.181024	0.561230	0.563599	0.216557	0.760977	0.465364	0.202592	0.113603	0.170449	0.280391	0.161812	0.302359	0.409132	0.852277	0.949277	0.199761	0.199805	0.686014	0.381111	0.218791	0.440385	0.528492	0.304271	0.197497	0.195048	0.567312	0.413635	0.174494	0.187397	0.559645	0.308206	0.132564	0.143549	0.699696	0.455944	0.238797	0.254159	0.474548	0.503492
47	0.288331	0.324720	0.874006	0.760304	0.287040	0.885802	0.114791	0.255489	0.176357	0.271394	0.613280	0.384785	0.351101	0.327425	0.366987	0.755263	0.122510	0.125854	0.507306	0.535920	0.106890	0.219831	0.463645	0.236902	0.200276	0.177281	0.556765	0.580644	0.222414	0.760589	0.470845	0.233886	0.094944	0.125970	0.269051	0.149108	0.362026	0.543889	0.912773	0.901663	0.194836	0.211466	0.682880	0.396459	0.202232	0.465640	0.461391	0.186957	0.195559	0.189893	0.426664	0.440425	0.162332	0.189335	0.570943	0.306962	0.117284	0.154605	0.704093	0.481713	0.222217	0.253724	0.470390	0.500757
48	0.301222	0.272300	0.807051	0.749657	0.293780	0.929906	0.151348	0.267277	0.175601	0.273708	0.618562	0.385483	0.321478	0.329793	0.358670	0.729806	0.107820	0.114551	0.505194	0.547077	0.102690	0.206513	0.359619	0.237497	0.216912	0.187323	0.465730	0.579715	0.307527	0.776174	0.460424	0.254792	0.108607	0.156360	0.259199	0.149593	0.383028	0.624694	0.924388	0.831978	0.192604	0.225043	0.685363	0.469289	0.165965	0.438116	0.332884	0.098821	0.196634	0.190653	0.259951	0.575109	0.161998	0.196340	0.545932	0.290330	0.089067	0.184354	0.701714	0.527437	0.219959	0.246784	0.505690	0.468110
49	0.299810	0.263411	0.784207	0.740455	0.296970	0.903392	0.257811	0.382614	0.170990	0.283759	0.587005	0.362344	0.305587	0.324546	0.361409	0.739316	0.090738	0.117739	0.470008	0.592043	0.093740	0.181861	0.242585	0.293645	0.230590	0.195114	0.400849	0.556553	0.320399	0.777164	0.489431	0.277041	0.106609	0.158748	0.254283	0.163297	0.381002	0.629733	0.923998	0.783241	0.193540	0.233977	0.688634	0.535491	0.159872	0.439908	0.264498	0.104723	0.215471	0.235422	0.202650	0.702740	0.149781	0.205652	0.479393	0.302735	0.091855	0.214306	0.715779	0.533142	0.208070	0.219490	0.507675	0.429775
50	0.270016	0.264144	0.790074	0.776240	0.348476	1.022424	0.271018	0.412433	0.168664	0.309978	0.554255	0.320786	0.312111	0.341780	0.362380	0.723004	0.091410	0.140448	0.357779	0.647902	0.086251	0.146930	0.221211	0.421066	0.229426	0.196941	0.394099	0.481171	0.298538	0.743917	0.404116	0.280163	0.098087	0.165847	0.215826	0.174101	0.367282	0.619594	0.913433	0.752638	0.215565	0.232298	0.727957	0.564066	0.293544	0.424299	0.314127	0.230850	0.233567	0.259302	0.196010	0.734871	0.117477	0.182448	0.423637	0.378851	0.093094	0.225761	0.739576	0.541343	0.191350	0.172421	0.503292	0.435385
51	0.263954	0.264098	0.778225	0.793644	0.428647	1.132269	0.308825	0.432305	0.168422	0.318400	0.537102	0.312658	0.340707	0.378876	0.313486	0.702687	0.105813	0.152615	0.324267	0.702589	0.083724	0.124897	0.228027	0.547248	0.227352	0.196849	0.409151	0.354604	0.326049	0.414942	0.361410	0.282562	0.101593	0.181360	0.192933	0.172188	0.328105	0.600323	0.797695	0.742019	0.222852	0.220900	0.841909	0.571983	0.419159	0.428525	0.319869	0.334149	0.249865	0.280206	0.193525	0.740990	0.114290	0.167118	0.401267	0.457887	0.089054	0.237096	0.779666	0.563980	0.150398	0.131259	0.446082	0.449961
52	0.269824	0.238936	0.671765	0.757251	0.462422	1.143189	0.410785	0.457269	0.164872	0.309689	0.563483	0.322039	0.364555	0.405268	0.321476	0.631887	0.148808	0.239417	0.343684	0.705142	0.175829	0.143074	0.250720	0.600449	0.204333	0.169956	0.432641	0.301345	0.344396	0.398653	0.401277	0.282257	0.114220	0.184624	0.150834	0.163317	0.314616	0.591314	0.641846	0.737382	0.204897	0.218308	0.905975	0.574698	0.460558	0.445345	0.362044	0.450039	0.255564	0.302306	0.183556	0.751222	0.186195	0.181347	0.409858	0.518730	0.085739	0.255306	0.795280	0.619913	0.126476	0.122597	0.457769	0.411786
53	0.278368	0.217619	0.404805	0.681149	0.456532	1.138280	0.499539	0.522468	0.150816	0.297149	0.632415	0.324685	0.376607	0.409821	0.425195	0.525699	0.154600	0.250130	0.344839	0.652221	0.270107	0.180774	0.335985	0.603264	0.153573	0.143384	0.436152	0.319192	0.357343	0.396547	0.459670	0.270217	0.167420	0.185891	0.106618	0.145546	0.309651	0.580035	0.628698	0.695121	0.199831	0.237952	0.921076	0.573744	0.736261	0.633426	0.363951	0.475919	0.243040	0.303889	0.204317	0.806881	0.226318	0.164561	0.462670	0.500058	0.088399	0.259443	0.795059	0.698454	0.127575	0.122241	0.476791	0.312817
54	0.276445	0.213115	0.366569	0.544348	0.445586	1.111556	0.514188	0.541544	0.132798	0.323078	0.673933	0.323384	0.376351	0.419523	0.516702	0.443942	0.153425	0.251559	0.375789	0.580159	0.296545	0.186586	0.390910	0.657753	0.147724	0.119159	0.432101	0.304422	0.359611	0.374556	0.449999	0.283053	0.192950	0.170983	0.106700	0.296999	0.308699	0.569349	0.628464	0.558290	0.199643	0.253211	0.905304	0.573867	0.899119	0.763623	0.466947	0.498511	0.244212	0.303090	0.266372	0.877523	0.245076	0.204078	0.483834	0.507233	0.104805	0.279582	0.787278	0.787060	0.122310	0.121467	0.485213	0.293100
55	0.268604	0.209035	0.386420	0.431352	0.443296	1.023163	0.550830	0.560072	0.134378	0.369331	0.719395	0.333951	0.362696	0.417471	0.541162	0.386206	0.144081	0.253510	0.374463	0.537498	0.300069	0.193656	0.393204	0.745726	0.161810	0.115954	0.402630	0.247153	0.367815	0.412035	0.411526	0.265393	0.290656	0.233938	0.098453	0.378372	0.303909	0.565067	0.620582	0.391240	0.201344	0.254537	0.868062	0.566737	0.915316	0.732234	0.493585	0.598810	0.256939	0.317341	0.293749	0.929901	0.258622	0.325977	0.498238	0.544080	0.125642	0.313336	0.824406	0.828663	0.092650	0.121157	0.479781	0.280808
56	0.228697	0.173543	0.384595	0.428246	0.463471	0.999024	0.553198	0.569566	0.132662	0.366984	0.704874	0.321986	0.309530	0.374455	0.546212	0.369719	0.143829	0.253817	0.369822	0.524349	0.359432	0.259340	0.400856	0.800100	0.162841	0.115732	0.369064	0.196525	0.304093	0.388956	0.414495	0.252458	0.312703	0.259523	0.145309	0.380091	0.300977	0.552999	0.534280	0.245033	0.206879	0.266487	0.798799	0.537878	0.935508	0.765347	0.532704	0.689812	0.262804	0.324302	0.302451	0.947737	0.296277	0.333698	0.503396	0.582526	0.152719	0.337245	0.820374	0.815671	0.094598	0.164300	0.459429	0.294998
57	0.204990	0.157770	0.342632	0.431889	0.481463	1.004282	0.515239	0.489572	0.135549	0.369435	0.648345	0.314899	0.254014	0.320003	0.538549	0.368806	0.147554	0.265159	0.376033	0.523966	0.436037	0.326856	0.408964	0.813577	0.133283	0.098181	0.316462	0.203863	0.270100	0.376306	0.364709	0.264230	0.369280	0.274895	0.198110	0.374817	0.266500	0.502672	0.313851	0.191944	0.213800	0.280304	0.718116	0.495354	0.952205	0.818709	0.544824	0.729287	0.270094	0.338290	0.370410	0.937590	0.316035	0.367353	0.501656	0.601624	0.191073	0.394691	0.735786	0.769164	0.087338	0.184658	0.414422	0.362168
58	0.192181	0.157886	0.341807	0.448881	0.461136	0.875329	0.517809	0.442500	0.140813	0.369868	0.632515	0.311294	0.238299	0.296349	0.542774	0.358403	0.161929	0.285995	0.380694	0.507938	0.544259	0.368276	0.414964	0.814367	0.117756	0.084122	0.287719	0.210571	0.281800	0.407803	0.359158	0.271933	0.369701	0.272123	0.338082	0.366266	0.188786	0.335287	0.158262	0.196745	0.230707	0.302988	0.686675	0.492952	0.953867	0.834131	0.537781	0.728779	0.281004	0.366427	0.409565	0.826346	0.365443	0.453110	0.520745	0.606524	0.222886	0.460828	0.610277	0.736384	0.087296	0.188666	0.379451	0.444153
59	0.192983	0.155767	0.323043	0.437099	0.363705	0.621530	0.499405	0.411683	0.148999	0.390225	0.629589	0.317896	0.237338	0.293628	0.548247	0.339738	0.173154	0.305583	0.377683	0.441743	0.588139	0.378408	0.417416	0.791720	0.117301	0.078267	0.283273	0.231221	0.244787	0.395527	0.322308	0.266038	0.396994	0.281399	0.362644	0.367823	0.166388	0.183494	0.135120	0.215142	0.228494	0.301083	0.685472	0.533639	0.915051	0.815691	0.514727	0.684095	0.277673	0.385621	0.428728	0.703829	0.420485	0.454508	0.526119	0.591655	0.224405	0.478441	0.552320	0.729755	0.153776	0.314847	0.409978	0.484472
60	0.196291	0.153815	0.319908	0.381475	0.286825	0.437436	0.419148	0.379556	0.180645	0.432388	0.608468	0.344253	0.238031	0.278498	0.545096	0.328660	0.177323	0.318686	0.371130	0.343885	0.594117	0.456832	0.421807	0.732227	0.118497	0.080902	0.255212	0.243150	0.225969	0.433040	0.315570	0.317805	0.409864	0.286638	0.382088	0.374724	0.186529	0.200923	0.144307	0.214996	0.227268	0.291741	0.717338	0.535554	0.881012	0.805170	0.511532	0.633037	0.268064	0.387709	0.436131	0.652733	0.440076	0.466152	0.511490	0.546148	0.225267	0.486280	0.569295	0.716217	0.237650	0.505660	0.396824	0.496098
61	0.179824	0.154726	0.290118	0.374473	0.280901	0.424617	0.305947	0.289150	0.187095	0.465765	0.595360	0.353890	0.206314	0.239879	0.550901	0.359768	0.189534	0.371991	0.320118	0.213751	0.595575	0.457985	0.422121	0.636462	0.119863	0.086861	0.209534	0.213920	0.203701	0.412036	0.212566	0.332665	0.424669	0.298247	0.489050	0.394270	0.201870	0.227873	0.139579	0.210717	0.230496	0.315257	0.814373	0.473227	0.807358	0.750412	0.491487	0.571873	0.236037	0.387313	0.435827	0.641172	0.470364	0.470068	0.531313	0.480069	0.238589	0.557880	0.581682	0.700016	0.264725	0.575617	0.372387	0.487268
62	0.130861	0.156373	0.242820	0.364043	0.278942	0.402618	0.283098	0.256394	0.197400	0.503154	0.604171	0.354746	0.172327	0.194096	0.552463	0.436679	0.169087	0.330171	0.273678	0.186233	0.635167	0.507051	0.394300	0.569962	0.123216	0.086952	0.225380	0.243012	0.205868	0.434258	0.203216	0.310748	0.401620	0.312278	0.523341	0.401835	0.205492	0.250623	0.129774	0.209354	0.229828	0.321077	0.878868	0.410725	0.449782	0.520772	0.443150	0.566343	0.205787	0.371119	0.428532	0.621502	0.523921	0.486207	0.520341	0.417691	0.239896	0.553959	0.579754	0.704776	0.270179	0.587136	0.365915	0.482593
63	0.096672	0.174987	0.200257	0.350580	0.266863	0.396651	0.222434	0.213233	0.200305	0.503409	0.615199	0.354502	0.202897	0.220221	0.479124	0.472855	0.164183	0.324668	0.262471	0.176112	0.744536	0.569291	0.316223	0.563371	0.134021	0.082500	0.231416	0.437256	0.204816	0.409261	0.213594	0.303994	0.354687	0.300107	0.525941	0.344472	0.218739	0.269148	0.133225	0.214166	0.211987	0.327586	0.892785	0.384381	0.373682	0.468005	0.330934	0.518486	0.209767	0.378265	0.400152	0.538276	0.600288	0.511186	0.420221	0.430638	0.240361	0.559718	0.550007	0.697832	0.273933	0.590217	0.330071	0.485216
64	0.094060	0.241285	0.219123	0.350049	0.227645	0.364260	0.205885	0.172741	0.199365	0.492066	0.636540	0.333973	0.278794	0.275873	0.373114	0.460080	0.169230	0.348083	0.228911	0.152394	0.736544	0.565854	0.230566	0.502158	0.149863	0.083009	0.211555	0.472072	0.208819	0.430940	0.288683	0.322534	0.341975	0.332220	0.524366	0.385787	0.232853	0.237104	0.186072	0.205516	0.189989	0.318451	0.835450	0.399138	0.339497	0.458956	0.314697	0.386711	0.206896	0.377328	0.353422	0.410677	0.619172	0.508923	0.380588	0.400944	0.242710	0.550307	0.515599	0.674446	0.273037	0.585506	0.339104	0.495292
65	0.090248	0.243856	0.226614	0.336936	0.182351	0.316476	0.214538	0.242188	0.208993	0.501122	0.633950	0.289618	0.310591	0.325927	0.343448	0.469505	0.171119	0.353824	0.220984	0.177259	0.734897	0.564430	0.224159	0.356996	0.166481	0.094858	0.175089	0.471030	0.213227	0.438577	0.333391	0.315468	0.294652	0.349900	0.529417	0.408905	0.233215	0.220343	0.228080	0.217670	0.173874	0.302341	0.799194	0.459685	0.264130	0.344879	0.239380	0.238504	0.208843	0.353206	0.337322	0.295742	0.621482	0.450714	0.362393	0.348448	0.249259	0.543134	0.494776	0.620094	0.276091	0.582563	0.337157	0.493057
66	0.126581	0.381937	0.238814	0.333182	0.148280	0.255335	0.195040	0.449773	0.233841	0.518575	0.591321	0.279125	0.332539	0.351543	0.424641	0.588400	0.173923	0.363272	0.225811	0.197119	0.714197	0.536383	0.213549	0.187543	0.403087	0.349845	0.181830	0.471792	0.189078	0.442390	0.383002	0.305167	0.268927	0.353168	0.485282	0.411200	0.238067	0.246383	0.284637	0.229990	0.169363	0.289103	0.792348	0.535598	0.189880	0.238210	0.238130	0.162830	0.221292	0.351486	0.316728	0.280553	0.606153	0.445023	0.344005	0.282100	0.247976	0.542216	0.494727	0.523971	0.273915	0.570514	0.337213	0.471122
67	0.127969	0.398372	0.234519	0.326072	0.145909	0.218508	0.221773	0.537193	0.239260	0.509354	0.527112	0.309385	0.366053	0.384613	0.439370	0.665708	0.171720	0.358590	0.213017	0.197301	0.672761	0.495918	0.194974	0.169823	0.487276	0.406313	0.207853	0.482445	0.181688	0.455012	0.393926	0.304165	0.266329	0.354913	0.482372	0.416163	0.218837	0.273331	0.322664	0.233814	0.179536	0.295141	0.797651	0.586290	0.140760	0.228203	0.242357	0.156057	0.209465	0.348398	0.241286	0.325747	0.595731	0.419074	0.312755	0.256218	0.237837	0.521301	0.484375	0.385202	0.276719	0.570796	0.338072	0.408309
68	0.128008	0.394198	0.232876	0.282488	0.178993	0.204142	0.243174	0.638285	0.232024	0.442494	0.476218	0.327014	0.402616	0.407511	0.437305	0.676021	0.156551	0.334135	0.215156	0.192837	0.588723	0.470829	0.179806	0.331556	0.503616	0.420242	0.297455	0.491197	0.157880	0.395791	0.398485	0.257075	0.222830	0.334565	0.456972	0.413572	0.251331	0.279412	0.344230	0.237182	0.201101	0.313964	0.810280	0.612257	0.111852	0.219616	0.286163	0.151112	0.204331	0.324610	0.242058	0.382809	0.571776	0.321511	0.299549	0.252682	0.233832	0.508262	0.415933	0.302949	0.273196	0.569317	0.393387	0.312705
69	0.129995	0.393312	0.220165	0.211929	0.230120	0.223444	0.334116	0.649623	0.234554	0.433070	0.423716	0.319736	0.410412	0.413471	0.418154	0.672292	0.167033	0.351421	0.199630	0.194875	0.540565	0.465096	0.155176	0.446009	0.535467	0.442423	0.304859	0.528856	0.141693	0.367887	0.407980	0.209193	0.252235	0.327100	0.413714	0.406726	0.283259	0.290544	0.344608	0.218028	0.220757	0.324262	0.826346	0.618325	0.111954	0.213419	0.261380	0.141989	0.511778	0.394228	0.270131	0.397813	0.541934	0.316350	0.292996	0.251315	0.208648	0.481206	0.402989	0.299854	0.225550	0.456648	0.365528	0.285646
70	0.255100	0.442761	0.246197	0.168250	0.226016	0.226050	0.378698	0.704137	0.253986	0.443588	0.411431	0.315757	0.410573	0.417099	0.392737	0.670605	0.165514	0.359951	0.175319	0.192638	0.534845	0.388361	0.110590	0.492825	0.588256	0.481716	0.316312	0.573845	0.140323	0.340128	0.408705	0.203972	0.301313	0.327149	0.282486	0.374047	0.294695	0.308286	0.362172	0.206878	0.224224	0.327043	0.833153	0.611389	0.127639	0.211472	0.266468	0.229936	0.572055	0.440006	0.266787	0.400711	0.533250	0.312266	0.286203	0.239479	0.168247	0.426438	0.387262	0.310752	0.153654	0.240816	0.371909	0.303691
