	204_C_T1_sh_ND_01.c3d	204_C_T1_sh_ND_01.c3d	204_C_T1_sh_ND_01.c3d	204_C_T1_sh_ND_01.c3d	204_C_T1_sh_ND_01.c3d	204_C_T1_sh_ND_01.c3d	204_C_T1_sh_ND_01.c3d	204_C_T1_sh_ND_01.c3d	204_C_T1_sh_ND_02.c3d	204_C_T1_sh_ND_02.c3d	204_C_T1_sh_ND_02.c3d	204_C_T1_sh_ND_02.c3d	204_C_T1_sh_ND_02.c3d	204_C_T1_sh_ND_02.c3d	204_C_T1_sh_ND_02.c3d	204_C_T1_sh_ND_02.c3d	204_C_T1_sh_ND_03.c3d	204_C_T1_sh_ND_03.c3d	204_C_T1_sh_ND_03.c3d	204_C_T1_sh_ND_03.c3d	204_C_T1_sh_ND_03.c3d	204_C_T1_sh_ND_03.c3d	204_C_T1_sh_ND_03.c3d	204_C_T1_sh_ND_03.c3d	204_C_T1_sh_ND_04.c3d	204_C_T1_sh_ND_04.c3d	204_C_T1_sh_ND_04.c3d	204_C_T1_sh_ND_04.c3d	204_C_T1_sh_ND_04.c3d	204_C_T1_sh_ND_04.c3d	204_C_T1_sh_ND_04.c3d	204_C_T1_sh_ND_04.c3d	204_C_T1_sh_ND_05.c3d	204_C_T1_sh_ND_05.c3d	204_C_T1_sh_ND_05.c3d	204_C_T1_sh_ND_05.c3d	204_C_T1_sh_ND_05.c3d	204_C_T1_sh_ND_05.c3d	204_C_T1_sh_ND_05.c3d	204_C_T1_sh_ND_05.c3d	204_C_T1_sh_ND_06.c3d	204_C_T1_sh_ND_06.c3d	204_C_T1_sh_ND_06.c3d	204_C_T1_sh_ND_06.c3d	204_C_T1_sh_ND_06.c3d	204_C_T1_sh_ND_06.c3d	204_C_T1_sh_ND_06.c3d	204_C_T1_sh_ND_06.c3d	204_C_T1_sh_ND_07.c3d	204_C_T1_sh_ND_07.c3d	204_C_T1_sh_ND_07.c3d	204_C_T1_sh_ND_07.c3d	204_C_T1_sh_ND_07.c3d	204_C_T1_sh_ND_07.c3d	204_C_T1_sh_ND_07.c3d	204_C_T1_sh_ND_07.c3d	204_C_T1_sh_ND_08.c3d	204_C_T1_sh_ND_08.c3d	204_C_T1_sh_ND_08.c3d	204_C_T1_sh_ND_08.c3d	204_C_T1_sh_ND_08.c3d	204_C_T1_sh_ND_08.c3d	204_C_T1_sh_ND_08.c3d	204_C_T1_sh_ND_08.c3d	204_C_T1_sh_ND_09.c3d	204_C_T1_sh_ND_09.c3d	204_C_T1_sh_ND_09.c3d	204_C_T1_sh_ND_09.c3d	204_C_T1_sh_ND_09.c3d	204_C_T1_sh_ND_09.c3d	204_C_T1_sh_ND_09.c3d	204_C_T1_sh_ND_09.c3d	204_C_T1_sh_ND_10.c3d	204_C_T1_sh_ND_10.c3d	204_C_T1_sh_ND_10.c3d	204_C_T1_sh_ND_10.c3d	204_C_T1_sh_ND_10.c3d	204_C_T1_sh_ND_10.c3d	204_C_T1_sh_ND_10.c3d	204_C_T1_sh_ND_10.c3d
7	0.850701	0.389931	0.073689	0.033064	0.496460	0.164938	0.099607	0.140664	0.218612	0.229321	0.485591	0.146544	0.417249	0.149983	0.286454	0.203387	0.581961	0.163462	0.226206	0.253640	0.315814	0.117285	0.320606	0.230283	0.040923	0.049552	0.183344	0.209944	0.139275	0.168439	0.126230	0.125924	0.414535	0.221173	0.241524	0.164744	0.208368	0.128914	0.138969	0.208418	0.514891	0.321482	0.050945	0.017897	0.284677	0.333071	0.120611	0.150376	0.099111	0.117555	0.062296	0.099985	0.200847	0.214170	0.093644	0.122859	0.167592	0.183021	0.150023	0.184859	0.096006	0.102155	0.318883	0.206206	0.877867	0.272268	0.107888	0.203778	0.046508	0.127006	0.102710	0.137488	0.446258	0.203856	0.172595	0.192671	0.030412	0.074946	0.144365	0.277327
8	0.769296	0.368236	0.071677	0.039868	0.476591	0.169097	0.098961	0.164441	0.406426	0.350338	0.484174	0.144467	0.362111	0.138233	0.297133	0.190662	0.581352	0.157553	0.170161	0.203158	0.306664	0.117250	0.356541	0.225019	0.051713	0.065089	0.183271	0.242267	0.163730	0.155743	0.164767	0.125189	0.449775	0.221005	0.190260	0.136413	0.208085	0.119164	0.139346	0.254609	0.498002	0.312085	0.045042	0.017512	0.283397	0.320923	0.125577	0.195447	0.183071	0.172038	0.055462	0.073610	0.174554	0.233856	0.090340	0.129834	0.216591	0.194008	0.119022	0.200829	0.097499	0.102802	0.322721	0.202378	0.880577	0.258416	0.115920	0.217482	0.047096	0.126573	0.141463	0.151689	0.400680	0.204160	0.164243	0.199143	0.031773	0.076098	0.131368	0.316522
9	0.282517	0.181319	0.077559	0.046167	0.441007	0.236586	0.100269	0.167360	0.436179	0.380263	0.479875	0.132379	0.352532	0.128436	0.330103	0.218751	0.577287	0.169576	0.143569	0.120609	0.223360	0.117479	0.354221	0.219141	0.054983	0.073114	0.215486	0.265959	0.165546	0.131985	0.213988	0.129656	0.588806	0.273648	0.113949	0.091681	0.197827	0.122747	0.147635	0.258743	0.458222	0.312496	0.044192	0.050917	0.279301	0.309311	0.164752	0.229218	0.210594	0.180709	0.052400	0.072637	0.182571	0.246010	0.090731	0.129442	0.306618	0.211970	0.133332	0.206092	0.098268	0.110070	0.273938	0.207072	0.880358	0.251390	0.152739	0.223355	0.036973	0.131559	0.150662	0.179281	0.319955	0.184345	0.148138	0.201368	0.032692	0.076742	0.123436	0.344776
10	0.120543	0.072435	0.087519	0.059239	0.324124	0.280919	0.100940	0.173364	0.530713	0.438861	0.373288	0.113904	0.346244	0.109916	0.409204	0.241171	0.733881	0.197172	0.125207	0.119804	0.155232	0.103561	0.318418	0.230842	0.078752	0.112647	0.222946	0.357229	0.167831	0.123559	0.240109	0.141547	0.627725	0.300843	0.101064	0.093717	0.148952	0.119652	0.163506	0.268885	0.461582	0.333513	0.046481	0.057400	0.234676	0.276208	0.205452	0.230517	0.219234	0.178324	0.051400	0.074929	0.211476	0.257124	0.105716	0.130880	0.320659	0.199598	0.144107	0.220115	0.110666	0.243310	0.225551	0.249308	0.811767	0.238841	0.167621	0.270323	0.039736	0.158600	0.144929	0.199367	0.157800	0.164365	0.112231	0.199691	0.034358	0.081032	0.154738	0.353075
11	0.116324	0.080332	0.100305	0.079577	0.292900	0.290723	0.116257	0.172998	0.554914	0.459121	0.325167	0.109019	0.210062	0.097598	0.424864	0.247600	0.746808	0.199666	0.088881	0.121514	0.125747	0.113719	0.311445	0.210407	0.155560	0.142578	0.343757	0.410531	0.166910	0.143429	0.240118	0.148141	0.633047	0.300143	0.086208	0.094737	0.117576	0.108490	0.212740	0.299008	0.420851	0.317661	0.065272	0.063487	0.207405	0.232847	0.206473	0.241007	0.293344	0.174907	0.055593	0.074124	0.206044	0.255878	0.117193	0.170503	0.353586	0.183854	0.147034	0.227358	0.123660	0.413567	0.222665	0.280973	0.616228	0.183858	0.167293	0.341700	0.041058	0.226585	0.151896	0.206420	0.146300	0.158046	0.077614	0.175096	0.039280	0.086011	0.139854	0.352175
12	0.111411	0.093248	0.143624	0.127467	0.285441	0.285534	0.162193	0.173809	0.549088	0.485644	0.239261	0.084193	0.218270	0.089320	0.426902	0.246326	0.743419	0.199075	0.130885	0.112301	0.105185	0.120530	0.318919	0.175930	0.175035	0.147494	0.350428	0.446974	0.164275	0.145196	0.237189	0.127600	0.626989	0.288372	0.086932	0.101212	0.113993	0.110609	0.223079	0.324333	0.418497	0.336701	0.102536	0.070297	0.205830	0.215248	0.217459	0.283391	0.293461	0.175021	0.063823	0.091871	0.208523	0.257098	0.137759	0.187449	0.356924	0.192554	0.145354	0.210430	0.127201	0.477907	0.249314	0.297164	0.494393	0.163915	0.166561	0.344560	0.045685	0.241621	0.164119	0.201714	0.111580	0.147427	0.079896	0.145747	0.040695	0.080990	0.124146	0.351971
13	0.092434	0.081880	0.194869	0.245714	0.281611	0.283062	0.171185	0.175348	0.519022	0.428461	0.080079	0.085910	0.231293	0.089849	0.450680	0.241257	0.723207	0.192829	0.156008	0.090966	0.105694	0.118950	0.315973	0.170896	0.205569	0.241798	0.467522	0.466960	0.140234	0.139212	0.227236	0.119929	0.614891	0.287773	0.088359	0.096153	0.094360	0.114093	0.226311	0.339808	0.368560	0.295078	0.106830	0.106247	0.159577	0.167377	0.231551	0.332196	0.298873	0.176994	0.081942	0.241316	0.228841	0.262228	0.154101	0.178419	0.350866	0.185441	0.163522	0.193794	0.129860	0.480791	0.278481	0.276544	0.157052	0.169001	0.169582	0.364309	0.079454	0.242353	0.166072	0.200282	0.102831	0.149225	0.086131	0.152160	0.040564	0.081090	0.122296	0.348420
14	0.110423	0.106861	0.280328	0.420976	0.277335	0.281295	0.164347	0.177766	0.417309	0.373847	0.083485	0.087554	0.227185	0.094555	0.434627	0.196346	0.712909	0.190613	0.154528	0.132030	0.102458	0.116721	0.283625	0.173995	0.302993	0.284707	0.491000	0.461143	0.126203	0.137690	0.216306	0.120804	0.513394	0.287537	0.087417	0.086635	0.091503	0.105839	0.239746	0.341219	0.259593	0.248572	0.140343	0.199885	0.061148	0.163709	0.230500	0.354471	0.301256	0.184986	0.140196	0.369174	0.244637	0.269899	0.178101	0.173463	0.353821	0.177453	0.174103	0.192784	0.140127	0.537296	0.281949	0.259789	0.111750	0.181187	0.171031	0.368244	0.105441	0.266349	0.169447	0.198994	0.148118	0.141088	0.075861	0.157804	0.042739	0.087765	0.121783	0.308303
15	0.134217	0.159889	0.364996	0.444147	0.278243	0.282183	0.169401	0.204423	0.425770	0.336905	0.105905	0.115649	0.227953	0.101814	0.399786	0.186721	0.611301	0.186988	0.160931	0.136258	0.091773	0.105845	0.258280	0.179651	0.334468	0.336554	0.448272	0.337095	0.116644	0.133384	0.227508	0.164024	0.481230	0.294457	0.076442	0.115482	0.087304	0.100678	0.262799	0.341261	0.268384	0.300775	0.170029	0.222254	0.063407	0.195597	0.274941	0.352740	0.308726	0.187366	0.208587	0.378257	0.245209	0.262867	0.190564	0.172323	0.354965	0.162403	0.166481	0.173548	0.121504	0.572462	0.273895	0.271999	0.081462	0.187511	0.173062	0.364398	0.109077	0.306385	0.174507	0.182814	0.208114	0.191895	0.069629	0.152363	0.050261	0.107942	0.125294	0.307495
16	0.135662	0.195779	0.433783	0.517220	0.266221	0.277709	0.175962	0.234008	0.276298	0.283029	0.193818	0.149455	0.229867	0.106116	0.400028	0.189684	0.547451	0.176403	0.178557	0.164373	0.083071	0.135750	0.261127	0.158751	0.313851	0.363050	0.410633	0.350060	0.063134	0.126440	0.212555	0.186892	0.291225	0.263019	0.130579	0.122953	0.060064	0.101654	0.279691	0.340585	0.287140	0.585351	0.174667	0.231076	0.067217	0.222396	0.304123	0.349652	0.281646	0.153396	0.261603	0.411994	0.245278	0.259159	0.193044	0.170852	0.347370	0.174862	0.177485	0.147866	0.112235	0.594087	0.262034	0.273858	0.075328	0.194398	0.145186	0.371389	0.108910	0.341768	0.172731	0.191913	0.215239	0.591313	0.130039	0.158892	0.061732	0.123336	0.134682	0.327853
17	0.124628	0.204279	0.455370	0.656374	0.248117	0.272828	0.176977	0.252496	0.268160	0.253291	0.232827	0.248696	0.183922	0.157221	0.385026	0.144171	0.488402	0.149868	0.205419	0.177142	0.066898	0.144689	0.210983	0.150122	0.313913	0.342453	0.404085	0.242915	0.054668	0.135182	0.180841	0.178554	0.141164	0.223263	0.227691	0.122458	0.061651	0.099326	0.284542	0.316382	0.279552	0.660013	0.283108	0.250751	0.066269	0.221730	0.311766	0.336625	0.242355	0.135075	0.273742	0.465986	0.230888	0.236369	0.214892	0.162948	0.289293	0.177115	0.203418	0.162391	0.112427	0.599295	0.256910	0.275231	0.070867	0.184921	0.119114	0.351551	0.118013	0.341668	0.157100	0.203924	0.216359	0.679167	0.147698	0.160396	0.066046	0.121803	0.147510	0.298722
18	0.135878	0.204226	0.585349	0.733908	0.216334	0.259063	0.179905	0.257404	0.259083	0.187118	0.243299	0.243255	0.147222	0.172408	0.314988	0.112866	0.235042	0.119618	0.275360	0.208284	0.055297	0.161916	0.168109	0.149649	0.301793	0.306914	0.214134	0.205486	0.060049	0.193248	0.140227	0.171482	0.112935	0.221011	0.275589	0.129973	0.064344	0.095928	0.284739	0.273667	0.267036	0.767967	0.382097	0.284890	0.065758	0.220667	0.310098	0.304689	0.243296	0.183030	0.321182	0.494905	0.230083	0.212006	0.224954	0.170707	0.243010	0.170653	0.227357	0.184690	0.106337	0.583561	0.227166	0.251183	0.069982	0.168071	0.144318	0.258672	0.120156	0.344070	0.129377	0.215408	0.262184	0.875757	0.156070	0.160845	0.066400	0.122017	0.165295	0.268031
19	0.144360	0.201430	0.638925	0.734906	0.202229	0.242721	0.179401	0.251345	0.248003	0.178877	0.360011	0.257242	0.143647	0.210415	0.306748	0.145175	0.215508	0.125382	0.280819	0.212302	0.048841	0.164577	0.167694	0.136396	0.155419	0.249797	0.192740	0.300228	0.068750	0.188590	0.150025	0.172329	0.109888	0.233189	0.303544	0.177337	0.065344	0.093250	0.285112	0.275539	0.249458	0.788260	0.399997	0.297242	0.068345	0.232615	0.274660	0.295957	0.143966	0.206927	0.401955	0.506377	0.204346	0.204681	0.224097	0.197397	0.184462	0.170588	0.237408	0.168259	0.093709	0.504936	0.207074	0.208800	0.064903	0.150420	0.213192	0.277078	0.122265	0.329074	0.132972	0.206379	0.281137	0.903215	0.155065	0.161300	0.067592	0.122878	0.177455	0.254881
20	0.140370	0.204268	0.649635	0.669063	0.144754	0.166504	0.178778	0.249394	0.254618	0.165230	0.565825	0.263464	0.083344	0.210953	0.314712	0.190222	0.216184	0.135853	0.257751	0.240219	0.040510	0.193518	0.166444	0.128094	0.123245	0.135406	0.226475	0.400739	0.071513	0.185328	0.155549	0.174166	0.106252	0.239618	0.335053	0.222083	0.065051	0.098494	0.275003	0.276302	0.228702	0.782073	0.397760	0.362022	0.067523	0.234119	0.267816	0.294259	0.121257	0.205954	0.413126	0.509153	0.169861	0.191519	0.217825	0.223999	0.149459	0.169430	0.270488	0.164515	0.072739	0.386682	0.204794	0.178900	0.063304	0.113572	0.227747	0.344263	0.125457	0.288136	0.132722	0.204972	0.284766	0.911793	0.163372	0.154949	0.065175	0.119252	0.156826	0.263472
21	0.126503	0.179927	0.614956	0.611606	0.102016	0.096562	0.179426	0.249991	0.174908	0.144978	0.591011	0.276159	0.065223	0.209905	0.273326	0.194396	0.217572	0.137699	0.267045	0.283733	0.037700	0.193524	0.172487	0.126203	0.109185	0.117630	0.381172	0.440019	0.068107	0.185175	0.156494	0.176361	0.088643	0.226483	0.336258	0.250808	0.064786	0.103322	0.247018	0.252047	0.179265	0.777730	0.417400	0.444185	0.068506	0.252098	0.272719	0.268128	0.111533	0.204148	0.410506	0.478792	0.184166	0.189646	0.216313	0.212488	0.146742	0.154639	0.274851	0.169350	0.068378	0.377478	0.152355	0.170906	0.046019	0.094561	0.239090	0.340014	0.126291	0.276639	0.116626	0.235345	0.272759	0.910061	0.161266	0.142107	0.062929	0.121218	0.173353	0.266260
22	0.124205	0.173409	0.547491	0.606075	0.088596	0.081597	0.165370	0.253538	0.159983	0.150426	0.654379	0.295321	0.061342	0.208113	0.246856	0.212127	0.213875	0.136250	0.315408	0.305390	0.039431	0.195028	0.166370	0.125374	0.070963	0.126460	0.400409	0.497685	0.063702	0.184324	0.164117	0.175445	0.067966	0.207621	0.384088	0.246447	0.063274	0.104937	0.224791	0.218272	0.167082	0.778815	0.486740	0.474840	0.101102	0.255230	0.259466	0.211892	0.097046	0.201188	0.401949	0.420461	0.263623	0.191550	0.208419	0.194415	0.129816	0.148939	0.261826	0.183814	0.041833	0.338390	0.130734	0.168230	0.026178	0.068393	0.234829	0.336594	0.110887	0.280584	0.113111	0.267047	0.241079	0.932690	0.174980	0.159655	0.065202	0.132227	0.223809	0.318210
