	228_C_T1_sh_ND_01.c3d	228_C_T1_sh_ND_01.c3d	228_C_T1_sh_ND_01.c3d	228_C_T1_sh_ND_01.c3d	228_C_T1_sh_ND_01.c3d	228_C_T1_sh_ND_01.c3d	228_C_T1_sh_ND_01.c3d	228_C_T1_sh_ND_01.c3d	228_C_T1_sh_ND_02.c3d	228_C_T1_sh_ND_02.c3d	228_C_T1_sh_ND_02.c3d	228_C_T1_sh_ND_02.c3d	228_C_T1_sh_ND_02.c3d	228_C_T1_sh_ND_02.c3d	228_C_T1_sh_ND_02.c3d	228_C_T1_sh_ND_02.c3d	228_C_T1_sh_ND_03.c3d	228_C_T1_sh_ND_03.c3d	228_C_T1_sh_ND_03.c3d	228_C_T1_sh_ND_03.c3d	228_C_T1_sh_ND_03.c3d	228_C_T1_sh_ND_03.c3d	228_C_T1_sh_ND_03.c3d	228_C_T1_sh_ND_03.c3d	228_C_T1_sh_ND_04.c3d	228_C_T1_sh_ND_04.c3d	228_C_T1_sh_ND_04.c3d	228_C_T1_sh_ND_04.c3d	228_C_T1_sh_ND_04.c3d	228_C_T1_sh_ND_04.c3d	228_C_T1_sh_ND_04.c3d	228_C_T1_sh_ND_04.c3d	228_C_T1_sh_ND_05.c3d	228_C_T1_sh_ND_05.c3d	228_C_T1_sh_ND_05.c3d	228_C_T1_sh_ND_05.c3d	228_C_T1_sh_ND_05.c3d	228_C_T1_sh_ND_05.c3d	228_C_T1_sh_ND_05.c3d	228_C_T1_sh_ND_05.c3d	228_C_T1_sh_ND_06.c3d	228_C_T1_sh_ND_06.c3d	228_C_T1_sh_ND_06.c3d	228_C_T1_sh_ND_06.c3d	228_C_T1_sh_ND_06.c3d	228_C_T1_sh_ND_06.c3d	228_C_T1_sh_ND_06.c3d	228_C_T1_sh_ND_06.c3d	228_C_T1_sh_ND_07.c3d	228_C_T1_sh_ND_07.c3d	228_C_T1_sh_ND_07.c3d	228_C_T1_sh_ND_07.c3d	228_C_T1_sh_ND_07.c3d	228_C_T1_sh_ND_07.c3d	228_C_T1_sh_ND_07.c3d	228_C_T1_sh_ND_07.c3d	228_C_T1_sh_ND_08.c3d	228_C_T1_sh_ND_08.c3d	228_C_T1_sh_ND_08.c3d	228_C_T1_sh_ND_08.c3d	228_C_T1_sh_ND_08.c3d	228_C_T1_sh_ND_08.c3d	228_C_T1_sh_ND_08.c3d	228_C_T1_sh_ND_08.c3d	228_C_T1_sh_ND_09.c3d	228_C_T1_sh_ND_09.c3d	228_C_T1_sh_ND_09.c3d	228_C_T1_sh_ND_09.c3d	228_C_T1_sh_ND_09.c3d	228_C_T1_sh_ND_09.c3d	228_C_T1_sh_ND_09.c3d	228_C_T1_sh_ND_09.c3d	228_C_T1_sh_ND_10.c3d	228_C_T1_sh_ND_10.c3d	228_C_T1_sh_ND_10.c3d	228_C_T1_sh_ND_10.c3d	228_C_T1_sh_ND_10.c3d	228_C_T1_sh_ND_10.c3d	228_C_T1_sh_ND_10.c3d	228_C_T1_sh_ND_10.c3d
23	0.103540	0.116589	0.465251	0.329007	0.135958	0.241976	0.349896	0.309287	0.070920	0.110350	0.182054	0.069391	0.148855	0.246017	0.356768	0.154716	0.114392	0.314099	0.200322	0.174539	0.230102	0.220909	0.263397	0.166584	0.071528	0.185799	0.337770	0.258011	0.076828	0.241209	0.119055	0.251447	0.083970	0.135972	0.144852	0.567077	0.077510	0.191795	0.151884	0.355475	0.048135	0.177627	0.203968	0.089366	0.062581	0.339411	0.199245	0.332282	0.072886	0.191636	0.473620	0.233765	0.094649	0.155195	0.364889	0.556872	0.056360	0.233597	0.243974	0.113540	0.121984	0.276645	0.173795	0.416069	0.085988	0.412053	0.087110	0.095917	0.109652	0.193932	0.223348	0.244661	0.088815	0.500110	0.181596	0.118125	0.082614	0.299000	0.133206	0.235280
24	0.103594	0.115016	0.389071	0.350602	0.149807	0.212930	0.320931	0.317656	0.066416	0.136967	0.195825	0.085346	0.078872	0.220225	0.297132	0.203845	0.115209	0.296954	0.197300	0.192930	0.258758	0.227631	0.290876	0.189003	0.063839	0.152767	0.368451	0.291650	0.082244	0.246569	0.081780	0.249900	0.081008	0.128846	0.159354	0.572045	0.077274	0.197769	0.170333	0.374308	0.047058	0.171799	0.250817	0.090664	0.060399	0.336270	0.203824	0.341822	0.099974	0.222196	0.531730	0.293271	0.088489	0.149239	0.366532	0.605774	0.058177	0.196950	0.234293	0.164644	0.120362	0.304172	0.173348	0.414037	0.082197	0.413353	0.155274	0.108230	0.118568	0.244227	0.223487	0.242117	0.091055	0.516501	0.187294	0.134483	0.063470	0.329625	0.193131	0.231435
25	0.099427	0.119130	0.305512	0.360786	0.153570	0.216933	0.240842	0.345335	0.052547	0.163182	0.214419	0.090915	0.058285	0.227036	0.255057	0.221399	0.118240	0.285814	0.197009	0.219454	0.259037	0.240053	0.284603	0.211046	0.061147	0.092096	0.375107	0.332892	0.090470	0.263496	0.087778	0.219753	0.079718	0.124343	0.221828	0.464164	0.076293	0.207844	0.169632	0.389003	0.061720	0.177136	0.264244	0.095688	0.052682	0.302585	0.234809	0.345039	0.110415	0.243460	0.535865	0.322881	0.071222	0.145582	0.346245	0.653345	0.061179	0.197778	0.241590	0.170067	0.128189	0.299843	0.172147	0.424150	0.082603	0.415176	0.248425	0.194971	0.121665	0.258963	0.230974	0.227493	0.095778	0.499884	0.193914	0.135059	0.065277	0.334513	0.196071	0.222142
26	0.091148	0.121544	0.284441	0.359335	0.149454	0.210390	0.190231	0.376309	0.043852	0.171509	0.206283	0.113147	0.092167	0.344811	0.259059	0.224311	0.123259	0.324701	0.200521	0.240017	0.261126	0.230021	0.287919	0.198409	0.090009	0.134046	0.345241	0.340361	0.100551	0.281657	0.114758	0.182325	0.071052	0.114967	0.215846	0.346095	0.074606	0.191572	0.175398	0.398755	0.106364	0.219481	0.282519	0.122247	0.051424	0.250287	0.227292	0.346944	0.109111	0.243046	0.523139	0.314934	0.068831	0.143580	0.327445	0.699444	0.067874	0.201916	0.263338	0.172561	0.145748	0.303144	0.178463	0.424019	0.091371	0.413305	0.251218	0.242344	0.125079	0.276637	0.263423	0.203751	0.093102	0.450403	0.211156	0.135903	0.064886	0.326224	0.198986	0.207130
27	0.084033	0.119480	0.259487	0.358850	0.130747	0.190300	0.207546	0.422128	0.039311	0.172897	0.202451	0.147524	0.107767	0.366856	0.245430	0.223678	0.127807	0.426043	0.228683	0.249495	0.266937	0.216896	0.292857	0.196609	0.098030	0.134019	0.340888	0.270704	0.107642	0.289896	0.112865	0.177487	0.077502	0.118495	0.211262	0.361508	0.063870	0.171623	0.209635	0.379538	0.123560	0.259194	0.285766	0.126940	0.052758	0.249028	0.232980	0.341178	0.112695	0.230876	0.435917	0.290182	0.074419	0.120410	0.318431	0.719873	0.064143	0.182692	0.268387	0.193821	0.155991	0.299910	0.200464	0.422987	0.109425	0.433238	0.250225	0.263287	0.120189	0.275730	0.291803	0.188944	0.084112	0.398174	0.202027	0.155582	0.059311	0.293517	0.205797	0.204827
28	0.078198	0.119131	0.244956	0.358467	0.126009	0.187786	0.206561	0.431185	0.036118	0.173264	0.211807	0.193147	0.104529	0.370733	0.214956	0.234772	0.130561	0.459452	0.249139	0.246434	0.258864	0.200324	0.399104	0.206362	0.098115	0.135741	0.323281	0.272075	0.108292	0.298012	0.112797	0.144614	0.085408	0.092105	0.197735	0.282534	0.053141	0.170660	0.253789	0.339774	0.124107	0.253930	0.330944	0.183245	0.058021	0.196074	0.224684	0.318896	0.107215	0.207884	0.399165	0.287759	0.074182	0.106020	0.309311	0.720849	0.070900	0.106677	0.258802	0.193617	0.148669	0.241137	0.225126	0.417636	0.123287	0.429597	0.253245	0.282866	0.114113	0.270294	0.295582	0.185385	0.081863	0.396048	0.175751	0.172465	0.057387	0.287031	0.203358	0.191014
29	0.077143	0.113845	0.240004	0.353037	0.112730	0.174745	0.193155	0.414725	0.057385	0.187275	0.212903	0.194648	0.104545	0.374178	0.226531	0.242561	0.160409	0.505954	0.241688	0.250708	0.253161	0.198664	0.456897	0.202780	0.097572	0.133387	0.263291	0.275850	0.109501	0.293101	0.123116	0.103180	0.083427	0.078691	0.190796	0.198270	0.053727	0.167300	0.271693	0.310149	0.124468	0.257349	0.326049	0.190081	0.059653	0.166437	0.218897	0.315905	0.104524	0.198240	0.401170	0.284749	0.085283	0.107312	0.276602	0.695540	0.070861	0.091326	0.237483	0.249820	0.140794	0.222967	0.186661	0.392893	0.136533	0.434065	0.301331	0.291888	0.111717	0.268474	0.299023	0.178087	0.102676	0.422203	0.165308	0.175712	0.058703	0.285037	0.202913	0.126176
30	0.072356	0.093729	0.211275	0.354573	0.098142	0.162395	0.179204	0.369035	0.057919	0.187968	0.225878	0.195433	0.104217	0.367865	0.350414	0.290401	0.185626	0.628585	0.226560	0.251540	0.246656	0.200829	0.458616	0.193233	0.091554	0.128555	0.181155	0.268127	0.113164	0.248693	0.132040	0.101313	0.083919	0.085742	0.135455	0.197990	0.056930	0.177104	0.272178	0.303498	0.128128	0.267664	0.321520	0.194153	0.057148	0.166631	0.224026	0.319465	0.100992	0.189586	0.383026	0.270229	0.095327	0.107100	0.262212	0.625214	0.077723	0.108697	0.269348	0.307793	0.136447	0.233597	0.191825	0.293920	0.137213	0.371958	0.335814	0.294505	0.115429	0.268753	0.297968	0.136205	0.116763	0.434087	0.151543	0.315710	0.066128	0.245089	0.206585	0.091261
31	0.066560	0.082110	0.129189	0.361412	0.104529	0.175712	0.180913	0.343560	0.057990	0.178791	0.243644	0.218698	0.108301	0.354100	0.371615	0.310373	0.178035	0.649809	0.295134	0.286530	0.235866	0.200947	0.484058	0.193093	0.089967	0.127269	0.162510	0.236513	0.108352	0.200667	0.132676	0.105650	0.086433	0.093797	0.129638	0.234948	0.063201	0.190510	0.289758	0.307330	0.125708	0.266569	0.311653	0.218746	0.056032	0.159281	0.290042	0.317174	0.098949	0.188097	0.364572	0.249866	0.095466	0.109616	0.267233	0.558571	0.091747	0.125576	0.267031	0.280960	0.127999	0.231292	0.188463	0.234647	0.134995	0.324275	0.353957	0.295705	0.120879	0.270226	0.283589	0.129256	0.116005	0.401563	0.138891	0.379146	0.079069	0.239410	0.234418	0.072215
32	0.065325	0.087904	0.198210	0.388049	0.102999	0.169365	0.205998	0.353942	0.058069	0.149010	0.252619	0.258196	0.110453	0.345527	0.357302	0.285989	0.182807	0.648629	0.306121	0.318584	0.233224	0.198151	0.507987	0.191969	0.075837	0.096183	0.109092	0.210223	0.107378	0.200023	0.132958	0.104818	0.101921	0.111337	0.165216	0.211299	0.065593	0.163690	0.295867	0.295036	0.125608	0.263689	0.272140	0.239189	0.054293	0.139601	0.369095	0.314464	0.072857	0.150286	0.349523	0.217666	0.104090	0.136476	0.270262	0.541650	0.095506	0.129164	0.254113	0.272576	0.120428	0.223783	0.228591	0.232868	0.136854	0.317423	0.373667	0.318014	0.116640	0.268207	0.294731	0.134864	0.121042	0.295129	0.139772	0.397867	0.078843	0.232806	0.234095	0.077222
33	0.062698	0.086397	0.212581	0.431419	0.100927	0.183741	0.333169	0.383227	0.056765	0.112958	0.237470	0.268448	0.109124	0.341114	0.356038	0.257358	0.190160	0.649167	0.306135	0.319661	0.191373	0.178148	0.493340	0.180342	0.033511	0.070618	0.111475	0.191854	0.110256	0.200269	0.199896	0.119574	0.129077	0.238695	0.187282	0.206186	0.067058	0.156691	0.291791	0.273179	0.126649	0.264202	0.249200	0.243641	0.051973	0.135620	0.381166	0.311266	0.053692	0.114409	0.359421	0.252275	0.135375	0.152436	0.385387	0.542117	0.089173	0.116099	0.215225	0.271008	0.125346	0.193358	0.368067	0.194779	0.145438	0.331559	0.369459	0.356179	0.104978	0.232266	0.313803	0.179457	0.134032	0.274461	0.145287	0.395781	0.078473	0.230242	0.228500	0.091803
34	0.062865	0.086558	0.218535	0.464712	0.091937	0.187034	0.372388	0.384144	0.057636	0.095822	0.242173	0.261079	0.120521	0.331558	0.388969	0.283043	0.190340	0.646055	0.357793	0.318714	0.147708	0.165165	0.470709	0.147635	0.042217	0.190524	0.130156	0.246872	0.108863	0.189363	0.284962	0.143126	0.123460	0.249872	0.197062	0.218233	0.067019	0.156225	0.285893	0.241739	0.119378	0.260924	0.227845	0.266441	0.055620	0.135851	0.381618	0.339818	0.055090	0.110481	0.358027	0.293018	0.144986	0.156146	0.541710	0.531784	0.092069	0.117929	0.199253	0.260526	0.124218	0.167174	0.367919	0.162095	0.171422	0.350669	0.339652	0.340373	0.098334	0.162120	0.419393	0.185723	0.135135	0.280848	0.156909	0.424161	0.078433	0.172216	0.179627	0.098935
35	0.062559	0.085228	0.219798	0.466774	0.099400	0.246211	0.375239	0.373097	0.062835	0.092193	0.256038	0.246446	0.102925	0.199813	0.400528	0.431226	0.183956	0.639082	0.391479	0.316174	0.145559	0.140809	0.472442	0.096610	0.065243	0.400812	0.149269	0.325257	0.097367	0.162623	0.341807	0.148571	0.133515	0.253146	0.221838	0.272618	0.065311	0.148347	0.283750	0.203541	0.087754	0.218791	0.231173	0.268117	0.056522	0.095640	0.399695	0.378837	0.062047	0.117416	0.417796	0.318568	0.147868	0.161037	0.621508	0.517966	0.086768	0.118098	0.175671	0.347243	0.116127	0.168517	0.371871	0.184936	0.188961	0.362982	0.340385	0.343121	0.111257	0.142267	0.437922	0.189526	0.133102	0.276227	0.182990	0.466218	0.071135	0.112257	0.199587	0.126074
36	0.087397	0.134925	0.218184	0.442991	0.116729	0.268074	0.414705	0.412923	0.069772	0.119918	0.364552	0.212064	0.090902	0.161691	0.403011	0.489863	0.183457	0.630166	0.390914	0.328883	0.142042	0.143096	0.476671	0.096011	0.109642	0.533626	0.145331	0.340417	0.092410	0.185161	0.338158	0.150123	0.173898	0.268436	0.305862	0.277491	0.064743	0.143560	0.289481	0.173424	0.089579	0.152085	0.263079	0.389413	0.063458	0.086020	0.447595	0.409932	0.068896	0.108709	0.433408	0.322913	0.163064	0.165472	0.635103	0.528016	0.081679	0.117392	0.176164	0.355276	0.090516	0.161780	0.366876	0.236111	0.188980	0.350267	0.340125	0.415467	0.171253	0.127800	0.449531	0.177703	0.138302	0.277568	0.195260	0.480359	0.071077	0.111689	0.278846	0.164723
37	0.119318	0.205317	0.224434	0.406814	0.126354	0.275398	0.500639	0.449331	0.066289	0.135753	0.490267	0.219911	0.094906	0.155243	0.400202	0.488384	0.181473	0.617631	0.391905	0.339233	0.127017	0.138913	0.469566	0.086434	0.124489	0.605969	0.143167	0.320047	0.087169	0.222721	0.376940	0.159846	0.185163	0.272496	0.303255	0.251102	0.064716	0.150928	0.285273	0.150025	0.092496	0.132857	0.337357	0.499772	0.077634	0.079756	0.516287	0.396066	0.069796	0.110083	0.420725	0.329360	0.165308	0.183177	0.657681	0.494211	0.079266	0.098885	0.138336	0.305307	0.087871	0.175050	0.394124	0.244433	0.176164	0.274965	0.338359	0.416336	0.200371	0.119256	0.444869	0.176213	0.148679	0.275843	0.199116	0.509343	0.079244	0.117533	0.308915	0.184759
38	0.128227	0.218233	0.262793	0.400992	0.154642	0.298022	0.560469	0.458759	0.065461	0.134588	0.491563	0.225456	0.111098	0.152843	0.392777	0.528924	0.178777	0.569902	0.388075	0.315330	0.126191	0.165255	0.386301	0.059456	0.155269	0.625573	0.249260	0.316761	0.094080	0.217727	0.406825	0.149544	0.177847	0.249620	0.291598	0.302976	0.057496	0.146514	0.279998	0.174706	0.091790	0.123476	0.364356	0.508683	0.081127	0.095690	0.548044	0.386484	0.071791	0.080875	0.388810	0.329398	0.164304	0.197559	0.741501	0.471709	0.063327	0.070809	0.109899	0.298351	0.093011	0.188274	0.454967	0.243312	0.165077	0.228664	0.315999	0.470090	0.221932	0.122976	0.442310	0.193679	0.135745	0.235302	0.204340	0.564336	0.105595	0.137925	0.312188	0.216918
39	0.127775	0.220147	0.284594	0.427875	0.160216	0.303245	0.559337	0.453103	0.078660	0.160327	0.481489	0.212865	0.114529	0.164033	0.295642	0.627857	0.178995	0.509702	0.377213	0.307921	0.099461	0.185051	0.310901	0.072029	0.158594	0.629578	0.263934	0.335854	0.116595	0.247602	0.445546	0.153208	0.166839	0.151052	0.319689	0.333143	0.055079	0.142493	0.250513	0.248137	0.097300	0.118719	0.388759	0.585027	0.081625	0.143409	0.569468	0.387359	0.072038	0.074810	0.364011	0.330317	0.168013	0.196777	0.802605	0.468927	0.053172	0.050409	0.104993	0.298705	0.093733	0.174105	0.487809	0.287651	0.157666	0.223123	0.266450	0.592639	0.232844	0.129931	0.442048	0.200894	0.122367	0.178099	0.244477	0.522720	0.136675	0.170405	0.331680	0.220969
40	0.136772	0.246372	0.285605	0.452472	0.159951	0.304120	0.569640	0.462735	0.104021	0.185776	0.486314	0.241665	0.109326	0.157464	0.277131	0.711483	0.169670	0.499876	0.372700	0.306307	0.047312	0.177908	0.307461	0.086153	0.170668	0.637757	0.437463	0.370808	0.121031	0.273186	0.456541	0.158816	0.183628	0.146097	0.346682	0.305730	0.056506	0.140977	0.228913	0.303591	0.105639	0.127400	0.394299	0.744807	0.081377	0.151048	0.563372	0.432634	0.070495	0.147782	0.292613	0.310677	0.175795	0.195626	0.812584	0.468361	0.061965	0.050515	0.094414	0.299192	0.091135	0.157483	0.511207	0.315163	0.155619	0.221710	0.245552	0.662665	0.339571	0.203541	0.440168	0.214519	0.125593	0.168616	0.286736	0.485668	0.149546	0.184361	0.344925	0.260499
41	0.145812	0.279167	0.285504	0.459611	0.151509	0.281346	0.584082	0.470382	0.118475	0.233192	0.492791	0.312286	0.107961	0.143653	0.284124	0.743572	0.130774	0.352196	0.378417	0.307276	0.053885	0.196923	0.262982	0.087675	0.182888	0.561510	0.472463	0.305664	0.117523	0.279043	0.478000	0.162237	0.177491	0.150734	0.339443	0.307170	0.069367	0.129582	0.227412	0.302532	0.108079	0.120855	0.470122	0.822183	0.087409	0.190085	0.559492	0.505715	0.072205	0.245643	0.271392	0.267961	0.188538	0.201382	0.809088	0.468333	0.067562	0.047715	0.084174	0.296602	0.089913	0.159205	0.547325	0.316055	0.155182	0.213499	0.201019	0.675161	0.389447	0.232833	0.438957	0.227796	0.116919	0.155730	0.287179	0.544146	0.145394	0.176993	0.329798	0.307888
42	0.146595	0.296939	0.289876	0.458921	0.151597	0.277968	0.596541	0.461878	0.145828	0.260642	0.494831	0.325933	0.113858	0.143029	0.286594	0.752028	0.108032	0.147472	0.354794	0.302977	0.053140	0.214968	0.185612	0.095348	0.179677	0.486581	0.473521	0.263686	0.116344	0.279482	0.481874	0.171544	0.144138	0.119677	0.272831	0.299218	0.084805	0.119888	0.264663	0.317182	0.116822	0.120973	0.519096	0.834676	0.098009	0.200692	0.506674	0.529421	0.077247	0.267504	0.269928	0.256683	0.195352	0.206082	0.822309	0.463088	0.144749	0.088501	0.070454	0.248051	0.083796	0.152304	0.502580	0.340783	0.151982	0.198187	0.195985	0.655214	0.389288	0.233091	0.403940	0.228075	0.099849	0.119080	0.283225	0.625902	0.156905	0.194139	0.338616	0.354192
43	0.146393	0.302237	0.292451	0.455670	0.152315	0.269448	0.554873	0.435088	0.145987	0.289184	0.492258	0.348646	0.098124	0.129755	0.246667	0.788256	0.108278	0.111199	0.314758	0.250688	0.056354	0.213650	0.148813	0.115849	0.156750	0.311059	0.477624	0.277536	0.116766	0.279223	0.462150	0.179441	0.140987	0.116372	0.267450	0.246359	0.085892	0.114507	0.288365	0.366399	0.120974	0.121718	0.545273	0.831795	0.105259	0.201828	0.485877	0.531044	0.069903	0.285676	0.150006	0.270837	0.197526	0.195734	0.828332	0.462355	0.193665	0.106346	0.052858	0.109255	0.076174	0.160620	0.466968	0.360979	0.127648	0.155172	0.175049	0.645736	0.388555	0.242798	0.378576	0.195165	0.099048	0.101007	0.278262	0.631131	0.167840	0.226480	0.355988	0.372198
44	0.146548	0.303003	0.303972	0.451973	0.150332	0.264621	0.530204	0.427888	0.143305	0.294816	0.432000	0.369058	0.088146	0.119384	0.232388	0.766431	0.091680	0.110425	0.315773	0.236687	0.056754	0.219681	0.183157	0.145270	0.135261	0.274964	0.480822	0.348040	0.141759	0.280973	0.415118	0.161758	0.122720	0.100040	0.251778	0.213076	0.085711	0.115065	0.292591	0.402055	0.115583	0.125493	0.538066	0.886823	0.111573	0.211582	0.496860	0.538972	0.073456	0.367988	0.073080	0.305050	0.178920	0.183284	0.769340	0.459426	0.201277	0.106819	0.070323	0.112007	0.079828	0.239963	0.467278	0.359244	0.091889	0.122583	0.096072	0.654477	0.385422	0.269257	0.264224	0.189174	0.104005	0.105315	0.307160	0.660388	0.178810	0.253551	0.356639	0.377439
45	0.147841	0.310777	0.342002	0.443472	0.141611	0.214977	0.532457	0.442608	0.138380	0.284739	0.281595	0.364445	0.088014	0.121511	0.240285	0.763609	0.083176	0.101602	0.315990	0.250885	0.055592	0.212560	0.221166	0.164460	0.127064	0.263561	0.534990	0.347590	0.197768	0.289807	0.368564	0.154952	0.104269	0.096896	0.221028	0.187504	0.100401	0.133127	0.301041	0.432143	0.101105	0.128838	0.519489	0.932730	0.109957	0.221760	0.507148	0.524331	0.078281	0.386356	0.043447	0.309237	0.170178	0.176916	0.673395	0.472766	0.243396	0.135273	0.101748	0.083452	0.089570	0.299377	0.464782	0.335256	0.062325	0.122886	0.078535	0.624621	0.380942	0.269022	0.221305	0.192351	0.097601	0.103908	0.387052	0.653089	0.183085	0.260387	0.364091	0.373947
46	0.150470	0.324624	0.342977	0.428296	0.126286	0.166813	0.513417	0.436974	0.141432	0.287460	0.269772	0.360908	0.088781	0.126248	0.233043	0.770110	0.080397	0.101943	0.234944	0.270268	0.055136	0.207291	0.228386	0.176925	0.135810	0.265925	0.533461	0.295786	0.225710	0.272875	0.365278	0.161703	0.083421	0.096330	0.154225	0.165159	0.126374	0.158437	0.334904	0.443470	0.107596	0.146608	0.471050	0.901853	0.109848	0.287092	0.487717	0.494090	0.095915	0.429708	0.036764	0.299125	0.167292	0.171610	0.600346	0.457980	0.327442	0.208400	0.128849	0.075348	0.082556	0.299121	0.458472	0.307727	0.057923	0.141958	0.080400	0.648775	0.357307	0.298474	0.153550	0.189459	0.086859	0.116200	0.401069	0.635490	0.183962	0.260468	0.319523	0.355517
47	0.150614	0.326760	0.345065	0.429622	0.123223	0.165021	0.474031	0.360050	0.140098	0.279201	0.274478	0.359937	0.070388	0.123621	0.203082	0.737799	0.073000	0.106381	0.226987	0.257252	0.055005	0.204273	0.253128	0.180173	0.107745	0.194691	0.476871	0.276593	0.227612	0.238206	0.322688	0.170165	0.053549	0.082143	0.178752	0.136055	0.136699	0.158223	0.361238	0.443313	0.124171	0.155878	0.469466	0.898794	0.103217	0.294575	0.449282	0.463858	0.108403	0.436046	0.027265	0.300991	0.152439	0.165990	0.587709	0.418032	0.340704	0.241707	0.144100	0.078503	0.071436	0.320592	0.398216	0.308413	0.062620	0.158797	0.081983	0.657834	0.341297	0.333093	0.108703	0.182285	0.097296	0.151815	0.400362	0.637665	0.182222	0.259227	0.265351	0.361771
48	0.150609	0.328485	0.353789	0.532174	0.093615	0.130375	0.364484	0.304516	0.121667	0.260248	0.274720	0.322790	0.066438	0.100936	0.202141	0.633162	0.070092	0.102255	0.225396	0.203996	0.053034	0.183819	0.250937	0.180369	0.106561	0.182921	0.476063	0.289656	0.241692	0.231852	0.284099	0.180343	0.034323	0.086208	0.273031	0.142791	0.140047	0.152327	0.373529	0.443185	0.128569	0.154264	0.454129	0.858607	0.102263	0.294679	0.382652	0.446820	0.109212	0.428512	0.020347	0.300857	0.151486	0.155212	0.559752	0.418653	0.343044	0.254933	0.152708	0.082554	0.067041	0.342913	0.336588	0.302544	0.058293	0.158435	0.083103	0.575199	0.330133	0.332715	0.149427	0.162667	0.099372	0.154448	0.402358	0.654295	0.172493	0.255411	0.262005	0.348574
49	0.147429	0.341963	0.400204	0.650909	0.079593	0.113233	0.364662	0.306015	0.111594	0.238210	0.227156	0.241488	0.069236	0.079502	0.200407	0.539011	0.063861	0.083327	0.234169	0.177892	0.050991	0.151661	0.252915	0.177332	0.106652	0.184948	0.487750	0.295379	0.257610	0.204368	0.210737	0.176394	0.057635	0.097532	0.301306	0.152550	0.139764	0.150088	0.359029	0.439923	0.126214	0.188684	0.448765	0.742626	0.099050	0.274507	0.351435	0.449058	0.107824	0.395406	0.095978	0.283603	0.157372	0.152055	0.442537	0.425475	0.329445	0.248206	0.164699	0.226300	0.074122	0.361115	0.330003	0.244519	0.056476	0.163972	0.080500	0.458730	0.324603	0.330235	0.176780	0.150947	0.106075	0.192320	0.396428	0.655098	0.150744	0.252596	0.237947	0.345012
50	0.135314	0.334449	0.530981	0.664945	0.076018	0.106275	0.357983	0.321493	0.063916	0.194861	0.203328	0.253058	0.068586	0.083374	0.199536	0.511278	0.063033	0.081576	0.246675	0.181187	0.048550	0.147548	0.272948	0.173470	0.106739	0.179905	0.480474	0.208929	0.267136	0.176194	0.180610	0.170305	0.058281	0.095742	0.315984	0.175522	0.139661	0.152912	0.349705	0.413341	0.133368	0.228050	0.362534	0.667426	0.098481	0.263660	0.332428	0.435733	0.103325	0.398570	0.127269	0.257219	0.168840	0.161940	0.324579	0.504101	0.296558	0.237991	0.271380	0.306648	0.075401	0.363283	0.373111	0.238686	0.055036	0.191729	0.078348	0.405985	0.215855	0.291789	0.191646	0.123923	0.116332	0.222614	0.400731	0.593433	0.131516	0.245074	0.215730	0.326099
51	0.122294	0.308732	0.563228	0.664655	0.076137	0.104422	0.324817	0.325830	0.053327	0.189724	0.208644	0.270147	0.055917	0.083181	0.171717	0.498600	0.055790	0.081735	0.247263	0.183063	0.039707	0.121516	0.280795	0.173392	0.107831	0.174701	0.408578	0.191506	0.269009	0.167547	0.104831	0.165000	0.062756	0.100090	0.357414	0.288778	0.139327	0.159983	0.349802	0.375939	0.133222	0.288364	0.289083	0.657828	0.095162	0.252352	0.329080	0.349665	0.101061	0.387209	0.143833	0.204651	0.169000	0.169674	0.291306	0.529622	0.286950	0.237590	0.309289	0.306654	0.076636	0.382533	0.375759	0.217747	0.054254	0.264462	0.075211	0.400408	0.090644	0.275487	0.195654	0.090254	0.124867	0.347100	0.398830	0.501545	0.126129	0.242081	0.206389	0.282752
52	0.130022	0.307473	0.555456	0.673624	0.075817	0.102789	0.298806	0.323783	0.071503	0.342412	0.201726	0.246387	0.053498	0.082655	0.160145	0.409840	0.053922	0.074959	0.238474	0.178067	0.039361	0.078488	0.279341	0.171685	0.083656	0.133177	0.337817	0.180610	0.269215	0.167023	0.086472	0.155684	0.069219	0.103252	0.388354	0.288840	0.135307	0.165546	0.348881	0.372322	0.129335	0.353444	0.241647	0.646866	0.083945	0.232853	0.325237	0.275867	0.095779	0.349961	0.148251	0.143901	0.153782	0.160193	0.285344	0.525399	0.281949	0.245400	0.482868	0.320193	0.078778	0.388399	0.377818	0.175402	0.052559	0.428335	0.054310	0.398948	0.102822	0.315111	0.194929	0.078124	0.124505	0.534664	0.394441	0.477399	0.110110	0.228363	0.194331	0.218736
53	0.133162	0.302941	0.576205	0.703747	0.072878	0.096574	0.275327	0.322838	0.081019	0.463916	0.168668	0.242328	0.053620	0.082588	0.140610	0.296633	0.078232	0.068381	0.261182	0.168416	0.046870	0.078889	0.278976	0.183779	0.075110	0.114985	0.246649	0.167786	0.271721	0.168061	0.068673	0.133300	0.071665	0.094781	0.383499	0.316756	0.127507	0.161361	0.302290	0.372166	0.128542	0.379248	0.236740	0.551942	0.074513	0.232831	0.318005	0.265857	0.092296	0.376768	0.153962	0.174942	0.145565	0.149779	0.232240	0.506651	0.184115	0.250859	0.602363	0.389293	0.088398	0.377975	0.380742	0.183470	0.056326	0.624747	0.053345	0.387080	0.108350	0.326825	0.191311	0.074072	0.126058	0.566647	0.357114	0.388914	0.094291	0.202311	0.147334	0.180683
