	154_P_T2_sh_L_ND_A_01.c3d	154_P_T2_sh_L_ND_A_01.c3d	154_P_T2_sh_L_ND_A_01.c3d	154_P_T2_sh_L_ND_A_01.c3d	154_P_T2_sh_L_ND_A_01.c3d	154_P_T2_sh_L_ND_A_01.c3d	154_P_T2_sh_L_ND_A_01.c3d	154_P_T2_sh_L_ND_A_01.c3d	154_P_T2_sh_L_ND_A_02.c3d	154_P_T2_sh_L_ND_A_02.c3d	154_P_T2_sh_L_ND_A_02.c3d	154_P_T2_sh_L_ND_A_02.c3d	154_P_T2_sh_L_ND_A_02.c3d	154_P_T2_sh_L_ND_A_02.c3d	154_P_T2_sh_L_ND_A_02.c3d	154_P_T2_sh_L_ND_A_02.c3d	154_P_T2_sh_L_ND_A_03.c3d	154_P_T2_sh_L_ND_A_03.c3d	154_P_T2_sh_L_ND_A_03.c3d	154_P_T2_sh_L_ND_A_03.c3d	154_P_T2_sh_L_ND_A_03.c3d	154_P_T2_sh_L_ND_A_03.c3d	154_P_T2_sh_L_ND_A_03.c3d	154_P_T2_sh_L_ND_A_03.c3d	154_P_T2_sh_L_ND_A_04.c3d	154_P_T2_sh_L_ND_A_04.c3d	154_P_T2_sh_L_ND_A_04.c3d	154_P_T2_sh_L_ND_A_04.c3d	154_P_T2_sh_L_ND_A_04.c3d	154_P_T2_sh_L_ND_A_04.c3d	154_P_T2_sh_L_ND_A_04.c3d	154_P_T2_sh_L_ND_A_04.c3d	154_P_T2_sh_L_ND_A_05.c3d	154_P_T2_sh_L_ND_A_05.c3d	154_P_T2_sh_L_ND_A_05.c3d	154_P_T2_sh_L_ND_A_05.c3d	154_P_T2_sh_L_ND_A_05.c3d	154_P_T2_sh_L_ND_A_05.c3d	154_P_T2_sh_L_ND_A_05.c3d	154_P_T2_sh_L_ND_A_05.c3d	154_P_T2_sh_L_ND_A_06.c3d	154_P_T2_sh_L_ND_A_06.c3d	154_P_T2_sh_L_ND_A_06.c3d	154_P_T2_sh_L_ND_A_06.c3d	154_P_T2_sh_L_ND_A_06.c3d	154_P_T2_sh_L_ND_A_06.c3d	154_P_T2_sh_L_ND_A_06.c3d	154_P_T2_sh_L_ND_A_06.c3d	154_P_T2_sh_L_ND_A_07.c3d	154_P_T2_sh_L_ND_A_07.c3d	154_P_T2_sh_L_ND_A_07.c3d	154_P_T2_sh_L_ND_A_07.c3d	154_P_T2_sh_L_ND_A_07.c3d	154_P_T2_sh_L_ND_A_07.c3d	154_P_T2_sh_L_ND_A_07.c3d	154_P_T2_sh_L_ND_A_07.c3d	154_P_T2_sh_L_ND_A_10.c3d	154_P_T2_sh_L_ND_A_10.c3d	154_P_T2_sh_L_ND_A_10.c3d	154_P_T2_sh_L_ND_A_10.c3d	154_P_T2_sh_L_ND_A_10.c3d	154_P_T2_sh_L_ND_A_10.c3d	154_P_T2_sh_L_ND_A_10.c3d	154_P_T2_sh_L_ND_A_10.c3d
68	0.614496	0.308095	0.691652	0.405815	0.101038	0.180463	0.221566	0.248670	0.455027	0.262395	0.293636	0.472906	0.278958	0.178142	0.327165	0.505354	0.386208	0.187775	0.577764	0.596603	0.062220	0.235910	0.324005	0.620934	1.112112	0.497589	0.368683	0.467979	0.195254	0.271754	0.446736	0.638560	0.460069	0.620032	0.452159	0.657494	0.148820	0.129468	0.364684	0.681864	0.662078	0.293720	1.119743	0.378581	0.708972	0.293826	0.296905	0.514356	0.559731	0.454692	0.578606	0.699643	0.079210	0.129650	0.245535	0.420779	0.578846	0.288171	0.453670	0.458501	0.689922	0.320399	0.286279	0.500362
69	0.898708	0.385998	0.708327	0.425006	0.114827	0.200688	0.258040	0.320065	0.433473	0.196725	0.287410	0.468395	0.281238	0.176961	0.346664	0.552730	0.374442	0.178909	0.633482	0.612539	0.058513	0.212967	0.333947	0.616111	1.183226	0.513199	0.363920	0.521752	0.218495	0.276407	0.449883	0.645513	0.472124	0.784308	0.500842	0.652274	0.146677	0.132628	0.333998	0.642286	0.665569	0.288257	1.121010	0.366928	0.709517	0.289398	0.289736	0.512549	0.561914	0.446896	0.735371	0.694911	0.092484	0.133752	0.227507	0.409465	0.592691	0.281227	0.430678	0.476045	0.687904	0.317934	0.286192	0.480461
70	1.009528	0.415000	0.696344	0.419322	0.120036	0.201212	0.402408	0.362478	0.438315	0.172148	0.285440	0.473060	0.282146	0.172185	0.347529	0.646909	0.412243	0.178985	0.653901	0.540761	0.052075	0.171004	0.344222	0.624757	1.184562	0.516715	0.330202	0.531998	0.314487	0.272979	0.449772	0.643935	0.504049	0.979470	0.527500	0.651003	0.149575	0.135242	0.353021	0.565033	0.612191	0.243744	1.107681	0.367521	0.707708	0.288287	0.349352	0.497944	0.565081	0.438397	0.758496	0.686044	0.106735	0.181865	0.207966	0.388031	0.616380	0.282815	0.424722	0.491231	0.682450	0.314200	0.282277	0.466464
71	1.012362	0.409006	0.691491	0.401613	0.126557	0.204830	0.545960	0.373865	0.442735	0.159783	0.337951	0.486735	0.278998	0.155023	0.339219	0.755779	0.477489	0.185691	0.650193	0.495421	0.049160	0.140782	0.343172	0.650351	1.144783	0.516343	0.294642	0.532237	0.339607	0.217803	0.446492	0.641098	0.529325	1.032465	0.517405	0.652800	0.154473	0.135753	0.362932	0.517027	0.564288	0.222835	1.062035	0.371216	0.706938	0.287617	0.440119	0.478392	0.565966	0.421281	0.770514	0.687797	0.108033	0.213990	0.181895	0.363996	0.639706	0.288452	0.454884	0.502461	0.674524	0.307324	0.289527	0.470670
72	1.013546	0.405270	0.695414	0.314196	0.207238	0.237803	0.617279	0.427034	0.428912	0.158851	0.428263	0.483201	0.274669	0.135504	0.315732	0.813543	0.482324	0.186494	0.642836	0.567141	0.049758	0.141108	0.322357	0.664628	1.078101	0.512556	0.290791	0.539769	0.336667	0.167404	0.446964	0.639408	0.538345	1.137748	0.520788	0.658878	0.155360	0.107437	0.349831	0.499865	0.540140	0.216809	0.976723	0.379184	0.711931	0.288012	0.499649	0.463350	0.565799	0.414973	0.798819	0.709845	0.105276	0.216832	0.172136	0.371636	0.636621	0.288157	0.499638	0.502254	0.650338	0.293443	0.291783	0.485905
73	1.013676	0.403383	0.705277	0.277870	0.258483	0.260338	0.622019	0.449713	0.354184	0.135583	0.461058	0.454715	0.271297	0.124077	0.309466	0.823208	0.481759	0.187573	0.639277	0.633109	0.049354	0.132402	0.307205	0.641251	1.050155	0.511349	0.344456	0.552170	0.335998	0.151308	0.465663	0.634318	0.514363	1.159616	0.525733	0.614727	0.151444	0.091958	0.310388	0.513830	0.535772	0.215104	0.880406	0.396502	0.722143	0.288707	0.516656	0.459741	0.565439	0.398598	0.801822	0.721390	0.097462	0.222831	0.161033	0.407722	0.630904	0.285496	0.516453	0.519390	0.614209	0.275838	0.264587	0.497246
74	1.013989	0.401460	0.721445	0.265891	0.298151	0.265505	0.638927	0.450770	0.342685	0.134660	0.495873	0.407552	0.269588	0.122706	0.311151	0.825850	0.481613	0.193647	0.634693	0.671829	0.046558	0.091884	0.294765	0.579426	0.979537	0.481221	0.371724	0.650437	0.336105	0.149475	0.475456	0.546753	0.521620	1.162917	0.512041	0.487376	0.145858	0.090839	0.261268	0.494929	0.531500	0.212812	0.777451	0.393339	0.723235	0.287501	0.517274	0.476911	0.562631	0.320798	0.800441	0.673773	0.097973	0.227185	0.159800	0.460003	0.605516	0.265532	0.510643	0.534523	0.580212	0.264097	0.242093	0.505395
75	1.015551	0.397794	0.750046	0.254275	0.338875	0.278240	0.644310	0.453926	0.328301	0.129432	0.545763	0.427468	0.268485	0.121649	0.312287	0.825638	0.472072	0.196960	0.622128	0.686175	0.047710	0.064963	0.294510	0.537485	0.744384	0.395015	0.372327	0.712346	0.336735	0.151723	0.474808	0.459045	0.527683	1.161932	0.486369	0.450203	0.142916	0.083792	0.252946	0.429260	0.523128	0.212150	0.684590	0.343938	0.718123	0.281759	0.517447	0.508976	0.559709	0.259333	0.814292	0.599235	0.112127	0.255437	0.152116	0.474315	0.532758	0.227408	0.505187	0.480689	0.575111	0.264692	0.243894	0.521016
76	1.022049	0.387190	0.733619	0.255515	0.398296	0.291348	0.649044	0.458847	0.328742	0.122412	0.572691	0.416116	0.272101	0.118881	0.314698	0.817438	0.468121	0.201233	0.630002	0.685211	0.048302	0.057624	0.309420	0.510836	0.725977	0.379576	0.379898	0.715946	0.336319	0.153456	0.485646	0.432364	0.529475	1.158852	0.449104	0.508823	0.135587	0.083734	0.246214	0.311026	0.516137	0.216893	0.644483	0.299864	0.715699	0.282495	0.520347	0.533709	0.543834	0.259706	0.830332	0.592588	0.134815	0.289722	0.230174	0.472040	0.502973	0.207454	0.499789	0.425965	0.552323	0.254182	0.252001	0.520007
77	1.012500	0.368244	0.673086	0.260118	0.406775	0.258562	0.670313	0.467690	0.328309	0.126122	0.576585	0.486304	0.273547	0.118166	0.301870	0.810039	0.461591	0.204521	0.637057	0.687728	0.047982	0.078566	0.314646	0.499935	0.740188	0.383468	0.384139	0.732192	0.328641	0.152451	0.501479	0.424946	0.521468	1.154763	0.426713	0.532371	0.124903	0.087443	0.241560	0.251514	0.507634	0.207973	0.647537	0.310297	0.693708	0.278344	0.541197	0.554337	0.508329	0.211296	0.845596	0.596776	0.153989	0.299126	0.292014	0.455502	0.485148	0.201515	0.498528	0.412363	0.551135	0.250065	0.280315	0.516012
78	0.944505	0.349865	0.624516	0.268721	0.432548	0.238995	0.670574	0.439223	0.315636	0.124368	0.615423	0.497083	0.272934	0.114658	0.296204	0.812045	0.460288	0.195445	0.644446	0.679350	0.046512	0.109867	0.310862	0.500258	0.719357	0.382215	0.384493	0.783744	0.317607	0.151606	0.510829	0.429108	0.527951	1.150395	0.450240	0.509577	0.126580	0.095919	0.238225	0.251596	0.512229	0.205168	0.630122	0.320245	0.667028	0.275070	0.574318	0.560187	0.456252	0.167894	0.853739	0.541339	0.161749	0.303560	0.300169	0.442378	0.481756	0.200753	0.506138	0.413173	0.532151	0.221822	0.295928	0.517186
79	0.851852	0.324203	0.574207	0.312275	0.431952	0.234084	0.620366	0.389526	0.288136	0.104703	0.720463	0.522633	0.259561	0.097275	0.296284	0.814764	0.450292	0.167750	0.680574	0.655405	0.047013	0.112391	0.310345	0.495404	0.694165	0.382448	0.385159	0.825449	0.314172	0.152435	0.522269	0.412320	0.520532	1.129672	0.474816	0.479263	0.107331	0.101928	0.225116	0.250030	0.517920	0.193828	0.622382	0.312849	0.645203	0.276026	0.602753	0.559499	0.459388	0.168115	0.857131	0.473048	0.161760	0.291017	0.324390	0.423243	0.453397	0.183195	0.513375	0.410011	0.315582	0.133424	0.297766	0.516787
80	0.833805	0.321862	0.561099	0.303537	0.430869	0.232203	0.523057	0.379946	0.271355	0.084523	0.840972	0.527208	0.259705	0.092695	0.295023	0.812707	0.434882	0.160039	0.696147	0.664974	0.046861	0.133757	0.312904	0.467657	0.693217	0.368511	0.384234	0.845890	0.314460	0.152765	0.521606	0.370865	0.520344	1.109216	0.475008	0.468872	0.098279	0.108242	0.237044	0.246770	0.471456	0.188682	0.605822	0.305623	0.633007	0.277390	0.610758	0.566543	0.458662	0.169570	0.858062	0.467564	0.164121	0.287392	0.371484	0.420050	0.398071	0.141000	0.514869	0.411290	0.176792	0.088818	0.297127	0.516087
81	0.410061	0.210907	0.629539	0.277710	0.416468	0.213910	0.385840	0.327283	0.279521	0.085793	0.941203	0.564996	0.251497	0.092737	0.289029	0.776930	0.423334	0.156981	0.651302	0.668393	0.046562	0.173853	0.315293	0.441342	0.662122	0.294354	0.394390	0.851049	0.314553	0.152748	0.475622	0.373036	0.520853	1.107198	0.467716	0.501169	0.098591	0.112574	0.237769	0.239944	0.451091	0.179279	0.527602	0.316978	0.630073	0.271568	0.598836	0.570350	0.465614	0.169049	0.847030	0.482368	0.193368	0.289533	0.416095	0.440153	0.397633	0.135273	0.531745	0.409625	0.144524	0.078047	0.294089	0.514473
82	0.303676	0.187891	0.726824	0.260820	0.374365	0.204141	0.387814	0.232793	0.276384	0.093467	1.006950	0.595764	0.245594	0.096465	0.291785	0.738502	0.389405	0.151062	0.632599	0.669726	0.047174	0.178568	0.314668	0.427068	0.630965	0.258886	0.455537	0.843854	0.313673	0.152933	0.428967	0.368421	0.516975	1.081886	0.456462	0.530600	0.101146	0.117194	0.220716	0.234651	0.427653	0.171275	0.405724	0.331319	0.538426	0.210384	0.591655	0.565760	0.485785	0.172880	0.837003	0.480044	0.230872	0.281172	0.425827	0.419149	0.397050	0.135210	0.558055	0.405341	0.134506	0.073359	0.294624	0.517064
83	0.340443	0.195114	0.758272	0.279232	0.360057	0.213160	0.393194	0.192033	0.245905	0.097131	1.022200	0.598044	0.244526	0.100367	0.307787	0.716718	0.376709	0.150772	0.614982	0.672341	0.053264	0.185943	0.303170	0.426482	0.642574	0.267028	0.579161	0.849052	0.313159	0.150538	0.422165	0.322513	0.522088	0.996877	0.439420	0.537216	0.119809	0.121110	0.188336	0.228214	0.380878	0.157365	0.306794	0.333691	0.307550	0.118949	0.594307	0.537973	0.402527	0.148663	0.833525	0.474746	0.248271	0.244319	0.427275	0.419179	0.369918	0.129244	0.595064	0.402177	0.130097	0.070262	0.300484	0.520741
84	0.354551	0.205989	0.740435	0.290145	0.330167	0.210145	0.367086	0.187087	0.195663	0.093025	1.023326	0.631361	0.177417	0.079728	0.308147	0.714964	0.363447	0.150815	0.556588	0.656777	0.052394	0.188085	0.289370	0.410498	0.645897	0.266502	0.659551	0.830809	0.307451	0.147430	0.418606	0.261686	0.503494	0.811098	0.376525	0.538412	0.128014	0.117212	0.173742	0.216969	0.429649	0.159590	0.262500	0.331521	0.207507	0.097863	0.607214	0.497275	0.316069	0.130937	0.819960	0.464798	0.249978	0.239531	0.435178	0.437080	0.337954	0.119712	0.607592	0.371628	0.128703	0.072072	0.302286	0.525058
85	0.354386	0.209619	0.714644	0.303609	0.231987	0.191072	0.360652	0.177259	0.180562	0.094911	1.017290	0.641267	0.112751	0.063756	0.283638	0.704053	0.374294	0.157159	0.538514	0.627131	0.056431	0.196196	0.290667	0.384620	0.583904	0.245975	0.683748	0.784565	0.298922	0.148305	0.399062	0.225547	0.523673	0.654744	0.345898	0.537447	0.133024	0.115357	0.154819	0.148515	0.443701	0.158929	0.247067	0.328542	0.206205	0.096614	0.619100	0.472571	0.323250	0.137041	0.707923	0.455011	0.253563	0.233237	0.435848	0.431007	0.285272	0.107329	0.614897	0.341769	0.140495	0.084082	0.294708	0.543285
86	0.361771	0.219313	0.720088	0.413149	0.209843	0.209764	0.291728	0.152632	0.199413	0.091853	1.000074	0.623247	0.114554	0.063049	0.267806	0.657967	0.427955	0.173523	0.540633	0.633892	0.071784	0.226727	0.287559	0.380356	0.440842	0.215548	0.686255	0.747404	0.270612	0.136823	0.397271	0.213811	0.467912	0.476113	0.343703	0.520088	0.142645	0.121979	0.162829	0.146000	0.452178	0.186201	0.242204	0.329397	0.203066	0.095973	0.626214	0.450340	0.360254	0.147618	0.565487	0.529184	0.257317	0.232831	0.436217	0.386095	0.257439	0.101944	0.618945	0.353533	0.177416	0.103835	0.282445	0.566818
87	0.352805	0.224040	0.735765	0.553269	0.116983	0.321663	0.270426	0.181359	0.262669	0.103314	1.054334	0.621962	0.112422	0.059423	0.267659	0.556104	0.396266	0.174124	0.546761	0.649276	0.080373	0.249226	0.288195	0.380781	0.412392	0.205160	0.681826	0.740787	0.141904	0.096870	0.395431	0.213208	0.421661	0.247182	0.344135	0.505883	0.209426	0.146083	0.170790	0.158424	0.443074	0.189568	0.229406	0.326479	0.197353	0.096765	0.625481	0.432111	0.378270	0.155514	0.556741	0.659120	0.257381	0.212861	0.436474	0.340079	0.191484	0.080722	0.600193	0.357487	0.215816	0.121135	0.273490	0.577836
88	0.345779	0.220557	0.747286	0.582900	0.108568	0.337052	0.289668	0.176061	0.441438	0.127268	1.104254	0.604833	0.112905	0.058690	0.273928	0.398856	0.395370	0.172595	0.541138	0.597174	0.079886	0.258564	0.301736	0.374755	0.411047	0.202412	0.664080	0.745445	0.076228	0.079430	0.395361	0.220179	0.405464	0.167949	0.351033	0.505538	0.208915	0.148456	0.172738	0.148861	0.477093	0.203384	0.230656	0.310953	0.193460	0.097493	0.594886	0.426308	0.396868	0.168916	0.525895	0.709498	0.258081	0.169796	0.417717	0.346319	0.200088	0.103102	0.576311	0.358260	0.259751	0.134744	0.273521	0.579336
89	0.346408	0.214901	0.736614	0.590907	0.117284	0.343608	0.287842	0.175403	0.459992	0.155242	1.098523	0.571714	0.113089	0.058348	0.279133	0.294269	0.400555	0.173412	0.535534	0.505159	0.081153	0.308627	0.306550	0.338821	0.433681	0.221011	0.643630	0.744896	0.073852	0.077682	0.368121	0.239007	0.397158	0.148886	0.382888	0.508837	0.227696	0.147937	0.175066	0.152225	0.483132	0.205581	0.241956	0.283197	0.192369	0.097795	0.531044	0.427697	0.397939	0.172863	0.477204	0.695371	0.329992	0.146514	0.369674	0.353992	0.200910	0.131727	0.604443	0.342042	0.311598	0.137024	0.275069	0.573929
90	0.356589	0.188036	0.736282	0.615153	0.117973	0.345592	0.274990	0.170834	0.482162	0.169802	1.089923	0.561614	0.112527	0.057026	0.279379	0.278429	0.513673	0.204968	0.537207	0.424263	0.081119	0.320956	0.301474	0.320504	0.435943	0.227892	0.612124	0.714394	0.072302	0.077177	0.316259	0.268753	0.392658	0.142564	0.415470	0.489870	0.242520	0.142652	0.177095	0.172756	0.481338	0.205796	0.259532	0.257638	0.178428	0.095830	0.471006	0.441604	0.399913	0.173808	0.501758	0.678370	0.330475	0.129479	0.354267	0.348721	0.213856	0.143779	0.649430	0.292029	0.322841	0.144046	0.270786	0.559352
91	0.379853	0.211066	0.748000	0.672089	0.115823	0.346197	0.267891	0.160008	0.491778	0.173163	1.094954	0.493844	0.117589	0.058716	0.277678	0.275560	0.535465	0.201992	0.537734	0.387655	0.081582	0.321686	0.301399	0.292835	0.437746	0.232320	0.609607	0.612026	0.071288	0.075288	0.311787	0.279797	0.389933	0.142125	0.411659	0.437942	0.253800	0.141803	0.196312	0.214263	0.474346	0.211017	0.275952	0.251520	0.123153	0.092335	0.447652	0.453906	0.406145	0.172949	0.525994	0.677933	0.355146	0.136022	0.355180	0.347325	0.220668	0.146827	0.645777	0.278669	0.380460	0.166385	0.270170	0.554778
92	0.355195	0.209670	0.793459	0.723334	0.110619	0.322770	0.214571	0.184537	0.514752	0.175413	1.088558	0.466117	0.134748	0.064913	0.275139	0.273863	0.536500	0.205493	0.529259	0.380679	0.083352	0.327475	0.299107	0.289397	0.438976	0.232734	0.624642	0.569873	0.067857	0.070642	0.325531	0.280469	0.376220	0.138213	0.400721	0.408086	0.280198	0.137491	0.219371	0.289359	0.462332	0.199005	0.279647	0.251100	0.108583	0.091810	0.451365	0.438343	0.409939	0.165816	0.505278	0.683502	0.371404	0.145815	0.309001	0.342131	0.245464	0.157166	0.639752	0.275460	0.448692	0.193198	0.269804	0.567882
93	0.339675	0.194895	0.786656	0.728573	0.105084	0.337268	0.188418	0.191652	0.518945	0.188081	1.042511	0.467335	0.151919	0.071370	0.267083	0.276101	0.544061	0.210210	0.524417	0.375622	0.084499	0.340184	0.283140	0.303277	0.431162	0.224611	0.633655	0.599391	0.065454	0.066232	0.331088	0.281473	0.405438	0.138696	0.430067	0.453186	0.322457	0.159362	0.217752	0.299607	0.463078	0.199269	0.268740	0.226480	0.105958	0.086947	0.458575	0.398154	0.412069	0.160786	0.481186	0.689223	0.354253	0.132377	0.240621	0.299882	0.510315	0.219989	0.640433	0.270310	0.485258	0.203854	0.269454	0.573508
94	0.316592	0.204262	0.706538	0.734528	0.104341	0.335792	0.183136	0.202196	0.524285	0.191531	0.950032	0.463075	0.160289	0.073512	0.267708	0.284058	0.555838	0.212035	0.526486	0.371944	0.084104	0.345045	0.254152	0.300531	0.424850	0.221378	0.643825	0.589894	0.067628	0.065724	0.340666	0.290868	0.405652	0.140875	0.508902	0.522662	0.337570	0.166846	0.217389	0.320097	0.454603	0.197325	0.261853	0.202753	0.101254	0.081296	0.456408	0.364117	0.402083	0.161867	0.454544	0.728728	0.343535	0.131090	0.200377	0.282268	0.561329	0.238600	0.637372	0.268482	0.524222	0.206073	0.282028	0.565879
95	0.318516	0.240667	0.668167	0.728990	0.112497	0.340195	0.188848	0.191676	0.523969	0.199071	0.844281	0.429743	0.162956	0.073225	0.279508	0.282281	0.599159	0.225339	0.484657	0.377119	0.087152	0.344274	0.238476	0.298902	0.434961	0.223583	0.655442	0.515136	0.071848	0.064859	0.353181	0.305646	0.443639	0.185029	0.607568	0.507868	0.336299	0.159464	0.221545	0.333049	0.450177	0.196989	0.260744	0.207947	0.093668	0.075442	0.430511	0.342166	0.406806	0.168796	0.445630	0.782121	0.311312	0.125322	0.243661	0.281252	0.578302	0.243196	0.631439	0.265643	0.535260	0.204212	0.293150	0.557741
96	0.374021	0.265751	0.677144	0.723526	0.109922	0.330611	0.194698	0.181682	0.519034	0.196102	0.743865	0.370257	0.185103	0.081839	0.281675	0.268551	0.598283	0.227181	0.424636	0.367925	0.090561	0.337646	0.242834	0.301707	0.428666	0.221753	0.664908	0.453672	0.070378	0.062784	0.346295	0.313258	0.510860	0.228570	0.707834	0.462950	0.329432	0.156107	0.231511	0.333804	0.436938	0.197711	0.260651	0.208106	0.088781	0.069601	0.384401	0.325088	0.403735	0.175600	0.467029	0.807057	0.312541	0.126619	0.280376	0.256033	0.614591	0.253721	0.631969	0.258163	0.536015	0.204517	0.279027	0.551008
97	0.398428	0.267049	0.683075	0.710423	0.106589	0.274067	0.167539	0.164451	0.524211	0.191607	0.704322	0.390918	0.185893	0.087616	0.288951	0.238958	0.597192	0.227558	0.419921	0.351194	0.095231	0.336930	0.241324	0.302604	0.421063	0.217351	0.670671	0.420194	0.072426	0.064103	0.335064	0.311159	0.492601	0.231156	0.791497	0.459481	0.323141	0.155705	0.257788	0.333979	0.437327	0.198221	0.253804	0.180793	0.084849	0.058137	0.334626	0.322107	0.401793	0.178822	0.510107	0.808865	0.312710	0.129271	0.309706	0.215486	0.621089	0.254199	0.616854	0.252312	0.538205	0.207691	0.267955	0.540699
98	0.419818	0.266397	0.634371	0.639322	0.086273	0.269707	0.155835	0.164990	0.529031	0.210323	0.700822	0.438752	0.188851	0.090875	0.299530	0.213948	0.601518	0.229676	0.423279	0.350519	0.101354	0.341071	0.233592	0.302903	0.388491	0.198923	0.662690	0.418751	0.114435	0.074956	0.332491	0.305412	0.469465	0.225250	0.803688	0.476174	0.323127	0.154562	0.305073	0.336450	0.434952	0.198380	0.255137	0.150923	0.102014	0.052527	0.294848	0.309854	0.390897	0.177752	0.534428	0.795334	0.311010	0.131106	0.317088	0.221763	0.622159	0.254204	0.587700	0.249641	0.545067	0.216723	0.266872	0.531489
99	0.490582	0.327382	0.592257	0.538308	0.087272	0.268422	0.176599	0.177791	0.537002	0.219753	0.701736	0.431759	0.232811	0.095534	0.296249	0.196222	0.605334	0.230884	0.423504	0.347221	0.104583	0.334295	0.227952	0.299710	0.334777	0.171471	0.605115	0.441977	0.126381	0.080770	0.330351	0.298981	0.458651	0.223072	0.811814	0.483228	0.287414	0.138158	0.302416	0.329845	0.411629	0.192132	0.264257	0.140415	0.138482	0.056653	0.284024	0.306744	0.355285	0.171928	0.538698	0.778947	0.309624	0.132416	0.317169	0.246391	0.623226	0.254453	0.538008	0.247533	0.554970	0.223352	0.267502	0.527776
100	0.495615	0.330207	0.599645	0.528949	0.081646	0.261723	0.171363	0.181163	0.582377	0.220292	0.687452	0.475103	0.248186	0.099000	0.281599	0.195761	0.605372	0.230810	0.410207	0.352241	0.107493	0.335331	0.225623	0.303891	0.307415	0.157536	0.483398	0.456563	0.127138	0.079173	0.334654	0.289308	0.410376	0.217020	0.871597	0.488618	0.281188	0.131016	0.316046	0.341714	0.324016	0.177241	0.274186	0.140297	0.175109	0.065260	0.284726	0.308305	0.333648	0.170349	0.546231	0.777088	0.311058	0.134282	0.323001	0.249321	0.622432	0.256975	0.503453	0.250603	0.570636	0.230591	0.270976	0.527814
101	0.490414	0.327383	0.644629	0.515370	0.077609	0.261740	0.200985	0.177061	0.602872	0.220720	0.595034	0.513856	0.264862	0.099763	0.260513	0.202400	0.602521	0.227943	0.343028	0.334404	0.107094	0.332211	0.225211	0.306592	0.302059	0.152870	0.380646	0.466997	0.126008	0.074803	0.345067	0.288303	0.411903	0.216610	0.895201	0.497039	0.277879	0.130484	0.324080	0.361682	0.286065	0.172212	0.276116	0.139225	0.187770	0.073344	0.290491	0.308524	0.331254	0.168082	0.557004	0.780729	0.250884	0.115022	0.324254	0.242941	0.627324	0.260803	0.498175	0.243100	0.592396	0.238019	0.271780	0.521946
