	181_P_T2_sh_R_ND_A_01.c3d	181_P_T2_sh_R_ND_A_01.c3d	181_P_T2_sh_R_ND_A_01.c3d	181_P_T2_sh_R_ND_A_01.c3d	181_P_T2_sh_R_ND_A_01.c3d	181_P_T2_sh_R_ND_A_01.c3d	181_P_T2_sh_R_ND_A_01.c3d	181_P_T2_sh_R_ND_A_01.c3d	181_P_T2_sh_R_ND_A_02.c3d	181_P_T2_sh_R_ND_A_02.c3d	181_P_T2_sh_R_ND_A_02.c3d	181_P_T2_sh_R_ND_A_02.c3d	181_P_T2_sh_R_ND_A_02.c3d	181_P_T2_sh_R_ND_A_02.c3d	181_P_T2_sh_R_ND_A_02.c3d	181_P_T2_sh_R_ND_A_02.c3d	181_P_T2_sh_R_ND_A_04.c3d	181_P_T2_sh_R_ND_A_04.c3d	181_P_T2_sh_R_ND_A_04.c3d	181_P_T2_sh_R_ND_A_04.c3d	181_P_T2_sh_R_ND_A_04.c3d	181_P_T2_sh_R_ND_A_04.c3d	181_P_T2_sh_R_ND_A_04.c3d	181_P_T2_sh_R_ND_A_04.c3d	181_P_T2_sh_R_ND_A_05.c3d	181_P_T2_sh_R_ND_A_05.c3d	181_P_T2_sh_R_ND_A_05.c3d	181_P_T2_sh_R_ND_A_05.c3d	181_P_T2_sh_R_ND_A_05.c3d	181_P_T2_sh_R_ND_A_05.c3d	181_P_T2_sh_R_ND_A_05.c3d	181_P_T2_sh_R_ND_A_05.c3d	181_P_T2_sh_R_ND_A_06.c3d	181_P_T2_sh_R_ND_A_06.c3d	181_P_T2_sh_R_ND_A_06.c3d	181_P_T2_sh_R_ND_A_06.c3d	181_P_T2_sh_R_ND_A_06.c3d	181_P_T2_sh_R_ND_A_06.c3d	181_P_T2_sh_R_ND_A_06.c3d	181_P_T2_sh_R_ND_A_06.c3d	181_P_T2_sh_R_ND_A_07.c3d	181_P_T2_sh_R_ND_A_07.c3d	181_P_T2_sh_R_ND_A_07.c3d	181_P_T2_sh_R_ND_A_07.c3d	181_P_T2_sh_R_ND_A_07.c3d	181_P_T2_sh_R_ND_A_07.c3d	181_P_T2_sh_R_ND_A_07.c3d	181_P_T2_sh_R_ND_A_07.c3d	181_P_T2_sh_R_ND_A_08.c3d	181_P_T2_sh_R_ND_A_08.c3d	181_P_T2_sh_R_ND_A_08.c3d	181_P_T2_sh_R_ND_A_08.c3d	181_P_T2_sh_R_ND_A_08.c3d	181_P_T2_sh_R_ND_A_08.c3d	181_P_T2_sh_R_ND_A_08.c3d	181_P_T2_sh_R_ND_A_08.c3d	181_P_T2_sh_R_ND_A_09.c3d	181_P_T2_sh_R_ND_A_09.c3d	181_P_T2_sh_R_ND_A_09.c3d	181_P_T2_sh_R_ND_A_09.c3d	181_P_T2_sh_R_ND_A_09.c3d	181_P_T2_sh_R_ND_A_09.c3d	181_P_T2_sh_R_ND_A_09.c3d	181_P_T2_sh_R_ND_A_09.c3d	181_P_T2_sh_R_ND_A_10.c3d	181_P_T2_sh_R_ND_A_10.c3d	181_P_T2_sh_R_ND_A_10.c3d	181_P_T2_sh_R_ND_A_10.c3d	181_P_T2_sh_R_ND_A_10.c3d	181_P_T2_sh_R_ND_A_10.c3d	181_P_T2_sh_R_ND_A_10.c3d	181_P_T2_sh_R_ND_A_10.c3d
59	0.092879	0.356575	0.351137	0.374831	0.082967	0.267375	0.271651	0.555696	0.061303	0.110830	0.298573	0.462083	0.055293	0.122459	0.481304	0.246824	0.037991	0.095291	0.317841	0.315355	0.042068	0.082809	0.300551	0.289135	0.047742	0.080114	0.134296	0.282208	0.087627	0.083316	0.370004	0.341282	0.116349	0.176489	0.554548	0.441456	0.053445	0.105197	0.469877	0.596982	0.043438	0.212005	0.033880	0.107024	0.101257	0.326242	0.261216	0.531993	0.239402	0.197816	0.070228	0.129625	0.146034	0.205277	0.922019	0.822046	0.052353	0.067082	0.274962	0.210707	0.117302	0.090454	0.283166	0.243907	0.045836	0.263404	0.386062	0.342505	0.074766	0.173625	0.547099	0.501943
60	0.092247	0.274867	0.319329	0.403416	0.083705	0.276934	0.274823	0.728054	0.058021	0.109163	0.293523	0.434174	0.054910	0.120744	0.480386	0.227340	0.041979	0.103065	0.376745	0.315294	0.046522	0.079987	0.316970	0.277426	0.047226	0.095332	0.153223	0.223456	0.085468	0.080314	0.394855	0.347682	0.107806	0.174600	0.522916	0.410207	0.067021	0.119028	0.426917	0.564333	0.044646	0.198788	0.088509	0.071382	0.097705	0.283827	0.256284	0.531237	0.291034	0.195419	0.063405	0.085246	0.163055	0.222889	0.922939	0.846499	0.051628	0.060058	0.272019	0.212079	0.117277	0.093672	0.281568	0.243988	0.034859	0.265354	0.388248	0.317305	0.073391	0.173322	0.337541	0.397566
61	0.098095	0.214760	0.300814	0.368955	0.081393	0.265512	0.275409	0.799113	0.052240	0.110376	0.261195	0.416473	0.046099	0.125831	0.505659	0.262698	0.047699	0.101599	0.429824	0.395854	0.050475	0.076269	0.330081	0.266542	0.046403	0.104935	0.153417	0.145633	0.078752	0.083916	0.486738	0.360881	0.091448	0.178796	0.456577	0.356554	0.073908	0.128461	0.421554	0.503016	0.041872	0.147914	0.188836	0.113002	0.089535	0.281201	0.254932	0.529089	0.420411	0.186038	0.065811	0.064276	0.170241	0.231634	0.911023	0.850565	0.050556	0.053765	0.280341	0.249064	0.115969	0.094952	0.320202	0.240699	0.033702	0.264940	0.364617	0.274007	0.065411	0.156105	0.213975	0.277707
62	0.095903	0.074840	0.312167	0.389326	0.090418	0.304907	0.274560	0.811210	0.054526	0.116722	0.166343	0.316174	0.075856	0.143324	0.423596	0.333252	0.053102	0.099981	0.479450	0.474248	0.052809	0.078372	0.334835	0.249326	0.044806	0.107710	0.149049	0.103384	0.074434	0.094889	0.516377	0.413888	0.084837	0.182718	0.441614	0.318741	0.074361	0.128777	0.441530	0.470202	0.044944	0.092687	0.223344	0.250382	0.088793	0.261116	0.258526	0.533585	0.496916	0.180620	0.070982	0.059516	0.171878	0.231440	0.881826	0.841384	0.049952	0.056865	0.318266	0.295091	0.115919	0.095894	0.309422	0.262719	0.032802	0.261502	0.361633	0.262691	0.082543	0.124249	0.212770	0.280359
63	0.081847	0.061819	0.306908	0.392452	0.097422	0.327348	0.273592	0.812517	0.057786	0.126410	0.090340	0.203584	0.099500	0.152218	0.367528	0.356935	0.056186	0.089963	0.503998	0.481600	0.052240	0.125783	0.334256	0.224240	0.040025	0.108291	0.143826	0.100858	0.080711	0.114636	0.511436	0.433324	0.085903	0.178635	0.406969	0.299312	0.076745	0.132144	0.446383	0.472493	0.054950	0.103263	0.240895	0.269336	0.088450	0.230008	0.262222	0.546222	0.560135	0.165562	0.092740	0.065187	0.170559	0.230301	0.758648	0.800259	0.052848	0.070860	0.343497	0.305518	0.116256	0.100390	0.312290	0.343356	0.029477	0.262066	0.399843	0.270808	0.094476	0.102970	0.239557	0.281645
64	0.076562	0.063443	0.282167	0.371879	0.099443	0.328006	0.266712	0.812246	0.061826	0.136610	0.089961	0.141991	0.110710	0.174840	0.398997	0.376156	0.054932	0.078358	0.592256	0.565455	0.057956	0.282768	0.319713	0.219498	0.031511	0.108672	0.146422	0.096275	0.087498	0.117944	0.612354	0.428328	0.086133	0.176784	0.305983	0.280631	0.079700	0.136919	0.446252	0.481063	0.057386	0.107500	0.362812	0.345099	0.086272	0.183041	0.284878	0.559054	0.561165	0.158468	0.099694	0.066682	0.159393	0.226959	0.709523	0.730373	0.054686	0.082232	0.346201	0.301927	0.120472	0.117614	0.317929	0.409275	0.032561	0.250588	0.399046	0.248980	0.092785	0.085849	0.272772	0.327776
65	0.073160	0.064107	0.250014	0.365602	0.097752	0.329179	0.254275	0.804973	0.064585	0.146164	0.090933	0.170841	0.121064	0.180771	0.430590	0.393334	0.064634	0.069336	0.593703	0.537979	0.061636	0.339485	0.257766	0.208300	0.029241	0.109389	0.146567	0.087666	0.087493	0.114617	0.601392	0.429681	0.085562	0.172868	0.263558	0.251366	0.081982	0.141373	0.465665	0.484018	0.057025	0.117559	0.403570	0.368376	0.088458	0.142998	0.289898	0.563863	0.558793	0.147018	0.104666	0.068539	0.119904	0.203669	0.637476	0.668877	0.055075	0.093625	0.349152	0.301126	0.089068	0.145342	0.316716	0.418230	0.035062	0.240921	0.397389	0.200308	0.107172	0.066778	0.316859	0.374204
66	0.067085	0.063087	0.241174	0.363552	0.096461	0.331313	0.242793	0.741834	0.073505	0.159552	0.166277	0.201482	0.128026	0.181112	0.445285	0.390667	0.065119	0.058921	0.614571	0.591378	0.061413	0.388121	0.208692	0.138752	0.026335	0.097809	0.157303	0.075965	0.081543	0.113278	0.597743	0.358739	0.079515	0.192989	0.264151	0.228630	0.091559	0.146327	0.521578	0.485307	0.059719	0.122241	0.411973	0.369522	0.090894	0.130328	0.300114	0.554877	0.558295	0.136077	0.119150	0.073315	0.109668	0.163984	0.478699	0.659190	0.050322	0.110103	0.349126	0.300427	0.085324	0.153120	0.277839	0.432603	0.035612	0.237111	0.376896	0.166798	0.108210	0.068351	0.324913	0.373500
67	0.064352	0.058685	0.225897	0.343122	0.096692	0.331095	0.193624	0.642750	0.079732	0.167158	0.300037	0.205100	0.144470	0.204741	0.453533	0.389587	0.070552	0.080761	0.592281	0.577933	0.063522	0.433655	0.203923	0.104143	0.021897	0.088587	0.167891	0.063379	0.068272	0.106304	0.597764	0.318769	0.067003	0.196143	0.267187	0.222251	0.096866	0.148193	0.558960	0.488651	0.061080	0.120872	0.412454	0.369357	0.089118	0.126658	0.306655	0.559162	0.551991	0.124584	0.123701	0.083639	0.109980	0.146955	0.345475	0.599797	0.117758	0.131301	0.334787	0.299593	0.086466	0.150178	0.247227	0.445087	0.032369	0.233869	0.366219	0.164726	0.108099	0.068421	0.327791	0.385944
68	0.065370	0.055756	0.161028	0.293185	0.078644	0.321823	0.141453	0.615676	0.082436	0.167532	0.347655	0.241088	0.148580	0.212004	0.451620	0.386991	0.066581	0.080272	0.540379	0.491950	0.065207	0.447968	0.204388	0.121255	0.019799	0.088678	0.167833	0.053625	0.059390	0.104687	0.586384	0.305638	0.058336	0.197253	0.260865	0.259047	0.098580	0.148215	0.563795	0.488523	0.061046	0.118803	0.387412	0.369511	0.090267	0.127270	0.285281	0.517668	0.549821	0.125412	0.179642	0.086728	0.109979	0.140506	0.202212	0.426254	0.288559	0.145579	0.314844	0.286188	0.087128	0.151741	0.245346	0.440848	0.032040	0.184886	0.364966	0.214150	0.108856	0.077084	0.333603	0.386140
69	0.064877	0.056714	0.159466	0.244706	0.070011	0.289740	0.094805	0.500417	0.082256	0.172203	0.351180	0.280934	0.148799	0.213646	0.423468	0.386851	0.061268	0.080950	0.529319	0.488131	0.068559	0.470965	0.198991	0.121303	0.023609	0.143350	0.137166	0.046761	0.058709	0.103241	0.490468	0.299036	0.050772	0.202533	0.294854	0.326777	0.098991	0.146897	0.552957	0.493869	0.061202	0.112517	0.359825	0.327172	0.085680	0.134928	0.261035	0.399202	0.537874	0.127500	0.315192	0.088070	0.102287	0.228268	0.168998	0.281176	0.396364	0.149044	0.271253	0.265206	0.087708	0.175352	0.237372	0.446146	0.033104	0.105615	0.375854	0.274598	0.109138	0.077996	0.331365	0.391516
70	0.052668	0.055161	0.151301	0.235103	0.072795	0.227962	0.073751	0.232978	0.082966	0.182474	0.360789	0.302072	0.148150	0.214029	0.392499	0.379245	0.059769	0.082930	0.377223	0.370123	0.065404	0.532842	0.202904	0.108491	0.031763	0.193432	0.137002	0.039222	0.063371	0.096316	0.438338	0.231522	0.047553	0.206900	0.341744	0.365845	0.098961	0.143914	0.507236	0.488143	0.055931	0.097358	0.341947	0.273426	0.077009	0.184901	0.251280	0.315388	0.479101	0.124364	0.390026	0.093708	0.073167	0.240381	0.162463	0.166000	0.414475	0.165972	0.239787	0.322693	0.088234	0.182967	0.237859	0.456680	0.037288	0.103331	0.423628	0.314303	0.109921	0.085852	0.320964	0.375982
71	0.044548	0.062386	0.120718	0.148836	0.068495	0.194630	0.059536	0.125104	0.083786	0.198162	0.364473	0.311388	0.147632	0.211154	0.347410	0.350213	0.050796	0.079855	0.341445	0.312653	0.066338	0.579319	0.210957	0.107160	0.033240	0.196940	0.157706	0.062091	0.057476	0.073915	0.430979	0.145832	0.055413	0.216783	0.339015	0.373765	0.095668	0.152904	0.467704	0.448776	0.038871	0.083738	0.323354	0.220186	0.069381	0.185340	0.242626	0.307731	0.297494	0.114657	0.430966	0.091473	0.054089	0.269253	0.166367	0.121416	0.483705	0.212307	0.241207	0.421658	0.094715	0.188789	0.232534	0.462344	0.047884	0.104170	0.453231	0.319125	0.089964	0.087250	0.329614	0.349088
72	0.043841	0.061962	0.107928	0.078297	0.049667	0.128438	0.059271	0.092438	0.127313	0.226391	0.366551	0.316899	0.134594	0.197619	0.328036	0.284747	0.043608	0.078662	0.220651	0.196470	0.063241	0.582513	0.212696	0.109933	0.039858	0.279532	0.162634	0.087419	0.047195	0.043544	0.333814	0.136670	0.062373	0.219887	0.404027	0.382035	0.089991	0.179302	0.449685	0.386864	0.037993	0.096801	0.214107	0.095711	0.065717	0.200625	0.242423	0.344038	0.194149	0.119403	0.467215	0.084875	0.044785	0.279045	0.153955	0.119128	0.590681	0.245191	0.228448	0.433704	0.102830	0.191820	0.220818	0.463998	0.048448	0.099394	0.506234	0.320239	0.071721	0.083377	0.300731	0.345928
73	0.043952	0.059103	0.110953	0.050312	0.041387	0.110503	0.048789	0.090101	0.234433	0.248678	0.370281	0.319203	0.117633	0.184619	0.313663	0.251480	0.037390	0.085013	0.161133	0.097138	0.060918	0.582241	0.272095	0.111870	0.087654	0.685361	0.157410	0.096575	0.047570	0.045768	0.284624	0.147702	0.059941	0.215458	0.480861	0.422209	0.081354	0.177560	0.441124	0.323171	0.029270	0.100270	0.178943	0.075477	0.066531	0.233346	0.241699	0.362061	0.129231	0.110156	0.589328	0.099792	0.045188	0.278905	0.128218	0.120363	0.611925	0.254876	0.177174	0.411784	0.101430	0.192688	0.218165	0.448941	0.048193	0.098948	0.533499	0.318466	0.069772	0.083454	0.305112	0.297303
74	0.043002	0.059491	0.298375	0.048551	0.039981	0.106055	0.043222	0.088060	0.304600	0.250916	0.388711	0.316511	0.107831	0.158044	0.240587	0.223187	0.036411	0.101101	0.135914	0.092340	0.058592	0.551360	0.305058	0.113967	0.102858	0.751018	0.174216	0.131582	0.047764	0.049039	0.289551	0.172969	0.066450	0.219806	0.549455	0.472536	0.072544	0.189994	0.442564	0.293536	0.056929	0.124190	0.206747	0.085705	0.064241	0.236145	0.235976	0.354147	0.117953	0.101318	0.632436	0.106094	0.055995	0.278625	0.137091	0.117953	0.614148	0.251360	0.135893	0.460354	0.100695	0.189062	0.205639	0.383295	0.052417	0.095607	0.519601	0.312532	0.039202	0.079938	0.300865	0.242258
75	0.035691	0.059551	0.387480	0.213203	0.041157	0.086182	0.051368	0.079771	0.319053	0.248223	0.450690	0.312128	0.098279	0.141244	0.172694	0.167923	0.038692	0.103040	0.128448	0.081286	0.050202	0.483536	0.307183	0.120729	0.107216	0.889281	0.260751	0.137270	0.061035	0.072216	0.332459	0.208371	0.081414	0.238313	0.560170	0.519359	0.070452	0.212287	0.433592	0.291047	0.071594	0.188537	0.251184	0.087760	0.063370	0.270988	0.214767	0.330116	0.073829	0.096968	0.641738	0.127178	0.056464	0.278984	0.130808	0.120398	0.615298	0.247840	0.195803	0.496211	0.091262	0.176138	0.195052	0.299483	0.050263	0.082619	0.555627	0.330860	0.037674	0.074740	0.307909	0.242307
76	0.028072	0.062696	0.415856	0.397694	0.040740	0.072833	0.055850	0.066680	0.338074	0.246708	0.483472	0.304483	0.146550	0.133106	0.126389	0.125602	0.041650	0.143918	0.107179	0.063714	0.045421	0.463794	0.307229	0.124001	0.120089	0.996345	0.383880	0.153585	0.064369	0.076923	0.360334	0.224818	0.100715	0.262492	0.581437	0.549710	0.070171	0.212486	0.419361	0.256908	0.082007	0.255092	0.260554	0.100024	0.062926	0.276030	0.180159	0.300958	0.070231	0.083633	0.645234	0.229510	0.064031	0.281124	0.136296	0.153544	0.615414	0.243920	0.203355	0.502046	0.072254	0.153555	0.190881	0.279172	0.049640	0.079466	0.585630	0.352103	0.037346	0.069844	0.312090	0.231683
77	0.033523	0.077683	0.418175	0.461479	0.034243	0.056651	0.061324	0.052816	0.373594	0.241531	0.498986	0.278624	0.163400	0.121886	0.094687	0.071680	0.060369	0.190339	0.077098	0.044798	0.046252	0.412597	0.304617	0.117441	0.120603	1.033640	0.435545	0.212535	0.067129	0.083765	0.374815	0.331640	0.118379	0.278928	0.667015	0.557536	0.065779	0.209301	0.420289	0.200660	0.083038	0.257763	0.350358	0.132740	0.058629	0.269375	0.177799	0.273991	0.065420	0.070881	0.673190	0.278908	0.099026	0.286742	0.137657	0.159211	0.615334	0.236684	0.211412	0.504620	0.065894	0.145814	0.187368	0.253399	0.057270	0.097697	0.600367	0.366554	0.034556	0.060095	0.365546	0.223317
78	0.047581	0.084529	0.534511	0.478066	0.039073	0.047786	0.223963	0.040697	0.388666	0.238439	0.486350	0.261275	0.162300	0.160131	0.096579	0.058189	0.060704	0.199337	0.055470	0.030006	0.039688	0.394612	0.301789	0.097579	0.121161	1.035554	0.434151	0.274723	0.071235	0.095464	0.397928	0.394464	0.122291	0.279255	0.724379	0.632112	0.063879	0.208097	0.417348	0.166814	0.083341	0.260605	0.406141	0.137040	0.074803	0.266727	0.145189	0.256030	0.044003	0.068098	0.647636	0.285945	0.109632	0.287082	0.137134	0.167338	0.604460	0.226422	0.253514	0.506999	0.064005	0.145418	0.181358	0.205485	0.063815	0.114957	0.602562	0.379102	0.032437	0.059471	0.418519	0.183866
79	0.052461	0.086014	0.614356	0.555039	0.061701	0.164032	0.303821	0.050636	0.389475	0.236406	0.445202	0.316939	0.210095	0.187183	0.120688	0.057675	0.058101	0.214603	0.043542	0.021714	0.035896	0.362190	0.301462	0.082597	0.121173	1.025040	0.478002	0.314386	0.083131	0.118835	0.401810	0.408504	0.124277	0.255222	0.735127	0.710613	0.056513	0.206670	0.362227	0.164458	0.084808	0.261316	0.384728	0.190994	0.121919	0.266469	0.129912	0.239615	0.051802	0.074996	0.645859	0.350818	0.111360	0.239028	0.138475	0.197952	0.542872	0.220368	0.266539	0.511263	0.063062	0.137872	0.181733	0.185970	0.067333	0.123535	0.602994	0.374883	0.024017	0.055452	0.422830	0.140415
80	0.054239	0.088432	0.647425	0.627056	0.101449	0.237369	0.379987	0.107937	0.388796	0.235268	0.412179	0.400193	0.218543	0.191117	0.154590	0.067985	0.084910	0.238751	0.042517	0.021854	0.032459	0.342215	0.286286	0.080814	0.120677	1.023997	0.634328	0.319671	0.087642	0.129544	0.372328	0.408696	0.136031	0.249821	0.733921	0.747832	0.042577	0.206639	0.276331	0.156294	0.085979	0.251402	0.380780	0.226139	0.132445	0.273737	0.094790	0.237063	0.053233	0.075821	0.615754	0.363343	0.111582	0.190952	0.138699	0.198490	0.471604	0.222733	0.266436	0.511510	0.061889	0.096117	0.180110	0.155406	0.067838	0.126924	0.600227	0.343985	0.019565	0.054560	0.414020	0.133616
81	0.061016	0.085401	0.652334	0.653960	0.108000	0.280472	0.413652	0.136202	0.388805	0.232325	0.419482	0.473097	0.232414	0.195235	0.168448	0.103607	0.087984	0.237568	0.048873	0.024863	0.050046	0.135066	0.256805	0.080313	0.122242	1.019460	0.701110	0.414028	0.088329	0.131635	0.316510	0.396134	0.148164	0.245668	0.727206	0.741858	0.036277	0.207122	0.224781	0.160207	0.111610	0.242273	0.399248	0.220626	0.146181	0.287879	0.054638	0.236950	0.052493	0.071045	0.621148	0.364158	0.112199	0.162199	0.187768	0.199772	0.458627	0.211894	0.266164	0.467286	0.061138	0.070693	0.177207	0.113030	0.067432	0.126365	0.584205	0.294850	0.017422	0.050829	0.413485	0.131940
82	0.069225	0.085130	0.656801	0.655522	0.130442	0.326980	0.547619	0.138464	0.389371	0.227276	0.457377	0.500717	0.238889	0.200930	0.170200	0.114022	0.087589	0.223536	0.055199	0.028010	0.084421	0.079835	0.265839	0.077506	0.109861	0.854567	0.711159	0.536761	0.087307	0.129125	0.316654	0.375810	0.150335	0.238633	0.730843	0.709149	0.035659	0.207472	0.186038	0.169472	0.090700	0.210297	0.457962	0.221557	0.147386	0.265856	0.041338	0.233178	0.053005	0.066806	0.532774	0.366281	0.112228	0.112278	0.198994	0.199550	0.379013	0.166051	0.268808	0.377058	0.051614	0.051431	0.164134	0.085585	0.065578	0.121224	0.527091	0.253287	0.016091	0.047890	0.384018	0.127332
83	0.078984	0.089133	0.587517	0.655356	0.151544	0.353827	0.613228	0.142200	0.389514	0.214725	0.478699	0.500508	0.239980	0.202122	0.185133	0.113354	0.075198	0.181288	0.055445	0.031378	0.107085	0.072423	0.285602	0.074875	0.090745	0.732707	0.709588	0.583440	0.081950	0.118181	0.298810	0.370309	0.150410	0.234194	0.830974	0.735147	0.033246	0.207411	0.165627	0.143007	0.086511	0.131429	0.468332	0.260577	0.147820	0.271669	0.040737	0.200096	0.049007	0.074982	0.453218	0.377046	0.116464	0.114431	0.237476	0.199393	0.179737	0.113942	0.302002	0.338310	0.035128	0.037698	0.093290	0.075893	0.060291	0.115547	0.486612	0.248933	0.015075	0.047503	0.358701	0.125859
84	0.083986	0.091274	0.537903	0.614505	0.153618	0.432285	0.629747	0.145705	0.380204	0.187144	0.496465	0.527364	0.239763	0.201356	0.202741	0.114335	0.073987	0.168514	0.121981	0.041463	0.118232	0.073488	0.340633	0.072985	0.086623	0.612550	0.718350	0.587924	0.078034	0.112847	0.251319	0.393559	0.146687	0.224569	0.860386	0.798415	0.032436	0.203599	0.147943	0.123348	0.091456	0.084856	0.503294	0.285564	0.147709	0.251208	0.041762	0.118901	0.046235	0.090319	0.422529	0.393805	0.155062	0.121357	0.261427	0.197684	0.093357	0.087906	0.335450	0.325894	0.034003	0.032928	0.078374	0.072329	0.061422	0.117592	0.416420	0.245905	0.025138	0.049522	0.346374	0.114275
85	0.084669	0.088896	0.517393	0.513914	0.154078	0.456966	0.630062	0.159093	0.328879	0.153512	0.528658	0.553265	0.238480	0.200672	0.356157	0.116596	0.071597	0.176080	0.200945	0.091301	0.123500	0.082097	0.424752	0.064459	0.071144	0.387212	0.686608	0.604639	0.077847	0.109968	0.253036	0.391509	0.146050	0.230180	0.829038	0.846171	0.032292	0.174701	0.120227	0.124580	0.095439	0.095603	0.493314	0.280099	0.144935	0.229312	0.042069	0.069234	0.150398	0.114924	0.428245	0.368563	0.231701	0.122273	0.267323	0.196411	0.076693	0.087671	0.369682	0.245070	0.069503	0.032204	0.109781	0.123037	0.061108	0.121605	0.385371	0.246229	0.027807	0.050583	0.337412	0.073647
86	0.079085	0.077648	0.526169	0.468764	0.154382	0.458273	0.630112	0.179965	0.258975	0.152171	0.542610	0.603435	0.209424	0.203097	0.437792	0.157596	0.051624	0.090688	0.212133	0.105792	0.129065	0.091125	0.449252	0.182287	0.072848	0.201861	0.660328	0.636810	0.073071	0.101080	0.198860	0.322706	0.150229	0.241551	0.779474	0.877828	0.030868	0.150702	0.113225	0.130146	0.095509	0.117993	0.494416	0.302293	0.144811	0.223181	0.044704	0.065057	0.433597	0.128691	0.390843	0.314407	0.233946	0.120353	0.300212	0.193221	0.066914	0.093117	0.344573	0.220885	0.096076	0.046227	0.112764	0.188300	0.058018	0.121982	0.345167	0.238248	0.032207	0.050580	0.260808	0.065137
87	0.076321	0.085152	0.397308	0.446503	0.153712	0.458738	0.616048	0.197485	0.240329	0.162780	0.507863	0.678207	0.183046	0.188756	0.442224	0.203712	0.048139	0.106830	0.260441	0.121719	0.132658	0.088400	0.476380	0.370299	0.096171	0.134243	0.657317	0.649068	0.057155	0.074814	0.238505	0.296902	0.152878	0.244000	0.744301	0.885087	0.030541	0.144121	0.107064	0.132871	0.096500	0.158184	0.492927	0.286151	0.144866	0.174879	0.046399	0.065051	0.584596	0.206111	0.381685	0.302425	0.236358	0.132860	0.314430	0.225186	0.072783	0.099791	0.341474	0.286667	0.124514	0.075148	0.125303	0.195575	0.059121	0.121236	0.237819	0.193333	0.034368	0.045937	0.152844	0.041296
88	0.076217	0.088797	0.296105	0.342052	0.149152	0.450407	0.575117	0.205618	0.217179	0.157115	0.570974	0.722100	0.182136	0.146491	0.441804	0.209314	0.050946	0.106055	0.351763	0.141067	0.135389	0.086884	0.478196	0.431276	0.106536	0.135131	0.668594	0.632561	0.046295	0.054258	0.317956	0.308111	0.149212	0.230185	0.740979	0.864787	0.028118	0.086842	0.093101	0.133722	0.087753	0.186590	0.502151	0.306076	0.144293	0.172669	0.046469	0.062751	0.645054	0.288361	0.311908	0.292120	0.284093	0.134705	0.313510	0.238192	0.126861	0.103351	0.340469	0.313363	0.154805	0.096208	0.129179	0.211970	0.061686	0.115577	0.161707	0.149917	0.034513	0.036333	0.124983	0.026835
89	0.079607	0.115153	0.233584	0.193742	0.131778	0.422444	0.540415	0.191948	0.144479	0.148435	0.623775	0.729354	0.126043	0.108751	0.436767	0.210374	0.054903	0.105467	0.364194	0.145127	0.138284	0.087928	0.548895	0.446714	0.107105	0.148728	0.579021	0.650599	0.043843	0.046277	0.325781	0.313977	0.138154	0.204911	0.713060	0.850303	0.026178	0.068670	0.069104	0.136552	0.071663	0.189089	0.474312	0.325716	0.141211	0.171533	0.046181	0.058862	0.655561	0.293091	0.316287	0.356950	0.312918	0.137248	0.314169	0.210133	0.156704	0.117947	0.310981	0.310929	0.161413	0.100892	0.139516	0.245079	0.057087	0.095107	0.151434	0.110237	0.034495	0.028587	0.147115	0.014200
90	0.074126	0.128868	0.233193	0.095522	0.113252	0.370827	0.558573	0.172689	0.074882	0.129995	0.729560	0.729906	0.109794	0.105655	0.432491	0.210995	0.057059	0.108761	0.421321	0.243918	0.140015	0.102097	0.592992	0.535330	0.110207	0.178369	0.451009	0.646780	0.045942	0.045047	0.359351	0.377114	0.125542	0.181464	0.639094	0.838729	0.026574	0.067360	0.052913	0.138154	0.071559	0.188145	0.414648	0.315444	0.127441	0.209254	0.045330	0.053375	0.660216	0.317350	0.396777	0.404685	0.314394	0.131273	0.315588	0.205844	0.162058	0.115513	0.321649	0.304211	0.161869	0.101684	0.137974	0.261359	0.052383	0.080664	0.277512	0.104769	0.034578	0.024966	0.174247	0.011763
91	0.066627	0.163618	0.240556	0.089701	0.109589	0.343976	0.533797	0.178016	0.059914	0.121864	0.780651	0.744728	0.078530	0.102620	0.436702	0.195994	0.060077	0.080199	0.454925	0.421213	0.143956	0.128198	0.595140	0.609970	0.117907	0.207797	0.499689	0.553904	0.045943	0.045960	0.453621	0.419679	0.124112	0.177909	0.599564	0.778710	0.031871	0.087204	0.048406	0.138391	0.113218	0.186398	0.407741	0.277756	0.088766	0.331518	0.044492	0.047146	0.743545	0.317790	0.401090	0.406579	0.319888	0.118187	0.293479	0.208503	0.183711	0.106637	0.454277	0.300851	0.162040	0.105396	0.137210	0.264454	0.050679	0.077142	0.440420	0.186756	0.034960	0.029022	0.283834	0.075234
92	0.053617	0.168812	0.244908	0.085485	0.053648	0.300074	0.415299	0.177536	0.072798	0.135621	0.779740	0.783545	0.055706	0.092641	0.441302	0.190868	0.059240	0.082456	0.474417	0.471401	0.135161	0.144141	0.596879	0.643135	0.115100	0.204713	0.637979	0.586512	0.042877	0.047103	0.469474	0.413472	0.119921	0.178724	0.595923	0.740870	0.042583	0.224878	0.046584	0.142382	0.202209	0.176215	0.312472	0.271256	0.081670	0.359416	0.043468	0.039979	0.784280	0.316550	0.410431	0.425299	0.323193	0.117722	0.286241	0.213198	0.183703	0.102309	0.493734	0.322884	0.162187	0.107621	0.136397	0.264351	0.053113	0.078822	0.469309	0.263364	0.037079	0.043017	0.329954	0.204756
