	107_P_T3_sh_L_ND_A_02.c3d	107_P_T3_sh_L_ND_A_02.c3d	107_P_T3_sh_L_ND_A_02.c3d	107_P_T3_sh_L_ND_A_02.c3d	107_P_T3_sh_L_ND_A_02.c3d	107_P_T3_sh_L_ND_A_02.c3d	107_P_T3_sh_L_ND_A_02.c3d	107_P_T3_sh_L_ND_A_02.c3d	107_P_T3_sh_L_ND_A_03.c3d	107_P_T3_sh_L_ND_A_03.c3d	107_P_T3_sh_L_ND_A_03.c3d	107_P_T3_sh_L_ND_A_03.c3d	107_P_T3_sh_L_ND_A_03.c3d	107_P_T3_sh_L_ND_A_03.c3d	107_P_T3_sh_L_ND_A_03.c3d	107_P_T3_sh_L_ND_A_03.c3d	107_P_T3_sh_L_ND_A_06.c3d	107_P_T3_sh_L_ND_A_06.c3d	107_P_T3_sh_L_ND_A_06.c3d	107_P_T3_sh_L_ND_A_06.c3d	107_P_T3_sh_L_ND_A_06.c3d	107_P_T3_sh_L_ND_A_06.c3d	107_P_T3_sh_L_ND_A_06.c3d	107_P_T3_sh_L_ND_A_06.c3d	107_P_T3_sh_L_ND_A_07.c3d	107_P_T3_sh_L_ND_A_07.c3d	107_P_T3_sh_L_ND_A_07.c3d	107_P_T3_sh_L_ND_A_07.c3d	107_P_T3_sh_L_ND_A_07.c3d	107_P_T3_sh_L_ND_A_07.c3d	107_P_T3_sh_L_ND_A_07.c3d	107_P_T3_sh_L_ND_A_07.c3d	107_P_T3_sh_L_ND_A_08.c3d	107_P_T3_sh_L_ND_A_08.c3d	107_P_T3_sh_L_ND_A_08.c3d	107_P_T3_sh_L_ND_A_08.c3d	107_P_T3_sh_L_ND_A_08.c3d	107_P_T3_sh_L_ND_A_08.c3d	107_P_T3_sh_L_ND_A_08.c3d	107_P_T3_sh_L_ND_A_08.c3d	107_P_T3_sh_L_ND_A_09.c3d	107_P_T3_sh_L_ND_A_09.c3d	107_P_T3_sh_L_ND_A_09.c3d	107_P_T3_sh_L_ND_A_09.c3d	107_P_T3_sh_L_ND_A_09.c3d	107_P_T3_sh_L_ND_A_09.c3d	107_P_T3_sh_L_ND_A_09.c3d	107_P_T3_sh_L_ND_A_09.c3d
44	0.169708	0.146292	0.185571	0.275449	0.270022	0.255013	0.046178	0.161673	0.071252	0.105178	0.418805	0.128446	0.141568	0.096596	0.237039	0.098671	0.315700	0.154693	0.408787	0.228792	0.118104	0.258247	0.076427	0.071693	0.176609	0.139015	0.128743	0.090456	0.251891	0.541264	0.047778	0.128463	0.201584	0.082166	0.151923	0.088190	0.184612	0.419648	0.086627	0.090440	0.113202	0.077851	0.273602	0.246560	0.087532	0.237957	0.058827	0.111923
45	0.138950	0.109091	0.184648	0.302012	0.278513	0.254125	0.045893	0.157484	0.072330	0.113020	0.447992	0.226603	0.161179	0.096959	0.235713	0.073811	0.307726	0.093363	0.413510	0.298791	0.146036	0.268458	0.076552	0.070464	0.064605	0.104762	0.097299	0.096417	0.261835	0.546934	0.045543	0.116787	0.190040	0.088895	0.151931	0.133340	0.184231	0.416513	0.070112	0.071925	0.116587	0.087302	0.324344	0.253511	0.077948	0.237106	0.047661	0.102990
46	0.113658	0.088970	0.170407	0.309465	0.250101	0.239118	0.044665	0.152695	0.073384	0.092827	0.428418	0.259222	0.162615	0.097721	0.224791	0.059911	0.250540	0.098842	0.418323	0.309798	0.155179	0.268847	0.075827	0.067567	0.060769	0.115718	0.119632	0.099435	0.269163	0.555188	0.042257	0.103916	0.189633	0.093989	0.155205	0.168894	0.174000	0.393770	0.057600	0.066326	0.130159	0.115564	0.578574	0.270242	0.066106	0.221065	0.033989	0.093177
47	0.105291	0.066678	0.159796	0.311277	0.227207	0.227267	0.051427	0.145163	0.086215	0.092075	0.432779	0.267737	0.230124	0.099295	0.216362	0.058376	0.204557	0.109777	0.423456	0.327759	0.161826	0.268767	0.073183	0.063624	0.080674	0.117898	0.139033	0.144618	0.279203	0.561846	0.038096	0.090555	0.191461	0.094112	0.163833	0.176231	0.153070	0.375333	0.050957	0.065692	0.183821	0.137180	0.615253	0.272269	0.044183	0.173431	0.027058	0.083326
48	0.103311	0.055841	0.233071	0.310825	0.225340	0.214065	0.054239	0.134619	0.118451	0.138284	0.483473	0.283844	0.276265	0.099980	0.216100	0.053921	0.200830	0.107984	0.425880	0.388626	0.161465	0.268665	0.068525	0.058854	0.104420	0.123891	0.194519	0.238954	0.285958	0.560435	0.033235	0.077236	0.192094	0.095141	0.166872	0.176416	0.149860	0.374205	0.048946	0.064691	0.193374	0.146710	0.666782	0.285538	0.055318	0.083858	0.021816	0.073504
49	0.104387	0.048740	0.293063	0.317007	0.163116	0.204107	0.071448	0.122930	0.132558	0.143211	0.516914	0.320519	0.277504	0.100137	0.215470	0.045927	0.194692	0.122075	0.422483	0.440442	0.160859	0.267059	0.062225	0.053217	0.111398	0.134249	0.442772	0.353312	0.289287	0.558693	0.028346	0.064507	0.194650	0.117819	0.167125	0.183158	0.147142	0.367018	0.048378	0.064566	0.192499	0.165016	0.726050	0.271067	0.088293	0.050383	0.020201	0.064187
50	0.110587	0.058309	0.386463	0.387026	0.121252	0.178558	0.092270	0.115473	0.160499	0.141842	0.525240	0.361521	0.289831	0.101916	0.210029	0.039662	0.171203	0.136070	0.424499	0.460773	0.161908	0.258828	0.054944	0.047767	0.148136	0.201943	0.500179	0.413823	0.291319	0.552173	0.024290	0.053387	0.193882	0.121793	0.183016	0.204270	0.140099	0.356277	0.047471	0.062419	0.196074	0.173965	0.779663	0.233610	0.102439	0.068838	0.022090	0.056233
51	0.083388	0.075411	0.413376	0.445960	0.127758	0.144620	0.095015	0.117840	0.166183	0.149271	0.636484	0.403196	0.299949	0.103606	0.187709	0.036064	0.170819	0.169373	0.450113	0.462057	0.176796	0.239817	0.047822	0.042612	0.229241	0.254541	0.522995	0.417438	0.278215	0.451648	0.021259	0.043972	0.188693	0.120640	0.190751	0.229591	0.123091	0.285881	0.045660	0.057147	0.178280	0.199847	0.815741	0.204032	0.116534	0.098935	0.024021	0.048840
52	0.063081	0.080778	0.420085	0.446860	0.126835	0.157059	0.095581	0.118301	0.163729	0.163388	0.673869	0.515567	0.301747	0.104385	0.182330	0.035909	0.171978	0.179327	0.545168	0.459802	0.186860	0.236266	0.041371	0.038038	0.236265	0.258489	0.574858	0.450236	0.227515	0.288617	0.019502	0.036857	0.184669	0.120315	0.189651	0.248218	0.104200	0.203975	0.043382	0.050483	0.178065	0.224725	0.822555	0.236417	0.128883	0.125054	0.025468	0.042383
53	0.065569	0.081739	0.461487	0.460392	0.126914	0.150295	0.094135	0.102736	0.163460	0.259840	0.683655	0.562160	0.303157	0.100482	0.176218	0.034568	0.170137	0.180466	0.507656	0.474904	0.190329	0.235867	0.036596	0.033390	0.239064	0.258195	0.629495	0.472018	0.206416	0.271890	0.019453	0.032108	0.141486	0.116602	0.190384	0.254908	0.122552	0.199241	0.042200	0.044450	0.179861	0.228244	0.823288	0.248304	0.131752	0.124470	0.026958	0.036902
54	0.122670	0.086907	0.482993	0.453452	0.113029	0.147910	0.095102	0.117825	0.166450	0.307756	0.694881	0.556622	0.304357	0.099094	0.140997	0.031712	0.164030	0.181199	0.450492	0.486702	0.191385	0.218274	0.034207	0.029616	0.243979	0.255554	0.748511	0.473087	0.198893	0.314937	0.021396	0.029350	0.069994	0.115822	0.193238	0.262096	0.146363	0.199610	0.042482	0.040660	0.180862	0.225512	0.792457	0.257009	0.132419	0.124551	0.029871	0.033190
55	0.145361	0.087112	0.485719	0.432963	0.118038	0.161212	0.117364	0.138629	0.191612	0.423727	0.724869	0.552540	0.314409	0.086636	0.098784	0.030742	0.158349	0.193712	0.501009	0.502046	0.190231	0.187764	0.032500	0.028144	0.245136	0.255251	0.779491	0.472725	0.196796	0.329113	0.025196	0.029483	0.071040	0.111736	0.292421	0.323828	0.153002	0.201370	0.043816	0.038985	0.168795	0.210684	0.633380	0.240974	0.132063	0.124594	0.032966	0.034142
56	0.145021	0.105608	0.489580	0.421356	0.098568	0.160897	0.174901	0.144453	0.198474	0.517450	0.814680	0.543048	0.348444	0.086591	0.076250	0.030177	0.161623	0.204428	0.543788	0.524357	0.186986	0.168165	0.031552	0.028969	0.243716	0.258109	0.909645	0.472281	0.183951	0.307637	0.028538	0.030185	0.067879	0.106755	0.413178	0.389680	0.151598	0.187489	0.046213	0.038534	0.108834	0.201975	0.608790	0.243152	0.139871	0.123970	0.035758	0.038466
57	0.156726	0.138768	0.505302	0.419069	0.117852	0.162619	0.204581	0.144833	0.197512	0.554082	0.792143	0.537006	0.350495	0.114748	0.072423	0.027390	0.164912	0.199528	0.550366	0.508150	0.162595	0.114123	0.030998	0.031311	0.243137	0.271778	1.102936	0.455396	0.167140	0.302232	0.031151	0.030203	0.069304	0.101223	0.443185	0.416913	0.150760	0.162273	0.049261	0.040220	0.097193	0.195268	0.545038	0.234914	0.141074	0.125012	0.039052	0.044215
58	0.164884	0.162540	0.538383	0.421154	0.127094	0.163485	0.212790	0.147523	0.206138	0.609601	0.843880	0.547365	0.347460	0.120180	0.072215	0.024185	0.157214	0.198754	0.548439	0.493547	0.132681	0.084017	0.034642	0.034252	0.247217	0.286633	1.142427	0.413324	0.167479	0.292185	0.034198	0.035310	0.069258	0.101014	0.490629	0.412100	0.165501	0.139813	0.053758	0.043486	0.094878	0.195465	0.461979	0.237092	0.145512	0.131675	0.043154	0.049743
59	0.165646	0.175119	0.515257	0.423089	0.128677	0.157602	0.214459	0.149361	0.206475	0.625900	0.775371	0.609099	0.335651	0.124138	0.070855	0.023344	0.143387	0.187302	0.546385	0.526939	0.121497	0.097161	0.124618	0.035722	0.258808	0.290828	1.074055	0.310729	0.161501	0.273205	0.034285	0.040419	0.065810	0.101022	0.514526	0.416863	0.170013	0.128749	0.057506	0.050003	0.068097	0.210759	0.353366	0.237617	0.151001	0.138987	0.047633	0.054794
60	0.166167	0.184395	0.488781	0.407234	0.129532	0.156938	0.212137	0.146240	0.207839	0.628609	0.700131	0.545624	0.326245	0.139281	0.069582	0.025235	0.141814	0.169921	0.546416	0.541641	0.116663	0.103530	0.188818	0.057399	0.233358	0.250931	1.059780	0.253315	0.148016	0.258684	0.036604	0.041544	0.091634	0.100811	0.526744	0.450163	0.172196	0.124795	0.087213	0.054983	0.070969	0.190415	0.228220	0.229696	0.153349	0.140997	0.053803	0.060305
61	0.166350	0.198532	0.412180	0.294120	0.135073	0.166426	0.203336	0.146285	0.208014	0.599450	0.661955	0.461657	0.312639	0.149622	0.069716	0.028923	0.135920	0.134963	0.510815	0.542277	0.124956	0.143524	0.218974	0.084797	0.167662	0.235061	1.040909	0.252411	0.139993	0.261115	0.041524	0.057911	0.112710	0.075198	0.599343	0.483309	0.175578	0.120537	0.189311	0.059990	0.069307	0.162896	0.160798	0.187619	0.148907	0.141179	0.066252	0.068055
62	0.165908	0.197147	0.402753	0.220015	0.139648	0.168237	0.218354	0.146597	0.210343	0.568483	0.660743	0.480775	0.251464	0.153673	0.074420	0.034862	0.131036	0.126240	0.449854	0.541447	0.147940	0.237193	0.239171	0.112401	0.205158	0.236860	1.022809	0.225716	0.137727	0.295017	0.051514	0.084502	0.131177	0.070696	0.693225	0.500553	0.175851	0.114755	0.298206	0.078832	0.065405	0.152912	0.153236	0.145802	0.131154	0.141769	0.080574	0.077785
63	0.165168	0.201133	0.380976	0.211684	0.133678	0.156536	0.300339	0.144257	0.195614	0.509599	0.644845	0.528096	0.247035	0.156859	0.090076	0.040588	0.117787	0.126867	0.456844	0.531006	0.162837	0.315220	0.242913	0.139183	0.226957	0.259655	0.980008	0.284628	0.134038	0.307057	0.067619	0.102735	0.152965	0.071776	0.768627	0.513497	0.175369	0.102845	0.371201	0.097732	0.061074	0.168069	0.150173	0.122831	0.123278	0.137952	0.083418	0.080392
64	0.157369	0.204523	0.315849	0.161545	0.133425	0.154482	0.336175	0.144891	0.173752	0.376572	0.431241	0.533899	0.241144	0.161323	0.107849	0.041568	0.120985	0.133120	0.466394	0.507184	0.151196	0.322641	0.284005	0.158066	0.227679	0.267504	0.898263	0.342763	0.136729	0.306959	0.079223	0.109771	0.157383	0.093799	0.818039	0.528009	0.162557	0.108382	0.380971	0.112794	0.059148	0.173350	0.142242	0.121456	0.115793	0.128276	0.208215	0.080358
65	0.113872	0.206228	0.297356	0.117990	0.141444	0.146322	0.340464	0.129336	0.169167	0.339945	0.390364	0.528849	0.230805	0.162737	0.118493	0.044597	0.123839	0.152829	0.407244	0.492557	0.139757	0.327779	0.355446	0.161514	0.227162	0.263071	0.880693	0.360376	0.142495	0.304131	0.250711	0.111690	0.161384	0.126349	0.834248	0.540279	0.158531	0.145926	0.409903	0.115686	0.076713	0.171695	0.134565	0.108842	0.102912	0.104990	0.327174	0.081602
66	0.099800	0.208490	0.289219	0.094958	0.153144	0.149907	0.367742	0.097743	0.121598	0.193966	0.243255	0.497892	0.229443	0.182614	0.124486	0.064508	0.114183	0.164791	0.347199	0.487655	0.138087	0.350869	0.411428	0.176570	0.225613	0.253796	0.682136	0.364967	0.155325	0.276718	0.424014	0.112056	0.163423	0.136013	0.836193	0.544865	0.150121	0.173771	0.479133	0.116338	0.118822	0.171311	0.143505	0.090452	0.136879	0.114326	0.395274	0.088106
67	0.098788	0.202379	0.285315	0.088891	0.184374	0.227687	0.368998	0.083739	0.114457	0.147005	0.226423	0.393059	0.233319	0.205786	0.124726	0.098979	0.098798	0.172811	0.340558	0.487109	0.137962	0.372356	0.438839	0.228874	0.220745	0.236981	0.348964	0.365204	0.165189	0.209499	0.442387	0.112555	0.162064	0.137520	0.802832	0.513720	0.126741	0.178915	0.505090	0.122322	0.152429	0.150462	0.199453	0.131602	0.237895	0.139229	0.417318	0.095842
68	0.078954	0.182082	0.239310	0.076962	0.188789	0.255720	0.361837	0.093694	0.118100	0.107352	0.221698	0.338888	0.233584	0.216920	0.124460	0.118442	0.093725	0.195266	0.349078	0.467961	0.140623	0.380687	0.448020	0.273384	0.215973	0.223720	0.173887	0.378628	0.170072	0.189378	0.489939	0.112731	0.163027	0.138167	0.743289	0.459328	0.120684	0.182923	0.508768	0.122347	0.162426	0.116147	0.237803	0.211940	0.257899	0.154965	0.422224	0.117156
69	0.069482	0.163262	0.154209	0.050877	0.231562	0.266672	0.382452	0.102172	0.121742	0.104867	0.222076	0.337105	0.231521	0.235207	0.133242	0.134034	0.133657	0.197988	0.350556	0.421982	0.142223	0.381810	0.448752	0.298078	0.217947	0.223865	0.189303	0.426660	0.169524	0.189769	0.587149	0.112953	0.166112	0.134478	0.725759	0.429238	0.122271	0.204184	0.509122	0.121187	0.164150	0.109856	0.274799	0.261525	0.255434	0.165074	0.471976	0.155986
70	0.069541	0.152345	0.116876	0.031771	0.246353	0.300473	0.464336	0.100850	0.121320	0.105210	0.177072	0.281783	0.200251	0.268796	0.204132	0.139737	0.139057	0.200353	0.345326	0.446232	0.143656	0.381845	0.449499	0.306012	0.219265	0.245990	0.342255	0.510471	0.159428	0.186187	0.635625	0.125993	0.174074	0.130113	0.699640	0.444369	0.119679	0.229237	0.512059	0.120956	0.179023	0.129683	0.348973	0.271930	0.255765	0.206853	0.528274	0.181706
71	0.063467	0.143139	0.107887	0.040669	0.343725	0.301434	0.471715	0.103588	0.116949	0.199744	0.198980	0.176760	0.182873	0.266166	0.251606	0.140609	0.162185	0.208903	0.330919	0.505029	0.150825	0.381423	0.453799	0.311201	0.220830	0.236028	0.387956	0.599771	0.145187	0.184533	0.665016	0.164012	0.181886	0.131381	0.679700	0.466299	0.099312	0.237348	0.516568	0.131824	0.223887	0.145871	0.372625	0.333969	0.254346	0.210534	0.531547	0.183819
72	0.059846	0.121190	0.115110	0.067824	0.462558	0.299786	0.498680	0.098444	0.114807	0.292659	0.235610	0.237391	0.180629	0.259188	0.258639	0.144586	0.191561	0.212635	0.290328	0.511799	0.156320	0.379740	0.447771	0.314375	0.183735	0.243054	0.518365	0.645277	0.148170	0.184424	0.694694	0.193494	0.172716	0.138876	0.675707	0.453957	0.091323	0.237396	0.517040	0.148085	0.236062	0.132697	0.396790	0.341986	0.266906	0.247480	0.532141	0.182457
73	0.059544	0.119468	0.114722	0.093753	0.517916	0.344956	0.514171	0.117130	0.115599	0.302146	0.243323	0.315629	0.190666	0.262306	0.259793	0.144467	0.218505	0.215807	0.327380	0.504174	0.158559	0.381905	0.426931	0.311771	0.161975	0.237054	0.522099	0.613208	0.157351	0.184508	0.699107	0.248393	0.155809	0.149750	0.619518	0.432692	0.114838	0.247940	0.522819	0.154916	0.236500	0.164482	0.433879	0.343295	0.277382	0.359284	0.535030	0.180800
74	0.062091	0.109425	0.141142	0.097137	0.637201	0.378248	0.492513	0.149586	0.116214	0.334763	0.223966	0.327473	0.191379	0.261154	0.270411	0.144301	0.224222	0.206648	0.411451	0.509206	0.152163	0.371989	0.432113	0.316833	0.159194	0.237367	0.595783	0.630152	0.154801	0.163659	0.748555	0.307493	0.142261	0.154294	0.518206	0.410888	0.118533	0.258661	0.502231	0.155571	0.230727	0.185991	0.444055	0.362124	0.296435	0.474702	0.539659	0.195853
75	0.099804	0.109701	0.196423	0.163392	0.643384	0.389474	0.470573	0.184726	0.110399	0.346170	0.216978	0.455425	0.182553	0.266427	0.270595	0.144966	0.222804	0.173499	0.414044	0.552272	0.132661	0.337767	0.451665	0.351585	0.170533	0.237299	0.661666	0.673059	0.163733	0.116643	0.824470	0.322418	0.130722	0.155218	0.407967	0.380473	0.123862	0.262179	0.453839	0.171832	0.216201	0.234033	0.448385	0.377114	0.304220	0.503395	0.538321	0.254514
76	0.133799	0.116057	0.212679	0.333132	0.644040	0.400090	0.517564	0.200182	0.103344	0.347294	0.223078	0.531953	0.177532	0.280113	0.270244	0.149879	0.232348	0.165135	0.470127	0.583715	0.112160	0.268849	0.484481	0.396593	0.186028	0.237020	0.699876	0.695862	0.179320	0.143658	0.961190	0.323991	0.130586	0.146411	0.321142	0.347692	0.137214	0.265158	0.395592	0.205827	0.204470	0.258243	0.427634	0.367087	0.349283	0.517757	0.538244	0.301838
77	0.170722	0.128888	0.352604	0.531741	0.639987	0.423272	0.586309	0.206570	0.106779	0.368123	0.222513	0.536869	0.179218	0.292396	0.269035	0.160507	0.235919	0.154417	0.479228	0.583583	0.119701	0.258034	0.569677	0.446111	0.185005	0.236565	0.710387	0.697113	0.176009	0.154573	1.146426	0.327083	0.126115	0.118952	0.272578	0.321803	0.162654	0.261475	0.397347	0.244892	0.197925	0.260424	0.400330	0.323445	0.400699	0.542864	0.533761	0.319577
78	0.174152	0.143191	0.412361	0.720813	0.638633	0.395864	0.619202	0.211236	0.100479	0.374168	0.289166	0.536203	0.255598	0.315571	0.283118	0.162062	0.232968	0.129408	0.474017	0.578513	0.128502	0.253273	0.572596	0.477550	0.178058	0.222275	0.726918	0.705861	0.175366	0.157395	1.149627	0.336585	0.126045	0.105202	0.269629	0.309237	0.191105	0.246798	0.382295	0.287467	0.196518	0.261163	0.386609	0.310093	0.444074	0.560342	0.522041	0.320830
79	0.198045	0.164390	0.454192	0.812426	0.644321	0.381340	0.630276	0.208696	0.109146	0.341151	0.372968	0.542178	0.365554	0.353472	0.301127	0.173908	0.210715	0.128378	0.471357	0.557300	0.133363	0.222954	0.535312	0.483716	0.194377	0.197965	0.730472	0.722102	0.183002	0.157319	1.123957	0.344074	0.126942	0.102988	0.271196	0.312486	0.198136	0.225485	0.296164	0.328133	0.176398	0.255238	0.327548	0.310942	0.492257	0.592102	0.477161	0.330665
80	0.290430	0.174224	0.533677	0.824482	0.636582	0.392699	0.648513	0.217113	0.098816	0.258560	0.358016	0.561754	0.421331	0.379617	0.297974	0.181573	0.213073	0.120460	0.473498	0.514729	0.132849	0.182000	0.516914	0.464674	0.213552	0.154890	0.682079	0.683727	0.177396	0.177517	1.215423	0.346407	0.122863	0.101231	0.272486	0.329315	0.198495	0.223774	0.240236	0.350987	0.125602	0.247342	0.309808	0.276561	0.511127	0.615090	0.467536	0.376920
81	0.314913	0.179842	0.548095	0.838007	0.631526	0.368293	0.691114	0.247242	0.090554	0.242826	0.369978	0.667576	0.429296	0.368563	0.297670	0.167999	0.193973	0.102510	0.475151	0.491085	0.144779	0.160438	0.523556	0.440500	0.212413	0.141079	0.642855	0.607479	0.175212	0.204399	1.297364	0.382048	0.123624	0.101088	0.354149	0.342428	0.209538	0.221794	0.230629	0.356615	0.136734	0.243386	0.274235	0.279849	0.511341	0.615128	0.479557	0.421153
82	0.332781	0.188608	0.554219	0.910321	0.599220	0.432395	0.749408	0.255061	0.109020	0.199859	0.457578	0.714136	0.427568	0.360585	0.298467	0.153235	0.162401	0.086177	0.464795	0.500517	0.163696	0.157349	0.539205	0.436758	0.216174	0.109695	0.577423	0.579701	0.188382	0.216869	1.322026	0.492071	0.112735	0.100755	0.374628	0.321621	0.237737	0.202009	0.229151	0.363281	0.144087	0.219565	0.270160	0.291665	0.563087	0.615304	0.440233	0.452752
83	0.334609	0.215394	0.574092	1.036722	0.513248	0.473697	0.766548	0.261822	0.118532	0.162658	0.563907	0.656179	0.425161	0.351977	0.315865	0.145836	0.129239	0.080941	0.412317	0.509425	0.180837	0.160825	0.556863	0.470235	0.240658	0.066992	0.563688	0.580629	0.203278	0.222936	1.323548	0.603771	0.100318	0.100690	0.383242	0.280491	0.248048	0.172321	0.223981	0.405498	0.144458	0.201296	0.257213	0.337366	0.570825	0.607667	0.371757	0.484920
84	0.342721	0.263955	0.576999	1.157792	0.549931	0.486080	0.759129	0.259546	0.165262	0.156375	0.586285	0.618676	0.417707	0.327313	0.393074	0.152567	0.117273	0.083956	0.341422	0.553049	0.182690	0.160950	0.566352	0.520155	0.261963	0.081438	0.478264	0.524218	0.211203	0.224657	1.312334	0.659577	0.095405	0.099495	0.410173	0.281250	0.249252	0.158377	0.212817	0.461767	0.132958	0.134486	0.235630	0.377850	0.570800	0.613700	0.366121	0.508468
85	0.343827	0.289837	0.562043	1.207784	0.377287	0.464129	0.749224	0.242406	0.180226	0.145986	0.635396	0.635048	0.416766	0.325176	0.400773	0.174481	0.111195	0.069422	0.397502	0.537037	0.177742	0.195622	0.567218	0.558696	0.264530	0.086850	0.404340	0.463595	0.200132	0.224425	1.300409	0.672740	0.114628	0.142206	0.430944	0.329160	0.248394	0.169100	0.210144	0.531042	0.123924	0.092513	0.246657	0.384553	0.564394	0.611375	0.364685	0.514519
86	0.334567	0.302814	0.560534	1.206901	0.370159	0.486944	0.748332	0.218015	0.222359	0.145165	0.628117	0.665200	0.427524	0.326501	0.394229	0.187742	0.093702	0.072849	0.473227	0.506048	0.172614	0.272850	0.566454	0.579001	0.258920	0.090799	0.354932	0.447077	0.199832	0.225115	1.297026	0.653550	0.133643	0.141719	0.424505	0.388474	0.238265	0.168257	0.192327	0.592037	0.125546	0.081646	0.257226	0.385849	0.558049	0.556544	0.361232	0.516479
87	0.321564	0.300985	0.552392	1.171396	0.364213	0.482029	0.725203	0.200450	0.233823	0.144245	0.582999	0.686086	0.430259	0.352638	0.429576	0.189334	0.086749	0.071604	0.488795	0.537684	0.171169	0.323737	0.552075	0.579971	0.259209	0.089447	0.386802	0.452875	0.204830	0.223683	1.262758	0.629715	0.196388	0.142327	0.411294	0.431339	0.234717	0.152548	0.174866	0.620966	0.136958	0.073524	0.240184	0.374774	0.549011	0.463134	0.352451	0.514037
88	0.306112	0.292980	0.482954	1.088497	0.366041	0.464299	0.668117	0.197792	0.231520	0.143174	0.599044	0.669752	0.448538	0.489369	0.488010	0.237193	0.103080	0.081840	0.539156	0.559648	0.173800	0.316182	0.528070	0.557543	0.255007	0.098085	0.361095	0.409970	0.220102	0.204010	1.215703	0.623806	0.229031	0.141583	0.450786	0.440672	0.234523	0.146698	0.169484	0.621398	0.150555	0.041622	0.226422	0.425491	0.543565	0.422707	0.351014	0.491218
89	0.306200	0.279963	0.474673	0.981655	0.363359	0.454797	0.615653	0.197030	0.233192	0.155196	0.589675	0.520491	0.476288	0.649915	0.541086	0.348936	0.114871	0.080411	0.600983	0.559864	0.178917	0.312885	0.499017	0.521088	0.274304	0.123620	0.500694	0.332357	0.231640	0.182235	1.074101	0.624058	0.229391	0.167881	0.475691	0.444265	0.227314	0.141474	0.156332	0.609601	0.146007	0.045490	0.223568	0.466354	0.518938	0.413772	0.350491	0.463769
90	0.274074	0.270020	0.406657	0.932872	0.347462	0.447482	0.591418	0.203003	0.231477	0.158272	0.573394	0.469851	0.489479	0.649251	0.576514	0.434141	0.116558	0.079844	0.626227	0.556830	0.193641	0.316339	0.380725	0.473833	0.323998	0.156841	0.711568	0.340493	0.236278	0.176257	0.910363	0.622821	0.236281	0.182027	0.475984	0.475325	0.211859	0.143887	0.118889	0.592463	0.120192	0.045633	0.226304	0.468314	0.478958	0.377888	0.322465	0.450398
91	0.189609	0.269540	0.317974	0.939919	0.327583	0.431334	0.580940	0.203410	0.235936	0.161401	0.536063	0.511911	0.491266	0.654338	0.597863	0.464314	0.120027	0.088590	0.641836	0.549304	0.231103	0.333954	0.297410	0.439223	0.344571	0.171716	0.775481	0.385366	0.227381	0.174129	0.887642	0.618441	0.252405	0.235932	0.490967	0.511733	0.183034	0.133975	0.081987	0.573497	0.119755	0.066195	0.291141	0.481163	0.436619	0.349188	0.215541	0.451114
92	0.153754	0.265840	0.309856	0.930984	0.324071	0.428606	0.465106	0.172570	0.207905	0.162317	0.581046	0.494682	0.479358	0.654856	0.603972	0.466246	0.150360	0.105945	0.641891	0.555817	0.232449	0.341704	0.290672	0.429043	0.342934	0.174969	0.801623	0.374962	0.216059	0.171536	0.845815	0.615262	0.276592	0.288567	0.504779	0.527688	0.170109	0.126255	0.057355	0.553942	0.131315	0.077054	0.473758	0.445138	0.380484	0.292610	0.199308	0.449036
93	0.119752	0.258509	0.288058	0.853143	0.323839	0.374545	0.325719	0.167744	0.198265	0.138825	0.520515	0.461067	0.389333	0.646267	0.592516	0.463371	0.176748	0.108966	0.632463	0.532402	0.238168	0.342631	0.281817	0.429210	0.365859	0.252690	0.860020	0.365343	0.217776	0.143657	0.675391	0.615230	0.277853	0.298039	0.462655	0.525692	0.167637	0.122338	0.056360	0.541775	0.132246	0.091004	0.481890	0.412288	0.284928	0.227453	0.169103	0.417640
94	0.114771	0.230304	0.249293	0.686237	0.310526	0.310546	0.217276	0.157019	0.150469	0.108524	0.515884	0.426019	0.323591	0.642874	0.591132	0.458856	0.224733	0.109770	0.640947	0.450705	0.230244	0.343043	0.252337	0.431441	0.409102	0.272397	0.875623	0.374761	0.217913	0.112510	0.453486	0.581590	0.290424	0.303536	0.459677	0.525766	0.155457	0.126074	0.054746	0.541861	0.130791	0.104640	0.486019	0.435229	0.268517	0.232989	0.115599	0.374639
95	0.087498	0.175656	0.247103	0.488010	0.203851	0.244181	0.175257	0.149470	0.126975	0.109334	0.510170	0.450889	0.287989	0.646832	0.590849	0.459545	0.327696	0.118932	0.619467	0.501209	0.219748	0.349923	0.215239	0.422385	0.417666	0.277016	0.906398	0.413922	0.205019	0.090819	0.275551	0.479737	0.309049	0.309975	0.458355	0.532408	0.103558	0.127902	0.053484	0.543740	0.145900	0.105918	0.548831	0.437494	0.118160	0.233817	0.097794	0.329196
96	0.081285	0.137130	0.240415	0.397387	0.123250	0.222890	0.173167	0.154780	0.172076	0.126236	0.535328	0.459170	0.285995	0.646767	0.591287	0.461941	0.356970	0.113362	0.625193	0.536489	0.217072	0.352766	0.161150	0.383389	0.416058	0.275731	0.900273	0.436129	0.189885	0.101025	0.198566	0.333691	0.324202	0.317092	0.455947	0.521293	0.069916	0.132333	0.049045	0.520553	0.136854	0.106371	0.625573	0.445232	0.050393	0.230082	0.071836	0.271452
