	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_01.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_03.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_04.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_05.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_06.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_08.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_09.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_10.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_11.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d	111_F_P_sh_R_D_A_13.c3d
52	0.060161	0.283874	0.452855	0.219579	0.064260	0.115317	0.102399	0.186798	0.154329	0.232440	0.699662	0.663430	0.088882	0.081386	0.226399	0.231696	0.226985	0.291145	0.797756	1.050508	0.071256	0.143523	0.152010	0.163213	0.139604	0.269544	0.502773	0.724914	0.081372	0.139815	0.368289	0.230772	0.212827	0.309745	0.721672	0.992970	0.078093	0.100367	0.297383	0.252728	0.210091	0.178185	0.895863	0.655559	0.086343	0.220567	0.169058	0.222914	0.109880	0.107994	0.634084	0.683030	0.089883	0.188336	0.222388	0.288202	0.142059	0.218293	0.900921	0.928286	0.061084	0.083285	0.309313	0.225528	0.170931	0.292967	0.792326	1.066839	0.081874	0.103898	0.187727	0.268727	0.116814	0.190706	0.527407	0.597759	0.118527	0.172098	0.283720	0.219733
53	0.058451	0.283642	0.390182	0.222881	0.065239	0.113404	0.106881	0.178237	0.161204	0.213781	0.901194	0.641055	0.079518	0.086449	0.220569	0.224537	0.221657	0.246570	0.832290	1.034642	0.070011	0.135658	0.151703	0.183345	0.139791	0.268070	0.478043	0.759419	0.079469	0.144709	0.367239	0.209745	0.198839	0.267366	0.685579	1.005836	0.078605	0.097690	0.296183	0.197951	0.210070	0.186084	0.877154	0.574417	0.077643	0.210874	0.163394	0.230448	0.118654	0.134822	0.676193	0.688633	0.089689	0.174760	0.218245	0.293527	0.140253	0.226917	0.961909	0.959866	0.057896	0.078820	0.311846	0.241673	0.178817	0.289333	0.877200	1.053388	0.088820	0.120278	0.232239	0.293900	0.120136	0.191253	0.543970	0.599865	0.112200	0.170608	0.285208	0.215806
54	0.054118	0.259410	0.367024	0.188019	0.066075	0.112331	0.112137	0.170580	0.154704	0.176221	0.960051	0.646475	0.077374	0.109488	0.213478	0.227017	0.209085	0.246521	0.848297	0.989339	0.070032	0.125985	0.151750	0.186072	0.150067	0.258364	0.476095	0.877229	0.080543	0.139514	0.366745	0.195836	0.191050	0.266106	0.654344	0.995727	0.072039	0.088337	0.275427	0.138691	0.210827	0.197716	0.913281	0.465012	0.081661	0.208198	0.164305	0.237538	0.139298	0.149955	0.737859	0.690281	0.090388	0.161273	0.210476	0.292996	0.135766	0.230670	0.987508	0.974906	0.071668	0.078501	0.336693	0.245737	0.178809	0.271949	0.977067	1.059466	0.097125	0.124908	0.273050	0.297352	0.114179	0.177757	0.518248	0.600136	0.103486	0.177744	0.285941	0.211642
55	0.060956	0.203285	0.346013	0.143404	0.067855	0.112702	0.113293	0.165413	0.139671	0.131271	0.942833	0.643456	0.078585	0.150108	0.200844	0.234190	0.201899	0.251430	0.852578	0.951380	0.061803	0.125094	0.150329	0.182597	0.150123	0.236484	0.474492	0.935166	0.081845	0.134873	0.369025	0.175040	0.189534	0.277159	0.680615	0.892182	0.062355	0.084439	0.258028	0.108256	0.207061	0.197562	0.959008	0.393431	0.091362	0.204441	0.179784	0.235539	0.146790	0.149136	0.824898	0.688644	0.089835	0.134852	0.210980	0.261664	0.134331	0.229645	0.979210	0.973879	0.090594	0.085405	0.340202	0.245411	0.178891	0.261481	0.974833	1.127881	0.092917	0.138116	0.271301	0.297536	0.099608	0.164391	0.496244	0.613829	0.097092	0.181438	0.283110	0.211559
56	0.055443	0.235281	0.238074	0.139531	0.070858	0.116312	0.111341	0.158169	0.128122	0.115499	0.923512	0.635539	0.080442	0.175987	0.168301	0.232596	0.198194	0.248570	0.832104	0.927448	0.056323	0.124686	0.148163	0.164751	0.154221	0.241106	0.512603	0.943993	0.083845	0.128171	0.367373	0.168143	0.197703	0.340619	0.726617	0.837586	0.063842	0.084667	0.271201	0.095991	0.199173	0.206646	1.002427	0.436313	0.099911	0.200718	0.205785	0.240989	0.145166	0.148914	0.858215	0.711510	0.089774	0.137016	0.213208	0.219161	0.131621	0.227999	0.954498	0.937464	0.094323	0.085480	0.340598	0.248822	0.184893	0.275982	1.014069	1.150334	0.085665	0.156645	0.270870	0.297480	0.097444	0.146079	0.481957	0.595178	0.096131	0.156042	0.282011	0.209342
57	0.056000	0.210605	0.172771	0.095023	0.072695	0.118064	0.108849	0.157664	0.134927	0.128267	0.923570	0.593870	0.081238	0.305734	0.139206	0.224806	0.176831	0.236055	0.763280	0.920816	0.057864	0.125087	0.152674	0.162635	0.177589	0.256908	0.644025	0.915874	0.087939	0.128062	0.351862	0.169970	0.197578	0.370361	0.716498	0.833506	0.064964	0.087722	0.286451	0.099249	0.197649	0.231882	1.031259	0.478262	0.093953	0.157203	0.208758	0.250209	0.154476	0.156891	0.861762	0.719588	0.088102	0.141611	0.209398	0.201589	0.131495	0.230223	0.956940	0.858492	0.093912	0.085888	0.334436	0.252003	0.192700	0.285468	1.050463	1.108121	0.082132	0.178963	0.271851	0.295616	0.102644	0.124885	0.474704	0.563796	0.093060	0.152513	0.281583	0.206973
58	0.062467	0.213670	0.170569	0.086523	0.071097	0.124544	0.106852	0.176245	0.134176	0.128384	0.930390	0.564679	0.086998	0.308217	0.137341	0.216429	0.174606	0.263853	0.737488	0.924567	0.060261	0.121400	0.178541	0.161209	0.189539	0.264442	0.771988	0.888427	0.094770	0.131835	0.326335	0.216510	0.171609	0.365092	0.625962	0.839715	0.066449	0.092062	0.288816	0.108319	0.194101	0.241791	1.036945	0.529973	0.089116	0.146474	0.208254	0.251886	0.153944	0.163235	0.870391	0.708172	0.084135	0.138737	0.201039	0.200813	0.133453	0.241965	0.952867	0.842193	0.094996	0.089430	0.329358	0.251712	0.194956	0.287831	1.086312	1.007667	0.082527	0.195783	0.265805	0.293908	0.103602	0.122505	0.474847	0.558338	0.085785	0.143471	0.281810	0.190579
59	0.069114	0.228336	0.196515	0.088590	0.071390	0.115401	0.107326	0.185671	0.135160	0.133192	0.909448	0.562495	0.089688	0.310168	0.140603	0.215474	0.174175	0.251368	0.744791	0.921306	0.064779	0.109910	0.178293	0.160787	0.197688	0.267409	0.832060	0.960732	0.096536	0.163071	0.304890	0.268820	0.156925	0.372663	0.498512	0.755039	0.065929	0.095638	0.289683	0.111173	0.186852	0.246195	1.024958	0.584278	0.089086	0.109929	0.216784	0.248486	0.155471	0.170182	0.892708	0.698606	0.081326	0.141582	0.170598	0.204033	0.146322	0.269646	0.937383	0.846023	0.095621	0.110150	0.325003	0.251579	0.194979	0.281054	1.106527	0.876155	0.082840	0.195037	0.263066	0.293430	0.106742	0.128187	0.449993	0.578488	0.080050	0.140046	0.282071	0.180043
60	0.073987	0.228881	0.207465	0.101828	0.073563	0.108203	0.105195	0.188834	0.140969	0.145244	0.900227	0.563196	0.090208	0.318340	0.138719	0.193485	0.172124	0.251792	0.750352	0.859726	0.064422	0.105743	0.181194	0.164463	0.201424	0.267820	0.832955	1.040164	0.092852	0.192171	0.299708	0.284925	0.157698	0.376534	0.488480	0.660775	0.065498	0.094794	0.288893	0.109578	0.192000	0.258934	1.020897	0.609354	0.087739	0.105647	0.224801	0.246018	0.152701	0.172654	0.917764	0.654815	0.084617	0.153613	0.154601	0.184773	0.150844	0.291203	0.855522	0.838393	0.096135	0.125125	0.335204	0.246127	0.191454	0.268188	1.074545	0.838227	0.076363	0.196149	0.256051	0.277517	0.103945	0.123838	0.413266	0.596538	0.079665	0.135732	0.284287	0.175642
61	0.075137	0.229421	0.203238	0.114349	0.069897	0.090278	0.096661	0.188963	0.148125	0.152938	0.902347	0.558996	0.084573	0.323282	0.135668	0.145751	0.168545	0.248576	0.748904	0.786331	0.065395	0.114966	0.208399	0.161349	0.201002	0.267842	0.785791	1.060854	0.084886	0.190836	0.290772	0.280209	0.154350	0.370566	0.498851	0.606350	0.062455	0.077199	0.280710	0.113363	0.196744	0.266927	1.046532	0.596425	0.086085	0.104415	0.219504	0.256306	0.153550	0.173983	0.940158	0.627182	0.080174	0.140711	0.162780	0.150898	0.152822	0.294208	0.815036	0.842185	0.096543	0.159608	0.362523	0.219416	0.172802	0.248723	1.033054	0.857051	0.071750	0.196965	0.253512	0.229365	0.103974	0.119622	0.434972	0.602136	0.077975	0.132857	0.273863	0.184302
62	0.075606	0.229309	0.264475	0.116663	0.062170	0.077279	0.098185	0.185685	0.149220	0.149784	0.865601	0.527454	0.082375	0.323478	0.125568	0.116290	0.169375	0.250480	0.756471	0.708615	0.062459	0.106307	0.211303	0.157596	0.198293	0.267896	0.786665	1.038735	0.071402	0.180914	0.210975	0.279859	0.137830	0.361276	0.524560	0.586682	0.060662	0.116696	0.278905	0.116143	0.196018	0.268357	1.057808	0.591882	0.083832	0.092128	0.213260	0.257707	0.153899	0.169951	0.935362	0.621875	0.075603	0.136646	0.185883	0.155786	0.151234	0.287315	0.753759	0.793810	0.097412	0.161285	0.367515	0.189756	0.150078	0.225071	0.962020	0.932538	0.071847	0.205588	0.246294	0.224162	0.106013	0.121097	0.524984	0.557790	0.076668	0.132410	0.254829	0.209030
63	0.064882	0.179907	0.291766	0.160686	0.055564	0.075447	0.102312	0.177423	0.149144	0.146799	0.843074	0.454028	0.081350	0.323417	0.120524	0.112872	0.163452	0.241581	0.779792	0.644850	0.056653	0.101170	0.211929	0.150048	0.199141	0.261359	0.809154	1.019277	0.070917	0.179973	0.183910	0.287015	0.133490	0.351469	0.569914	0.577412	0.063768	0.141170	0.267576	0.125419	0.195677	0.266947	1.050834	0.594280	0.085444	0.092648	0.226172	0.243404	0.153963	0.165198	0.903830	0.610969	0.078216	0.135559	0.238478	0.150511	0.150400	0.274979	0.751826	0.750418	0.096694	0.164265	0.359145	0.178147	0.127489	0.209396	0.915427	0.948332	0.071975	0.212702	0.247052	0.231877	0.096284	0.121021	0.530411	0.499424	0.070787	0.131112	0.251347	0.212011
64	0.058147	0.157489	0.291745	0.179583	0.054090	0.075201	0.115737	0.172279	0.148153	0.160132	0.838643	0.375574	0.081401	0.333450	0.126179	0.109036	0.147178	0.230381	0.698948	0.641361	0.054946	0.102347	0.212677	0.155731	0.201658	0.234313	0.838398	1.012310	0.070822	0.179834	0.189794	0.334862	0.121371	0.348160	0.628439	0.622262	0.071286	0.185158	0.233707	0.157001	0.190120	0.260110	1.007288	0.617245	0.084863	0.092213	0.239944	0.236089	0.153154	0.165006	0.886149	0.576602	0.079110	0.167760	0.258926	0.158550	0.129120	0.244723	0.750489	0.729290	0.090989	0.163185	0.336748	0.173533	0.124055	0.207076	0.913926	0.897315	0.071485	0.216773	0.246072	0.213035	0.095537	0.122776	0.531933	0.495662	0.061107	0.135996	0.201608	0.207737
65	0.057971	0.151369	0.342830	0.194609	0.054824	0.077108	0.138737	0.174211	0.149181	0.164093	0.828743	0.321240	0.081622	0.336964	0.101776	0.107210	0.140583	0.228225	0.590766	0.684502	0.055791	0.099947	0.214733	0.143466	0.204470	0.193549	0.859461	1.015665	0.074060	0.200842	0.180485	0.368836	0.121177	0.344689	0.639755	0.649709	0.071660	0.216866	0.205670	0.173150	0.172333	0.250642	0.874459	0.617081	0.086842	0.094220	0.230317	0.240126	0.147731	0.163590	0.883250	0.550665	0.097973	0.231861	0.278702	0.179686	0.140550	0.230031	0.677904	0.722675	0.088024	0.171179	0.293285	0.167087	0.129774	0.209938	0.927927	0.882799	0.070711	0.216050	0.242688	0.196566	0.098273	0.120719	0.515187	0.533893	0.047357	0.141104	0.179397	0.201335
66	0.054608	0.135294	0.348206	0.198749	0.054401	0.088456	0.154113	0.192697	0.144900	0.166082	0.675342	0.348904	0.084351	0.343345	0.096025	0.099341	0.139533	0.227370	0.533178	0.669593	0.054961	0.097267	0.218306	0.109666	0.199189	0.169436	0.887662	1.018595	0.080501	0.199827	0.175967	0.390313	0.128613	0.354544	0.664802	0.610386	0.076707	0.247982	0.204535	0.183983	0.162915	0.259070	0.722996	0.618681	0.088201	0.094537	0.245190	0.256276	0.134921	0.160133	0.876052	0.530007	0.109408	0.240678	0.303108	0.195254	0.152248	0.221314	0.570724	0.719675	0.095057	0.177194	0.270144	0.170839	0.136250	0.212026	0.964036	0.873997	0.066817	0.210553	0.242060	0.159323	0.097839	0.116617	0.556764	0.578623	0.053575	0.141533	0.230978	0.202723
67	0.051179	0.146444	0.325055	0.218731	0.052627	0.112295	0.155426	0.219101	0.139853	0.166907	0.425193	0.350566	0.090203	0.345528	0.097049	0.116684	0.139014	0.222808	0.526211	0.550831	0.054514	0.167699	0.218536	0.095058	0.199004	0.165686	0.900177	1.024012	0.078913	0.200028	0.192809	0.400538	0.140249	0.375672	0.665589	0.524533	0.076173	0.249949	0.228361	0.194617	0.190363	0.273041	0.700341	0.612617	0.094657	0.096138	0.316169	0.265551	0.131038	0.160924	0.874969	0.548264	0.114723	0.252494	0.312612	0.226831	0.143525	0.221573	0.572407	0.723423	0.101611	0.178341	0.285347	0.155267	0.130610	0.199903	1.000706	0.862762	0.048529	0.200008	0.181730	0.149144	0.098635	0.103367	0.559817	0.586944	0.057817	0.144829	0.236827	0.208563
68	0.061726	0.156005	0.320823	0.215054	0.051357	0.149681	0.154330	0.242527	0.138789	0.155522	0.357565	0.351980	0.086490	0.338897	0.113927	0.124994	0.143704	0.219394	0.559660	0.481907	0.053387	0.168449	0.217177	0.093709	0.193599	0.164802	0.895009	0.955098	0.078410	0.203477	0.225888	0.410652	0.132187	0.388673	0.619144	0.508053	0.075703	0.250646	0.227371	0.195170	0.204254	0.286199	0.690414	0.614279	0.104965	0.101054	0.398824	0.250038	0.127221	0.145800	0.848697	0.559545	0.125432	0.294357	0.351644	0.242877	0.163123	0.235134	0.626579	0.717432	0.094993	0.178413	0.254352	0.140083	0.110976	0.179848	0.947927	0.889801	0.040866	0.218890	0.160881	0.162071	0.099834	0.094678	0.537691	0.587783	0.059239	0.136105	0.238779	0.211133
69	0.065745	0.170645	0.312002	0.212546	0.053116	0.197208	0.172661	0.262970	0.139011	0.156340	0.363959	0.406330	0.073162	0.242389	0.110975	0.126525	0.143516	0.207693	0.598227	0.493160	0.052518	0.173985	0.217125	0.094267	0.192492	0.167860	0.898583	0.841657	0.079144	0.224525	0.235563	0.418350	0.115360	0.340073	0.620173	0.600733	0.076295	0.250845	0.258986	0.203272	0.196004	0.288579	0.643613	0.613197	0.104940	0.120048	0.447088	0.266991	0.109293	0.139048	0.786141	0.552475	0.136145	0.311218	0.387086	0.245715	0.169222	0.237902	0.610923	0.707709	0.081146	0.176765	0.246573	0.142436	0.121506	0.176409	0.855519	0.883914	0.041172	0.221448	0.160059	0.166338	0.108666	0.094603	0.533022	0.594047	0.058979	0.127033	0.244605	0.218970
70	0.076145	0.182055	0.250180	0.201542	0.053486	0.205647	0.205799	0.279626	0.122266	0.157094	0.374869	0.438667	0.066195	0.228183	0.109819	0.127080	0.121862	0.186337	0.561648	0.530960	0.054323	0.176310	0.225619	0.108934	0.192658	0.176404	0.902505	0.806355	0.079015	0.227239	0.265404	0.418223	0.105362	0.330849	0.620286	0.721708	0.073546	0.251201	0.331494	0.205484	0.197402	0.282716	0.569113	0.594956	0.094812	0.149775	0.442199	0.309874	0.094721	0.147183	0.700766	0.550039	0.138109	0.312449	0.406728	0.325129	0.168942	0.237566	0.630552	0.617615	0.081101	0.177810	0.244338	0.135953	0.136748	0.166858	0.848366	0.795094	0.041796	0.217450	0.168618	0.170415	0.112186	0.096848	0.544825	0.580901	0.059302	0.123635	0.245558	0.230805
71	0.076975	0.189894	0.235431	0.175454	0.054362	0.216330	0.222713	0.284667	0.109667	0.179467	0.471686	0.442219	0.058968	0.227691	0.121246	0.125611	0.116263	0.221651	0.509319	0.519833	0.056456	0.180965	0.214473	0.131710	0.178329	0.158041	0.853573	0.836024	0.073991	0.233134	0.273896	0.397275	0.100108	0.307709	0.626652	0.798028	0.072082	0.250180	0.338844	0.218786	0.216326	0.267240	0.518899	0.557432	0.089283	0.152694	0.433098	0.333508	0.112573	0.150701	0.652670	0.552126	0.137778	0.312705	0.410685	0.424755	0.168094	0.229089	0.644824	0.530900	0.081483	0.177132	0.248241	0.136598	0.126496	0.139088	0.781738	0.784780	0.035919	0.185913	0.164989	0.172661	0.121229	0.101704	0.567901	0.568602	0.061048	0.120903	0.277790	0.238104
72	0.076764	0.234513	0.209941	0.150707	0.053338	0.216033	0.234404	0.283126	0.114321	0.251072	0.594283	0.494941	0.058014	0.220836	0.129124	0.125656	0.122219	0.230381	0.511989	0.499555	0.052202	0.183275	0.207767	0.148642	0.159842	0.138626	0.751277	0.852935	0.076226	0.216985	0.283352	0.361001	0.096610	0.308068	0.666696	0.804282	0.071190	0.251541	0.353314	0.238507	0.247750	0.255423	0.482262	0.518532	0.091747	0.206042	0.449481	0.351084	0.114813	0.143422	0.642770	0.530651	0.137792	0.335329	0.410553	0.438392	0.160543	0.199424	0.641965	0.506414	0.079681	0.174278	0.245418	0.138662	0.115869	0.129026	0.721308	0.818258	0.035029	0.188978	0.203308	0.178688	0.115298	0.104873	0.612853	0.607866	0.060531	0.121053	0.293369	0.242841
73	0.072278	0.255879	0.129369	0.160597	0.049905	0.236456	0.237186	0.278514	0.110717	0.249396	0.683146	0.643324	0.058194	0.214073	0.129483	0.127100	0.122002	0.246023	0.529373	0.498018	0.058801	0.198009	0.230822	0.146970	0.151135	0.131299	0.781723	0.776406	0.080679	0.201931	0.288573	0.356432	0.102798	0.310941	0.721810	0.814606	0.071508	0.254160	0.439157	0.252813	0.318243	0.263106	0.492527	0.452647	0.097959	0.289983	0.487079	0.357568	0.107666	0.147182	0.632890	0.540799	0.163370	0.416284	0.426639	0.434277	0.148829	0.162223	0.621986	0.497864	0.077497	0.160370	0.249082	0.138504	0.115740	0.137498	0.669623	0.823680	0.031189	0.226328	0.211480	0.179544	0.113119	0.105044	0.716183	0.649747	0.060100	0.120158	0.292804	0.241782
74	0.075791	0.251890	0.108964	0.153846	0.047235	0.257990	0.239430	0.272697	0.097734	0.282077	0.688079	0.837795	0.056143	0.210438	0.139537	0.132688	0.122351	0.248642	0.565139	0.511973	0.063263	0.227018	0.205041	0.146755	0.141367	0.129553	0.751190	0.665292	0.082009	0.223746	0.286239	0.382489	0.117602	0.325799	0.779826	0.857447	0.073312	0.261191	0.466259	0.252964	0.417170	0.264026	0.519143	0.378406	0.107472	0.307105	0.514051	0.356334	0.113026	0.155608	0.571321	0.547724	0.209004	0.473310	0.484285	0.447523	0.146644	0.136563	0.601206	0.464848	0.076539	0.149899	0.235432	0.138625	0.116839	0.142986	0.663455	0.820827	0.033000	0.228134	0.212008	0.176966	0.109115	0.100857	0.744479	0.645827	0.059569	0.123475	0.288797	0.242578
75	0.077518	0.279882	0.128262	0.136153	0.048378	0.277092	0.240843	0.264576	0.096206	0.323768	0.682582	0.918172	0.059687	0.209794	0.154261	0.143991	0.162229	0.252042	0.532179	0.518643	0.071888	0.378657	0.194647	0.167315	0.142831	0.130154	0.742156	0.591904	0.101381	0.257466	0.295924	0.422780	0.123070	0.343678	0.764928	0.879912	0.073741	0.259755	0.465942	0.252669	0.499148	0.249095	0.498179	0.374501	0.133229	0.314960	0.534950	0.353174	0.131175	0.166367	0.498639	0.531837	0.214462	0.477865	0.492767	0.511825	0.147296	0.136652	0.592934	0.458013	0.075960	0.104319	0.189398	0.140290	0.123107	0.159259	0.672867	0.819487	0.034987	0.228051	0.210623	0.167295	0.109652	0.100976	0.743281	0.629603	0.063738	0.137130	0.296154	0.229100
76	0.068682	0.281224	0.160798	0.138941	0.048977	0.287294	0.239709	0.270347	0.130008	0.356079	0.754955	0.929503	0.058896	0.199675	0.145575	0.154871	0.186234	0.314148	0.499158	0.510825	0.076116	0.386418	0.195975	0.223988	0.147122	0.133818	0.750189	0.596753	0.118290	0.274753	0.303712	0.426363	0.134335	0.342618	0.702645	0.869376	0.073913	0.241882	0.468470	0.251028	0.584855	0.246889	0.450584	0.412383	0.152137	0.411701	0.551143	0.348966	0.142296	0.167418	0.435384	0.525750	0.219438	0.483824	0.475405	0.559035	0.148154	0.142121	0.590368	0.468045	0.075650	0.103809	0.169676	0.132168	0.131717	0.171307	0.695040	0.812142	0.034812	0.216615	0.209051	0.147371	0.109502	0.101799	0.733084	0.591782	0.065551	0.138844	0.300637	0.203757
77	0.063916	0.271835	0.241176	0.136430	0.047109	0.315265	0.240354	0.279556	0.161496	0.381843	0.968616	0.926149	0.059337	0.208645	0.150886	0.173643	0.225422	0.321063	0.496663	0.505565	0.081549	0.389460	0.209386	0.250451	0.149120	0.142105	0.731301	0.615655	0.125191	0.274258	0.310458	0.400740	0.144517	0.401500	0.722125	0.845271	0.069287	0.231832	0.475007	0.239665	0.635923	0.245829	0.431040	0.436214	0.161858	0.432949	0.553602	0.376673	0.141684	0.166455	0.428848	0.526728	0.231492	0.480444	0.476003	0.555333	0.151975	0.153729	0.592923	0.470829	0.076434	0.101464	0.170083	0.128551	0.138963	0.175493	0.702232	0.755884	0.034720	0.220644	0.221274	0.142521	0.108204	0.101893	0.673337	0.543405	0.065461	0.139899	0.300301	0.189857
78	0.060580	0.260527	0.242706	0.139804	0.045095	0.322484	0.244983	0.284436	0.177018	0.380424	1.133176	0.982808	0.052265	0.190059	0.156256	0.177031	0.245318	0.321047	0.500460	0.620458	0.084514	0.389831	0.228467	0.249534	0.143268	0.159351	0.685995	0.630177	0.127000	0.260217	0.318836	0.390871	0.153196	0.422480	0.729404	0.844223	0.061335	0.192309	0.475487	0.219834	0.637146	0.246723	0.423915	0.427367	0.163380	0.461446	0.543710	0.437260	0.141815	0.164656	0.449282	0.534194	0.227957	0.461839	0.461877	0.550948	0.152256	0.161282	0.598605	0.441811	0.078057	0.120433	0.168265	0.128790	0.151522	0.176010	0.700811	0.683359	0.034879	0.236654	0.235762	0.145811	0.105847	0.097539	0.646086	0.544561	0.063501	0.124955	0.300042	0.175749
79	0.063684	0.254090	0.269961	0.161503	0.045692	0.321833	0.255186	0.285658	0.178255	0.384044	1.173039	1.087278	0.041380	0.192584	0.156692	0.164996	0.314101	0.337882	0.511330	0.652872	0.083616	0.395387	0.252855	0.249003	0.123633	0.176438	0.684229	0.616107	0.123348	0.256883	0.328567	0.388529	0.152659	0.407260	0.699817	0.854041	0.051674	0.150113	0.473595	0.210215	0.657931	0.244017	0.402867	0.392428	0.163836	0.466683	0.543935	0.475391	0.140816	0.165660	0.487442	0.557340	0.223794	0.457369	0.449349	0.542211	0.129741	0.164342	0.580724	0.382508	0.076028	0.148629	0.169337	0.129677	0.153573	0.188441	0.707136	0.620786	0.036096	0.246860	0.242423	0.158460	0.103551	0.089614	0.644651	0.544692	0.055242	0.119908	0.267618	0.170279
80	0.066911	0.190000	0.282978	0.213310	0.045976	0.321444	0.259595	0.284366	0.187479	0.397733	1.177461	1.167197	0.037467	0.174224	0.160528	0.178018	0.515009	0.360515	0.528188	0.645201	0.084599	0.380929	0.303784	0.254641	0.119402	0.189877	0.687197	0.611870	0.136753	0.269155	0.334226	0.389739	0.172306	0.360225	0.726405	0.844834	0.040035	0.123525	0.469499	0.198390	0.664433	0.232350	0.423410	0.382985	0.162287	0.479120	0.543990	0.475630	0.140543	0.169637	0.484671	0.603997	0.220240	0.445756	0.440602	0.532999	0.135954	0.162799	0.557628	0.300565	0.068316	0.182821	0.163272	0.136479	0.156923	0.204203	0.695550	0.605168	0.035847	0.320835	0.229968	0.157325	0.098204	0.087075	0.643358	0.527604	0.048049	0.121629	0.227312	0.169925
81	0.065322	0.171896	0.348016	0.218174	0.052064	0.323105	0.261336	0.283606	0.208245	0.408378	1.187588	1.182278	0.051666	0.183926	0.165213	0.196391	0.550888	0.372060	0.616577	0.632739	0.089176	0.372072	0.311326	0.274518	0.127195	0.195210	0.682711	0.588407	0.153088	0.281918	0.360665	0.384597	0.176127	0.350655	0.726886	0.794087	0.044845	0.124558	0.466375	0.191519	0.660595	0.215396	0.455086	0.378811	0.170755	0.494008	0.531238	0.457037	0.141720	0.179743	0.482038	0.668766	0.214942	0.421663	0.407879	0.536625	0.128201	0.141003	0.437317	0.280493	0.060380	0.188060	0.124561	0.137585	0.162202	0.203590	0.622263	0.609861	0.036004	0.332827	0.232430	0.137507	0.098260	0.096472	0.612985	0.473714	0.045525	0.118475	0.229183	0.165101
