	113_F_P_sh_L_ND_A_01.c3d	113_F_P_sh_L_ND_A_01.c3d	113_F_P_sh_L_ND_A_01.c3d	113_F_P_sh_L_ND_A_01.c3d	113_F_P_sh_L_ND_A_01.c3d	113_F_P_sh_L_ND_A_01.c3d	113_F_P_sh_L_ND_A_01.c3d	113_F_P_sh_L_ND_A_01.c3d	113_F_P_sh_L_ND_A_02.c3d	113_F_P_sh_L_ND_A_02.c3d	113_F_P_sh_L_ND_A_02.c3d	113_F_P_sh_L_ND_A_02.c3d	113_F_P_sh_L_ND_A_02.c3d	113_F_P_sh_L_ND_A_02.c3d	113_F_P_sh_L_ND_A_02.c3d	113_F_P_sh_L_ND_A_02.c3d	113_F_P_sh_L_ND_A_03.c3d	113_F_P_sh_L_ND_A_03.c3d	113_F_P_sh_L_ND_A_03.c3d	113_F_P_sh_L_ND_A_03.c3d	113_F_P_sh_L_ND_A_03.c3d	113_F_P_sh_L_ND_A_03.c3d	113_F_P_sh_L_ND_A_03.c3d	113_F_P_sh_L_ND_A_03.c3d	113_F_P_sh_L_ND_A_04.c3d	113_F_P_sh_L_ND_A_04.c3d	113_F_P_sh_L_ND_A_04.c3d	113_F_P_sh_L_ND_A_04.c3d	113_F_P_sh_L_ND_A_04.c3d	113_F_P_sh_L_ND_A_04.c3d	113_F_P_sh_L_ND_A_04.c3d	113_F_P_sh_L_ND_A_04.c3d	113_F_P_sh_L_ND_A_05.c3d	113_F_P_sh_L_ND_A_05.c3d	113_F_P_sh_L_ND_A_05.c3d	113_F_P_sh_L_ND_A_05.c3d	113_F_P_sh_L_ND_A_05.c3d	113_F_P_sh_L_ND_A_05.c3d	113_F_P_sh_L_ND_A_05.c3d	113_F_P_sh_L_ND_A_05.c3d	113_F_P_sh_L_ND_A_06.c3d	113_F_P_sh_L_ND_A_06.c3d	113_F_P_sh_L_ND_A_06.c3d	113_F_P_sh_L_ND_A_06.c3d	113_F_P_sh_L_ND_A_06.c3d	113_F_P_sh_L_ND_A_06.c3d	113_F_P_sh_L_ND_A_06.c3d	113_F_P_sh_L_ND_A_06.c3d	113_F_P_sh_L_ND_A_08.c3d	113_F_P_sh_L_ND_A_08.c3d	113_F_P_sh_L_ND_A_08.c3d	113_F_P_sh_L_ND_A_08.c3d	113_F_P_sh_L_ND_A_08.c3d	113_F_P_sh_L_ND_A_08.c3d	113_F_P_sh_L_ND_A_08.c3d	113_F_P_sh_L_ND_A_08.c3d	113_F_P_sh_L_ND_A_09.c3d	113_F_P_sh_L_ND_A_09.c3d	113_F_P_sh_L_ND_A_09.c3d	113_F_P_sh_L_ND_A_09.c3d	113_F_P_sh_L_ND_A_09.c3d	113_F_P_sh_L_ND_A_09.c3d	113_F_P_sh_L_ND_A_09.c3d	113_F_P_sh_L_ND_A_09.c3d	113_F_P_sh_L_ND_A_10.c3d	113_F_P_sh_L_ND_A_10.c3d	113_F_P_sh_L_ND_A_10.c3d	113_F_P_sh_L_ND_A_10.c3d	113_F_P_sh_L_ND_A_10.c3d	113_F_P_sh_L_ND_A_10.c3d	113_F_P_sh_L_ND_A_10.c3d	113_F_P_sh_L_ND_A_10.c3d
26	0.456889	0.753637	0.919188	0.130572	0.325136	0.622451	0.227925	0.272779	0.523146	0.417137	0.303265	2.767626	0.083813	0.142390	0.156702	0.468121	0.370199	0.216917	0.259164	0.295798	0.195133	0.148576	0.195669	0.096229	0.202233	0.449072	0.674090	0.445502	0.395980	0.424264	0.298059	0.099895	0.506378	0.672288	0.802351	0.233757	0.299807	0.229835	0.153417	0.036729	0.416954	0.723465	0.504138	0.545912	0.367296	0.409041	0.162713	0.163962	0.602953	0.981989	0.854581	0.288834	0.375399	0.210590	0.246877	0.033209	0.396684	0.642140	0.726277	0.198271	0.713399	0.446186	0.334818	0.066537	0.390635	0.478193	0.353444	0.401663	0.340453	0.178497	0.243527	0.062572
27	0.494181	0.766396	0.907648	0.129409	0.245845	0.575559	0.225447	0.293193	0.500366	0.419825	0.302288	2.489999	0.086024	0.177466	0.164744	0.480526	0.389983	0.223160	0.258539	0.238115	0.204886	0.137093	0.196190	0.122366	0.201675	0.548769	0.673018	0.407298	0.389947	0.428101	0.227093	0.100193	0.436705	0.638983	0.736984	0.194570	0.234333	0.228079	0.143842	0.033827	0.421620	0.746132	0.505591	0.545273	0.350762	0.406855	0.185355	0.198778	0.608537	0.863095	0.892265	0.296562	0.361816	0.201809	0.234239	0.031530	0.434553	0.669545	0.736020	0.197790	0.713624	0.463779	0.359260	0.066775	0.396158	0.565140	0.352604	0.441484	0.338645	0.178797	0.208680	0.057832
28	0.507172	0.815068	0.881822	0.131270	0.196893	0.474467	0.236114	0.349425	0.508411	0.425946	0.286001	2.241861	0.093165	0.251680	0.229079	0.576230	0.443177	0.293284	0.261408	0.200181	0.182375	0.138388	0.197549	0.136597	0.197476	0.674273	0.644630	0.385789	0.384470	0.427165	0.207245	0.094718	0.377398	0.584003	0.675290	0.172938	0.223289	0.194817	0.142008	0.025045	0.398873	0.750894	0.503121	0.539811	0.258906	0.398061	0.183067	0.213942	0.641074	0.770015	0.900341	0.298526	0.367621	0.196234	0.227978	0.031672	0.438968	0.787500	0.741200	0.187115	0.699576	0.420701	0.392077	0.066708	0.386610	0.599174	0.360200	0.453941	0.259666	0.190772	0.194989	0.058232
29	0.487608	0.846557	0.859783	0.147680	0.176235	0.460025	0.237972	0.374043	0.553039	0.479986	0.270648	2.195032	0.087497	0.304617	0.318791	0.610838	0.454750	0.340015	0.300401	0.187967	0.185728	0.095983	0.194824	0.141995	0.245158	0.718805	0.615383	0.376396	0.382504	0.423576	0.197430	0.094179	0.357884	0.584579	0.629270	0.164619	0.222049	0.162817	0.151235	0.023636	0.363371	0.744315	0.485604	0.535072	0.175228	0.360418	0.174765	0.225576	0.678686	0.757647	0.909115	0.296479	0.371222	0.230621	0.219917	0.033025	0.455590	0.831654	0.744262	0.172075	0.684735	0.397458	0.421874	0.065634	0.382564	0.606849	0.363236	0.444633	0.261180	0.195760	0.196237	0.057618
30	0.468046	0.840874	0.859154	0.204379	0.199588	0.449311	0.238756	0.375181	0.591343	0.538881	0.327781	2.171605	0.094544	0.303854	0.327364	0.657863	0.455492	0.395533	0.361423	0.182751	0.189754	0.096383	0.172732	0.153134	0.338898	0.701309	0.620848	0.378835	0.339371	0.419331	0.189554	0.183452	0.353275	0.629366	0.612151	0.162301	0.154391	0.162093	0.168315	0.024732	0.323696	0.748795	0.413914	0.532177	0.164750	0.336076	0.148398	0.247586	0.672804	0.829679	0.881732	0.295477	0.373887	0.275685	0.218718	0.031135	0.454134	0.830038	0.739927	0.164759	0.656317	0.395952	0.426075	0.065274	0.387276	0.601883	0.359497	0.428934	0.289354	0.230898	0.182107	0.056229
31	0.488488	0.817480	0.894117	0.277704	0.211270	0.427851	0.234731	0.374653	0.599949	0.566225	0.356003	1.993784	0.108037	0.289834	0.339331	0.789228	0.446631	0.440300	0.377724	0.182518	0.184517	0.094730	0.182311	0.209476	0.365396	0.688828	0.625248	0.361157	0.320009	0.337097	0.173671	0.246181	0.355430	0.675005	0.609265	0.162886	0.111132	0.161994	0.184307	0.025883	0.295846	0.749908	0.367994	0.531208	0.135504	0.325523	0.146357	0.257682	0.645625	0.910500	0.812034	0.295367	0.376468	0.311092	0.217479	0.029615	0.441004	0.825812	0.723639	0.165853	0.655293	0.396762	0.427627	0.066498	0.421817	0.611872	0.357395	0.401937	0.291928	0.318567	0.187945	0.052612
32	0.509559	0.804953	0.933176	0.339432	0.375938	0.399579	0.245195	0.355548	0.595601	0.608287	0.369091	1.546742	0.113067	0.289436	0.338509	0.819027	0.451426	0.445110	0.403803	0.184377	0.171488	0.090662	0.186505	0.335680	0.374817	0.702149	0.617118	0.323739	0.321024	0.284579	0.156682	0.268616	0.374610	0.707522	0.610485	0.162410	0.109211	0.124388	0.194586	0.027292	0.287947	0.724757	0.370711	0.529745	0.124035	0.247898	0.145523	0.258641	0.621551	0.954119	0.757502	0.290688	0.372417	0.313180	0.198793	0.032687	0.442072	0.831235	0.672434	0.166895	0.657366	0.398868	0.425150	0.068474	0.441095	0.677497	0.354266	0.383688	0.282982	0.353191	0.182141	0.051155
33	0.510285	0.801775	0.953493	0.394348	0.559240	0.448405	0.243875	0.297317	0.565500	0.664182	0.364231	0.876439	0.093920	0.275564	0.327179	0.819019	0.515123	0.459882	0.461140	0.188748	0.164992	0.084831	0.192134	0.383197	0.381510	0.749246	0.578641	0.297663	0.222268	0.235934	0.122746	0.271172	0.387541	0.724109	0.616844	0.160038	0.088254	0.122336	0.195985	0.027264	0.280473	0.663494	0.369069	0.511336	0.115286	0.164763	0.144646	0.269567	0.601825	0.967038	0.714980	0.283148	0.279515	0.339045	0.181829	0.038439	0.447303	0.821479	0.651098	0.168402	0.627765	0.390653	0.429198	0.071037	0.433340	0.747283	0.353854	0.387304	0.295587	0.350168	0.173044	0.052516
34	0.509088	0.811747	0.948713	0.434649	0.603210	0.472878	0.240987	0.268955	0.523835	0.694195	0.355770	0.461607	0.098519	0.243603	0.316199	0.793137	0.563309	0.512797	0.469099	0.188389	0.149469	0.068895	0.202583	0.411940	0.381986	0.808551	0.514283	0.281058	0.167335	0.231037	0.117082	0.335002	0.421382	0.735839	0.620264	0.150428	0.082806	0.107469	0.168622	0.027388	0.278866	0.633980	0.369152	0.469679	0.103302	0.107365	0.144554	0.327703	0.574910	0.968648	0.695677	0.279620	0.193816	0.359813	0.155919	0.042445	0.454056	0.789433	0.653460	0.168140	0.597105	0.373361	0.428423	0.074952	0.416067	0.774888	0.348670	0.398689	0.313150	0.425959	0.167122	0.051188
35	0.500858	0.798825	0.904997	0.447495	0.627017	0.473173	0.239153	0.266897	0.504077	0.695331	0.414069	0.417881	0.095952	0.145174	0.241829	0.655248	0.589999	0.588000	0.475409	0.182668	0.140106	0.057677	0.188174	0.489885	0.404614	0.807072	0.528356	0.284016	0.177639	0.229812	0.153977	0.362888	0.423724	0.746947	0.620209	0.137426	0.079612	0.079782	0.151187	0.028221	0.276471	0.635382	0.373618	0.419254	0.098628	0.094263	0.136396	0.390074	0.518529	0.971036	0.690951	0.288400	0.160085	0.381011	0.156744	0.044021	0.464215	0.773679	0.638299	0.165216	0.596049	0.368424	0.412580	0.076731	0.407205	0.775405	0.344427	0.401980	0.313229	0.481742	0.166453	0.048207
36	0.495027	0.758940	0.865630	0.448277	0.673224	0.471140	0.260739	0.234146	0.509121	0.689639	0.498972	0.624519	0.092100	0.077167	0.123616	0.620580	0.602212	0.695611	0.481467	0.164813	0.130381	0.088332	0.204729	0.553388	0.409464	0.806179	0.559530	0.303536	0.192549	0.227784	0.172154	0.366948	0.383790	0.736036	0.611118	0.131781	0.079311	0.054965	0.152554	0.038924	0.285435	0.566338	0.395554	0.372499	0.049408	0.092175	0.141077	0.425790	0.510710	0.989461	0.698917	0.302589	0.160568	0.387662	0.170166	0.044010	0.462084	0.774855	0.622969	0.165270	0.536284	0.373450	0.370175	0.072933	0.411270	0.761381	0.373379	0.400878	0.308089	0.503864	0.182725	0.045708
37	0.486624	0.728130	0.863896	0.459551	0.686069	0.470259	0.307249	0.165278	0.522846	0.683711	0.582125	0.855461	0.077373	0.073021	0.100244	0.529756	0.613740	0.791224	0.480546	0.143946	0.104036	0.098928	0.227826	0.563960	0.404760	0.810890	0.574728	0.312058	0.208506	0.281173	0.187956	0.368250	0.362966	0.693294	0.589140	0.125597	0.078399	0.040718	0.153558	0.043753	0.287649	0.488506	0.440735	0.366083	0.032507	0.088210	0.141931	0.435240	0.504182	0.974434	0.724276	0.319126	0.158517	0.388815	0.172085	0.043669	0.448014	0.740332	0.593101	0.158601	0.379765	0.344119	0.330377	0.059363	0.417510	0.755813	0.405616	0.405341	0.305235	0.500386	0.200826	0.043504
38	0.468162	0.726170	0.862003	0.481933	0.697359	0.466448	0.323957	0.147937	0.534523	0.675981	0.643374	0.994547	0.092990	0.111762	0.057230	0.360502	0.607693	0.831652	0.482875	0.125975	0.088749	0.110387	0.241414	0.564298	0.403863	0.833677	0.586501	0.317364	0.215779	0.282278	0.230627	0.369040	0.370962	0.668265	0.555361	0.111548	0.074051	0.036037	0.155754	0.044492	0.288371	0.431311	0.494592	0.360981	0.041665	0.088633	0.158786	0.422185	0.499338	0.920118	0.739268	0.324993	0.158588	0.387706	0.176368	0.043690	0.454114	0.717446	0.565040	0.152144	0.254514	0.319145	0.335200	0.049881	0.417821	0.755951	0.421140	0.415673	0.319609	0.500154	0.201815	0.041641
39	0.465145	0.726311	0.881253	0.508979	0.691524	0.357789	0.322919	0.149371	0.540814	0.651648	0.664775	1.073785	0.144126	0.311631	0.128213	0.329960	0.594737	0.838484	0.479785	0.120295	0.080336	0.111243	0.240839	0.561463	0.416539	0.848224	0.589570	0.321837	0.250821	0.281906	0.239424	0.341233	0.401443	0.676614	0.505610	0.091413	0.067794	0.034707	0.140223	0.050620	0.279739	0.417186	0.544342	0.333593	0.056618	0.087550	0.167651	0.403154	0.501035	0.878119	0.749741	0.314550	0.160421	0.387642	0.176123	0.043915	0.463009	0.712615	0.539159	0.147059	0.241505	0.267465	0.350188	0.055280	0.416380	0.756298	0.419653	0.429263	0.316029	0.506316	0.190472	0.038111
40	0.459023	0.693613	0.869300	0.528713	0.674561	0.330278	0.346676	0.165720	0.547330	0.630775	0.686340	1.095226	0.182016	0.373190	0.198411	0.321763	0.593319	0.839473	0.474274	0.121873	0.072600	0.111938	0.232885	0.547641	0.460008	0.846081	0.565389	0.321524	0.258762	0.284999	0.242864	0.295062	0.442278	0.702814	0.456418	0.068687	0.056884	0.055667	0.120304	0.060627	0.288915	0.461004	0.578585	0.285551	0.068394	0.084797	0.184504	0.391971	0.503278	0.839907	0.748821	0.288894	0.161479	0.386995	0.174590	0.043832	0.479949	0.697548	0.483696	0.133984	0.236814	0.214649	0.350530	0.060384	0.404964	0.782693	0.392902	0.461111	0.308128	0.507151	0.180600	0.036152
41	0.461691	0.660986	0.811178	0.537066	0.582844	0.340430	0.374681	0.193648	0.554448	0.613458	0.690387	1.109561	0.290287	0.457426	0.234361	0.256719	0.627317	0.865072	0.502480	0.128999	0.080777	0.120169	0.226836	0.489229	0.508262	0.854944	0.553970	0.317832	0.271326	0.285074	0.290139	0.266587	0.456872	0.709762	0.437234	0.050958	0.053171	0.100035	0.117785	0.070831	0.281286	0.513691	0.602359	0.225784	0.072051	0.079449	0.199815	0.386769	0.508094	0.804307	0.722618	0.270350	0.158450	0.385261	0.174145	0.042104	0.456546	0.659720	0.443861	0.127744	0.239791	0.177026	0.326290	0.061709	0.385160	0.834352	0.352231	0.503256	0.281159	0.501857	0.177740	0.036701
42	0.454415	0.686906	0.775571	0.538983	0.463316	0.257397	0.374560	0.204032	0.548054	0.612934	0.691717	1.174744	0.318732	0.556955	0.246044	0.190532	0.659797	0.943325	0.534371	0.133142	0.085296	0.123366	0.223925	0.437569	0.517870	0.868626	0.518928	0.308728	0.313603	0.284219	0.338784	0.263546	0.466447	0.697539	0.441440	0.044365	0.066646	0.113434	0.128907	0.102738	0.252759	0.533359	0.615034	0.198769	0.072480	0.073977	0.205974	0.375654	0.500934	0.782026	0.665953	0.266489	0.117010	0.370537	0.170857	0.039605	0.411190	0.585047	0.421204	0.129268	0.226763	0.170439	0.297020	0.062307	0.361539	0.831656	0.324682	0.519545	0.277231	0.500442	0.173724	0.037208
43	0.448848	0.765057	0.765308	0.538780	0.400573	0.241158	0.376960	0.205702	0.532169	0.610986	0.693433	1.253862	0.325804	0.574595	0.257871	0.179778	0.642236	1.034022	0.542094	0.133462	0.097256	0.125534	0.204599	0.419510	0.515888	0.852925	0.513354	0.286940	0.324111	0.244936	0.360224	0.187841	0.458220	0.694115	0.439980	0.041022	0.073016	0.138064	0.133420	0.129947	0.240712	0.522475	0.615769	0.192111	0.077835	0.067227	0.205465	0.366601	0.463579	0.784837	0.616699	0.264814	0.105328	0.330687	0.169152	0.037942	0.383149	0.415274	0.416924	0.140668	0.198289	0.170289	0.282470	0.062565	0.347935	0.803584	0.323597	0.503881	0.259599	0.476300	0.171418	0.037659
44	0.400750	0.790002	0.761038	0.538634	0.331000	0.241321	0.374163	0.209633	0.490746	0.582123	0.699606	1.336543	0.336676	0.578342	0.272732	0.067100	0.593208	1.056864	0.540642	0.133469	0.101646	0.126105	0.198238	0.335534	0.591492	0.765901	0.555018	0.264980	0.316907	0.204415	0.350622	0.107128	0.468007	0.702553	0.440297	0.042570	0.074129	0.146636	0.146329	0.138877	0.246876	0.514117	0.584124	0.217436	0.086838	0.057269	0.207931	0.369561	0.501449	0.804735	0.666980	0.270102	0.099565	0.278845	0.167484	0.036408	0.352058	0.347210	0.433562	0.149988	0.186257	0.167827	0.275735	0.061382	0.333653	0.743013	0.336457	0.480216	0.253683	0.421444	0.157604	0.035808
45	0.372618	0.735180	0.746553	0.538343	0.266762	0.240919	0.332850	0.200913	0.438806	0.517209	0.711208	1.385051	0.343704	0.592868	0.292463	0.068886	0.568221	1.043307	0.528133	0.134466	0.101917	0.111092	0.207271	0.179863	0.661580	0.674934	0.589520	0.253568	0.307615	0.206123	0.344625	0.090935	0.481416	0.693801	0.475146	0.046107	0.075803	0.148183	0.144438	0.157989	0.248322	0.515838	0.566784	0.298922	0.093349	0.049761	0.216457	0.374660	0.535961	0.795616	0.794259	0.284105	0.094366	0.269978	0.171485	0.036516	0.358915	0.383005	0.434720	0.149324	0.180860	0.164830	0.270176	0.059445	0.342849	0.711498	0.401996	0.500035	0.250854	0.395784	0.159489	0.028987
46	0.379495	0.693347	0.719878	0.530845	0.233910	0.238480	0.267583	0.193086	0.428291	0.488847	0.746243	1.392502	0.340404	0.519370	0.256332	0.066782	0.567064	1.049047	0.480287	0.126425	0.099286	0.095236	0.213400	0.108844	0.692617	0.666949	0.597828	0.244902	0.296066	0.117755	0.351810	0.088086	0.506823	0.675029	0.504558	0.049847	0.084282	0.148013	0.167839	0.251013	0.247105	0.543465	0.581904	0.370129	0.098947	0.046025	0.226440	0.354153	0.545260	0.713217	0.899761	0.297683	0.085549	0.239420	0.175467	0.035756	0.352459	0.403674	0.435418	0.146195	0.179175	0.162345	0.264810	0.058658	0.339576	0.706677	0.462328	0.552058	0.234128	0.382226	0.160874	0.028129
47	0.405203	0.727933	0.668697	0.507452	0.207520	0.234463	0.256955	0.355388	0.434867	0.440133	0.786221	1.394620	0.311797	0.520262	0.208400	0.066048	0.572346	1.090844	0.457475	0.125964	0.093822	0.085939	0.206091	0.107791	0.659442	0.690734	0.585510	0.241004	0.316029	0.130608	0.343096	0.101255	0.571351	0.684354	0.516125	0.051118	0.092099	0.148032	0.186769	0.332793	0.250033	0.573696	0.604561	0.406408	0.101442	0.040951	0.240805	0.288845	0.548766	0.610532	0.959231	0.304915	0.075833	0.180429	0.164065	0.034647	0.349112	0.395492	0.435605	0.166434	0.202068	0.160833	0.268561	0.060541	0.322586	0.706805	0.519879	0.602779	0.208755	0.282254	0.166905	0.035702
48	0.408609	0.758314	0.609495	0.469406	0.213921	0.190931	0.328531	0.647917	0.441715	0.349321	0.807184	1.400813	0.208378	0.416501	0.196084	0.068994	0.577190	1.162970	0.450831	0.125667	0.090510	0.078768	0.214683	0.111375	0.650419	0.703334	0.607318	0.246066	0.330459	0.138826	0.333068	0.100539	0.611649	0.697477	0.519546	0.052267	0.090716	0.147555	0.193256	0.345453	0.251809	0.632750	0.648158	0.408974	0.102628	0.038228	0.257955	0.216991	0.601581	0.653549	0.966225	0.307669	0.069976	0.127983	0.148857	0.032777	0.334991	0.439219	0.435545	0.196113	0.255691	0.152803	0.274072	0.062286	0.278011	0.697170	0.529708	0.628353	0.208174	0.197869	0.164137	0.042552
49	0.396730	0.748264	0.558305	0.431698	0.196546	0.181603	0.381529	0.812014	0.452740	0.241605	0.830689	1.399773	0.192244	0.316381	0.177179	0.068910	0.563968	1.188254	0.389945	0.115444	0.091662	0.083244	0.211797	0.111122	0.641563	0.676651	0.639483	0.252501	0.322095	0.127918	0.332290	0.137742	0.619805	0.713091	0.532392	0.055993	0.088430	0.144512	0.190393	0.352123	0.258687	0.687306	0.692243	0.403779	0.102693	0.039764	0.254427	0.163785	0.650930	0.797215	0.951790	0.305318	0.070645	0.075755	0.121333	0.031644	0.327633	0.448564	0.440111	0.210965	0.280321	0.137718	0.280727	0.063222	0.234146	0.645524	0.535143	0.635777	0.206666	0.161051	0.140968	0.044413
50	0.396653	0.735406	0.538629	0.381868	0.160642	0.145856	0.383614	0.820836	0.450970	0.200484	0.821349	1.387697	0.183277	0.302780	0.158322	0.065276	0.510973	1.172285	0.372795	0.118889	0.085384	0.071535	0.206550	0.101707	0.652451	0.621073	0.686086	0.252034	0.318149	0.129029	0.296662	0.214742	0.615657	0.723904	0.572773	0.067542	0.086430	0.113233	0.188597	0.365164	0.275234	0.699365	0.718371	0.410235	0.099418	0.037350	0.247921	0.153945	0.641749	0.861041	0.962264	0.295644	0.075678	0.060249	0.100095	0.031767	0.300614	0.468674	0.450061	0.217953	0.279664	0.144479	0.274921	0.065281	0.224215	0.556509	0.562307	0.629205	0.205784	0.161200	0.117104	0.044665
51	0.402386	0.718812	0.548977	0.346293	0.149487	0.087279	0.387331	0.921676	0.436205	0.184567	0.776219	1.340647	0.160453	0.283181	0.131269	0.053132	0.475737	1.139054	0.368309	0.123973	0.088293	0.076464	0.208226	0.099775	0.674282	0.594551	0.711819	0.239495	0.275631	0.127289	0.244082	0.314712	0.620120	0.724244	0.573463	0.068791	0.072075	0.100640	0.178733	0.368743	0.258239	0.694103	0.728658	0.421196	0.094293	0.039250	0.228388	0.151497	0.664610	0.860348	0.991654	0.275658	0.076938	0.054698	0.084253	0.031827	0.279296	0.497143	0.447684	0.217848	0.286222	0.148857	0.257750	0.064680	0.239128	0.501203	0.616490	0.620964	0.165127	0.160533	0.111726	0.044548
52	0.401567	0.716548	0.550025	0.337327	0.149088	0.075569	0.438527	1.054390	0.411836	0.183892	0.712091	1.237671	0.107413	0.198424	0.079287	0.055961	0.459310	1.086148	0.356298	0.123832	0.073037	0.073783	0.205091	0.098217	0.679511	0.626439	0.694200	0.208874	0.253464	0.121940	0.190735	0.349652	0.624345	0.713649	0.577167	0.072349	0.063067	0.068934	0.176803	0.407619	0.240524	0.694801	0.717646	0.424550	0.089071	0.037286	0.213098	0.151399	0.677715	0.828933	1.027160	0.253096	0.075906	0.054950	0.083251	0.031842	0.272612	0.503392	0.414490	0.216869	0.291110	0.144970	0.226227	0.060892	0.239031	0.478477	0.655984	0.617553	0.159354	0.139872	0.112671	0.047456
53	0.411677	0.705462	0.529469	0.333672	0.149673	0.103420	0.539798	1.112047	0.386646	0.180303	0.647940	1.124850	0.101717	0.174870	0.078661	0.081352	0.442792	1.015863	0.357606	0.122355	0.064823	0.080824	0.197485	0.194087	0.683700	0.642768	0.689954	0.185360	0.246225	0.112070	0.180982	0.349748	0.643147	0.757012	0.578823	0.081078	0.063145	0.036165	0.175998	0.454408	0.241677	0.716178	0.692262	0.422432	0.083983	0.038830	0.202855	0.149510	0.682295	0.811889	1.064696	0.233123	0.074008	0.059810	0.083283	0.031765	0.273791	0.511180	0.367699	0.215501	0.359457	0.160169	0.188284	0.056114	0.234007	0.507470	0.649280	0.617290	0.152151	0.148693	0.116914	0.047915
54	0.443156	0.732913	0.507865	0.316450	0.166812	0.125762	0.587772	1.122948	0.362328	0.167881	0.624391	1.042045	0.084993	0.101758	0.061640	0.082018	0.448938	0.975566	0.358408	0.124189	0.066569	0.093725	0.176867	0.334194	0.687064	0.638831	0.682034	0.173416	0.245229	0.098926	0.176609	0.392569	0.651915	0.819623	0.579878	0.087139	0.063873	0.032423	0.179047	0.461439	0.241138	0.750152	0.637598	0.417483	0.085913	0.042148	0.197117	0.148030	0.706319	0.811682	1.094183	0.222971	0.076034	0.082712	0.080587	0.034014	0.281495	0.556861	0.318145	0.212618	0.393450	0.178073	0.177244	0.058727	0.226298	0.512982	0.628141	0.614624	0.150508	0.167742	0.118363	0.048661
55	0.466963	0.746790	0.498422	0.279056	0.218839	0.135923	0.591147	1.115141	0.354284	0.246754	0.606223	1.002570	0.084782	0.072718	0.073178	0.093988	0.464768	0.966816	0.367767	0.129544	0.070079	0.100106	0.145219	0.406809	0.686308	0.607799	0.677767	0.170235	0.240947	0.098166	0.146795	0.460365	0.652129	0.838079	0.580184	0.088808	0.062326	0.041807	0.160021	0.476524	0.253352	0.785680	0.595339	0.412372	0.084041	0.080487	0.204599	0.148150	0.781489	0.823139	1.120145	0.219730	0.077948	0.089558	0.081312	0.039501	0.256304	0.618494	0.299442	0.210882	0.395380	0.184282	0.155252	0.062429	0.225941	0.508142	0.616221	0.607349	0.137475	0.196874	0.139569	0.050050
56	0.467426	0.746449	0.482956	0.229274	0.241488	0.179785	0.583388	1.058058	0.362074	0.402732	0.593845	0.995281	0.086842	0.076278	0.087739	0.101991	0.507090	0.967709	0.374216	0.132706	0.081247	0.108890	0.126917	0.420236	0.672854	0.591150	0.673382	0.167158	0.226425	0.071910	0.093343	0.486639	0.647139	0.837814	0.577206	0.088682	0.044346	0.042923	0.128465	0.558092	0.266868	0.785075	0.563040	0.412962	0.083068	0.092412	0.215122	0.137886	0.814091	0.856419	1.123365	0.221188	0.079944	0.087911	0.082499	0.047614	0.225810	0.650509	0.323691	0.207265	0.401846	0.184561	0.152803	0.064183	0.236660	0.525457	0.611320	0.596577	0.104389	0.199613	0.143256	0.054342
57	0.477970	0.744662	0.445313	0.178243	0.241411	0.178534	0.533607	0.875723	0.379574	0.534001	0.591020	0.931081	0.097294	0.077210	0.116972	0.103387	0.503308	0.961048	0.322149	0.126995	0.088661	0.204318	0.144200	0.508807	0.638747	0.611526	0.674660	0.166923	0.082876	0.041666	0.103131	0.490491	0.632363	0.824266	0.556610	0.089062	0.042232	0.046585	0.108677	0.610001	0.271845	0.748085	0.541124	0.419828	0.087891	0.096716	0.213969	0.121434	0.815322	0.881869	1.124582	0.218467	0.088296	0.093393	0.083788	0.050415	0.232044	0.694218	0.356950	0.202907	0.402292	0.189086	0.150103	0.064253	0.237609	0.518212	0.609111	0.571431	0.100738	0.205161	0.133625	0.063994
58	0.472298	0.727110	0.403049	0.143638	0.270110	0.181321	0.484219	0.787754	0.387135	0.570941	0.591624	0.808903	0.082523	0.083814	0.130463	0.103329	0.480442	0.948064	0.265765	0.125114	0.087308	0.205237	0.186259	0.579473	0.611122	0.611676	0.673518	0.166216	0.072440	0.041377	0.098420	0.483954	0.603660	0.804150	0.539518	0.088397	0.052243	0.055245	0.119673	0.611079	0.276366	0.712438	0.529724	0.424607	0.087568	0.133872	0.201588	0.099658	0.815346	0.889113	1.121937	0.211197	0.090342	0.100612	0.089341	0.051028	0.278347	0.700461	0.351067	0.192529	0.406304	0.190016	0.149683	0.063640	0.236411	0.423152	0.602400	0.526023	0.098926	0.202065	0.170734	0.073580
59	0.461628	0.686867	0.404241	0.138553	0.347573	0.193896	0.470463	0.762568	0.389440	0.581873	0.577653	0.648620	0.082924	0.081276	0.138690	0.092049	0.472626	0.995260	0.289335	0.124971	0.134822	0.323458	0.270137	0.615578	0.604761	0.594696	0.681642	0.161498	0.060334	0.036912	0.092390	0.458795	0.583385	0.781633	0.529634	0.087081	0.059485	0.062526	0.121348	0.604255	0.271830	0.706493	0.531371	0.426400	0.084719	0.168558	0.195487	0.082545	0.831208	0.884002	1.104589	0.200536	0.093692	0.108504	0.080131	0.049290	0.331320	0.712087	0.321254	0.186026	0.404245	0.217599	0.147403	0.061879	0.230788	0.411056	0.596931	0.493111	0.113882	0.212441	0.191663	0.081220
