	104_F_P_sh_R_D_A_01.c3d	104_F_P_sh_R_D_A_01.c3d	104_F_P_sh_R_D_A_01.c3d	104_F_P_sh_R_D_A_01.c3d	104_F_P_sh_R_D_A_01.c3d	104_F_P_sh_R_D_A_01.c3d	104_F_P_sh_R_D_A_01.c3d	104_F_P_sh_R_D_A_01.c3d	104_F_P_sh_R_D_A_02.c3d	104_F_P_sh_R_D_A_02.c3d	104_F_P_sh_R_D_A_02.c3d	104_F_P_sh_R_D_A_02.c3d	104_F_P_sh_R_D_A_02.c3d	104_F_P_sh_R_D_A_02.c3d	104_F_P_sh_R_D_A_02.c3d	104_F_P_sh_R_D_A_02.c3d	104_F_P_sh_R_D_A_03.c3d	104_F_P_sh_R_D_A_03.c3d	104_F_P_sh_R_D_A_03.c3d	104_F_P_sh_R_D_A_03.c3d	104_F_P_sh_R_D_A_03.c3d	104_F_P_sh_R_D_A_03.c3d	104_F_P_sh_R_D_A_03.c3d	104_F_P_sh_R_D_A_03.c3d	104_F_P_sh_R_D_A_05.c3d	104_F_P_sh_R_D_A_05.c3d	104_F_P_sh_R_D_A_05.c3d	104_F_P_sh_R_D_A_05.c3d	104_F_P_sh_R_D_A_05.c3d	104_F_P_sh_R_D_A_05.c3d	104_F_P_sh_R_D_A_05.c3d	104_F_P_sh_R_D_A_05.c3d	104_F_P_sh_R_D_A_06.c3d	104_F_P_sh_R_D_A_06.c3d	104_F_P_sh_R_D_A_06.c3d	104_F_P_sh_R_D_A_06.c3d	104_F_P_sh_R_D_A_06.c3d	104_F_P_sh_R_D_A_06.c3d	104_F_P_sh_R_D_A_06.c3d	104_F_P_sh_R_D_A_06.c3d	104_F_P_sh_R_D_A_08.c3d	104_F_P_sh_R_D_A_08.c3d	104_F_P_sh_R_D_A_08.c3d	104_F_P_sh_R_D_A_08.c3d	104_F_P_sh_R_D_A_08.c3d	104_F_P_sh_R_D_A_08.c3d	104_F_P_sh_R_D_A_08.c3d	104_F_P_sh_R_D_A_08.c3d	104_F_P_sh_R_D_A_09.c3d	104_F_P_sh_R_D_A_09.c3d	104_F_P_sh_R_D_A_09.c3d	104_F_P_sh_R_D_A_09.c3d	104_F_P_sh_R_D_A_09.c3d	104_F_P_sh_R_D_A_09.c3d	104_F_P_sh_R_D_A_09.c3d	104_F_P_sh_R_D_A_09.c3d	104_F_P_sh_R_D_A_10.c3d	104_F_P_sh_R_D_A_10.c3d	104_F_P_sh_R_D_A_10.c3d	104_F_P_sh_R_D_A_10.c3d	104_F_P_sh_R_D_A_10.c3d	104_F_P_sh_R_D_A_10.c3d	104_F_P_sh_R_D_A_10.c3d	104_F_P_sh_R_D_A_10.c3d	104_F_P_sh_R_D_A_12.c3d	104_F_P_sh_R_D_A_12.c3d	104_F_P_sh_R_D_A_12.c3d	104_F_P_sh_R_D_A_12.c3d	104_F_P_sh_R_D_A_12.c3d	104_F_P_sh_R_D_A_12.c3d	104_F_P_sh_R_D_A_12.c3d	104_F_P_sh_R_D_A_12.c3d
60	0.095451	0.200600	0.185222	0.319332	0.519781	0.351334	0.296724	0.290355	0.218520	0.285988	0.979108	0.634943	0.232344	0.627884	0.399933	0.227077	0.109559	0.284160	0.604237	0.323898	0.428690	0.447322	0.635935	0.318492	0.534753	0.567383	0.435450	0.430650	0.104613	0.409297	0.803180	0.576571	0.336054	0.263484	0.735456	0.351164	0.106348	0.245278	0.313112	0.146898	0.120250	0.125254	0.743780	0.810626	0.146004	0.114224	0.095792	0.149997	0.262516	0.221119	0.589380	0.521975	0.061153	0.124035	0.149006	0.376593	0.101760	0.194151	0.576498	0.454256	0.278834	0.425812	0.680926	0.633672	0.261474	0.347751	0.841336	0.814153	0.195569	0.204209	0.588746	0.643236
61	0.067581	0.188235	0.190126	0.314451	0.521050	0.331376	0.343683	0.306867	0.263190	0.296531	0.985716	0.588010	0.178403	0.574885	0.349357	0.188712	0.109440	0.280656	0.765412	0.319475	0.426376	0.445912	0.713451	0.324189	0.670862	0.581625	0.460959	0.421546	0.095548	0.462705	0.803457	0.613455	0.339763	0.274080	0.717497	0.340617	0.096533	0.319578	0.314407	0.154648	0.107349	0.108081	0.732294	0.812247	0.144639	0.114285	0.085643	0.143279	0.263798	0.194831	0.711599	0.521589	0.057558	0.161699	0.115073	0.329823	0.123428	0.206503	0.630160	0.453163	0.261013	0.422421	0.548639	0.608460	0.244863	0.352593	0.823630	0.669893	0.147142	0.205694	0.447648	0.556488
62	0.062120	0.197598	0.201211	0.308744	0.522512	0.302326	0.362354	0.308587	0.322578	0.330155	0.981170	0.594231	0.156232	0.402461	0.269433	0.126140	0.114592	0.275339	0.778443	0.331138	0.420247	0.440986	0.727974	0.343212	0.693164	0.599569	0.518230	0.429431	0.097638	0.476199	0.812574	0.647207	0.385705	0.265062	0.648853	0.319817	0.095659	0.461235	0.333472	0.157182	0.103967	0.097604	0.753112	0.848444	0.132296	0.111074	0.088108	0.117858	0.260390	0.163339	0.878673	0.522144	0.053073	0.176603	0.112199	0.293121	0.148846	0.220567	0.654313	0.475162	0.249476	0.410486	0.397495	0.579653	0.260847	0.352421	0.731957	0.462105	0.125901	0.180179	0.166872	0.364860
63	0.070993	0.223339	0.250283	0.301256	0.520806	0.283669	0.362649	0.310766	0.334330	0.357365	0.938445	0.597492	0.131711	0.357547	0.316954	0.125279	0.113448	0.250450	0.837444	0.346370	0.410045	0.433311	0.731002	0.420227	0.716424	0.639760	0.544864	0.435039	0.092549	0.527823	0.798180	0.620971	0.447552	0.251237	0.641124	0.323187	0.097209	0.510182	0.337404	0.157273	0.105100	0.103285	0.785535	1.049666	0.090452	0.109641	0.089805	0.084227	0.255277	0.162468	0.944368	0.507071	0.052452	0.185768	0.088034	0.285564	0.162327	0.258396	0.646903	0.409447	0.230073	0.443405	0.416416	0.572193	0.312386	0.384821	0.666555	0.428761	0.080105	0.141806	0.142286	0.237788
64	0.069647	0.217124	0.267584	0.192556	0.516064	0.267354	0.358217	0.309537	0.355726	0.348467	0.861838	0.539803	0.096381	0.356480	0.354439	0.124878	0.105508	0.203754	0.906839	0.375984	0.403603	0.427692	0.729074	0.409187	0.720417	0.724338	0.549625	0.417757	0.091136	0.541941	0.719004	0.595626	0.465400	0.259491	0.640350	0.330769	0.092073	0.571842	0.338622	0.170403	0.106831	0.132156	0.810751	1.173045	0.109781	0.119002	0.143896	0.112404	0.221695	0.160056	0.939967	0.480279	0.055641	0.222661	0.127349	0.192299	0.181839	0.301256	0.632213	0.360538	0.233701	0.498487	0.422952	0.555212	0.355701	0.440977	0.648754	0.429768	0.066486	0.151173	0.147096	0.178633
65	0.069241	0.217220	0.240416	0.198612	0.507510	0.297159	0.369579	0.307549	0.372978	0.458602	0.788413	0.503696	0.095801	0.353272	0.323419	0.127388	0.098706	0.191306	0.938633	0.386075	0.346117	0.441970	0.713865	0.338928	0.820755	0.772706	0.544942	0.407144	0.091375	0.532369	0.667869	0.607813	0.488197	0.275850	0.647182	0.327884	0.100597	0.566228	0.366802	0.205658	0.108188	0.197511	0.836788	1.181267	0.104818	0.109973	0.155606	0.110818	0.114609	0.158616	0.942599	0.483615	0.074383	0.247962	0.144649	0.274094	0.250207	0.357508	0.685801	0.321500	0.240425	0.521693	0.422748	0.495422	0.366487	0.433245	0.644283	0.430404	0.065797	0.162623	0.150511	0.214493
66	0.067523	0.215328	0.292378	0.224935	0.497596	0.324172	0.384116	0.308072	0.373225	0.536117	0.700228	0.418373	0.084994	0.350211	0.361775	0.124824	0.091319	0.178823	0.917441	0.349162	0.261621	0.393723	0.677302	0.325091	0.906120	0.795862	0.543992	0.378398	0.085746	0.494728	0.659033	0.522373	0.501965	0.277711	0.630970	0.334783	0.137736	0.577294	0.355793	0.221528	0.108748	0.292358	0.854964	1.374512	0.102360	0.102409	0.156044	0.106746	0.148474	0.157273	0.986711	0.493810	0.078278	0.266882	0.139443	0.272199	0.275010	0.494287	0.694603	0.265969	0.244868	0.601747	0.413540	0.493005	0.403016	0.436477	0.638744	0.415268	0.089026	0.184230	0.162068	0.267852
67	0.071694	0.204221	0.337714	0.273593	0.498584	0.332331	0.369211	0.285957	0.388789	0.532316	0.687816	0.311369	0.085466	0.360884	0.421572	0.143600	0.115135	0.186134	0.911848	0.336978	0.208401	0.202074	0.634348	0.319420	1.014551	0.932551	0.541348	0.302666	0.075741	0.446832	0.627086	0.502970	0.498176	0.269837	0.582274	0.371213	0.165990	0.579881	0.296582	0.215858	0.113710	0.368405	0.874816	1.469146	0.110759	0.109129	0.174503	0.115241	0.194232	0.158163	1.057533	0.501680	0.081928	0.269225	0.140430	0.274151	0.286387	0.500320	0.719617	0.225168	0.189695	0.560969	0.350835	0.356950	0.589673	0.487478	0.575240	0.398139	0.121385	0.195616	0.283373	0.324378
68	0.074194	0.212072	0.348640	0.289679	0.446569	0.344907	0.358029	0.292354	0.437485	0.532225	0.609150	0.309041	0.085958	0.364345	0.430057	0.148338	0.254714	0.183478	0.877102	0.272733	0.205788	0.205407	0.621432	0.299717	1.089773	0.941893	0.515621	0.225995	0.074091	0.404339	0.449445	0.462304	0.487743	0.258710	0.476220	0.379320	0.164681	0.574837	0.276057	0.217556	0.135134	0.470272	0.888269	1.475574	0.108646	0.111759	0.244055	0.114568	0.256833	0.157727	1.105297	0.498305	0.112893	0.242401	0.146560	0.306991	0.380800	0.503809	0.686334	0.204308	0.246347	0.559572	0.306043	0.256772	0.649472	0.544035	0.486490	0.395937	0.130317	0.204923	0.458961	0.339913
69	0.080791	0.213186	0.449562	0.576138	0.289024	0.323364	0.380020	0.277329	0.498311	0.534530	0.508097	0.306030	0.083167	0.358439	0.429146	0.148211	0.376606	0.189879	0.745753	0.264943	0.203297	0.233197	0.478182	0.290147	1.095869	0.958754	0.456783	0.183561	0.070984	0.401296	0.313306	0.428174	0.463141	0.235738	0.393117	0.365130	0.167769	0.565042	0.284072	0.217736	0.173350	0.546010	0.890467	1.494518	0.113807	0.116898	0.249338	0.122428	0.327418	0.164780	1.120670	0.497952	0.200754	0.221832	0.175747	0.352243	0.571795	0.498789	0.659659	0.216214	0.257814	0.558958	0.383070	0.251596	0.659583	0.567924	0.482266	0.338045	0.127886	0.205502	0.535194	0.362574
70	0.097129	0.201330	0.559829	0.625607	0.227004	0.325188	0.382274	0.219007	0.560017	0.548300	0.436728	0.336433	0.084854	0.307414	0.430219	0.158836	0.479362	0.193011	0.586131	0.239400	0.294524	0.331020	0.243811	0.283279	1.095411	0.927297	0.397640	0.204196	0.069473	0.353018	0.300810	0.373471	0.429372	0.251613	0.406860	0.360051	0.222303	0.513751	0.269264	0.214506	0.199530	0.550295	0.873623	1.476341	0.114150	0.118878	0.258827	0.118659	0.444133	0.170673	1.122215	0.486278	0.201275	0.213963	0.176458	0.373358	0.584034	0.497865	0.623657	0.233705	0.257379	0.558669	0.542610	0.258535	0.663414	0.580409	0.458229	0.312349	0.134800	0.206101	0.563469	0.406607
71	0.100831	0.141230	0.563847	0.629241	0.233120	0.326349	0.323899	0.211689	0.610851	0.578569	0.390078	0.462226	0.087080	0.206159	0.460324	0.172443	0.508075	0.189236	0.612659	0.216808	0.340750	0.389938	0.167682	0.275604	1.087188	0.893871	0.377699	0.209153	0.063277	0.289530	0.304138	0.282136	0.410383	0.271776	0.461161	0.361162	0.232371	0.404684	0.241752	0.207872	0.228694	0.629690	0.794568	1.439926	0.111906	0.115798	0.309498	0.141139	0.501545	0.157319	1.125290	0.404721	0.200937	0.202140	0.191004	0.374227	0.579216	0.495351	0.592960	0.186455	0.255282	0.531276	0.520706	0.244430	0.659447	0.608206	0.423923	0.306664	0.136931	0.206027	0.655745	0.423699
72	0.125492	0.131113	0.622613	0.647092	0.228871	0.329681	0.298401	0.223309	0.619608	0.587176	0.483528	0.482684	0.091903	0.255653	0.446601	0.167275	0.797361	0.181317	0.557303	0.192327	0.339760	0.505254	0.131960	0.092019	1.043885	0.884027	0.373264	0.215740	0.045980	0.255288	0.257909	0.216256	0.400736	0.320596	0.467319	0.368634	0.232763	0.347803	0.251171	0.211998	0.278009	0.768808	0.689894	1.441079	0.076139	0.086105	0.315730	0.146874	0.506045	0.134730	1.117127	0.329172	0.199199	0.145233	0.338611	0.351719	0.576671	0.471764	0.598362	0.176758	0.252101	0.466522	0.584486	0.224258	0.651117	0.621371	0.398054	0.296296	0.143173	0.205991	0.680389	0.428294
73	0.126221	0.130190	0.730259	0.650311	0.226271	0.332638	0.297136	0.239988	0.736525	0.630312	0.592547	0.473824	0.094758	0.264114	0.421078	0.175612	0.892280	0.186547	0.438465	0.138162	0.341351	0.565220	0.155904	0.101728	0.978578	0.880395	0.349890	0.225990	0.050184	0.113525	0.224372	0.231840	0.393402	0.367545	0.450676	0.384019	0.233437	0.270484	0.248428	0.200759	0.304756	0.851599	0.599280	1.477623	0.076136	0.084346	0.320419	0.141768	0.506536	0.122914	1.075741	0.329160	0.194289	0.117079	0.419549	0.261933	0.571870	0.440516	0.546336	0.192136	0.245730	0.420822	0.676419	0.203437	0.644979	0.619049	0.382865	0.334235	0.143164	0.194035	0.708154	0.410281
74	0.126218	0.128256	0.718715	0.658732	0.226090	0.327969	0.291812	0.242948	0.784635	0.625504	0.626148	0.511816	0.090020	0.277913	0.433327	0.177383	0.894282	0.211895	0.359903	0.111875	0.341541	0.558430	0.140700	0.108359	0.892966	0.871933	0.326670	0.228505	0.055771	0.039048	0.251847	0.240614	0.394667	0.370184	0.466244	0.391820	0.228261	0.269578	0.191922	0.156370	0.313427	0.866659	0.560704	1.479461	0.076183	0.110369	0.437224	0.147593	0.508661	0.139045	0.987000	0.332264	0.199855	0.069995	0.438526	0.261800	0.548425	0.412608	0.488706	0.381669	0.246078	0.206021	0.698591	0.185665	0.644474	0.617525	0.366400	0.413740	0.132558	0.183958	0.708039	0.361927
75	0.125423	0.107780	0.692793	0.641631	0.226832	0.297862	0.264191	0.244369	0.768932	0.603657	0.625381	0.587363	0.089360	0.278851	0.438494	0.190452	0.903037	0.318879	0.391656	0.103947	0.334715	0.570801	0.133473	0.100619	0.874021	0.859927	0.261807	0.220417	0.055221	0.036154	0.285627	0.232398	0.371595	0.409093	0.475935	0.396531	0.203574	0.227974	0.154200	0.120214	0.313384	0.868417	0.551175	1.451073	0.069542	0.106093	0.450356	0.170458	0.563460	0.139262	0.837927	0.333523	0.210096	0.079641	0.559681	0.257013	0.530268	0.171994	0.564708	0.390047	0.239695	0.145779	0.701380	0.179198	0.630617	0.618760	0.368939	0.444802	0.112608	0.164395	0.695382	0.301830
76	0.129368	0.090918	0.687806	0.703977	0.226419	0.287002	0.236930	0.381781	0.764892	0.580040	0.634449	0.622376	0.087426	0.261096	0.381744	0.174390	0.916062	0.322727	0.396768	0.149593	0.316150	0.580826	0.159730	0.093569	0.855654	0.834165	0.216330	0.208915	0.055652	0.053733	0.275783	0.216045	0.318786	0.443734	0.476722	0.383330	0.186461	0.211339	0.155789	0.123850	0.314390	0.869800	0.551003	1.487285	0.071520	0.105916	0.420345	0.170460	0.746453	0.168019	0.749287	0.334868	0.186073	0.094909	0.620626	0.210258	0.525821	0.127245	0.578665	0.390706	0.184602	0.140318	0.701042	0.172038	0.607394	0.590419	0.373899	0.443494	0.094630	0.124717	0.621708	0.284167
77	0.135138	0.102317	0.654865	0.705265	0.210780	0.289423	0.230513	0.387361	0.773452	0.571683	0.765442	0.649860	0.086523	0.232946	0.373912	0.170237	0.887612	0.310289	0.399054	0.213643	0.297359	0.596894	0.161210	0.106755	0.855712	0.765858	0.208401	0.200027	0.056232	0.062935	0.310107	0.228468	0.341429	0.541171	0.481856	0.376732	0.195919	0.209864	0.151588	0.132481	0.313664	0.874040	0.528920	1.487600	0.062777	0.099160	0.411740	0.168886	0.894689	0.215783	0.748891	0.326191	0.120436	0.101148	0.620021	0.123533	0.498341	0.116262	0.564151	0.399638	0.172781	0.133821	0.671397	0.205318	0.591750	0.577446	0.404650	0.458329	0.092603	0.107543	0.507193	0.269408
78	0.120764	0.104153	0.551108	0.631078	0.157543	0.253583	0.186647	0.390031	0.774484	0.457679	0.843495	0.679507	0.087922	0.235743	0.374244	0.172664	0.842408	0.296265	0.419404	0.222915	0.283003	0.616362	0.208290	0.155255	0.778532	0.694271	0.206312	0.197805	0.057963	0.091213	0.344655	0.237461	0.362732	0.650053	0.474105	0.376122	0.187446	0.209574	0.125285	0.158067	0.323618	0.875339	0.468889	1.368585	0.062243	0.100951	0.414493	0.179364	0.931374	0.277531	0.714818	0.345594	0.121709	0.102812	0.620473	0.072078	0.218973	0.124830	0.550986	0.433563	0.200519	0.112894	0.548880	0.230201	0.590950	0.597607	0.454923	0.463093	0.088958	0.105712	0.503261	0.204915
79	0.110827	0.104879	0.517290	0.625510	0.113848	0.235965	0.115407	0.390023	0.775040	0.398353	0.874976	0.691426	0.089104	0.240691	0.367248	0.161517	0.789162	0.295931	0.419699	0.346500	0.241161	0.572674	0.228299	0.205124	0.680609	0.662355	0.209256	0.200830	0.057585	0.108759	0.370328	0.252991	0.378186	0.657365	0.463267	0.362888	0.121760	0.204904	0.114016	0.158958	0.502214	0.894779	0.422509	1.249705	0.061137	0.119129	0.421104	0.178617	0.932480	0.321629	0.630842	0.380872	0.121879	0.102493	0.613808	0.089500	0.130282	0.106802	0.543168	0.550693	0.266225	0.059975	0.520624	0.246141	0.547679	0.607773	0.470566	0.482200	0.078495	0.103162	0.388262	0.124364
80	0.090084	0.124601	0.493534	0.602148	0.102690	0.299038	0.088915	0.383851	0.770002	0.397501	0.879414	0.774139	0.077864	0.249024	0.312142	0.131495	0.771743	0.295595	0.360118	0.373611	0.055704	0.545359	0.229714	0.202079	0.529261	0.397252	0.223644	0.227061	0.057001	0.185037	0.376868	0.265186	0.391965	0.695464	0.462340	0.297452	0.119139	0.165292	0.109519	0.205616	0.703783	0.931972	0.363586	1.235226	0.059601	0.120163	0.411353	0.158072	0.927053	0.349819	0.499763	0.420814	0.119896	0.102242	0.534316	0.089006	0.155734	0.142339	0.592955	0.611408	0.261178	0.055763	0.443658	0.246042	0.329159	0.578146	0.475825	0.478320	0.074954	0.107193	0.296718	0.101530
81	0.107284	0.155330	0.278646	0.634940	0.105415	0.373639	0.092159	0.371646	0.743264	0.398072	0.896096	0.883021	0.072205	0.193097	0.265311	0.138170	0.475569	0.294673	0.334191	0.373637	0.048296	0.417412	0.230203	0.199958	0.318107	0.328097	0.261654	0.299300	0.055497	0.219029	0.375000	0.268632	0.389713	0.821344	0.447241	0.227020	0.118253	0.141758	0.112164	0.218703	0.756049	0.928604	0.338238	1.127442	0.054907	0.122506	0.418356	0.157435	0.912476	0.355226	0.437059	0.453685	0.116092	0.104771	0.476695	0.090833	0.205054	0.169335	0.691350	0.619161	0.259151	0.039318	0.277825	0.243748	0.233965	0.522922	0.491648	0.445665	0.059408	0.098241	0.222769	0.113735
82	0.122442	0.165211	0.273882	0.620671	0.141761	0.377367	0.111140	0.373203	0.708377	0.393053	0.953676	0.886105	0.078632	0.184050	0.256606	0.300318	0.243121	0.295167	0.441038	0.382553	0.039955	0.341159	0.220865	0.227745	0.288406	0.260635	0.291908	0.394480	0.053291	0.234285	0.371331	0.254008	0.401006	0.879185	0.420339	0.201447	0.116800	0.090138	0.111771	0.220806	0.762058	0.909010	0.403738	0.881552	0.054167	0.107873	0.326090	0.164492	0.890386	0.352417	0.522131	0.447818	0.097623	0.094915	0.447670	0.091677	0.211657	0.172653	0.743909	0.617647	0.250579	0.057193	0.199642	0.235246	0.188843	0.508905	0.509049	0.452708	0.060868	0.087865	0.179116	0.123304
83	0.125970	0.163755	0.282632	0.641115	0.149309	0.378356	0.120807	0.364879	0.654179	0.373406	1.067968	0.873458	0.071161	0.166712	0.230967	0.378448	0.235473	0.282502	0.522720	0.383117	0.053453	0.337835	0.216949	0.264327	0.288082	0.198949	0.307836	0.417552	0.045499	0.236637	0.356580	0.317864	0.463117	0.883129	0.386208	0.200400	0.110909	0.056651	0.111299	0.224716	0.763671	0.866991	0.504522	0.893775	0.045793	0.101753	0.297923	0.132250	0.841728	0.343813	0.582072	0.444713	0.076129	0.080671	0.271049	0.265999	0.214594	0.175089	0.716864	0.529283	0.237303	0.067670	0.184567	0.216459	0.189542	0.489392	0.505096	0.462098	0.058482	0.118804	0.174174	0.124976
84	0.121426	0.155299	0.345592	0.605828	0.149426	0.374956	0.189779	0.364433	0.602583	0.328972	1.127661	0.862226	0.074985	0.160179	0.105999	0.384825	0.202718	0.164939	0.517266	0.393244	0.055816	0.310961	0.217436	0.265740	0.279789	0.183627	0.308352	0.417219	0.039706	0.238080	0.335775	0.324202	0.490887	0.875857	0.319802	0.198070	0.108259	0.055050	0.166841	0.269846	0.761510	0.811170	0.640317	0.923158	0.050424	0.102435	0.302417	0.136334	0.807253	0.343167	0.576557	0.472442	0.075900	0.079147	0.186196	0.329107	0.215194	0.171737	0.631835	0.512102	0.223168	0.088388	0.218067	0.207951	0.198296	0.430301	0.522366	0.476632	0.046602	0.129414	0.157652	0.142520
85	0.107006	0.142237	0.340263	0.477952	0.148189	0.374129	0.261742	0.384513	0.585617	0.334670	1.069409	0.874007	0.083386	0.161761	0.095768	0.403792	0.126170	0.145914	0.524953	0.397842	0.062416	0.266615	0.203434	0.271131	0.264392	0.181003	0.314938	0.437362	0.028334	0.240502	0.332678	0.334649	0.492092	0.862760	0.275902	0.183815	0.089227	0.055022	0.204433	0.294413	0.754574	0.805997	0.779123	0.910850	0.056081	0.103058	0.321310	0.148745	0.808357	0.350150	0.607033	0.544826	0.076341	0.077680	0.226509	0.343176	0.224490	0.170113	0.579339	0.603057	0.215362	0.095482	0.242756	0.258614	0.204858	0.405830	0.585303	0.483025	0.043518	0.170532	0.153644	0.161526
86	0.106177	0.137744	0.333294	0.444615	0.148879	0.359625	0.270470	0.278081	0.427985	0.243826	1.057193	0.877744	0.091274	0.170764	0.086952	0.424556	0.129990	0.135358	0.596626	0.379746	0.068682	0.236381	0.194996	0.281413	0.246961	0.178552	0.327479	0.549692	0.024759	0.273739	0.328378	0.344918	0.509698	0.839866	0.254004	0.144192	0.072307	0.057261	0.208021	0.284686	0.753395	0.779657	0.863600	0.880901	0.059968	0.102754	0.343926	0.170169	0.815205	0.365255	0.630426	0.630655	0.080107	0.102269	0.227800	0.370959	0.231925	0.181408	0.641114	0.722295	0.198544	0.112909	0.221398	0.302831	0.202550	0.402223	0.629785	0.447875	0.042745	0.205310	0.116274	0.167863
87	0.106131	0.139107	0.325103	0.442590	0.145311	0.349522	0.288126	0.264223	0.385865	0.247038	1.092442	0.840294	0.091759	0.183655	0.086589	0.435992	0.138404	0.140553	0.601589	0.390109	0.074496	0.136756	0.188693	0.279480	0.229302	0.177932	0.345707	0.611120	0.029981	0.279633	0.282851	0.351511	0.526769	0.835836	0.181263	0.116531	0.082651	0.061965	0.208239	0.277962	0.744094	0.670319	0.869995	0.836718	0.062977	0.080588	0.295693	0.163222	0.821689	0.373647	0.659755	0.675601	0.090235	0.105473	0.222429	0.393548	0.250638	0.205454	0.807409	0.751922	0.087279	0.124257	0.203501	0.294740	0.204419	0.404370	0.633888	0.385711	0.040948	0.231837	0.068631	0.202644
88	0.108838	0.133301	0.307320	0.442222	0.144887	0.334176	0.313641	0.259519	0.402759	0.253814	1.105940	0.792647	0.088045	0.169862	0.100850	0.453578	0.138364	0.145889	0.593633	0.295316	0.077099	0.126773	0.138350	0.264007	0.218450	0.175546	0.352965	0.632721	0.044026	0.275928	0.258592	0.346819	0.517389	0.817014	0.162026	0.127001	0.092571	0.140970	0.211771	0.274639	0.742318	0.574649	0.915991	0.745437	0.060823	0.066336	0.268381	0.175542	0.802432	0.384099	0.708406	0.679048	0.091140	0.109872	0.317664	0.413506	0.250890	0.218559	0.858929	0.677084	0.090168	0.125754	0.226425	0.321269	0.203806	0.405334	0.632777	0.361376	0.041754	0.236948	0.074678	0.210267
89	0.106926	0.099075	0.273001	0.396283	0.148911	0.319906	0.317534	0.278170	0.414342	0.243999	1.148138	0.771867	0.123929	0.150776	0.099555	0.457760	0.128152	0.145929	0.588780	0.258415	0.079007	0.125112	0.150479	0.262648	0.208231	0.169749	0.350138	0.640583	0.056128	0.257544	0.247253	0.344000	0.500826	0.803002	0.188039	0.127865	0.076938	0.168016	0.220047	0.243435	0.759321	0.570114	0.982625	0.644227	0.060937	0.063604	0.264227	0.199494	0.650173	0.378800	0.715000	0.679399	0.090394	0.121381	0.358303	0.415226	0.247775	0.202633	0.835714	0.616543	0.107871	0.131238	0.256269	0.339457	0.197177	0.395918	0.627137	0.360243	0.038187	0.234919	0.129796	0.215811
90	0.099975	0.112411	0.262331	0.431732	0.148530	0.255155	0.331491	0.288530	0.391855	0.236961	1.113606	0.748667	0.184734	0.134465	0.079202	0.460993	0.116667	0.145720	0.578734	0.259833	0.079896	0.114849	0.181142	0.266562	0.195176	0.161460	0.345396	0.648107	0.055366	0.244888	0.239277	0.346023	0.468759	0.750588	0.356610	0.170967	0.075247	0.174748	0.254054	0.231832	0.774778	0.599375	1.035383	0.642367	0.058733	0.044010	0.243275	0.271592	0.410363	0.353451	0.712796	0.689642	0.085984	0.121270	0.362866	0.414714	0.203652	0.174431	0.782699	0.675438	0.123790	0.148289	0.249249	0.366518	0.175006	0.371912	0.604892	0.333271	0.036402	0.248569	0.134699	0.211045
91	0.101341	0.115571	0.302316	0.431674	0.128652	0.120819	0.337485	0.296358	0.386657	0.242727	1.080750	0.726123	0.268921	0.135065	0.074554	0.373511	0.119168	0.146098	0.512987	0.257419	0.079218	0.101703	0.180001	0.254787	0.179324	0.155488	0.348835	0.651022	0.055307	0.210445	0.249025	0.378879	0.432522	0.655521	0.493579	0.189312	0.072399	0.175747	0.257972	0.231127	0.783998	0.620841	1.061651	0.560591	0.058621	0.054692	0.218712	0.323068	0.295262	0.310419	0.721448	0.668423	0.084643	0.116575	0.385258	0.319951	0.202361	0.173457	0.726370	0.722581	0.131319	0.172528	0.253033	0.390043	0.173414	0.345554	0.568391	0.327984	0.048741	0.260419	0.269484	0.209582
92	0.114767	0.115996	0.261129	0.407536	0.085881	0.096690	0.331731	0.289328	0.386264	0.261213	1.063193	0.703673	0.434183	0.136316	0.082086	0.297092	0.127176	0.139580	0.436452	0.265253	0.070782	0.067241	0.175470	0.199410	0.135015	0.147319	0.354843	0.659955	0.055970	0.222735	0.249332	0.376764	0.399793	0.653152	0.561189	0.191386	0.074502	0.181481	0.274722	0.220254	0.789981	0.634586	1.067670	0.544207	0.053272	0.052562	0.216728	0.321383	0.273636	0.264310	0.723219	0.627935	0.083243	0.107629	0.359222	0.282087	0.222776	0.172793	0.716181	0.751133	0.129753	0.180701	0.234174	0.388222	0.243283	0.307100	0.561043	0.303875	0.048938	0.251620	0.300615	0.208545
93	0.198252	0.116526	0.230260	0.307242	0.088421	0.073557	0.337232	0.288167	0.371801	0.283217	1.059125	0.588496	0.484044	0.136817	0.082834	0.291182	0.130555	0.131695	0.394073	0.257008	0.069910	0.053765	0.159840	0.200259	0.072211	0.141158	0.363818	0.657561	0.057317	0.222542	0.265099	0.351725	0.380729	0.624313	0.583875	0.197263	0.076828	0.199433	0.244081	0.157512	0.792057	0.638706	1.067575	0.564938	0.047494	0.054141	0.200600	0.479811	0.262365	0.220121	0.719272	0.607328	0.086186	0.106021	0.337274	0.258130	0.229217	0.173718	0.740269	0.755706	0.130222	0.188088	0.200371	0.356210	0.306202	0.269354	0.531974	0.297765	0.046587	0.234827	0.318136	0.199250
