	115_F_P_sh_R_D_A_01.c3d	115_F_P_sh_R_D_A_01.c3d	115_F_P_sh_R_D_A_01.c3d	115_F_P_sh_R_D_A_01.c3d	115_F_P_sh_R_D_A_01.c3d	115_F_P_sh_R_D_A_01.c3d	115_F_P_sh_R_D_A_01.c3d	115_F_P_sh_R_D_A_01.c3d	115_F_P_sh_R_D_A_03.c3d	115_F_P_sh_R_D_A_03.c3d	115_F_P_sh_R_D_A_03.c3d	115_F_P_sh_R_D_A_03.c3d	115_F_P_sh_R_D_A_03.c3d	115_F_P_sh_R_D_A_03.c3d	115_F_P_sh_R_D_A_03.c3d	115_F_P_sh_R_D_A_03.c3d	115_F_P_sh_R_D_A_05.c3d	115_F_P_sh_R_D_A_05.c3d	115_F_P_sh_R_D_A_05.c3d	115_F_P_sh_R_D_A_05.c3d	115_F_P_sh_R_D_A_05.c3d	115_F_P_sh_R_D_A_05.c3d	115_F_P_sh_R_D_A_05.c3d	115_F_P_sh_R_D_A_05.c3d	115_F_P_sh_R_D_A_06.c3d	115_F_P_sh_R_D_A_06.c3d	115_F_P_sh_R_D_A_06.c3d	115_F_P_sh_R_D_A_06.c3d	115_F_P_sh_R_D_A_06.c3d	115_F_P_sh_R_D_A_06.c3d	115_F_P_sh_R_D_A_06.c3d	115_F_P_sh_R_D_A_06.c3d	115_F_P_sh_R_D_A_07.c3d	115_F_P_sh_R_D_A_07.c3d	115_F_P_sh_R_D_A_07.c3d	115_F_P_sh_R_D_A_07.c3d	115_F_P_sh_R_D_A_07.c3d	115_F_P_sh_R_D_A_07.c3d	115_F_P_sh_R_D_A_07.c3d	115_F_P_sh_R_D_A_07.c3d	115_F_P_sh_R_D_A_08.c3d	115_F_P_sh_R_D_A_08.c3d	115_F_P_sh_R_D_A_08.c3d	115_F_P_sh_R_D_A_08.c3d	115_F_P_sh_R_D_A_08.c3d	115_F_P_sh_R_D_A_08.c3d	115_F_P_sh_R_D_A_08.c3d	115_F_P_sh_R_D_A_08.c3d	115_F_P_sh_R_D_A_09.c3d	115_F_P_sh_R_D_A_09.c3d	115_F_P_sh_R_D_A_09.c3d	115_F_P_sh_R_D_A_09.c3d	115_F_P_sh_R_D_A_09.c3d	115_F_P_sh_R_D_A_09.c3d	115_F_P_sh_R_D_A_09.c3d	115_F_P_sh_R_D_A_09.c3d	115_F_P_sh_R_D_A_10.c3d	115_F_P_sh_R_D_A_10.c3d	115_F_P_sh_R_D_A_10.c3d	115_F_P_sh_R_D_A_10.c3d	115_F_P_sh_R_D_A_10.c3d	115_F_P_sh_R_D_A_10.c3d	115_F_P_sh_R_D_A_10.c3d	115_F_P_sh_R_D_A_10.c3d
14	0.712021	0.238296	0.131693	0.260226	0.099371	0.401996	0.154869	0.177047	0.169131	0.129852	0.378387	0.454153	0.345406	0.306614	0.236169	0.341016	0.228124	0.278704	0.452155	0.501511	0.358152	0.310438	0.123274	0.150711	0.269398	0.230441	0.168278	0.499866	0.375596	0.320821	0.371991	0.310685	0.199270	0.346890	0.259952	0.294197	0.319697	0.178486	0.105197	0.259126	0.357680	0.182751	0.293965	0.364960	0.114100	0.227010	0.319574	0.308375	0.391217	0.268853	0.345883	0.441896	0.400280	0.193176	0.201849	0.187861	0.170089	0.262869	0.275177	0.213445	0.306374	0.330403	0.145494	0.122044
15	0.712452	0.274387	0.130473	0.262267	0.108531	0.385039	0.167491	0.169720	0.164298	0.164970	0.379232	0.370232	0.326150	0.280645	0.227431	0.367009	0.216481	0.225087	0.450777	0.393309	0.380202	0.290469	0.141406	0.151099	0.275624	0.231236	0.180462	0.502186	0.506795	0.321526	0.362971	0.295223	0.182407	0.380060	0.262700	0.339256	0.327187	0.237899	0.127062	0.297222	0.338749	0.172427	0.322725	0.430916	0.115574	0.228985	0.319457	0.303222	0.392657	0.256464	0.348898	0.439914	0.375891	0.189240	0.279528	0.219940	0.173226	0.277838	0.275048	0.192141	0.357987	0.325778	0.143611	0.146546
16	0.703677	0.309222	0.130388	0.234363	0.112888	0.362720	0.173968	0.169639	0.126294	0.190394	0.362571	0.289072	0.324250	0.295392	0.243821	0.373445	0.166524	0.219060	0.447713	0.320903	0.382631	0.317639	0.154053	0.152838	0.279301	0.221312	0.179980	0.485369	0.516543	0.319701	0.359237	0.242372	0.195098	0.402622	0.255448	0.345173	0.345237	0.305263	0.164097	0.298621	0.326717	0.133360	0.414548	0.442140	0.113421	0.233404	0.308695	0.291904	0.400981	0.221366	0.365110	0.414600	0.397997	0.190444	0.295175	0.241573	0.216448	0.261002	0.284933	0.189926	0.365243	0.327466	0.143655	0.184460
17	0.702762	0.323933	0.128743	0.195411	0.127579	0.339873	0.172362	0.162293	0.135304	0.176962	0.322075	0.282291	0.293311	0.270202	0.239279	0.359186	0.147905	0.258305	0.431241	0.315258	0.396519	0.377633	0.201002	0.154022	0.267105	0.212737	0.178990	0.446764	0.513158	0.311557	0.358127	0.227446	0.230227	0.426122	0.258190	0.362887	0.347950	0.334353	0.164977	0.284695	0.310121	0.131412	0.442573	0.434032	0.106732	0.222921	0.307094	0.292455	0.389252	0.219327	0.369763	0.339352	0.595469	0.175203	0.301386	0.234680	0.231944	0.241978	0.292811	0.192497	0.353897	0.318442	0.145773	0.192323
18	0.701848	0.330386	0.127332	0.161291	0.144473	0.329961	0.210588	0.225414	0.157914	0.173687	0.279880	0.250953	0.220928	0.302895	0.221994	0.364729	0.144214	0.256740	0.366553	0.295835	0.421536	0.445008	0.202261	0.198087	0.228460	0.197192	0.183417	0.435084	0.510139	0.247835	0.345750	0.207656	0.278244	0.427984	0.289703	0.405053	0.343360	0.337542	0.166725	0.263298	0.265363	0.144710	0.443419	0.444589	0.097926	0.205600	0.299634	0.263993	0.384857	0.170679	0.369033	0.315797	0.765890	0.151095	0.298105	0.226097	0.227646	0.252236	0.267702	0.189702	0.335640	0.326914	0.121519	0.195810
19	0.699484	0.332484	0.101990	0.150057	0.151652	0.287452	0.282381	0.275048	0.209891	0.181848	0.246034	0.223204	0.184219	0.326844	0.164780	0.331249	0.134968	0.263212	0.325942	0.218877	0.409492	0.461652	0.200270	0.209520	0.197754	0.174699	0.196568	0.434586	0.535628	0.236279	0.276378	0.145940	0.282625	0.444191	0.308718	0.437761	0.307082	0.486522	0.167882	0.260828	0.228821	0.164064	0.452616	0.439548	0.080965	0.339511	0.248274	0.247284	0.382873	0.089055	0.361582	0.315186	0.784647	0.134956	0.297545	0.225888	0.212071	0.254952	0.245997	0.168796	0.298790	0.317953	0.118694	0.196197
20	0.689534	0.338051	0.071459	0.158821	0.153008	0.314074	0.293841	0.269360	0.250204	0.185541	0.209075	0.244071	0.177102	0.329980	0.142119	0.307760	0.112088	0.358880	0.233865	0.275220	0.412506	0.464503	0.200725	0.231629	0.195352	0.165499	0.166752	0.425577	0.584142	0.284200	0.227099	0.101158	0.297893	0.454511	0.277613	0.439751	0.317337	0.518006	0.168364	0.227781	0.200102	0.181273	0.475554	0.448738	0.097475	0.465385	0.234977	0.217551	0.324014	0.109980	0.311976	0.314910	0.782278	0.126447	0.293531	0.226628	0.207444	0.250089	0.144838	0.156199	0.246011	0.272458	0.105070	0.193719
21	0.660421	0.368340	0.058126	0.178650	0.170859	0.373939	0.278321	0.249947	0.269405	0.203687	0.239669	0.229882	0.181688	0.349773	0.194985	0.303247	0.101533	0.384679	0.165476	0.461395	0.404935	0.473508	0.199705	0.326574	0.170708	0.163337	0.160976	0.353001	0.595776	0.344949	0.181878	0.078655	0.326158	0.465264	0.272162	0.488950	0.251790	0.515113	0.168893	0.217455	0.080045	0.163581	0.475635	0.442288	0.116638	0.493980	0.145229	0.189282	0.212439	0.112100	0.232800	0.291088	0.951524	0.111745	0.295985	0.226336	0.212847	0.242519	0.131077	0.169485	0.229288	0.270865	0.093601	0.197689
22	0.643735	0.380279	0.093646	0.203873	0.203721	0.448646	0.274620	0.249370	0.274894	0.214906	0.275237	0.209767	0.179996	0.328369	0.250726	0.303484	0.158005	0.428531	0.216174	0.472928	0.366016	0.476603	0.199238	0.398023	0.152504	0.206210	0.164737	0.263079	0.585972	0.445570	0.133574	0.089172	0.328752	0.456146	0.269724	0.549188	0.228743	0.505020	0.168523	0.168149	0.051408	0.178288	0.462122	0.434186	0.143293	0.635868	0.096214	0.189412	0.201612	0.111009	0.203736	0.230246	1.024652	0.104257	0.290062	0.219498	0.211526	0.211199	0.131852	0.208963	0.226003	0.268338	0.083175	0.201391
23	0.610628	0.395894	0.149606	0.214881	0.207948	0.455165	0.271585	0.249413	0.283651	0.211884	0.302866	0.191446	0.163632	0.343250	0.320133	0.293897	0.213676	0.429102	0.299207	0.499913	0.308251	0.462502	0.202619	0.399656	0.153778	0.218291	0.166245	0.360367	0.560315	0.443593	0.081292	0.117013	0.322221	0.425952	0.316087	0.544630	0.204327	0.482347	0.106099	0.139427	0.051364	0.218655	0.419356	0.430283	0.227502	0.626287	0.090299	0.206691	0.223789	0.123808	0.182824	0.205564	1.025082	0.117535	0.272421	0.213927	0.208470	0.195343	0.152177	0.232109	0.222345	0.228558	0.083778	0.225342
24	0.600985	0.377239	0.177426	0.220643	0.208273	0.480023	0.252365	0.270695	0.286849	0.205317	0.340200	0.191527	0.159532	0.348057	0.317133	0.215184	0.270323	0.428707	0.338177	0.540107	0.300206	0.453653	0.201887	0.396668	0.152151	0.197535	0.231104	0.471902	0.433001	0.446009	0.046678	0.129073	0.314652	0.365338	0.400128	0.504584	0.182938	0.439312	0.086125	0.145070	0.048862	0.234856	0.361407	0.380674	0.258826	0.626119	0.097247	0.214734	0.247377	0.132502	0.173932	0.192987	1.064034	0.123052	0.270441	0.196128	0.179974	0.194830	0.148169	0.238006	0.113167	0.201161	0.083056	0.210289
25	0.490366	0.382776	0.218618	0.222432	0.209749	0.522072	0.251428	0.345831	0.289469	0.189350	0.394160	0.193577	0.129071	0.345285	0.310400	0.200283	0.299544	0.423273	0.356956	0.586744	0.293979	0.449766	0.203697	0.393126	0.142994	0.281231	0.305758	0.458594	0.397473	0.496768	0.056433	0.149011	0.309194	0.374665	0.444940	0.487466	0.183366	0.430534	0.106464	0.185802	0.054444	0.249554	0.314358	0.298209	0.261480	0.627465	0.132952	0.215488	0.246960	0.138418	0.157790	0.193290	1.053282	0.154809	0.256251	0.187348	0.161208	0.185216	0.158317	0.247805	0.082514	0.188678	0.112850	0.171154
26	0.234397	0.377163	0.233898	0.220310	0.206084	0.513256	0.268798	0.363460	0.291264	0.223411	0.416673	0.197916	0.116572	0.318972	0.309405	0.175617	0.311445	0.425572	0.458215	0.609747	0.270167	0.441528	0.197802	0.396404	0.171155	0.362204	0.341521	0.478962	0.413679	0.504355	0.092548	0.146758	0.311008	0.333460	0.496305	0.492098	0.209394	0.378898	0.164454	0.197453	0.089668	0.253875	0.205680	0.275225	0.293272	0.625788	0.145162	0.211731	0.249133	0.143370	0.132583	0.257372	1.056479	0.177853	0.165429	0.168777	0.155235	0.176546	0.162795	0.248647	0.080786	0.189394	0.110251	0.166365
27	0.105536	0.378197	0.266709	0.210551	0.198898	0.506403	0.285918	0.364127	0.278550	0.231344	0.425850	0.197362	0.087777	0.290672	0.309210	0.159578	0.370808	0.448643	0.502261	0.616635	0.233072	0.428764	0.210572	0.460169	0.162645	0.363451	0.362273	0.505193	0.497101	0.505149	0.115621	0.147720	0.258429	0.355336	0.547047	0.477109	0.237050	0.282925	0.268260	0.201684	0.123372	0.251725	0.197584	0.260845	0.371531	0.625515	0.214478	0.227431	0.236466	0.159399	0.082091	0.263573	1.046765	0.171773	0.120290	0.172332	0.165420	0.212921	0.164555	0.249064	0.076063	0.151675	0.113170	0.170360
28	0.102591	0.418595	0.279179	0.230532	0.186550	0.495194	0.272466	0.350380	0.253779	0.241044	0.429922	0.173048	0.089267	0.276265	0.308378	0.139127	0.380125	0.478004	0.511510	0.617355	0.231062	0.400423	0.185073	0.502379	0.159012	0.363206	0.368030	0.509959	0.480452	0.503028	0.129471	0.147101	0.234059	0.347199	0.543377	0.446580	0.230884	0.271960	0.360970	0.193889	0.123331	0.247999	0.187242	0.248157	0.371465	0.573946	0.260158	0.230789	0.217846	0.158657	0.071527	0.305072	0.958685	0.169470	0.104531	0.189275	0.165192	0.231365	0.220529	0.258021	0.047005	0.170816	0.115772	0.179577
29	0.105347	0.500444	0.279443	0.237726	0.177294	0.487077	0.241535	0.344114	0.201005	0.248585	0.426812	0.130929	0.080484	0.268353	0.283034	0.121951	0.417084	0.719282	0.510222	0.615097	0.199750	0.335256	0.174350	0.499748	0.158768	0.360822	0.457969	0.504618	0.427740	0.492277	0.140418	0.167936	0.231618	0.323303	0.535840	0.431677	0.233270	0.278353	0.411640	0.188029	0.136422	0.224814	0.128101	0.248422	0.367745	0.464209	0.261153	0.253616	0.210038	0.155703	0.091209	0.362089	0.847574	0.175557	0.099062	0.191446	0.157251	0.234531	0.234711	0.298178	0.044689	0.177494	0.127614	0.187018
30	0.109002	0.504236	0.283528	0.236339	0.165930	0.463911	0.307575	0.362433	0.147417	0.261260	0.406693	0.502191	0.080833	0.194724	0.271043	0.129115	0.421063	0.827457	0.509567	0.504795	0.171637	0.225030	0.178113	0.491382	0.160386	0.355888	0.548603	0.506178	0.374842	0.439217	0.176532	0.189862	0.202825	0.301412	0.532552	0.425723	0.233881	0.270689	0.485266	0.197248	0.217122	0.222251	0.070952	0.200427	0.363326	0.452140	0.256698	0.263951	0.196217	0.146750	0.127533	0.382975	0.844464	0.189266	0.098588	0.203148	0.139684	0.224941	0.313678	0.312768	0.041802	0.225585	0.146128	0.186962
