	330_At_T1_sh_R_ND_01.c3d	330_At_T1_sh_R_ND_01.c3d	330_At_T1_sh_R_ND_01.c3d	330_At_T1_sh_R_ND_01.c3d	330_At_T1_sh_R_ND_01.c3d	330_At_T1_sh_R_ND_01.c3d	330_At_T1_sh_R_ND_01.c3d	330_At_T1_sh_R_ND_01.c3d	330_At_T1_sh_R_ND_02.c3d	330_At_T1_sh_R_ND_02.c3d	330_At_T1_sh_R_ND_02.c3d	330_At_T1_sh_R_ND_02.c3d	330_At_T1_sh_R_ND_02.c3d	330_At_T1_sh_R_ND_02.c3d	330_At_T1_sh_R_ND_02.c3d	330_At_T1_sh_R_ND_02.c3d	330_At_T1_sh_R_ND_03.c3d	330_At_T1_sh_R_ND_03.c3d	330_At_T1_sh_R_ND_03.c3d	330_At_T1_sh_R_ND_03.c3d	330_At_T1_sh_R_ND_03.c3d	330_At_T1_sh_R_ND_03.c3d	330_At_T1_sh_R_ND_03.c3d	330_At_T1_sh_R_ND_03.c3d	330_At_T1_sh_R_ND_04.c3d	330_At_T1_sh_R_ND_04.c3d	330_At_T1_sh_R_ND_04.c3d	330_At_T1_sh_R_ND_04.c3d	330_At_T1_sh_R_ND_04.c3d	330_At_T1_sh_R_ND_04.c3d	330_At_T1_sh_R_ND_04.c3d	330_At_T1_sh_R_ND_04.c3d	330_At_T1_sh_R_ND_05.c3d	330_At_T1_sh_R_ND_05.c3d	330_At_T1_sh_R_ND_05.c3d	330_At_T1_sh_R_ND_05.c3d	330_At_T1_sh_R_ND_05.c3d	330_At_T1_sh_R_ND_05.c3d	330_At_T1_sh_R_ND_05.c3d	330_At_T1_sh_R_ND_05.c3d	330_At_T1_sh_R_ND_08.c3d	330_At_T1_sh_R_ND_08.c3d	330_At_T1_sh_R_ND_08.c3d	330_At_T1_sh_R_ND_08.c3d	330_At_T1_sh_R_ND_08.c3d	330_At_T1_sh_R_ND_08.c3d	330_At_T1_sh_R_ND_08.c3d	330_At_T1_sh_R_ND_08.c3d	330_At_T1_sh_R_ND_09.c3d	330_At_T1_sh_R_ND_09.c3d	330_At_T1_sh_R_ND_09.c3d	330_At_T1_sh_R_ND_09.c3d	330_At_T1_sh_R_ND_09.c3d	330_At_T1_sh_R_ND_09.c3d	330_At_T1_sh_R_ND_09.c3d	330_At_T1_sh_R_ND_09.c3d	330_At_T1_sh_R_ND_10.c3d	330_At_T1_sh_R_ND_10.c3d	330_At_T1_sh_R_ND_10.c3d	330_At_T1_sh_R_ND_10.c3d	330_At_T1_sh_R_ND_10.c3d	330_At_T1_sh_R_ND_10.c3d	330_At_T1_sh_R_ND_10.c3d	330_At_T1_sh_R_ND_10.c3d
31	0.240302	0.308186	0.187664	0.394696	0.341753	0.355495	0.220045	0.535062	0.256765	0.321307	0.134908	0.124756	0.428847	0.463937	0.130046	0.184217	0.158065	0.170306	0.292997	0.379436	0.317802	0.416468	0.442188	0.379827	0.543915	0.368498	0.191380	0.329977	0.275165	0.433358	0.131852	0.272743	0.652205	0.614789	0.229829	0.208484	0.301523	0.180761	0.871026	0.665326	0.361701	0.212316	0.134541	0.197096	0.078515	0.144490	0.326863	0.178219	0.253547	0.192924	0.179448	0.360379	0.170328	0.217257	0.105419	0.056424	0.339738	0.512003	0.229424	0.178162	0.293168	0.479363	0.160455	0.113908
32	0.249109	0.321720	0.191829	0.365770	0.332621	0.355435	0.207850	0.532158	0.260274	0.306134	0.122730	0.127609	0.401115	0.578487	0.131820	0.156994	0.152310	0.141838	0.285863	0.345138	0.125559	0.191241	0.438738	0.366961	0.592292	0.484548	0.186067	0.288193	0.278422	0.439500	0.138953	0.252674	0.552648	0.555904	0.247176	0.218139	0.301559	0.178165	0.830146	0.594043	0.349734	0.207028	0.120030	0.206549	0.074462	0.139476	0.272032	0.213343	0.272104	0.198878	0.187851	0.306922	0.168922	0.214198	0.114656	0.071422	0.341247	0.488295	0.233527	0.169020	0.292879	0.479164	0.126944	0.112246
33	0.216636	0.251353	0.158170	0.342269	0.320525	0.341143	0.207654	0.531406	0.274797	0.306670	0.121855	0.128822	0.411037	0.626759	0.134995	0.156625	0.160022	0.129258	0.286311	0.295480	0.095462	0.132053	0.464460	0.450816	0.655347	0.552856	0.186021	0.260330	0.281685	0.444521	0.143706	0.260886	0.543577	0.546343	0.282914	0.240171	0.290115	0.177459	0.718436	0.540805	0.349608	0.207010	0.138082	0.209568	0.074887	0.106262	0.235254	0.222512	0.264607	0.200606	0.237743	0.293355	0.174733	0.225943	0.116067	0.079530	0.326531	0.448347	0.231601	0.173186	0.291172	0.479258	0.098120	0.107248
34	0.211611	0.247256	0.149851	0.341567	0.326041	0.348465	0.195184	0.523041	0.355823	0.306883	0.120423	0.135389	0.414003	0.635803	0.134946	0.156027	0.204192	0.134723	0.280865	0.264812	0.147228	0.148834	0.451338	0.453224	0.631294	0.581071	0.187749	0.258166	0.278477	0.444080	0.181028	0.273321	0.525043	0.521897	0.290048	0.248614	0.280219	0.182517	0.706526	0.561592	0.356927	0.213039	0.189815	0.233997	0.070242	0.088257	0.279169	0.224478	0.276038	0.220834	0.277452	0.310287	0.174495	0.230715	0.119783	0.079520	0.255819	0.273939	0.231917	0.174640	0.291113	0.480996	0.096256	0.105477
35	0.227751	0.253528	0.149752	0.341549	0.328145	0.338457	0.194031	0.482079	0.367521	0.303857	0.125058	0.140031	0.415699	0.632753	0.114531	0.157941	0.233201	0.138772	0.273561	0.255312	0.158624	0.157605	0.450061	0.464468	0.599748	0.573086	0.181148	0.259235	0.277592	0.443499	0.215772	0.300286	0.509064	0.524557	0.289623	0.229750	0.299227	0.213547	0.615932	0.510212	0.320183	0.193429	0.193494	0.247450	0.082301	0.087419	0.288362	0.210841	0.286428	0.229511	0.281651	0.383519	0.166581	0.227237	0.144432	0.078329	0.244768	0.252036	0.234313	0.197422	0.292524	0.485625	0.104896	0.108440
36	0.284662	0.263877	0.157383	0.339929	0.328663	0.336669	0.243345	0.427782	0.379037	0.286600	0.126658	0.140915	0.408293	0.631066	0.081916	0.156542	0.237880	0.139859	0.249900	0.262532	0.158665	0.150234	0.437426	0.460949	0.588013	0.577629	0.143723	0.258815	0.286844	0.452816	0.226164	0.355017	0.512975	0.524111	0.291867	0.211696	0.282490	0.198668	0.496810	0.380901	0.266375	0.152517	0.196331	0.248556	0.083401	0.049046	0.280685	0.289923	0.290897	0.226633	0.284620	0.421033	0.166934	0.219145	0.154780	0.078391	0.256655	0.259785	0.245256	0.238103	0.293804	0.487693	0.121223	0.106679
37	0.342629	0.310936	0.176905	0.345842	0.332593	0.315549	0.310326	0.458357	0.383955	0.273112	0.145481	0.177952	0.397801	0.629918	0.069794	0.155005	0.244927	0.146164	0.232283	0.263753	0.158398	0.148072	0.510757	0.449931	0.600153	0.595953	0.109556	0.267172	0.296444	0.447052	0.224867	0.362928	0.491095	0.523225	0.296191	0.202967	0.247340	0.193023	0.455016	0.325926	0.248967	0.130113	0.217799	0.256711	0.072981	0.046197	0.339924	0.336413	0.290647	0.226452	0.285870	0.397335	0.167966	0.218492	0.165511	0.089347	0.276206	0.264934	0.246578	0.270400	0.292805	0.485965	0.146725	0.105555
38	0.347571	0.323976	0.184077	0.340444	0.335973	0.293445	0.380678	0.497464	0.426116	0.307495	0.242844	0.317348	0.397953	0.610080	0.092148	0.154023	0.241101	0.151149	0.234369	0.228499	0.162953	0.156791	0.507954	0.458511	0.646928	0.705373	0.107609	0.259914	0.299087	0.434600	0.228060	0.364801	0.377462	0.444187	0.326525	0.211928	0.221456	0.190659	0.440875	0.312638	0.228434	0.130815	0.220144	0.280866	0.076476	0.040846	0.343835	0.338551	0.253686	0.213361	0.290402	0.403846	0.169607	0.210150	0.179827	0.093896	0.282271	0.263960	0.228289	0.270374	0.293775	0.483855	0.159014	0.108199
39	0.343581	0.329260	0.181763	0.327744	0.311534	0.294231	0.455272	0.526327	0.416297	0.294249	0.332084	0.378409	0.371768	0.543087	0.096560	0.150259	0.242852	0.154571	0.234412	0.195040	0.167490	0.173153	0.550991	0.483851	0.661631	0.742157	0.110255	0.253420	0.269488	0.417037	0.279501	0.358472	0.202469	0.241764	0.359687	0.215685	0.241321	0.202961	0.350370	0.331769	0.229199	0.135515	0.221569	0.331337	0.086687	0.034932	0.359601	0.344771	0.248185	0.202644	0.292552	0.458150	0.137005	0.183863	0.180545	0.106882	0.273555	0.262273	0.195058	0.263607	0.294308	0.466511	0.160502	0.122921
40	0.334535	0.322426	0.188415	0.313028	0.231447	0.242726	0.513668	0.508847	0.415601	0.270820	0.353348	0.377500	0.372267	0.516130	0.094187	0.146594	0.242993	0.155748	0.232242	0.188275	0.208990	0.170777	0.589598	0.462411	0.661826	0.742577	0.110111	0.262491	0.209715	0.353646	0.350518	0.342641	0.196423	0.209450	0.414803	0.217246	0.240615	0.215038	0.384182	0.443698	0.213789	0.130524	0.242913	0.339517	0.089107	0.036578	0.361562	0.368131	0.253630	0.192695	0.298083	0.471543	0.113997	0.138895	0.257184	0.163256	0.264749	0.250677	0.192825	0.261132	0.277982	0.413806	0.187638	0.122820
41	0.319508	0.288424	0.250454	0.300481	0.200217	0.192571	0.528040	0.472908	0.404645	0.275853	0.353332	0.371841	0.370443	0.514534	0.094387	0.146709	0.239902	0.156232	0.214237	0.175606	0.215907	0.170985	0.561903	0.405784	0.672115	0.746804	0.116917	0.324162	0.191025	0.325554	0.496823	0.474473	0.206529	0.237051	0.436176	0.225851	0.240240	0.213567	0.415810	0.492082	0.165682	0.105969	0.257282	0.378008	0.088432	0.036372	0.370050	0.379895	0.247678	0.191585	0.299074	0.471112	0.105547	0.138546	0.321388	0.249090	0.205372	0.189425	0.214225	0.258819	0.273398	0.400300	0.228960	0.114687
42	0.317184	0.281034	0.332570	0.316667	0.205176	0.189612	0.539786	0.463782	0.407083	0.283769	0.360926	0.385628	0.317569	0.475005	0.094370	0.148382	0.236169	0.160400	0.256668	0.185609	0.209961	0.147182	0.519313	0.334402	0.682891	0.782231	0.140276	0.356235	0.206652	0.328576	0.585062	0.567859	0.212360	0.232164	0.416338	0.228503	0.212197	0.189914	0.426498	0.477770	0.157306	0.103300	0.302003	0.373443	0.088261	0.035200	0.373098	0.382845	0.251215	0.194412	0.298710	0.480116	0.104165	0.138269	0.387688	0.270264	0.177556	0.143032	0.212954	0.259717	0.243302	0.339594	0.277661	0.108789
43	0.317241	0.278172	0.341260	0.453177	0.250275	0.284254	0.610776	0.467897	0.415239	0.285586	0.434633	0.447584	0.254963	0.339172	0.099805	0.143455	0.231993	0.158225	0.290237	0.262043	0.184921	0.124203	0.527110	0.335843	0.630421	0.748099	0.159982	0.372046	0.207065	0.321918	0.596976	0.592641	0.208340	0.230180	0.429842	0.223283	0.211034	0.168079	0.420983	0.481407	0.159515	0.098325	0.328865	0.365770	0.076278	0.032089	0.367892	0.399163	0.247009	0.194078	0.311110	0.542222	0.094834	0.120292	0.400192	0.270716	0.178458	0.140627	0.194281	0.261893	0.147527	0.182007	0.292641	0.105841
44	0.302199	0.249848	0.355275	0.580761	0.294019	0.374809	0.695715	0.494600	0.415876	0.286734	0.500062	0.554511	0.219717	0.221968	0.100863	0.125553	0.232665	0.152059	0.297970	0.323055	0.178318	0.117748	0.515276	0.310406	0.580714	0.677314	0.165460	0.373308	0.205512	0.320059	0.638675	0.587106	0.216164	0.233096	0.442232	0.205525	0.217467	0.178812	0.412810	0.506547	0.161625	0.094593	0.317625	0.363576	0.074159	0.036498	0.351265	0.356476	0.216024	0.185279	0.315938	0.656734	0.096981	0.085847	0.423399	0.295494	0.175746	0.137288	0.195268	0.260705	0.134055	0.143321	0.291605	0.104330
45	0.292493	0.245343	0.451309	0.642638	0.292140	0.387911	0.728299	0.553321	0.410896	0.287736	0.505809	0.581297	0.250397	0.257888	0.120287	0.102538	0.275420	0.155856	0.314698	0.350363	0.181966	0.118326	0.459837	0.322748	0.494676	0.626136	0.171078	0.379155	0.201039	0.315049	0.787263	0.620123	0.224188	0.236356	0.465216	0.186213	0.219021	0.165014	0.411696	0.494591	0.143697	0.078785	0.297235	0.349696	0.081462	0.043734	0.292657	0.312719	0.213878	0.164672	0.290807	0.750027	0.088799	0.047791	0.545782	0.352867	0.167811	0.136702	0.207269	0.278042	0.134535	0.145256	0.293315	0.113556
46	0.290934	0.236437	0.493239	0.650647	0.281901	0.405011	0.734382	0.593473	0.355779	0.256189	0.507347	0.591040	0.252799	0.264090	0.143013	0.097438	0.305364	0.189445	0.323816	0.370589	0.181414	0.117334	0.395304	0.322757	0.473154	0.604525	0.213321	0.414268	0.199631	0.272909	0.880640	0.679049	0.233907	0.235632	0.491428	0.181911	0.211132	0.155333	0.414504	0.489116	0.123514	0.074082	0.303425	0.350713	0.075965	0.042375	0.308312	0.303679	0.210619	0.155667	0.241748	0.755430	0.088132	0.062918	0.680996	0.416466	0.167809	0.135715	0.208027	0.296310	0.137714	0.149369	0.293494	0.122605
47	0.272571	0.228253	0.530882	0.668035	0.318460	0.405859	0.732786	0.592950	0.354504	0.251469	0.506182	0.616831	0.265167	0.290329	0.171012	0.126793	0.307983	0.206053	0.326400	0.375763	0.196016	0.153050	0.378197	0.270055	0.458759	0.607297	0.273617	0.478602	0.244630	0.253510	0.905749	0.691055	0.227210	0.224510	0.519622	0.184512	0.177595	0.132151	0.401529	0.446988	0.114802	0.071720	0.301505	0.368680	0.056784	0.035989	0.345410	0.302123	0.203323	0.112905	0.224650	0.732811	0.087352	0.074375	0.726125	0.440098	0.168270	0.134646	0.224148	0.284425	0.133771	0.145007	0.294755	0.152588
48	0.208804	0.207529	0.720013	0.776699	0.324721	0.404946	0.722299	0.595815	0.356266	0.250266	0.505930	0.632072	0.289257	0.315122	0.217906	0.141912	0.301350	0.208571	0.367378	0.382204	0.219547	0.263862	0.283793	0.270616	0.462524	0.600093	0.303219	0.487821	0.255111	0.261576	0.913493	0.703245	0.219566	0.217595	0.543155	0.265586	0.177141	0.113390	0.262530	0.321387	0.115750	0.071677	0.293624	0.367207	0.054592	0.034789	0.375763	0.315437	0.253015	0.140018	0.256728	0.706043	0.089512	0.076431	0.736918	0.438347	0.154743	0.105281	0.224719	0.255713	0.129807	0.129899	0.296529	0.165975
49	0.113195	0.135400	0.819408	0.913374	0.320553	0.408987	0.700657	0.560447	0.380212	0.250492	0.516188	0.627244	0.299784	0.315591	0.257220	0.143752	0.298661	0.208021	0.393362	0.433101	0.208820	0.274578	0.279384	0.342804	0.463739	0.592406	0.305783	0.482298	0.253866	0.253882	0.911448	0.705862	0.222025	0.217543	0.535361	0.399255	0.175883	0.122909	0.249926	0.257188	0.114036	0.071556	0.332221	0.418874	0.055574	0.035276	0.374911	0.339628	0.276229	0.150515	0.253625	0.750990	0.086612	0.077634	0.735764	0.437229	0.113410	0.087443	0.222526	0.225684	0.143593	0.136308	0.310955	0.166776
50	0.114978	0.118468	0.823458	0.985380	0.318636	0.409753	0.666167	0.524097	0.352745	0.187860	0.601511	0.586218	0.306043	0.316729	0.272459	0.168121	0.290891	0.202427	0.405750	0.482568	0.203949	0.282024	0.290528	0.339285	0.408447	0.469392	0.307019	0.484879	0.255261	0.242826	0.896370	0.702812	0.218046	0.212557	0.532114	0.446017	0.143074	0.118764	0.230845	0.266621	0.111816	0.062736	0.371907	0.474683	0.064844	0.047043	0.371035	0.338511	0.273004	0.146229	0.270179	0.798566	0.087763	0.081211	0.736764	0.450181	0.084436	0.077510	0.233939	0.245529	0.159315	0.160405	0.332113	0.164375
51	0.117261	0.109578	0.825040	0.994548	0.349915	0.431233	0.612056	0.477876	0.339006	0.177276	0.594553	0.614276	0.317297	0.331258	0.278974	0.194737	0.288875	0.196769	0.424407	0.518080	0.200490	0.289765	0.268888	0.305438	0.380034	0.395059	0.313887	0.483954	0.256327	0.264409	0.837885	0.632934	0.206031	0.203250	0.571827	0.459913	0.122697	0.119225	0.200981	0.251189	0.106227	0.077663	0.364795	0.550908	0.107507	0.066444	0.395543	0.339699	0.258364	0.136691	0.312479	0.795122	0.102873	0.107187	0.721643	0.453775	0.072429	0.067864	0.232827	0.266370	0.158942	0.161627	0.346624	0.162092
52	0.120633	0.109372	0.831540	0.994015	0.377091	0.455505	0.559281	0.440106	0.350187	0.178284	0.594605	0.632053	0.323480	0.332163	0.298886	0.204185	0.291116	0.196330	0.454796	0.556181	0.215055	0.313226	0.280785	0.318011	0.379370	0.398512	0.317258	0.483980	0.247223	0.259699	0.757151	0.534258	0.183516	0.180673	0.576234	0.461237	0.098188	0.088119	0.188611	0.154894	0.168774	0.125649	0.386324	0.529342	0.164901	0.088059	0.407442	0.363428	0.240603	0.131618	0.334163	0.778705	0.115481	0.144933	0.699057	0.417379	0.070308	0.066696	0.228193	0.261368	0.174308	0.166765	0.359677	0.152710
53	0.135468	0.143925	0.811169	0.995009	0.378562	0.462288	0.540674	0.452348	0.358058	0.151428	0.612419	0.634388	0.323073	0.328364	0.373382	0.211379	0.302339	0.202249	0.463599	0.613714	0.215427	0.315096	0.351132	0.353005	0.352633	0.399464	0.314982	0.438957	0.245067	0.267024	0.736258	0.490569	0.155080	0.126521	0.602817	0.469905	0.067874	0.078517	0.175179	0.131848	0.210344	0.148127	0.387145	0.532946	0.162825	0.085703	0.405782	0.379918	0.254402	0.140818	0.334477	0.794567	0.115998	0.147156	0.667516	0.396110	0.095986	0.080312	0.221072	0.257450	0.174249	0.169452	0.362470	0.167645
54	0.150743	0.150558	0.786388	0.978968	0.375938	0.459759	0.532604	0.449932	0.353811	0.135528	0.639430	0.630492	0.320931	0.331471	0.454823	0.266561	0.321450	0.210695	0.464166	0.632288	0.219847	0.315635	0.357906	0.345477	0.241483	0.304799	0.346375	0.406534	0.246693	0.269749	0.724806	0.492841	0.175781	0.124062	0.616890	0.559515	0.064938	0.079243	0.185759	0.194550	0.221332	0.152083	0.363460	0.561966	0.162056	0.085925	0.395795	0.376442	0.266927	0.146308	0.335439	0.825015	0.117113	0.155835	0.660229	0.420716	0.118241	0.087574	0.209533	0.260623	0.177230	0.170732	0.341116	0.169305
55	0.158850	0.151147	0.792585	0.915513	0.350319	0.414374	0.463300	0.446640	0.369274	0.150164	0.655225	0.590682	0.312862	0.324180	0.496522	0.306670	0.327746	0.214090	0.435846	0.640308	0.229937	0.314612	0.359828	0.343265	0.218193	0.256683	0.396629	0.435869	0.252685	0.267776	0.582051	0.457601	0.188388	0.116989	0.593653	0.670003	0.058376	0.079369	0.254382	0.334642	0.218679	0.151956	0.362726	0.584150	0.165056	0.086715	0.352514	0.382733	0.268547	0.146876	0.343942	0.814503	0.112069	0.155513	0.717774	0.458763	0.131860	0.086608	0.207920	0.265061	0.179857	0.166506	0.315738	0.172149
56	0.170283	0.159519	0.779630	0.849595	0.313950	0.328207	0.321818	0.420017	0.368463	0.144504	0.693746	0.545666	0.298886	0.277512	0.502839	0.312606	0.328440	0.219828	0.410661	0.637975	0.201227	0.256747	0.373572	0.364782	0.242761	0.256599	0.401488	0.477615	0.250469	0.266139	0.386080	0.310661	0.189493	0.107644	0.569043	0.756965	0.065693	0.076055	0.293395	0.371680	0.231124	0.159934	0.358293	0.586353	0.167041	0.087115	0.331773	0.349758	0.265850	0.146216	0.336314	0.744830	0.106012	0.155534	0.763770	0.470219	0.135184	0.091499	0.197560	0.265035	0.179179	0.172275	0.299667	0.173379
57	0.192802	0.183601	0.735180	0.815122	0.306310	0.303676	0.230003	0.343162	0.353276	0.142287	0.700405	0.547126	0.298571	0.252353	0.497849	0.313819	0.316040	0.224748	0.399286	0.651249	0.181152	0.192994	0.438585	0.447309	0.249211	0.246024	0.417692	0.478257	0.185285	0.223044	0.316281	0.234290	0.179943	0.097908	0.550018	0.807345	0.104229	0.079274	0.322191	0.370401	0.258266	0.172182	0.361802	0.597841	0.170773	0.087308	0.351735	0.340806	0.270254	0.149079	0.378505	0.632294	0.112502	0.159708	0.734443	0.448051	0.140311	0.097102	0.199158	0.246981	0.171342	0.175643	0.305114	0.174304
58	0.206291	0.211166	0.746244	0.812410	0.304031	0.268507	0.205437	0.255565	0.345900	0.142644	0.699691	0.527014	0.292796	0.236548	0.489950	0.307689	0.266629	0.210478	0.383969	0.673525	0.160595	0.167173	0.582150	0.467614	0.243014	0.214414	0.400575	0.494825	0.152613	0.193663	0.283386	0.194154	0.174129	0.097241	0.532155	0.817120	0.190947	0.134475	0.322533	0.378190	0.263063	0.174873	0.363952	0.607028	0.174104	0.083476	0.324667	0.340509	0.268831	0.149424	0.413068	0.620251	0.115311	0.157086	0.715669	0.416609	0.232628	0.110599	0.222906	0.232302	0.171660	0.175530	0.310374	0.175447
59	0.194526	0.210570	0.742705	0.787564	0.261814	0.259171	0.203201	0.252579	0.341777	0.142978	0.700006	0.508718	0.266485	0.185897	0.474279	0.298181	0.217310	0.169687	0.390960	0.670118	0.178531	0.170681	0.610951	0.468448	0.248322	0.204000	0.367767	0.485522	0.147115	0.188704	0.395609	0.185650	0.175505	0.099438	0.503094	0.818854	0.201087	0.140260	0.405167	0.377335	0.287896	0.187752	0.358666	0.604784	0.174931	0.073260	0.307632	0.344509	0.275097	0.150598	0.416110	0.638362	0.113123	0.155400	0.707784	0.415836	0.332290	0.138879	0.214179	0.258900	0.169963	0.177741	0.311300	0.174664
60	0.211447	0.235947	0.589672	0.665327	0.248992	0.255735	0.192036	0.224210	0.319857	0.137072	0.708585	0.503546	0.261948	0.204696	0.447776	0.296873	0.186122	0.146853	0.379908	0.674734	0.206352	0.146617	0.628464	0.480267	0.283232	0.203532	0.364250	0.550783	0.142334	0.184673	0.600450	0.225973	0.172882	0.095218	0.502866	0.777701	0.214929	0.146054	0.411835	0.379064	0.303745	0.192054	0.322398	0.556024	0.227273	0.072563	0.321907	0.339006	0.265666	0.137464	0.439528	0.634081	0.123735	0.158650	0.725614	0.420532	0.390138	0.172135	0.200563	0.286328	0.179801	0.203051	0.312648	0.154632
61	0.217332	0.246407	0.489659	0.509991	0.251019	0.248466	0.178540	0.192612	0.274049	0.127398	0.683821	0.491253	0.283873	0.295432	0.435959	0.286388	0.184031	0.145079	0.336755	0.661166	0.209297	0.116001	0.641831	0.515984	0.386536	0.203013	0.370723	0.591696	0.158493	0.143387	0.798982	0.290999	0.168946	0.086689	0.503400	0.736917	0.216843	0.145706	0.410729	0.388317	0.318335	0.217575	0.278160	0.480522	0.294710	0.097523	0.323608	0.323995	0.223039	0.115441	0.438770	0.650492	0.126370	0.159105	0.792871	0.414439	0.402798	0.192861	0.202699	0.297572	0.180882	0.204855	0.313977	0.152069
62	0.211327	0.252985	0.485708	0.442962	0.249049	0.246128	0.230004	0.192207	0.249299	0.121630	0.568556	0.469810	0.283736	0.312788	0.429896	0.268850	0.193454	0.147503	0.333605	0.620186	0.203592	0.115211	0.615270	0.507462	0.466824	0.212008	0.370718	0.586367	0.199202	0.132194	0.869157	0.352392	0.167165	0.081154	0.469022	0.716486	0.217460	0.145812	0.404823	0.397290	0.344119	0.225672	0.270013	0.462886	0.302874	0.099608	0.314743	0.319788	0.219577	0.116476	0.440400	0.644825	0.118993	0.147650	0.873352	0.400376	0.407456	0.223994	0.215325	0.277958	0.168885	0.196312	0.295161	0.151479
63	0.216738	0.265227	0.506191	0.470022	0.202690	0.208856	0.305207	0.202313	0.273423	0.119869	0.559739	0.404364	0.264848	0.326459	0.424937	0.260651	0.194135	0.149082	0.321332	0.602935	0.187960	0.110004	0.609924	0.506093	0.522881	0.244370	0.363522	0.587228	0.220476	0.128575	0.872604	0.373219	0.168783	0.080624	0.384720	0.711093	0.227545	0.153150	0.362866	0.309011	0.344115	0.207569	0.239167	0.502106	0.344873	0.103562	0.305565	0.305123	0.231330	0.127675	0.417498	0.644313	0.108677	0.119558	0.919100	0.398118	0.453748	0.247624	0.260625	0.251072	0.151727	0.177454	0.259836	0.154624
64	0.232643	0.269416	0.532466	0.492800	0.124764	0.131418	0.331274	0.203210	0.283716	0.121612	0.613826	0.391711	0.252601	0.325680	0.381656	0.266718	0.222905	0.157939	0.324536	0.578924	0.177981	0.109055	0.608401	0.503793	0.525776	0.247572	0.360561	0.585895	0.232819	0.123246	0.899864	0.365102	0.174275	0.083090	0.333843	0.711467	0.227377	0.153378	0.319151	0.289617	0.332088	0.193772	0.188537	0.483667	0.357044	0.111569	0.286779	0.276068	0.255848	0.149281	0.397217	0.641336	0.107220	0.113273	0.940311	0.404932	0.524115	0.298672	0.279855	0.255715	0.149481	0.168477	0.232411	0.155800
65	0.251525	0.270023	0.604941	0.494152	0.098217	0.108982	0.332901	0.163277	0.262178	0.117576	0.653132	0.438993	0.258709	0.330474	0.302947	0.253291	0.245113	0.157305	0.315099	0.538687	0.177811	0.112495	0.580252	0.451047	0.530665	0.235552	0.368707	0.588197	0.236353	0.130912	0.979762	0.365422	0.167014	0.078145	0.271732	0.679280	0.200855	0.132026	0.334229	0.279547	0.352275	0.197841	0.186601	0.451263	0.360581	0.113305	0.261151	0.230404	0.262551	0.156632	0.460179	0.679975	0.106339	0.105809	0.939190	0.408569	0.548368	0.301651	0.271809	0.298251	0.118363	0.153826	0.216533	0.154675
66	0.264067	0.275742	0.663676	0.513680	0.097965	0.115281	0.353086	0.156023	0.235923	0.103476	0.615917	0.454181	0.256436	0.334762	0.228710	0.216830	0.284234	0.145612	0.313280	0.481080	0.176162	0.111597	0.476888	0.332431	0.557734	0.243898	0.402425	0.620011	0.232775	0.133741	1.041854	0.396343	0.139747	0.073982	0.256044	0.574856	0.131850	0.081759	0.341921	0.284728	0.379674	0.206743	0.218373	0.428058	0.384896	0.117242	0.246576	0.227183	0.241585	0.145562	0.513600	0.721827	0.099992	0.105531	0.903334	0.363447	0.551815	0.302862	0.273610	0.352255	0.114072	0.151228	0.199216	0.138784
67	0.258384	0.274861	0.675024	0.582554	0.095670	0.115419	0.394521	0.154186	0.200943	0.083940	0.536556	0.469558	0.246438	0.333012	0.206829	0.196902	0.395396	0.132832	0.299696	0.480930	0.169690	0.107049	0.376796	0.349772	0.632572	0.272082	0.357996	0.648268	0.255873	0.148744	1.044820	0.428581	0.118110	0.077316	0.258688	0.443788	0.119152	0.080326	0.280862	0.297286	0.381085	0.206748	0.226033	0.471830	0.376178	0.114203	0.204840	0.183415	0.232798	0.141695	0.517106	0.739114	0.098701	0.110526	0.822278	0.300981	0.553434	0.310837	0.275108	0.411775	0.112434	0.149424	0.211997	0.131965
68	0.249774	0.267780	0.675785	0.631061	0.095730	0.116257	0.403529	0.181921	0.207672	0.080425	0.475834	0.468214	0.243064	0.348211	0.216061	0.195064	0.409707	0.123177	0.289032	0.443017	0.134550	0.089127	0.384589	0.377327	0.632693	0.272611	0.348062	0.645587	0.293064	0.174595	1.042745	0.445633	0.108706	0.080164	0.255025	0.324325	0.099791	0.076117	0.361648	0.453493	0.457894	0.298879	0.209498	0.485644	0.322946	0.098871	0.171440	0.119094	0.247739	0.155228	0.509609	0.750099	0.095701	0.108095	0.718810	0.235756	0.555039	0.313429	0.274743	0.550474	0.105455	0.149605	0.194584	0.125559
69	0.231915	0.248883	0.669261	0.676780	0.095072	0.116717	0.401593	0.198954	0.231644	0.076986	0.471623	0.472921	0.241581	0.351858	0.221322	0.192955	0.414762	0.113792	0.307945	0.409522	0.100000	0.081399	0.323070	0.336714	0.629556	0.296701	0.326865	0.646326	0.321100	0.191986	1.024650	0.481305	0.123227	0.085407	0.248306	0.399482	0.099503	0.078920	0.375336	0.488943	0.675592	0.573477	0.210420	0.477364	0.267223	0.079233	0.172566	0.123349	0.273596	0.176032	0.491914	0.762346	0.098446	0.100680	0.669939	0.231262	0.555062	0.313039	0.267515	0.659159	0.130530	0.223993	0.184298	0.126832
