	326_At_T1_sh_L_ND_01.c3d	326_At_T1_sh_L_ND_01.c3d	326_At_T1_sh_L_ND_01.c3d	326_At_T1_sh_L_ND_01.c3d	326_At_T1_sh_L_ND_01.c3d	326_At_T1_sh_L_ND_01.c3d	326_At_T1_sh_L_ND_01.c3d	326_At_T1_sh_L_ND_01.c3d	326_At_T1_sh_L_ND_02.c3d	326_At_T1_sh_L_ND_02.c3d	326_At_T1_sh_L_ND_02.c3d	326_At_T1_sh_L_ND_02.c3d	326_At_T1_sh_L_ND_02.c3d	326_At_T1_sh_L_ND_02.c3d	326_At_T1_sh_L_ND_02.c3d	326_At_T1_sh_L_ND_02.c3d	326_At_T1_sh_L_ND_03.c3d	326_At_T1_sh_L_ND_03.c3d	326_At_T1_sh_L_ND_03.c3d	326_At_T1_sh_L_ND_03.c3d	326_At_T1_sh_L_ND_03.c3d	326_At_T1_sh_L_ND_03.c3d	326_At_T1_sh_L_ND_03.c3d	326_At_T1_sh_L_ND_03.c3d	326_At_T1_sh_L_ND_04.c3d	326_At_T1_sh_L_ND_04.c3d	326_At_T1_sh_L_ND_04.c3d	326_At_T1_sh_L_ND_04.c3d	326_At_T1_sh_L_ND_04.c3d	326_At_T1_sh_L_ND_04.c3d	326_At_T1_sh_L_ND_04.c3d	326_At_T1_sh_L_ND_04.c3d	326_At_T1_sh_L_ND_05.c3d	326_At_T1_sh_L_ND_05.c3d	326_At_T1_sh_L_ND_05.c3d	326_At_T1_sh_L_ND_05.c3d	326_At_T1_sh_L_ND_05.c3d	326_At_T1_sh_L_ND_05.c3d	326_At_T1_sh_L_ND_05.c3d	326_At_T1_sh_L_ND_05.c3d	326_At_T1_sh_L_ND_06.c3d	326_At_T1_sh_L_ND_06.c3d	326_At_T1_sh_L_ND_06.c3d	326_At_T1_sh_L_ND_06.c3d	326_At_T1_sh_L_ND_06.c3d	326_At_T1_sh_L_ND_06.c3d	326_At_T1_sh_L_ND_06.c3d	326_At_T1_sh_L_ND_06.c3d	326_At_T1_sh_L_ND_08.c3d	326_At_T1_sh_L_ND_08.c3d	326_At_T1_sh_L_ND_08.c3d	326_At_T1_sh_L_ND_08.c3d	326_At_T1_sh_L_ND_08.c3d	326_At_T1_sh_L_ND_08.c3d	326_At_T1_sh_L_ND_08.c3d	326_At_T1_sh_L_ND_08.c3d	326_At_T1_sh_L_ND_09.c3d	326_At_T1_sh_L_ND_09.c3d	326_At_T1_sh_L_ND_09.c3d	326_At_T1_sh_L_ND_09.c3d	326_At_T1_sh_L_ND_09.c3d	326_At_T1_sh_L_ND_09.c3d	326_At_T1_sh_L_ND_09.c3d	326_At_T1_sh_L_ND_09.c3d	326_At_T1_sh_L_ND_10.c3d	326_At_T1_sh_L_ND_10.c3d	326_At_T1_sh_L_ND_10.c3d	326_At_T1_sh_L_ND_10.c3d	326_At_T1_sh_L_ND_10.c3d	326_At_T1_sh_L_ND_10.c3d	326_At_T1_sh_L_ND_10.c3d	326_At_T1_sh_L_ND_10.c3d
60	0.133329	0.371768	0.319281	0.294189	0.114410	0.232765	0.239821	0.271276	0.317445	0.408986	0.376797	0.348401	0.069567	0.103312	0.232945	0.212783	0.148837	0.218293	0.209686	0.224342	1.379999	0.501805	0.194301	0.229612	0.103349	0.343034	0.284615	0.501040	0.070434	0.133334	0.207261	0.193018	0.080221	0.322018	0.378831	0.467470	0.262774	0.159032	0.353646	0.222619	0.099250	0.133204	0.298887	0.613930	0.221672	0.074144	0.166516	0.186936	0.221462	0.298102	0.622104	0.836786	0.151634	0.190558	0.221910	0.551752	0.080842	0.129791	0.318451	0.285741	0.485055	0.206917	0.343417	0.153762	0.141272	0.166819	0.238589	0.411508	0.060184	0.154563	0.273157	0.237037
61	0.108526	0.367770	0.258896	0.300645	0.114785	0.229782	0.213990	0.287048	0.313384	0.410364	0.348873	0.262121	0.069576	0.094056	0.239711	0.244206	0.149256	0.219431	0.207299	0.226098	1.381689	0.497270	0.188166	0.188058	0.106845	0.345500	0.262282	0.554006	0.084518	0.144911	0.258200	0.188958	0.086561	0.385463	0.399276	0.514633	0.254396	0.136992	0.268813	0.207252	0.103007	0.124728	0.302014	0.621688	0.302968	0.092650	0.166817	0.180240	0.227822	0.289454	0.611562	0.752187	0.146850	0.180227	0.204017	0.564151	0.081236	0.131299	0.291988	0.281998	0.440293	0.179753	0.331672	0.148663	0.145976	0.161658	0.162816	0.410246	0.060663	0.194308	0.275291	0.258338
62	0.118468	0.392138	0.293446	0.342075	0.115878	0.222737	0.210660	0.294555	0.314022	0.414266	0.332861	0.253162	0.067843	0.083403	0.193421	0.275018	0.138365	0.219949	0.171866	0.226757	1.271306	0.418233	0.183518	0.166580	0.117643	0.412407	0.259902	0.544384	0.080361	0.142095	0.309157	0.197739	0.080944	0.410102	0.371636	0.556085	0.253844	0.127141	0.171486	0.173098	0.107664	0.138891	0.282518	0.589926	0.320991	0.101504	0.149505	0.148324	0.238637	0.316927	0.606303	0.719916	0.144822	0.166152	0.237450	0.550127	0.093940	0.147866	0.283636	0.264298	0.533439	0.167595	0.334674	0.110783	0.153143	0.159317	0.186548	0.421812	0.066118	0.195875	0.293510	0.258866
63	0.111319	0.409357	0.271512	0.398869	0.104993	0.194359	0.211172	0.287887	0.309940	0.406947	0.340146	0.252443	0.077850	0.098795	0.155323	0.250695	0.113981	0.291635	0.133202	0.300612	1.163567	0.344291	0.183804	0.171692	0.138686	0.499683	0.370266	0.523596	0.078727	0.142451	0.306518	0.198979	0.082303	0.392238	0.369797	0.637044	0.250857	0.125975	0.168841	0.158379	0.134468	0.157686	0.259812	0.560605	0.327594	0.109514	0.140557	0.119216	0.269098	0.351108	0.582071	0.725151	0.149214	0.163123	0.211373	0.559204	0.104691	0.146401	0.283723	0.191307	0.553978	0.155036	0.292350	0.094460	0.149316	0.152578	0.203552	0.422380	0.067495	0.215640	0.305866	0.254989
64	0.109589	0.420038	0.304409	0.381750	0.098340	0.175728	0.215041	0.251973	0.233690	0.310049	0.333394	0.276244	0.076706	0.105597	0.144364	0.259951	0.102398	0.298977	0.095898	0.340608	0.981182	0.311805	0.185474	0.153886	0.141912	0.517696	0.521676	0.513941	0.078388	0.145145	0.300798	0.240737	0.101807	0.347367	0.383956	0.658927	0.249927	0.127372	0.161345	0.160708	0.143221	0.169799	0.257583	0.547741	0.335293	0.120831	0.177561	0.142184	0.270820	0.351384	0.543387	0.639587	0.121488	0.130568	0.206085	0.567121	0.088361	0.113633	0.187035	0.276144	0.561505	0.140870	0.272132	0.083121	0.151730	0.174834	0.237347	0.419888	0.075032	0.225749	0.295812	0.247743
65	0.113822	0.371157	0.368394	0.377693	0.094822	0.171240	0.228432	0.239536	0.140224	0.215884	0.311476	0.298888	0.072428	0.105767	0.197770	0.253297	0.092238	0.327160	0.063288	0.385149	0.264539	0.165520	0.199504	0.118753	0.143416	0.466126	0.543034	0.550752	0.078157	0.151014	0.299369	0.344435	0.106349	0.341502	0.401882	0.646854	0.299286	0.137818	0.154142	0.163933	0.157600	0.179098	0.229520	0.548597	0.336120	0.126862	0.184442	0.138497	0.274416	0.345206	0.549021	0.625495	0.107197	0.113573	0.208228	0.581911	0.077606	0.107397	0.107882	0.298619	0.731863	0.184736	0.277794	0.114966	0.143026	0.167470	0.235393	0.379343	0.085075	0.228102	0.283178	0.225328
66	0.114277	0.260406	0.469684	0.404217	0.091443	0.161290	0.235767	0.235219	0.121388	0.240169	0.320325	0.291991	0.069713	0.098383	0.238096	0.274750	0.127218	0.408925	0.229677	0.406949	0.271318	0.177620	0.215222	0.140473	0.150183	0.423486	0.540729	0.542362	0.076977	0.160545	0.301977	0.445801	0.107311	0.315800	0.396790	0.579454	0.398683	0.137557	0.149258	0.162956	0.198460	0.165004	0.203299	0.534410	0.336632	0.126099	0.219567	0.150766	0.275065	0.341179	0.550148	0.599860	0.108903	0.115113	0.205055	0.550363	0.075880	0.110581	0.096717	0.304966	0.731276	0.201805	0.215689	0.205383	0.105900	0.139638	0.239808	0.336621	0.086956	0.229749	0.286738	0.216230
67	0.120643	0.285622	0.513016	0.399169	0.059894	0.106697	0.191714	0.202534	0.121964	0.227079	0.332284	0.297555	0.063572	0.124726	0.279579	0.272980	0.127202	0.491573	0.386386	0.649204	0.273741	0.177930	0.199020	0.149380	0.156513	0.422370	0.550580	0.559707	0.099788	0.174440	0.316299	0.479480	0.103149	0.312654	0.364115	0.492927	0.444720	0.145826	0.162409	0.166213	0.233528	0.159200	0.201565	0.380801	0.325511	0.121619	0.233740	0.154383	0.274008	0.338490	0.558835	0.593106	0.126152	0.113630	0.234798	0.535258	0.075315	0.110402	0.117659	0.303564	0.748028	0.204750	0.184353	0.208008	0.123213	0.147528	0.233541	0.285727	0.085861	0.232894	0.304897	0.204868
68	0.107824	0.288871	0.508695	0.373855	0.047350	0.080455	0.187306	0.208703	0.085827	0.264247	0.436437	0.361604	0.063766	0.138149	0.278692	0.321498	0.132495	0.500373	0.469312	0.812065	0.277399	0.172964	0.194608	0.162182	0.175199	0.422327	0.548576	0.650638	0.110139	0.214841	0.370213	0.468564	0.097202	0.258641	0.297640	0.486002	0.472132	0.180367	0.168393	0.184957	0.255281	0.173369	0.183984	0.440303	0.329419	0.124424	0.236282	0.159776	0.275699	0.336096	0.591470	0.543503	0.216745	0.124012	0.308686	0.495451	0.075061	0.106821	0.122561	0.302157	0.743475	0.218477	0.187529	0.223353	0.163168	0.191482	0.232066	0.336027	0.081110	0.237740	0.290635	0.209227
69	0.098895	0.287345	0.506595	0.367639	0.043236	0.073737	0.174758	0.187667	0.073157	0.297867	0.684905	0.492773	0.064788	0.138652	0.276218	0.332552	0.132644	0.507822	0.476924	0.813464	0.265348	0.161089	0.198694	0.172705	0.180492	0.428406	0.614306	0.493650	0.106659	0.218802	0.358950	0.460262	0.092641	0.324517	0.260939	0.427408	0.604028	0.211115	0.171095	0.172102	0.301788	0.243889	0.276489	0.467958	0.300995	0.128476	0.236363	0.212261	0.322461	0.314569	0.727860	0.600273	0.215196	0.113905	0.411303	0.412685	0.048660	0.080794	0.149167	0.315028	0.754604	0.241764	0.197493	0.245223	0.178683	0.209294	0.242858	0.352506	0.083351	0.246836	0.288693	0.210011
70	0.075642	0.262436	0.548848	0.349368	0.045439	0.074244	0.161226	0.168295	0.067710	0.303401	0.778265	0.543198	0.065802	0.137789	0.345161	0.325775	0.133946	0.506112	0.509447	0.812955	0.273077	0.152772	0.201625	0.200565	0.177552	0.402604	0.649353	0.491649	0.093675	0.201864	0.332742	0.463035	0.098417	0.334682	0.258427	0.394081	0.593356	0.210434	0.171019	0.152120	0.328192	0.259366	0.279171	0.467514	0.232789	0.132264	0.300259	0.262360	0.354666	0.317436	0.873588	0.794300	0.212368	0.111367	0.446521	0.391804	0.034365	0.090273	0.149345	0.303160	0.698413	0.242225	0.175278	0.257368	0.174318	0.210388	0.296704	0.376943	0.090158	0.256065	0.286147	0.211873
71	0.078986	0.272075	0.618203	0.264342	0.047073	0.075271	0.191293	0.188303	0.067550	0.310500	0.786300	0.580911	0.050973	0.127124	0.358989	0.338265	0.136538	0.472203	0.563717	0.791786	0.284481	0.153174	0.208865	0.203502	0.164851	0.314704	0.628705	0.483509	0.090677	0.198906	0.330299	0.458847	0.093400	0.336897	0.229512	0.261670	0.579400	0.206569	0.189765	0.172567	0.334935	0.270387	0.263965	0.466300	0.232209	0.144212	0.359095	0.276442	0.357245	0.311992	0.892837	0.929133	0.233535	0.131865	0.468597	0.397869	0.049917	0.106137	0.154049	0.215453	0.705337	0.273138	0.149536	0.257344	0.175272	0.205751	0.309220	0.490104	0.089150	0.257934	0.272931	0.212065
72	0.092264	0.269095	0.604304	0.260097	0.054056	0.075831	0.221981	0.265521	0.131392	0.320584	0.875636	0.556786	0.046400	0.124453	0.354579	0.340950	0.142265	0.472704	0.629503	0.812404	0.303248	0.151237	0.209723	0.222555	0.151781	0.212855	0.520813	0.482914	0.094747	0.207686	0.333188	0.457420	0.078775	0.335739	0.195904	0.300428	0.578332	0.205485	0.205143	0.197389	0.333818	0.267483	0.280430	0.510162	0.327465	0.155265	0.360046	0.269627	0.357102	0.286576	0.860334	0.945514	0.230976	0.126375	0.525345	0.376676	0.063869	0.121636	0.207637	0.196153	0.702502	0.271258	0.162183	0.257357	0.193083	0.220923	0.353210	0.591665	0.089410	0.257506	0.255402	0.210166
73	0.097724	0.315698	0.573610	0.249194	0.054282	0.119209	0.233933	0.289800	0.172136	0.345957	0.966364	0.567823	0.041682	0.128797	0.344812	0.347719	0.143898	0.460712	0.651987	0.815440	0.338527	0.130261	0.204097	0.230885	0.151140	0.220613	0.432835	0.464591	0.100194	0.207770	0.337504	0.446719	0.074781	0.340668	0.229638	0.299016	0.578429	0.200111	0.210991	0.224305	0.330741	0.264838	0.282801	0.521997	0.495584	0.182425	0.346206	0.259360	0.344743	0.291398	0.847622	0.932236	0.236469	0.124214	0.539543	0.357528	0.064273	0.118907	0.224345	0.190538	0.528891	0.228016	0.150122	0.245314	0.220491	0.266603	0.498234	0.641565	0.089459	0.253263	0.253305	0.230111
74	0.098006	0.320980	0.500031	0.225299	0.062868	0.155772	0.250087	0.334641	0.174307	0.343332	0.998890	0.599272	0.060884	0.230462	0.322171	0.398475	0.117616	0.431682	0.646782	0.799777	0.361478	0.097182	0.174225	0.236071	0.132528	0.208119	0.456733	0.488948	0.100444	0.199793	0.342641	0.378631	0.082170	0.343868	0.223759	0.315413	0.578387	0.196504	0.211472	0.233344	0.308718	0.264834	0.286927	0.528444	0.597842	0.191795	0.333976	0.260560	0.312345	0.293950	0.850303	0.958042	0.242822	0.124678	0.561000	0.331088	0.065434	0.121128	0.219952	0.197448	0.527947	0.210378	0.132233	0.174553	0.225402	0.313785	0.519685	0.700391	0.089293	0.239619	0.281033	0.337199
75	0.088359	0.331869	0.443149	0.198868	0.063092	0.177826	0.246587	0.347757	0.179122	0.364709	1.007382	0.601646	0.078759	0.271275	0.340855	0.410496	0.099027	0.305994	0.570955	0.717252	0.460939	0.137223	0.139270	0.252521	0.128975	0.213067	0.450856	0.486501	0.095292	0.193363	0.337445	0.280617	0.106478	0.347534	0.219161	0.389026	0.578689	0.197096	0.231742	0.231635	0.283067	0.272842	0.349984	0.506698	0.630507	0.196697	0.310078	0.256055	0.272095	0.251374	0.871914	1.042055	0.246432	0.124115	0.566219	0.277455	0.066322	0.123322	0.217194	0.218889	0.551621	0.207677	0.132140	0.169051	0.214630	0.308253	0.514220	0.699776	0.091023	0.209973	0.331257	0.477243
76	0.091777	0.345929	0.446645	0.186894	0.060263	0.189922	0.251709	0.349010	0.187821	0.383586	0.982604	0.590422	0.081093	0.296079	0.355758	0.376168	0.085579	0.274395	0.497094	0.401551	0.470801	0.139021	0.136674	0.277472	0.120413	0.219555	0.441281	0.359447	0.068199	0.170202	0.278444	0.275411	0.107135	0.337933	0.212800	0.393420	0.577840	0.191161	0.275893	0.229107	0.270672	0.276645	0.375038	0.446124	0.698694	0.207230	0.308236	0.267053	0.256513	0.208070	0.910366	1.149884	0.254776	0.126022	0.562209	0.284947	0.065792	0.118999	0.246141	0.254348	0.554104	0.196693	0.139295	0.146808	0.186089	0.290280	0.517114	0.664300	0.091866	0.188320	0.370926	0.521342
77	0.131403	0.360105	0.444651	0.184648	0.059135	0.193629	0.287222	0.357424	0.196454	0.362276	0.842187	0.488910	0.080753	0.339303	0.352805	0.357137	0.083100	0.252484	0.493057	0.367796	0.570329	0.152301	0.113750	0.271738	0.106470	0.196479	0.450237	0.262787	0.067903	0.131257	0.242363	0.332527	0.138906	0.218056	0.243163	0.393656	0.515000	0.188540	0.301110	0.259631	0.212209	0.237257	0.328405	0.374845	0.727255	0.215823	0.308286	0.273013	0.250532	0.214100	0.927096	1.198570	0.198141	0.117425	0.539567	0.303066	0.065618	0.114700	0.295066	0.246340	0.510317	0.166978	0.127204	0.121023	0.163582	0.297802	0.516007	0.649680	0.093108	0.180829	0.370018	0.524227
78	0.158318	0.398757	0.374506	0.297652	0.059153	0.192792	0.318079	0.422292	0.212169	0.355280	0.721233	0.417151	0.081305	0.361874	0.283778	0.340881	0.096249	0.267653	0.483070	0.387248	0.582321	0.160961	0.103216	0.254995	0.104389	0.234493	0.378207	0.256426	0.064888	0.116430	0.255396	0.335052	0.154086	0.215679	0.250201	0.354966	0.452940	0.191562	0.300979	0.309440	0.169831	0.226868	0.307976	0.395821	0.759076	0.228136	0.304364	0.253062	0.253518	0.288592	0.926093	1.178789	0.189533	0.113746	0.480790	0.304898	0.051962	0.094037	0.291475	0.244233	0.479720	0.160573	0.130200	0.090541	0.159546	0.294762	0.488864	0.627733	0.099491	0.159744	0.364626	0.532028
79	0.172902	0.378362	0.182654	0.343096	0.060140	0.195860	0.312396	0.427410	0.214064	0.352001	0.726741	0.347218	0.084601	0.373629	0.272750	0.332638	0.104986	0.275341	0.461820	0.442563	0.616491	0.193574	0.104698	0.246597	0.157698	0.272057	0.370044	0.280103	0.059349	0.111814	0.249117	0.360569	0.157547	0.232757	0.252568	0.343982	0.451923	0.191175	0.290464	0.324873	0.134849	0.215204	0.323091	0.512495	0.843428	0.237905	0.267659	0.184778	0.261495	0.330463	0.925804	1.189882	0.199044	0.115933	0.422094	0.289014	0.058096	0.063261	0.263117	0.245130	0.402472	0.098465	0.135740	0.194343	0.156079	0.295636	0.473123	0.568923	0.093260	0.151161	0.365412	0.547438
80	0.183520	0.375313	0.133315	0.357376	0.059346	0.196488	0.308138	0.416880	0.229638	0.345069	0.725874	0.339013	0.082310	0.374455	0.263198	0.324546	0.097543	0.252112	0.364807	0.413727	0.635929	0.203305	0.098342	0.245902	0.183049	0.275403	0.380703	0.285765	0.058326	0.072594	0.240259	0.358781	0.162630	0.237356	0.239052	0.288039	0.335066	0.195638	0.311982	0.320587	0.136927	0.225263	0.317821	0.453540	0.843744	0.228288	0.149160	0.145097	0.263786	0.337139	0.916348	1.197018	0.217261	0.091424	0.421079	0.250033	0.068281	0.070026	0.244645	0.271711	0.366680	0.100475	0.120847	0.201413	0.137693	0.276382	0.445668	0.453619	0.092590	0.155091	0.372284	0.577345
81	0.195416	0.354402	0.103310	0.369474	0.055472	0.195347	0.340314	0.399383	0.215458	0.325367	0.650959	0.313294	0.079861	0.372451	0.236427	0.326988	0.111637	0.232154	0.302966	0.354152	0.608292	0.204007	0.108048	0.233880	0.187379	0.281045	0.380309	0.284810	0.047349	0.075719	0.237904	0.350637	0.164206	0.230433	0.192798	0.288412	0.259955	0.209456	0.347379	0.329774	0.164043	0.270212	0.330699	0.426706	0.818583	0.216220	0.133174	0.143573	0.237248	0.343380	0.857820	1.193205	0.213274	0.068186	0.325053	0.245514	0.075535	0.068817	0.246095	0.266711	0.346201	0.096699	0.118934	0.211524	0.082572	0.232789	0.265415	0.394604	0.102713	0.168273	0.385580	0.620179
82	0.196695	0.358066	0.126419	0.498316	0.054305	0.155993	0.321131	0.402239	0.207954	0.304173	0.590966	0.196214	0.065293	0.317340	0.226220	0.240161	0.121916	0.228586	0.304289	0.374077	0.616779	0.205772	0.137119	0.222859	0.217719	0.304316	0.375310	0.161871	0.044564	0.075785	0.228220	0.299462	0.182425	0.241331	0.203441	0.228502	0.264030	0.210120	0.351939	0.334871	0.178924	0.372077	0.379132	0.486987	0.745432	0.193536	0.130505	0.135599	0.172624	0.341521	0.681667	1.152146	0.213608	0.067394	0.252783	0.251650	0.076200	0.064455	0.264936	0.225783	0.344961	0.089975	0.124437	0.215053	0.076198	0.160909	0.187722	0.305657	0.109383	0.173042	0.379838	0.644054
83	0.203853	0.330250	0.136643	0.506551	0.040113	0.144531	0.309186	0.358841	0.203354	0.289071	0.598649	0.214360	0.044130	0.269349	0.147933	0.222981	0.127155	0.204716	0.321717	0.345911	0.566623	0.182697	0.158294	0.191056	0.222440	0.332059	0.376699	0.212256	0.044816	0.075748	0.219530	0.300218	0.229269	0.244388	0.231007	0.111627	0.291768	0.222143	0.339191	0.314172	0.173336	0.366081	0.396260	0.611055	0.641005	0.176268	0.132243	0.133255	0.149849	0.348468	0.537236	1.106642	0.219350	0.067128	0.219394	0.257628	0.088660	0.071145	0.216791	0.190841	0.260097	0.089352	0.127419	0.352096	0.103618	0.176203	0.364326	0.363391	0.110692	0.166363	0.369773	0.661747
84	0.209345	0.299405	0.205007	0.512760	0.039672	0.106324	0.307840	0.351260	0.198368	0.252034	0.599238	0.290838	0.045092	0.234526	0.109639	0.215971	0.143018	0.202215	0.321854	0.342114	0.640339	0.191124	0.223355	0.146000	0.216343	0.331782	0.376230	0.298600	0.044412	0.070657	0.221946	0.326531	0.260325	0.241619	0.267680	0.180581	0.336627	0.258344	0.325347	0.295053	0.168695	0.359870	0.370861	0.610354	0.628883	0.180329	0.135966	0.134322	0.212859	0.372932	0.503875	1.046791	0.221943	0.086665	0.216249	0.262353	0.089712	0.066972	0.158580	0.294465	0.239853	0.088578	0.107834	0.395254	0.108695	0.180518	0.540145	0.438591	0.106805	0.149884	0.366871	0.665080
85	0.202437	0.287130	0.258422	0.635630	0.042223	0.089363	0.307294	0.351194	0.194788	0.222471	0.576432	0.389795	0.044300	0.163905	0.109304	0.179719	0.150069	0.256145	0.344109	0.391964	0.594321	0.191194	0.254066	0.134640	0.210472	0.340715	0.332320	0.311568	0.037698	0.067830	0.216041	0.306177	0.278456	0.199132	0.289930	0.378966	0.342584	0.259078	0.318676	0.285048	0.168747	0.365145	0.392632	0.607315	0.592020	0.176623	0.108181	0.121403	0.234163	0.384569	0.503220	1.066597	0.253146	0.098400	0.303681	0.264422	0.088938	0.066699	0.163122	0.305295	0.237209	0.092839	0.123356	0.418531	0.159846	0.153918	0.556050	0.451217	0.100176	0.135131	0.366935	0.668367
86	0.179768	0.247810	0.291511	0.644383	0.040738	0.079991	0.257868	0.320866	0.183965	0.218919	0.574870	0.404906	0.042212	0.105792	0.206109	0.161801	0.157560	0.272855	0.372290	0.449997	0.528994	0.180207	0.257471	0.137268	0.216908	0.348112	0.260447	0.390916	0.032045	0.097561	0.205876	0.272590	0.298061	0.198945	0.340390	0.516620	0.345455	0.260268	0.315316	0.285743	0.173745	0.356028	0.399287	0.618631	0.569648	0.181479	0.092365	0.101259	0.234958	0.372437	0.494648	1.096739	0.433327	0.145317	0.338343	0.227550	0.072028	0.067418	0.245640	0.311364	0.215789	0.101961	0.166380	0.427262	0.186309	0.223959	0.698764	0.460864	0.100645	0.133233	0.366697	0.670281
87	0.163472	0.241172	0.309565	0.735294	0.040652	0.078647	0.242800	0.233024	0.192138	0.195851	0.557918	0.412146	0.035526	0.048790	0.332811	0.166304	0.148469	0.270339	0.339043	0.404876	0.490169	0.164334	0.275427	0.133791	0.205008	0.306512	0.254325	0.404516	0.031703	0.100745	0.160384	0.249207	0.307033	0.199362	0.460410	0.543712	0.351541	0.260510	0.277976	0.285652	0.183024	0.379203	0.389348	0.541786	0.567901	0.188441	0.090737	0.091930	0.233634	0.359888	0.457914	1.053168	0.448968	0.154003	0.354608	0.218440	0.075405	0.064795	0.319717	0.338273	0.106272	0.111682	0.173456	0.393031	0.206956	0.279925	0.799603	0.460114	0.099285	0.132247	0.365552	0.670040
88	0.159303	0.231633	0.308791	0.730605	0.030451	0.067299	0.248771	0.225592	0.177726	0.201652	0.470008	0.413018	0.036758	0.029955	0.338980	0.166392	0.145856	0.257668	0.324494	0.374821	0.418731	0.135326	0.286118	0.113948	0.175663	0.288881	0.232868	0.426700	0.041654	0.110917	0.125638	0.226809	0.312484	0.204339	0.470606	0.590840	0.376318	0.262837	0.236633	0.280000	0.188412	0.410716	0.390058	0.520983	0.457777	0.159903	0.092820	0.087539	0.229722	0.361801	0.372467	0.935873	0.452654	0.180909	0.363432	0.222851	0.069091	0.068012	0.328673	0.376295	0.104463	0.099391	0.204424	0.400200	0.286840	0.286768	0.802095	0.519112	0.099126	0.132295	0.359412	0.657005
89	0.150768	0.207253	0.310234	0.727861	0.027753	0.063464	0.239662	0.209164	0.133760	0.206683	0.384061	0.411681	0.037158	0.026419	0.349226	0.139887	0.137598	0.277118	0.338111	0.371700	0.422045	0.131789	0.307552	0.105171	0.161519	0.278423	0.242643	0.529220	0.042483	0.121334	0.094280	0.222359	0.312095	0.207979	0.469793	0.594752	0.377380	0.266079	0.226934	0.225045	0.175445	0.396419	0.397406	0.529576	0.503566	0.213170	0.091577	0.087408	0.226548	0.360539	0.315806	0.781422	0.449830	0.209142	0.376527	0.272822	0.094718	0.075784	0.379129	0.400915	0.110472	0.099263	0.211516	0.396809	0.364331	0.295311	0.839321	0.527896	0.098721	0.132110	0.331173	0.582058
90	0.149604	0.204861	0.323733	0.646236	0.029536	0.059482	0.190162	0.186706	0.132883	0.178859	0.394146	0.421626	0.042493	0.034889	0.390808	0.137747	0.122109	0.288214	0.368217	0.339426	0.410125	0.122944	0.299969	0.122365	0.146470	0.264485	0.261505	0.598141	0.039704	0.118429	0.085382	0.221486	0.288100	0.185297	0.465515	0.624086	0.372165	0.259565	0.248088	0.168478	0.159594	0.285735	0.390781	0.509301	0.650615	0.311231	0.077800	0.088309	0.225438	0.330684	0.349934	0.758037	0.467788	0.210035	0.379116	0.282058	0.084946	0.074110	0.409737	0.401889	0.122472	0.118656	0.219116	0.395143	0.361474	0.291739	0.861540	0.533903	0.096746	0.132227	0.272554	0.489036
91	0.152687	0.216420	0.328608	0.640751	0.049768	0.108585	0.224881	0.169750	0.133359	0.184358	0.359732	0.421892	0.047655	0.048734	0.425215	0.127254	0.117804	0.289062	0.358151	0.332421	0.360682	0.122172	0.295736	0.120475	0.125743	0.251579	0.278361	0.602910	0.039606	0.118074	0.107625	0.224770	0.244854	0.184572	0.452382	0.654091	0.354001	0.235424	0.256162	0.159531	0.183862	0.279773	0.312256	0.342843	0.672267	0.331465	0.076867	0.098077	0.217243	0.267511	0.401952	0.739612	0.470381	0.207274	0.378750	0.281042	0.098916	0.111392	0.421408	0.336719	0.159519	0.133082	0.218216	0.281540	0.355374	0.282595	0.832340	0.503160	0.094477	0.131682	0.221295	0.474817
92	0.143222	0.218838	0.294116	0.642061	0.053389	0.116540	0.261017	0.181181	0.132918	0.165034	0.329253	0.359359	0.044636	0.049292	0.427344	0.124915	0.099254	0.297462	0.349171	0.359380	0.121619	0.104051	0.258623	0.110029	0.124759	0.226997	0.280174	0.560863	0.038379	0.118322	0.129388	0.204430	0.222260	0.190356	0.422364	0.684313	0.313747	0.196125	0.199550	0.187104	0.191300	0.280730	0.315708	0.448570	0.678316	0.329356	0.075606	0.097893	0.217718	0.255274	0.395610	0.726788	0.484174	0.210453	0.378753	0.245104	0.120674	0.157887	0.446551	0.341477	0.186320	0.152579	0.217232	0.219748	0.359723	0.278489	0.756905	0.456876	0.089770	0.131786	0.201140	0.476624
93	0.122868	0.236288	0.267795	0.554785	0.056083	0.168260	0.263111	0.193504	0.134081	0.152686	0.375321	0.326056	0.045491	0.050144	0.431116	0.131244	0.102562	0.279333	0.343419	0.532507	0.117813	0.102850	0.237462	0.119843	0.128386	0.215413	0.309084	0.583099	0.037612	0.117539	0.141614	0.169624	0.168900	0.201265	0.454523	0.608677	0.289305	0.186309	0.157492	0.174346	0.187135	0.263625	0.289513	0.511290	0.690439	0.328188	0.065242	0.105186	0.227645	0.249611	0.406209	0.722544	0.492858	0.209202	0.379430	0.242717	0.121977	0.162154	0.392267	0.345574	0.223386	0.193421	0.232187	0.161694	0.343395	0.273977	0.760642	0.452549	0.087222	0.136075	0.198915	0.463536
