	304_At_T2_sh_ND_01.c3d	304_At_T2_sh_ND_01.c3d	304_At_T2_sh_ND_01.c3d	304_At_T2_sh_ND_01.c3d	304_At_T2_sh_ND_01.c3d	304_At_T2_sh_ND_01.c3d	304_At_T2_sh_ND_01.c3d	304_At_T2_sh_ND_01.c3d	304_At_T2_sh_ND_02.c3d	304_At_T2_sh_ND_02.c3d	304_At_T2_sh_ND_02.c3d	304_At_T2_sh_ND_02.c3d	304_At_T2_sh_ND_02.c3d	304_At_T2_sh_ND_02.c3d	304_At_T2_sh_ND_02.c3d	304_At_T2_sh_ND_02.c3d	304_At_T2_sh_ND_03.c3d	304_At_T2_sh_ND_03.c3d	304_At_T2_sh_ND_03.c3d	304_At_T2_sh_ND_03.c3d	304_At_T2_sh_ND_03.c3d	304_At_T2_sh_ND_03.c3d	304_At_T2_sh_ND_03.c3d	304_At_T2_sh_ND_03.c3d	304_At_T2_sh_ND_04.c3d	304_At_T2_sh_ND_04.c3d	304_At_T2_sh_ND_04.c3d	304_At_T2_sh_ND_04.c3d	304_At_T2_sh_ND_04.c3d	304_At_T2_sh_ND_04.c3d	304_At_T2_sh_ND_04.c3d	304_At_T2_sh_ND_04.c3d	304_At_T2_sh_ND_05.c3d	304_At_T2_sh_ND_05.c3d	304_At_T2_sh_ND_05.c3d	304_At_T2_sh_ND_05.c3d	304_At_T2_sh_ND_05.c3d	304_At_T2_sh_ND_05.c3d	304_At_T2_sh_ND_05.c3d	304_At_T2_sh_ND_05.c3d	304_At_T2_sh_ND_07.c3d	304_At_T2_sh_ND_07.c3d	304_At_T2_sh_ND_07.c3d	304_At_T2_sh_ND_07.c3d	304_At_T2_sh_ND_07.c3d	304_At_T2_sh_ND_07.c3d	304_At_T2_sh_ND_07.c3d	304_At_T2_sh_ND_07.c3d	304_At_T2_sh_ND_08.c3d	304_At_T2_sh_ND_08.c3d	304_At_T2_sh_ND_08.c3d	304_At_T2_sh_ND_08.c3d	304_At_T2_sh_ND_08.c3d	304_At_T2_sh_ND_08.c3d	304_At_T2_sh_ND_08.c3d	304_At_T2_sh_ND_08.c3d	304_At_T2_sh_ND_09.c3d	304_At_T2_sh_ND_09.c3d	304_At_T2_sh_ND_09.c3d	304_At_T2_sh_ND_09.c3d	304_At_T2_sh_ND_09.c3d	304_At_T2_sh_ND_09.c3d	304_At_T2_sh_ND_09.c3d	304_At_T2_sh_ND_09.c3d	304_At_T2_sh_ND_10.c3d	304_At_T2_sh_ND_10.c3d	304_At_T2_sh_ND_10.c3d	304_At_T2_sh_ND_10.c3d	304_At_T2_sh_ND_10.c3d	304_At_T2_sh_ND_10.c3d	304_At_T2_sh_ND_10.c3d	304_At_T2_sh_ND_10.c3d
61	0.809554	0.668414	0.322114	0.251244	0.543809	0.536260	0.230415	0.380275	0.178101	0.194694	0.272742	0.470313	0.264581	0.269158	0.072797	0.096723	0.064379	0.161216	0.204551	0.319051	0.277211	0.141602	0.393008	0.483793	0.366874	0.446856	0.461758	0.738330	0.077688	0.120628	0.163392	0.161666	0.140199	0.148216	0.346537	0.435566	0.210679	0.142044	0.068020	0.180547	0.279182	0.336226	0.515841	0.521926	0.634916	0.479859	0.116831	0.143944	0.038474	0.052230	0.348582	0.482012	0.288374	0.252246	0.143867	0.421515	0.140804	0.180431	0.381856	0.249425	0.245943	0.163787	0.090975	0.122021	0.162271	0.249249	0.381953	0.464263	0.802037	0.617349	0.158625	0.317826
62	0.727416	0.590595	0.319252	0.324035	0.594334	0.543329	0.221760	0.373772	0.176200	0.184739	0.271733	0.475082	0.244738	0.343756	0.054631	0.092597	0.070163	0.156370	0.199434	0.309560	0.280479	0.141600	0.396255	0.442996	0.354899	0.436897	0.458472	0.733277	0.078790	0.125622	0.132833	0.151039	0.170302	0.334993	0.594256	0.456639	0.245334	0.212328	0.057234	0.189831	0.278183	0.332849	0.587354	0.593448	0.639145	0.478956	0.103907	0.143935	0.053097	0.054594	0.394280	0.496610	0.329375	0.253869	0.128140	0.401535	0.153665	0.194474	0.402378	0.227230	0.133249	0.206326	0.090136	0.117082	0.161182	0.239653	0.411130	0.469165	0.752776	0.611558	0.156552	0.324981
63	0.597936	0.530570	0.309367	0.529226	0.617929	0.603410	0.212297	0.372070	0.166105	0.132078	0.268340	0.478239	0.130921	0.329471	0.044127	0.092862	0.069381	0.137670	0.197637	0.259757	0.295572	0.134756	0.394399	0.419307	0.356518	0.429793	0.484196	0.768433	0.093490	0.151711	0.115992	0.115481	0.181934	0.405580	0.735930	0.781529	0.253841	0.231612	0.050049	0.208949	0.284862	0.326198	0.598650	0.625432	0.641214	0.482667	0.087025	0.142393	0.064126	0.060931	0.434656	0.450068	0.345975	0.255605	0.113010	0.357696	0.154075	0.193288	0.459589	0.226480	0.129219	0.254307	0.091284	0.124104	0.143787	0.188216	0.515898	0.486169	0.639497	0.467086	0.152388	0.324682
64	0.607137	0.532209	0.335918	0.754454	0.679750	0.678108	0.209916	0.371876	0.161966	0.123490	0.262150	0.462051	0.093244	0.326281	0.057259	0.117717	0.079146	0.138561	0.207567	0.253510	0.321369	0.124808	0.379897	0.405038	0.350543	0.421294	0.555356	0.768805	0.096835	0.156109	0.105625	0.109694	0.172433	0.413954	0.753580	0.810713	0.252718	0.255571	0.046027	0.202340	0.252393	0.322085	0.600167	0.696754	0.641338	0.484824	0.075526	0.136222	0.070802	0.077941	0.417033	0.362883	0.376967	0.261116	0.088247	0.279381	0.158025	0.194787	0.542265	0.240695	0.126750	0.261616	0.091358	0.127031	0.099894	0.112319	0.552861	0.485705	0.354970	0.299513	0.148653	0.322051
65	0.593158	0.470667	0.430503	0.848724	0.686124	0.696185	0.214917	0.357864	0.160673	0.127384	0.244713	0.439823	0.085400	0.325085	0.067551	0.168232	0.091151	0.136721	0.180096	0.298280	0.351467	0.115024	0.375705	0.402869	0.326019	0.401639	0.598992	0.767991	0.096466	0.173409	0.101654	0.095048	0.167815	0.411813	0.806755	0.923134	0.421512	0.420028	0.049086	0.179867	0.180779	0.262063	0.597636	0.723770	0.629513	0.472295	0.101911	0.148993	0.071102	0.088295	0.474297	0.364880	0.389233	0.269065	0.068064	0.209582	0.180782	0.217034	0.582340	0.295163	0.126290	0.299332	0.092631	0.119073	0.066806	0.078151	0.551201	0.477418	0.313509	0.275282	0.142812	0.319989
66	0.519686	0.357758	0.505539	1.065949	0.720801	0.728923	0.215244	0.274444	0.156215	0.137706	0.241385	0.273488	0.085329	0.312665	0.069452	0.193047	0.097474	0.127254	0.194630	0.362432	0.380867	0.106280	0.372276	0.375501	0.296669	0.376917	0.615561	0.768124	0.096287	0.187968	0.093441	0.096816	0.174431	0.411155	1.021854	0.995184	0.484676	0.448184	0.054582	0.165927	0.161988	0.252445	0.578856	0.716188	0.598956	0.430450	0.132668	0.187297	0.070293	0.089545	0.525569	0.313357	0.388395	0.281648	0.065601	0.168393	0.225991	0.263804	0.582108	0.297745	0.106942	0.294059	0.094022	0.118289	0.068275	0.077688	0.569905	0.411620	0.183215	0.234555	0.140345	0.312840
67	0.320934	0.232022	0.506301	1.215562	0.770786	0.745142	0.218377	0.167485	0.158557	0.152866	0.224314	0.281421	0.085192	0.294088	0.070368	0.197744	0.094727	0.110448	0.206127	0.366749	0.388672	0.095861	0.326651	0.330165	0.253281	0.336786	0.612820	0.767286	0.098821	0.211420	0.093130	0.097020	0.181263	0.411116	1.234620	1.008663	0.485476	0.465378	0.054265	0.170911	0.153573	0.242263	0.543733	0.692652	0.534809	0.389142	0.141645	0.184969	0.083088	0.100800	0.518142	0.358974	0.389524	0.324646	0.070346	0.161218	0.245387	0.287591	0.575632	0.297266	0.090100	0.295108	0.085659	0.137125	0.087580	0.066371	0.628871	0.586992	0.125187	0.229695	0.138727	0.313013
68	0.256762	0.177739	0.545794	1.273383	0.783981	0.747904	0.221391	0.138591	0.166903	0.156442	0.232686	0.268790	0.081836	0.289176	0.088589	0.202323	0.095829	0.098067	0.205551	0.372795	0.375617	0.094945	0.264137	0.301706	0.224697	0.318526	0.585319	0.692424	0.120395	0.247846	0.098792	0.097544	0.219985	0.422894	1.283782	1.062442	0.503490	0.496054	0.055000	0.178984	0.150165	0.236630	0.515758	0.660940	0.500627	0.352243	0.145003	0.175522	0.098899	0.114040	0.486129	0.395948	0.418167	0.421300	0.080137	0.154667	0.268496	0.328424	0.581096	0.298462	0.090181	0.297298	0.073639	0.154915	0.106958	0.062858	0.666355	0.728538	0.141866	0.244183	0.133320	0.247405
69	0.228522	0.131111	0.637910	1.280272	0.787830	0.747340	0.212493	0.130439	0.175159	0.166648	0.218474	0.257453	0.074561	0.285852	0.108525	0.236136	0.097634	0.101415	0.179057	0.328367	0.348233	0.078826	0.233071	0.257244	0.219095	0.266587	0.653487	0.582362	0.126971	0.267391	0.101500	0.101238	0.256744	0.447447	1.284724	1.079017	0.527685	0.507369	0.061235	0.176904	0.151370	0.231775	0.494461	0.637681	0.283006	0.173158	0.145660	0.174918	0.105982	0.120094	0.482330	0.413244	0.443256	0.468598	0.104327	0.135686	0.296883	0.370912	0.570476	0.306321	0.089693	0.298097	0.065578	0.160624	0.128900	0.080841	0.670511	0.791544	0.172890	0.267097	0.121477	0.232192
70	0.228438	0.113087	0.712940	1.286834	0.789035	0.740917	0.195619	0.088455	0.185808	0.172358	0.198336	0.249127	0.076253	0.302078	0.116211	0.263222	0.097617	0.090821	0.182372	0.317983	0.330245	0.081305	0.228830	0.248193	0.228538	0.160487	0.718119	0.551838	0.170696	0.336919	0.104093	0.134234	0.266427	0.454341	1.278272	1.048237	0.527269	0.508420	0.069898	0.168683	0.151253	0.225154	0.317104	0.508282	0.161277	0.147137	0.143810	0.175115	0.106841	0.120247	0.467899	0.429094	0.463080	0.485136	0.126208	0.109497	0.402643	0.418487	0.560134	0.291015	0.090394	0.299777	0.065842	0.150579	0.138271	0.089759	0.693959	0.813903	0.193238	0.283531	0.110032	0.241141
71	0.233453	0.110170	0.731619	1.288896	0.774083	0.710044	0.172251	0.087828	0.182815	0.169402	0.191926	0.239624	0.081979	0.265814	0.122877	0.267651	0.087802	0.092812	0.204264	0.324672	0.313235	0.085911	0.212470	0.212592	0.238534	0.169364	0.721414	0.456491	0.210734	0.410969	0.108891	0.153653	0.266521	0.449908	1.252061	1.015661	0.525193	0.508584	0.070989	0.167725	0.132457	0.220989	0.198400	0.449865	0.128524	0.145840	0.142160	0.172873	0.105099	0.120026	0.440263	0.414960	0.457481	0.480059	0.132558	0.093955	0.459331	0.473407	0.576497	0.308033	0.089982	0.299895	0.074111	0.141459	0.137521	0.093916	0.694341	0.799205	0.199209	0.289941	0.092545	0.255260
72	0.219497	0.126836	0.732255	1.272079	0.737140	0.653860	0.165703	0.108381	0.179467	0.164756	0.184682	0.295453	0.081549	0.215851	0.131853	0.270911	0.079107	0.098511	0.206330	0.476310	0.303853	0.088096	0.182843	0.193725	0.255945	0.177426	0.670244	0.430328	0.227400	0.415399	0.123801	0.155979	0.258514	0.337818	1.156410	1.005284	0.510001	0.498853	0.079914	0.187630	0.107431	0.207458	0.182615	0.392970	0.112207	0.140867	0.148405	0.174793	0.099934	0.116579	0.405685	0.419390	0.438192	0.476140	0.135537	0.096123	0.558093	0.577719	0.559318	0.351391	0.088701	0.294591	0.074221	0.152962	0.142149	0.114312	0.665863	0.810192	0.200690	0.280018	0.086635	0.264444
73	0.178805	0.134810	0.718598	1.210889	0.633481	0.555880	0.158736	0.127758	0.182039	0.159662	0.183365	0.320923	0.077685	0.248128	0.139900	0.269642	0.080952	0.117469	0.265837	0.483100	0.300117	0.101452	0.149724	0.196561	0.259711	0.171303	0.671897	0.443467	0.251081	0.415789	0.140979	0.149929	0.262828	0.242351	1.068390	0.790020	0.503436	0.490262	0.105554	0.207812	0.083154	0.186241	0.187505	0.242735	0.104105	0.117185	0.156316	0.184198	0.093721	0.106391	0.412686	0.431989	0.409033	0.468736	0.136073	0.092979	0.573993	0.605041	0.513624	0.350549	0.077822	0.254813	0.073986	0.154666	0.149545	0.136075	0.663055	0.813199	0.212069	0.293211	0.088477	0.266808
74	0.125889	0.122574	0.685115	1.086900	0.547705	0.519765	0.155919	0.142589	0.181401	0.168705	0.182421	0.332240	0.083129	0.255529	0.137435	0.245837	0.097017	0.133035	0.301507	0.457567	0.299749	0.147601	0.125330	0.208032	0.246731	0.185357	0.675328	0.482630	0.271038	0.420469	0.149791	0.155176	0.278163	0.224574	1.062438	0.780034	0.522546	0.516282	0.125699	0.287682	0.063389	0.159090	0.190472	0.157676	0.103830	0.109896	0.150703	0.182913	0.092408	0.095314	0.357905	0.429620	0.403419	0.503198	0.143657	0.091399	0.611582	0.627191	0.438081	0.358528	0.048374	0.185389	0.070440	0.151592	0.152568	0.137444	0.662278	0.815397	0.262075	0.307450	0.089780	0.266229
75	0.114529	0.121072	0.628349	1.011345	0.521603	0.500451	0.157674	0.146917	0.215176	0.214089	0.146528	0.401154	0.086634	0.257425	0.134573	0.215006	0.121841	0.151457	0.292552	0.478165	0.295924	0.153531	0.146450	0.201258	0.241921	0.212124	0.689744	0.508520	0.313051	0.420153	0.149806	0.159619	0.291679	0.223239	1.060576	0.648208	0.539783	0.507450	0.167501	0.291562	0.044033	0.131820	0.201882	0.174336	0.102339	0.103908	0.124886	0.141737	0.092741	0.093359	0.252413	0.452872	0.393643	0.522932	0.160178	0.093092	0.615708	0.623234	0.413926	0.356108	0.041849	0.179248	0.071320	0.147151	0.145814	0.134228	0.606796	0.757747	0.264797	0.312079	0.107069	0.281462
76	0.120978	0.121130	0.570049	0.805416	0.425714	0.350425	0.158352	0.147124	0.273006	0.214266	0.166173	0.455894	0.090559	0.260782	0.136052	0.200772	0.123509	0.151003	0.328143	0.489830	0.285453	0.221413	0.167270	0.209201	0.245745	0.225166	0.699312	0.542447	0.363677	0.455397	0.164112	0.161135	0.292601	0.223497	0.959248	0.527656	0.384915	0.376810	0.176896	0.295796	0.048344	0.122980	0.211247	0.169745	0.092131	0.103202	0.119242	0.086393	0.083270	0.087678	0.215293	0.420641	0.401479	0.522669	0.167652	0.138844	0.603044	0.606555	0.433408	0.355955	0.027338	0.122430	0.071584	0.145325	0.131554	0.132074	0.506129	0.499967	0.279696	0.355836	0.130964	0.281912
77	0.129666	0.117950	0.568125	0.543858	0.405997	0.304379	0.154306	0.149723	0.402904	0.350607	0.184849	0.474812	0.095115	0.267227	0.136839	0.204885	0.122545	0.144332	0.436331	0.493922	0.260845	0.256273	0.168659	0.250538	0.258200	0.232393	0.650306	0.510901	0.436241	0.483762	0.178198	0.163023	0.293043	0.223506	0.737991	0.507811	0.358832	0.365883	0.209647	0.296228	0.054027	0.123053	0.220350	0.186424	0.076313	0.098759	0.124647	0.079402	0.066381	0.080881	0.212991	0.429945	0.374598	0.528400	0.169102	0.169515	0.594517	0.592344	0.462759	0.369242	0.025690	0.136524	0.070405	0.159377	0.110110	0.124008	0.480524	0.408938	0.287087	0.381463	0.134469	0.284931
78	0.145636	0.117830	0.541182	0.409762	0.375929	0.231993	0.148119	0.157259	0.405336	0.349992	0.179512	0.509848	0.114939	0.284731	0.120693	0.195358	0.134230	0.170177	0.501085	0.532897	0.213555	0.258668	0.178661	0.253305	0.236888	0.212753	0.526466	0.375519	0.439203	0.481508	0.183235	0.161810	0.270573	0.202380	0.649848	0.398862	0.356279	0.342340	0.275492	0.309301	0.061689	0.131511	0.219008	0.182727	0.070172	0.092013	0.121830	0.078114	0.065678	0.079088	0.216203	0.464787	0.374038	0.543172	0.168470	0.166198	0.584672	0.575115	0.446487	0.366144	0.036249	0.143725	0.068403	0.158262	0.093804	0.116669	0.490377	0.319296	0.288631	0.382920	0.134578	0.284535
79	0.156430	0.119482	0.444832	0.579338	0.259210	0.144226	0.141632	0.167302	0.400027	0.346331	0.179188	0.510729	0.143095	0.300802	0.112122	0.154034	0.168013	0.260361	0.510280	0.554867	0.150240	0.257508	0.190825	0.282232	0.223840	0.208815	0.502779	0.384742	0.449843	0.474311	0.185753	0.158789	0.238188	0.157761	0.723100	0.359597	0.338195	0.352275	0.297317	0.318470	0.078457	0.146144	0.237957	0.177715	0.054831	0.064882	0.122222	0.076204	0.064662	0.085506	0.208576	0.473731	0.516422	0.608290	0.168467	0.170506	0.566834	0.551582	0.397487	0.341086	0.051744	0.186130	0.078267	0.143402	0.098764	0.127068	0.371919	0.315876	0.295434	0.380840	0.137550	0.278196
80	0.152932	0.119679	0.319899	0.583632	0.175847	0.132908	0.136800	0.184322	0.400302	0.346692	0.274229	0.556204	0.189164	0.291470	0.133011	0.123505	0.205627	0.319818	0.496370	0.460101	0.126725	0.257561	0.207842	0.297941	0.194713	0.205385	0.568631	0.389249	0.450853	0.462948	0.186895	0.157589	0.227330	0.120651	0.847036	0.378659	0.319982	0.402744	0.300112	0.318673	0.081555	0.147362	0.249040	0.189780	0.046230	0.059202	0.121987	0.074644	0.070390	0.091546	0.199631	0.537036	0.550928	0.586141	0.165507	0.179519	0.497351	0.527044	0.341684	0.321632	0.055044	0.190688	0.091437	0.131192	0.101346	0.127365	0.306163	0.326341	0.293746	0.366812	0.139940	0.267620
81	0.144135	0.120301	0.271498	0.597432	0.162175	0.169098	0.132089	0.197317	0.400779	0.348616	0.339796	0.587750	0.258423	0.268575	0.150469	0.117495	0.207528	0.317816	0.478160	0.416375	0.115751	0.257171	0.255554	0.297761	0.174157	0.211601	0.561588	0.397495	0.448847	0.444138	0.186710	0.177072	0.237253	0.121770	0.929971	0.406836	0.329843	0.445856	0.302853	0.321463	0.080762	0.144705	0.242207	0.191873	0.044023	0.058989	0.117197	0.074022	0.066228	0.092902	0.217513	0.558388	0.529319	0.531471	0.157884	0.182360	0.418904	0.433876	0.318276	0.300279	0.062410	0.195500	0.094688	0.131271	0.082019	0.102154	0.332230	0.318060	0.280282	0.340049	0.136956	0.234431
82	0.144746	0.101025	0.325439	0.617460	0.152675	0.184511	0.125987	0.201958	0.399609	0.349865	0.432539	0.638710	0.289101	0.241821	0.168619	0.125922	0.199092	0.320382	0.443145	0.384405	0.112278	0.258284	0.307918	0.296850	0.174995	0.210565	0.492096	0.408430	0.444563	0.424639	0.183012	0.214538	0.249055	0.160119	0.953182	0.396447	0.312717	0.448648	0.313088	0.322432	0.080449	0.140053	0.235456	0.205406	0.043812	0.059050	0.106375	0.065673	0.069356	0.102428	0.196426	0.563682	0.504437	0.494750	0.141706	0.182816	0.320382	0.321489	0.321737	0.282931	0.064024	0.196798	0.088850	0.136978	0.075604	0.098354	0.374942	0.391031	0.269167	0.319946	0.144963	0.240166
83	0.142301	0.063230	0.378638	0.606450	0.142196	0.183966	0.116549	0.195474	0.401790	0.345814	0.482831	0.670789	0.313899	0.263433	0.162046	0.155820	0.224748	0.356112	0.433452	0.339775	0.122486	0.265135	0.330127	0.300562	0.167771	0.179501	0.466124	0.404365	0.429499	0.340910	0.175029	0.228985	0.277496	0.211252	0.956453	0.377596	0.310157	0.457677	0.317366	0.318544	0.079378	0.136378	0.233640	0.206395	0.044348	0.058896	0.096969	0.051257	0.072093	0.108337	0.183826	0.548977	0.494877	0.489973	0.128272	0.187328	0.282815	0.264113	0.323201	0.303353	0.066618	0.198316	0.084251	0.125495	0.080065	0.111541	0.366542	0.434346	0.267560	0.314526	0.173449	0.232316
84	0.141253	0.105701	0.381445	0.610874	0.140728	0.183613	0.105408	0.186699	0.383718	0.313280	0.497903	0.650390	0.372537	0.333638	0.163876	0.178435	0.265276	0.494106	0.425720	0.302929	0.137383	0.272766	0.336583	0.303720	0.162883	0.159914	0.445567	0.394499	0.428071	0.308054	0.164073	0.234974	0.335037	0.262167	0.948355	0.345417	0.284077	0.460643	0.317252	0.283402	0.076469	0.123607	0.221540	0.187689	0.041909	0.055124	0.098566	0.054669	0.078863	0.122411	0.184361	0.537112	0.494884	0.482615	0.120731	0.193302	0.194988	0.215205	0.347265	0.269864	0.069790	0.199531	0.080124	0.118582	0.087564	0.123431	0.368326	0.411029	0.267125	0.298650	0.221959	0.247120
85	0.145570	0.182559	0.401621	0.627523	0.140342	0.183457	0.097031	0.172903	0.330266	0.297848	0.604169	0.632814	0.440352	0.372852	0.167359	0.187056	0.267341	0.499511	0.350414	0.297528	0.142962	0.272572	0.333729	0.303785	0.147700	0.142086	0.431474	0.395783	0.411124	0.300881	0.149098	0.233371	0.340609	0.297204	0.910668	0.363179	0.240955	0.435565	0.306907	0.223799	0.073399	0.111987	0.212532	0.191503	0.043213	0.063588	0.097681	0.053275	0.096145	0.149735	0.227043	0.530713	0.492468	0.468575	0.117283	0.191955	0.163274	0.202660	0.371934	0.261775	0.072242	0.199566	0.077496	0.120214	0.092034	0.128303	0.368936	0.419179	0.227668	0.276158	0.270489	0.249098
86	0.144880	0.192218	0.434308	0.613657	0.140221	0.181577	0.109366	0.170664	0.150392	0.112521	0.712446	0.617239	0.449698	0.372794	0.168672	0.200104	0.269062	0.505006	0.194861	0.246471	0.144778	0.260681	0.324674	0.277557	0.122230	0.136639	0.429717	0.435336	0.406627	0.296980	0.135433	0.227350	0.443193	0.421524	0.808701	0.373774	0.195280	0.420140	0.303248	0.233902	0.071713	0.105218	0.263929	0.222125	0.047319	0.068217	0.084941	0.052244	0.106384	0.159634	0.238824	0.489622	0.486200	0.456179	0.122775	0.192042	0.155960	0.203293	0.354722	0.337183	0.072777	0.201327	0.076814	0.123512	0.091828	0.128857	0.317484	0.400793	0.198439	0.272138	0.292644	0.241307
87	0.135431	0.199030	0.440295	0.609281	0.140053	0.182469	0.141824	0.250288	0.132895	0.121841	0.755623	0.581774	0.447173	0.367252	0.171055	0.197304	0.256747	0.486512	0.103414	0.155712	0.153369	0.243398	0.317319	0.253177	0.091669	0.135258	0.428123	0.448143	0.372259	0.282489	0.132246	0.223179	0.538935	0.479304	0.734432	0.372520	0.190250	0.421684	0.318996	0.229381	0.070827	0.096621	0.296964	0.286925	0.044823	0.059221	0.081105	0.093870	0.105703	0.158005	0.234264	0.451462	0.467147	0.432531	0.134905	0.224387	0.155526	0.200952	0.313138	0.350711	0.073366	0.194039	0.075520	0.126966	0.083230	0.122281	0.347531	0.455443	0.185965	0.242389	0.289212	0.232916
88	0.167878	0.220338	0.420914	0.599147	0.140035	0.187030	0.163270	0.260521	0.151160	0.144910	0.759113	0.585921	0.440050	0.355980	0.176493	0.193888	0.229694	0.441081	0.123044	0.150010	0.148440	0.234344	0.307352	0.255766	0.080739	0.133972	0.344205	0.436442	0.354950	0.262358	0.121479	0.223054	0.539264	0.484866	0.733148	0.399335	0.189619	0.421761	0.288760	0.224167	0.080678	0.104435	0.275998	0.289736	0.043817	0.054576	0.086237	0.103238	0.110392	0.156619	0.239266	0.410098	0.445948	0.419448	0.147350	0.256778	0.144309	0.175640	0.310176	0.350193	0.074169	0.178998	0.074495	0.115311	0.069339	0.106517	0.476994	0.474010	0.166132	0.166623	0.283319	0.231111
89	0.154794	0.252396	0.419965	0.423578	0.142051	0.195590	0.183244	0.294134	0.153868	0.147825	0.773461	0.567967	0.429420	0.340156	0.179618	0.188872	0.216091	0.432965	0.212157	0.235344	0.130794	0.160599	0.309363	0.250517	0.082015	0.115523	0.245589	0.487135	0.212455	0.133880	0.091912	0.222422	0.631581	0.597891	0.672079	0.526511	0.174283	0.400237	0.241362	0.190458	0.100273	0.151901	0.256661	0.274688	0.053694	0.065972	0.090669	0.104981	0.139326	0.173930	0.296431	0.356015	0.432021	0.419012	0.173836	0.231406	0.113159	0.125529	0.315818	0.351795	0.071024	0.174529	0.078340	0.099919	0.067317	0.103035	0.476498	0.474141	0.163516	0.164313	0.284891	0.227836
90	0.175008	0.288926	0.414870	0.399694	0.151296	0.227417	0.192438	0.342925	0.151817	0.143610	0.815342	0.526384	0.407998	0.327941	0.158484	0.193850	0.220076	0.435978	0.310632	0.275115	0.124925	0.124100	0.317511	0.224839	0.086939	0.104736	0.231062	0.512103	0.184248	0.105758	0.075394	0.225948	0.791252	0.729970	0.527761	0.616178	0.137832	0.353281	0.220623	0.182403	0.102851	0.164379	0.251509	0.271623	0.071142	0.091854	0.103442	0.113163	0.148130	0.184912	0.334414	0.290981	0.431673	0.419416	0.188672	0.249583	0.087128	0.089996	0.316360	0.528540	0.061799	0.127447	0.078330	0.111191	0.062609	0.100954	0.506517	0.497241	0.183149	0.212020	0.289269	0.223112
91	0.193234	0.314187	0.443055	0.440407	0.148675	0.238070	0.191181	0.372941	0.159224	0.154466	0.828411	0.435517	0.365553	0.322704	0.133116	0.192320	0.203557	0.430721	0.326352	0.323250	0.133676	0.122731	0.322911	0.218681	0.102012	0.108750	0.220194	0.485121	0.172908	0.098421	0.073968	0.230745	0.821026	0.748419	0.403656	0.606778	0.089831	0.280196	0.218976	0.183573	0.111718	0.190060	0.248031	0.263766	0.075223	0.096788	0.113998	0.120497	0.150851	0.188016	0.338491	0.407998	0.400436	0.371992	0.189036	0.263574	0.066574	0.069286	0.313756	0.576107	0.059250	0.106050	0.087484	0.115192	0.057495	0.092576	0.619787	0.438363	0.247186	0.261032	0.292505	0.214951
92	0.196775	0.325332	0.468611	0.787342	0.134606	0.229215	0.196160	0.371641	0.185579	0.186787	0.818088	0.365198	0.347557	0.320830	0.120157	0.184237	0.131322	0.281921	0.354842	0.434326	0.149335	0.124504	0.328041	0.192757	0.121091	0.123056	0.206227	0.480368	0.141421	0.090017	0.081850	0.233846	0.833328	0.749318	0.489914	0.620605	0.046794	0.234364	0.211409	0.179747	0.118243	0.213345	0.239311	0.267552	0.075673	0.098708	0.116449	0.141047	0.150610	0.186082	0.425242	0.465738	0.157499	0.251837	0.204972	0.260130	0.066870	0.071369	0.308807	0.572996	0.052499	0.089990	0.100415	0.122412	0.045367	0.073340	0.638373	0.471722	0.270941	0.271852	0.295533	0.214305
93	0.197242	0.327733	0.498190	0.813856	0.124144	0.205588	0.214230	0.366776	0.208992	0.200810	0.816299	0.350855	0.308902	0.259366	0.127624	0.131403	0.106986	0.203522	0.420238	0.530036	0.168563	0.127269	0.318493	0.183510	0.121216	0.124354	0.201625	0.446963	0.139548	0.084736	0.087120	0.231788	0.836620	0.744254	0.560427	0.714910	0.039306	0.236339	0.199115	0.176981	0.118986	0.215784	0.235645	0.267801	0.075160	0.101572	0.149269	0.156610	0.160565	0.187295	0.498886	0.536658	0.100638	0.241672	0.246420	0.257851	0.076316	0.073472	0.285456	0.598565	0.048731	0.085891	0.109091	0.114119	0.038078	0.065003	0.663857	0.490460	0.271601	0.276107	0.300762	0.208930
94	0.202358	0.316499	0.564861	0.810727	0.108032	0.180443	0.247504	0.365004	0.211660	0.201847	0.798919	0.363446	0.184322	0.145553	0.122494	0.124263	0.097249	0.195899	0.440547	0.587433	0.189728	0.129853	0.273750	0.184969	0.120942	0.121483	0.232093	0.449604	0.127268	0.066473	0.090089	0.196278	0.822058	0.731718	0.565531	0.712033	0.061657	0.215846	0.185228	0.149449	0.118223	0.215397	0.236767	0.269936	0.081933	0.114609	0.177026	0.158195	0.157227	0.174120	0.493326	0.593465	0.099093	0.233841	0.272575	0.256445	0.078124	0.066275	0.236214	0.607249	0.052710	0.088855	0.109837	0.117330	0.037503	0.065326	0.714607	0.489109	0.383816	0.395021	0.296541	0.177466
